tier	score	en	fr	en_ipa	fr_ipa
B	0.662	celebrate	celtes	sɛləbɹeɪt	sɛlt
B	0.662	sharp	harpe	ʃɑːɹp	aʁp
B	0.662	harm	armes	hɑːɹm	aʁm
B	0.662	harm	arme	hɑːɹm	aʁm
B	0.662	province	princes	pɹɑːvɪns	pʁɛ̃s
B	0.662	province	prince	pɹɑːvɪns	pʁɛ̃s
B	0.662	bars	bases	bɑːɹz	baz
B	0.662	bars	base	bɑːɹz	baz
B	0.662	locked	actes	lɑːkt	akt
B	0.662	locked	acte	lɑːkt	akt
B	0.662	cops	casses	kɑːps	kas
B	0.662	cops	cassent	kɑːps	kas
B	0.662	cops	casse	kɑːps	kas
B	0.662	hockey	acquis	hɑːki	aki
B	0.662	solve	savent	sɑːlv	sav
B	0.662	gods	gaz	ɡɑːdz	ɡaz
B	0.662	roger	rage	ɹɑːdʒɚ	ʁaʒ
B	0.662	resident	raisons	ɹɛzᵻdənt	ʁɛzɔ̃
B	0.662	resident	raison	ɹɛzᵻdənt	ʁɛzɔ̃
B	0.662	resident	raisins	ɹɛzᵻdənt	ʁɛzɛ̃
B	0.662	rocks	races	ɹɑːks	ʁas
B	0.662	residence	raisons	ɹɛzᵻdəns	ʁɛzɔ̃
B	0.662	residence	raison	ɹɛzᵻdəns	ʁɛzɔ̃
B	0.662	residence	raisins	ɹɛzᵻdəns	ʁɛzɛ̃
B	0.662	shops	chasses	ʃɑːps	ʃas
B	0.662	shops	chasse	ʃɑːps	ʃas
B	0.662	distinct	districts	dɪstɪŋkt	distʁikt
B	0.662	shocked	chatte	ʃɑːkt	ʃat
B	0.662	shocked	actes	ʃɑːkt	akt
B	0.662	shocked	acte	ʃɑːkt	akt
B	0.662	garage	gras	ɡɚɹɑːʒ	ɡʁa
B	0.662	maintaining	training	meɪnteɪnɪŋ	(en)tɹeɪnɪŋ(fr)
B	0.662	strikes	extra	stɹaɪks	ɛkstʁa
B	0.662	knocked	actes	nɑːkt	akt
B	0.662	knocked	acte	nɑːkt	akt
B	0.662	arc	parcs	ɑːɹk	paʁk
B	0.662	arc	parc	ɑːɹk	paʁk
B	0.662	structural	structurelles	stɹʌktʃɚɹəl	stʁyktyʁɛl
B	0.662	structural	structurelle	stɹʌktʃɚɹəl	stʁyktyʁɛl
B	0.662	structural	structurel	stɹʌktʃɚɹəl	stʁyktyʁɛl
B	0.662	rocky	acquis	ɹɑːki	aki
B	0.662	bombs	bases	bɑːmz	baz
B	0.662	bombs	base	bɑːmz	baz
B	0.662	lesbian	laissons	lɛsbiən	lɛsɔ̃
B	0.662	harsh	arche	hɑːɹʃ	aʁʃ
B	0.662	libraries	brise	laɪbɹɛɹiz	bʁiz
B	0.662	provision	prenons	pɹəvɪʒən	pʁənɔ̃
B	0.662	prof	paf	pɹɑːf	paf
B	0.662	shark	chaque	ʃɑːɹk	ʃak
B	0.662	shark	arcs	ʃɑːɹk	aʁk
B	0.662	shark	arc	ʃɑːɹk	aʁk
B	0.662	washed	watts	wɑːʃt	wat
B	0.662	fathers	phases	fɑːðɚz	faz
B	0.662	fathers	phase	fɑːðɚz	faz
B	0.662	variation	verne	vɛɹɪeɪʃən	vɛʁn
B	0.662	tops	tasses	tɑːps	tas
B	0.662	tops	tasse	tɑːps	tas
B	0.662	compact	compacte	kəmpækt	kɔ̃pakt
B	0.662	lobby	habits	lɑːbi	abi
B	0.662	lobby	habit	lɑːbi	abi
B	0.662	bizarre	bars	bᵻzɑːɹ	baʁ
B	0.662	bizarre	barres	bᵻzɑːɹ	baʁ
B	0.662	bizarre	barre	bᵻzɑːɹ	baʁ
B	0.662	gov	graves	ɡɑːv	ɡʁav
B	0.662	gov	grave	ɡɑːv	ɡʁav
B	0.662	kindly	qualifient	kaɪndli	kalifi
B	0.662	kindly	qualifie	kaɪndli	kalifi
B	0.662	armor	parme	ɑːɹmɚ	paʁm
B	0.662	scholar	sales	skɑːlɚ	sal
B	0.662	locker	laïques	lɑːkɚ	laik
B	0.662	cox	casses	kɑːks	kas
B	0.662	cox	cassent	kɑːks	kas
B	0.662	cox	casse	kɑːks	kas
B	0.662	hobby	habits	hɑːbi	abi
B	0.662	hobby	habit	hɑːbi	abi
B	0.662	pops	passes	pɑːps	pas
B	0.662	pops	passent	pɑːps	pas
B	0.662	swap	soit	swɑːp	swa
B	0.662	swap	sois	swɑːp	swa
B	0.662	randy	répondit	ɹændi	ʁepɔ̃di
B	0.662	topped	aptes	tɑːpt	apt
B	0.662	topped	apte	tɑːpt	apt
B	0.662	cod	caïd	kɑːd	kaid
B	0.662	fond	fade	fɑːnd	fad
B	0.662	bomber	blâme	bɑːmɚ	blaːm
B	0.662	holly	allie	hɑːli	ali
B	0.662	robbed	rade	ɹɑːbd	ʁad
B	0.662	dentist	dentistes	dɛntɪst	dɑ̃tist
B	0.662	dentist	dentiste	dɛntɪst	dɑ̃tist
B	0.662	bark	bacs	bɑːɹk	bak
B	0.662	bark	bac	bɑːɹk	bak
B	0.662	blogger	bagues	blɑːɡɚ	baɡ
B	0.662	popped	pâtes	pɑːpt	paːt
B	0.662	popped	pâte	pɑːpt	paːt
B	0.662	popped	pattes	pɑːpt	pat
B	0.662	swan	soit	swɑːn	swa
B	0.662	freeman	frissons	fɹiːmən	fʁisɔ̃
B	0.662	freeman	frisson	fɹiːmən	fʁisɔ̃
B	0.662	practiced	prétextes	pɹæktɪst	pʁetɛkst
B	0.662	practiced	prétexte	pɹæktɪst	pʁetɛkst
B	0.662	alt	malte	ɑːlt	malt
B	0.662	alt	baltes	ɑːlt	balt
B	0.662	bombers	bases	bɑːmɚz	baz
B	0.662	bombers	base	bɑːmɚz	baz
B	0.662	probation	prochaines	pɹoʊbeɪʃən	pʁoʃɛn
B	0.662	probation	prochaine	pɹoʊbeɪʃən	pʁoʃɛn
B	0.662	chop	tapes	tʃɑːp	tap
B	0.662	chop	tapent	tʃɑːp	tap
B	0.662	chop	tape	tʃɑːp	tap
B	0.662	prop	papes	pɹɑːp	pap
B	0.662	cons	cases	kɑːnz	kaz
B	0.662	cons	case	kɑːnz	kaz
B	0.662	ark	parcs	ɑːɹk	paʁk
B	0.662	govt	gate	ɡɑːvt	ɡat
B	0.662	boxer	basses	bɑːksɚ	bas
B	0.662	boxer	basse	bɑːksɚ	bas
B	0.662	strive	substrat	stɹaɪv	sybstʁa
B	0.662	barred	hard	bɑːɹd	aʁd
B	0.662	counterpart	kart	kaʊntɚpɑːɹt	kaʁt
B	0.662	counterpart	cartes	kaʊntɚpɑːɹt	kaʁt
B	0.662	counterpart	carte	kaʊntɚpɑːɹt	kaʁt
B	0.662	quad	quoi	kwɑːd	kwa
B	0.662	flock	fac	flɑːk	fak
B	0.662	mart	mate	mɑːɹt	mat
B	0.662	accelerate	excellentes	ɐksɛlɚɹeɪt	ɛksɛlɑ̃t
B	0.662	accelerate	excellente	ɐksɛlɚɹeɪt	ɛksɛlɑ̃t
B	0.661	space	spéciaux	speɪs	spesjo
B	0.661	range	rédige	ɹeɪndʒ	ʁediʒ
B	0.661	dog	dingues	dɑːɡ	dɛ̃ɡ
B	0.661	website	ouest	wɛbsaɪt	wɛst
B	0.661	walk	rock	wɔːk	ʁɔk
B	0.661	walk	roc	wɔːk	ʁɔk
B	0.661	approach	proches	ɐpɹoʊtʃ	pʁoʃ
B	0.661	comment	commettent	kɑːmɛnt	kɔmɛt
B	0.661	prison	prenons	pɹɪzən	pʁənɔ̃
B	0.661	items	remises	aɪɾəmz	ʁəmiz
B	0.661	items	remise	aɪɾəmz	ʁəmiz
B	0.661	require	pourquoi	ɹᵻkwaɪɚ	puʁkwa
B	0.661	surprise	supra	sɚpɹaɪz	sypʁa
B	0.661	variety	varient	vɚɹaɪəɾi	vaʁi
B	0.661	variety	varie	vɚɹaɪəɾi	vaʁi
B	0.661	lights	latex	laɪts	latɛks
B	0.661	bob	bombes	bɑːb	bɔ̃b
B	0.661	bob	bombe	bɑːb	bɔ̃b
B	0.661	surgery	lingerie	sɜːdʒɚɹi	lɛ̃ʒʁi
B	0.661	tiny	tyrannie	taɪni	tiʁani
B	0.661	bomb	boum	bɑːm	bum
B	0.661	replace	rappelé	ɹᵻpleɪs	ʁaple
B	0.661	replace	rappelez	ɹᵻpleɪs	ʁaple
B	0.661	describe	crabes	dᵻskɹaɪb	kʁab
B	0.661	describe	crabe	dᵻskɹaɪb	kʁab
B	0.661	closely	colis	kloʊsli	koli
B	0.661	reply	remplacent	ɹᵻplaɪ	ʁɑ̃plas
B	0.661	reply	remplace	ɹᵻplaɪ	ʁɑ̃plas
B	0.661	supplies	cela	səplaɪz	səla
B	0.661	closing	closes	kloʊzɪŋ	kloz
B	0.661	closing	clauses	kloʊzɪŋ	kloz
B	0.661	closing	clause	kloʊzɪŋ	kloz
B	0.661	assault	révoltes	ɐsɔlt	ʁevɔlt
B	0.661	assault	révolte	ɐsɔlt	ʁevɔlt
B	0.661	grounds	grades	ɡɹaʊndz	ɡʁad
B	0.661	grounds	grade	ɡɹaʊndz	ɡʁad
B	0.661	walker	rock	wɔːkɚ	ʁɔk
B	0.661	walker	roc	wɔːkɚ	ʁɔk
B	0.661	posting	postent	poʊstɪŋ	post
B	0.661	doc	donc	dɑːk	dɔ̃k
B	0.661	cited	sardines	saɪɾᵻd	saʁdin
B	0.661	globe	globules	ɡloʊb	ɡlobyl
B	0.661	stroke	centraux	stɹoʊk	sɑ̃tʁo
B	0.661	weed	rides	wiːd	ʁid
B	0.661	weed	ride	wiːd	ʁid
B	0.661	exam	exil	ɛɡzæm	ɛɡzil
B	0.661	supplied	cela	səplaɪd	səla
B	0.661	outdoor	adoré	aʊtdoːɹ	adoʁe
B	0.661	outdoor	adorer	aʊtdoːɹ	adoʁe
B	0.661	slavery	séries	sleɪvɚɹi	seʁi
B	0.661	slavery	série	sleɪvɚɹi	seʁi
B	0.661	prisoner	prenons	pɹɪzənɚ	pʁənɔ̃
B	0.661	solely	solides	soʊlli	solid
B	0.661	nightmare	amère	naɪtmɛɹ	amɛʁ
B	0.661	accessible	accessibles	æksɛsəbəl	aksɛsibl
B	0.661	sadly	supplie	sædli	sypli
B	0.661	embrace	aimerai	ɛmbɹeɪs	ɛmʁe
B	0.661	strain	centrée	stɹeɪn	sɑ̃tʁe
B	0.661	strain	centré	stɹeɪn	sɑ̃tʁe
B	0.661	titled	tarde	taɪɾəld	taʁd
B	0.661	cemetery	seigneurie	sɛmɪtɛɹi	sɛnjøʁi
B	0.661	grocery	grosses	ɡɹoʊsɚɹi	ɡʁos
B	0.661	sierra	citerne	siːɛɹə	sitɛʁn
B	0.661	meantime	mina	miːntaɪm	mina
B	0.661	aliens	élise	eɪliənz	eliz
B	0.661	heck	chèques	hɛk	ʃɛk
B	0.661	heck	chèque	hɛk	ʃɛk
B	0.661	heck	cheikh	hɛk	ʃɛk
B	0.661	wheat	rites	wiːt	ʁit
B	0.661	arrange	rédige	ɚɹeɪndʒ	ʁediʒ
B	0.661	outlet	palettes	aʊtlɛt	palɛt
B	0.661	deaf	dettes	dɛf	dɛt
B	0.661	dock	donc	dɑːk	dɔ̃k
B	0.661	pirates	parce	paɪɹəts	paʁs
B	0.661	infantry	infanterie	ɪnfəntɹi	ɛ̃fɑ̃tʁi
B	0.661	triumph	trame	tɹaɪʌmf	tʁam
B	0.661	triumph	tram	tɹaɪʌmf	tʁam
B	0.661	depot	disposent	diːpoʊ	dispoz
B	0.661	depot	diplômes	diːpoʊ	diploːm
B	0.661	depot	diplôme	diːpoʊ	diploːm
B	0.661	spouse	surpasse	spaʊs	syʁpas
B	0.661	spice	surpasse	spaɪs	syʁpas
B	0.661	terrified	terra	tɛɹᵻfaɪd	tɛʁa
B	0.661	downs	danoise	daʊnz	danwaz
B	0.661	raiders	réduisent	ɹeɪdɚz	ʁedyiz
B	0.661	mod	mondes	mɑːd	mɔ̃d
B	0.661	suppliers	cela	səplaɪɚz	səla
B	0.661	fog	fougue	fɑːɡ	fuɡ
B	0.661	scrap	scratch	skɹæp	skʁatʃ
B	0.661	raids	réduisent	ɹeɪdz	ʁedyiz
B	0.661	bomber	boum	bɑːmɚ	bum
B	0.661	ranger	rédige	ɹeɪndʒɚ	ʁediʒ
B	0.661	thief	vifs	θiːf	vif
B	0.661	relay	rigolé	ɹiːleɪ	ʁiɡole
B	0.661	relay	rigoler	ɹiːleɪ	ʁiɡole
B	0.661	scroll	escrocs	skɹoʊl	ɛskʁo
B	0.661	zoom	boum	zuːm	bum
B	0.661	broadly	brebis	bɹɔːdli	bʁəbi
B	0.661	twilight	toiles	twaɪlaɪt	twal
B	0.661	hawk	chocs	hɔːk	ʃɔk
B	0.661	royalty	relis	ɹɔɪəlɾi	ʁəli
B	0.661	royalty	relie	ɹɔɪəlɾi	ʁəli
B	0.661	rails	réalises	ɹeɪlz	ʁealiz
B	0.661	rails	réalisent	ɹeɪlz	ʁealiz
B	0.661	rails	réalise	ɹeɪlz	ʁealiz
B	0.661	polo	polonais	poʊloʊ	polonɛ
B	0.661	scouts	quartz	skaʊts	kaʁts
B	0.661	dementia	domaines	dᵻmɛnʃə	domɛn
B	0.661	dementia	domaine	dᵻmɛnʃə	domɛn
B	0.661	stripes	traces	stɹaɪps	tʁas
B	0.661	almighty	maris	ɔlmaɪɾi	maʁi
B	0.661	almighty	marient	ɔlmaɪɾi	maʁi
B	0.661	almighty	marie	ɔlmaɪɾi	maʁi
B	0.661	condemn	tandem	kəndɛm	tɑ̃dɛm
B	0.661	strive	entrave	stɹaɪv	ɑ̃tʁav
B	0.661	downward	danois	daʊnwɚd	danwa
B	0.661	outdoors	adorent	aʊtdoːɹz	adoʁ
B	0.661	deploy	déplore	dᵻplɔɪ	deplɔʁ
B	0.661	leaking	liquides	liːkɪŋ	likid
B	0.661	leaking	liquide	liːkɪŋ	likid
B	0.661	titan	tenants	taɪtən	tənɑ̃
B	0.661	outreach	triche	aʊtɹiːtʃ	tʁiʃ
B	0.661	remark	remorque	ɹᵻmɑːɹk	ʁəmɔʁk
B	0.66	first	fascistes	fɜːst	fasist
B	0.66	history	industries	hɪstɚɹi	ɛ̃dystʁi
B	0.66	history	industrie	hɪstɚɹi	ɛ̃dystʁi
B	0.66	anyone	haines	ɛnɪwʌn	ɛn
B	0.66	anyone	haine	ɛnɪwʌn	ɛn
B	0.66	stay	stéréo	steɪ	steʁeo
B	0.66	strong	stresse	stɹɔŋ	stʁɛs
B	0.66	perfect	pacte	pɜːfɛkt	pakt
B	0.66	private	prophètes	pɹaɪvət	pʁofɛt
B	0.66	production	prenons	pɹədʌkʃən	pʁənɔ̃
B	0.66	paid	périodes	peɪd	peʁjod
B	0.66	paid	période	peɪd	peʁjɔd
B	0.66	region	rideaux	ɹiːdʒən	ʁido
B	0.66	forces	forage	foːɹsᵻz	foʁaʒ
B	0.66	search	scratch	sɜːtʃ	skʁatʃ
B	0.66	master	modestes	mæstɚ	modɛst
B	0.66	japan	gin	dʒəpæn	dʒin
B	0.66	reality	riz	ɹɪælᵻɾi	ʁi
B	0.66	reality	rit	ɹɪælᵻɾi	ʁi
B	0.66	reality	ris	ɹɪælᵻɾi	ʁi
B	0.66	airport	experte	ɛɹpoːɹt	ɛkspɛʁt
B	0.66	engine	haines	ɛndʒɪn	ɛn
B	0.66	engine	haine	ɛndʒɪn	ɛn
B	0.66	cast	conteste	kæst	kɔ̃tɛst
B	0.66	greatest	graphiste	ɡɹeɪɾɪst	ɡʁafist
B	0.66	software	sorcières	sɔftwɛɹ	sɔʁsjɛʁ
B	0.66	software	sorcière	sɔftwɛɹ	sɔʁsjɛʁ
B	0.66	frank	fresques	fɹæŋk	fʁɛsk
B	0.66	frank	fresque	fɹæŋk	fʁɛsk
B	0.66	facts	fritz	fækts	fʁits
B	0.66	fuel	fiables	fjuːəl	fjabl
B	0.66	fuel	fiable	fjuːəl	fjabl
B	0.66	toward	tarde	təwɔːɹd	taʁd
B	0.66	anywhere	ère	ɛnɪwɛɹ	ɛʁ
B	0.66	anywhere	airs	ɛnɪwɛɹ	ɛʁ
B	0.66	anywhere	aires	ɛnɪwɛɹ	ɛʁ
B	0.66	flying	flammes	flaɪɪŋ	flam
B	0.66	flying	flamme	flaɪɪŋ	flam
B	0.66	smile	smart	smaɪl	smaʁt
B	0.66	strange	stratège	stɹeɪndʒ	stʁatɛʒ
B	0.66	surgery	séries	sɜːdʒɚɹi	seʁi
B	0.66	crisis	crache	kɹaɪsɪs	kʁaʃ
B	0.66	branch	brèche	bɹæntʃ	bʁɛʃ
B	0.66	recovery	riz	ɹᵻkʌvɚɹi	ʁi
B	0.66	recovery	rit	ɹᵻkʌvɚɹi	ʁi
B	0.66	recovery	ris	ɹᵻkʌvɚɹi	ʁi
B	0.66	client	clientes	klaɪənt	kliɑ̃t
B	0.66	client	cliente	klaɪənt	kliɑ̃t
B	0.66	debut	dégoût	deɪbjuː	deɡu
B	0.66	external	extase	ɛkstɜːnəl	ɛkstaz
B	0.66	seasons	ciseaux	siːzənz	sizo
B	0.66	filed	façades	faɪld	fasad
B	0.66	filed	façade	faɪld	fasad
B	0.66	primarily	primaires	pɹaɪmɛɹᵻli	pʁimɛʁ
B	0.66	rescue	rescapés	ɹɛskjuː	ʁɛskape
B	0.66	elsewhere	ère	ɛlswɛɹ	ɛʁ
B	0.66	elsewhere	airs	ɛlswɛɹ	ɛʁ
B	0.66	elsewhere	aires	ɛlswɛɹ	ɛʁ
B	0.66	pizza	pitié	piːtsə	pitje
B	0.66	virus	valse	vaɪɹəs	vals
B	0.66	crack	critiques	kɹæk	kʁitik
B	0.66	dust	distante	dʌst	distɑ̃t
B	0.66	promotion	prenant	pɹəmoʊʃən	pʁənɑ̃
B	0.66	cares	quatorze	kɛɹz	katɔʁz
B	0.66	cleaning	clients	kliːnɪŋ	kliɑ̃
B	0.66	lyrics	lynx	lɪɹɪks	lɛ̃ks
B	0.66	preferred	précèdent	pɹɪfɜːd	pʁesɛd
B	0.66	preferred	précède	pɹɪfɜːd	pʁesɛd
B	0.66	crossing	crotte	kɹɔsɪŋ	kʁɔt
B	0.66	preparing	prospère	pɹɪpɛɹɪŋ	pʁɔspɛʁ
B	0.66	stats	stresse	stæts	stʁɛs
B	0.66	brands	brise	bɹændz	bʁiz
B	0.66	cited	salades	saɪɾᵻd	salad
B	0.66	breathing	brise	bɹiːðɪŋ	bʁiz
B	0.66	creates	créatrice	kɹiːeɪts	kʁeatʁis
B	0.66	expanded	exposent	ɛkspændᵻd	ɛkspoz
B	0.66	stranger	stratège	stɹeɪndʒɚ	stʁatɛʒ
B	0.66	treating	trier	tɹiːɾɪŋ	tʁie
B	0.66	exam	exigent	ɛɡzæm	ɛɡziʒ
B	0.66	exam	exige	ɛɡzæm	ɛɡziʒ
B	0.66	employers	explose	ɛmplɔɪɚz	ɛksplɔz
B	0.66	securities	cerises	sᵻkjʊɹɹᵻɾiz	səʁiz
B	0.66	securities	cerise	sᵻkjʊɹɹᵻɾiz	səʁiz
B	0.66	speakers	spider	spiːkɚz	spide
B	0.66	spy	spatiaux	spaɪ	spasjo
B	0.66	secured	sourde	sᵻkjʊɹd	suʁd
B	0.66	safely	séries	seɪfli	seʁi
B	0.66	radar	réitère	ɹeɪdɑːɹ	ʁeitɛʁ
B	0.66	vessels	vaisseaux	vɛsəlz	vɛso
B	0.66	vessels	vaisseau	vɛsəlz	vɛso
B	0.66	deemed	diminuent	diːmd	diminy
B	0.66	ceiling	sylvain	siːlɪŋ	silvɛ̃
B	0.66	proceed	acides	pɹəsiːd	asid
B	0.66	tweet	toilettes	twiːt	twalɛt
B	0.66	burst	bassiste	bɜːst	basist
B	0.66	burst	baptiste	bɜːst	batist
B	0.66	promoted	premières	pɹəmoʊɾᵻd	pʁəmjɛʁ
B	0.66	promoted	première	pɹəmoʊɾᵻd	pʁəmjɛʁ
B	0.66	playoff	prof	pleɪɔf	pʁɔf
B	0.66	athlete	milite	æθliːt	milit
B	0.66	cooked	corrects	kʊkt	koʁɛkt
B	0.66	keyboard	kurde	kiːboːɹd	kyʁd
B	0.66	stamp	strip	stæmp	stʁip
B	0.66	obsessed	vestes	əbsɛst	vɛst
B	0.66	assess	princesses	ɐsɛs	pʁɛ̃sɛs
B	0.66	penis	pignon	piːnɪs	pinjɔ̃
B	0.66	stance	stresse	stæns	stʁɛs
B	0.66	planted	plaide	plæntᵻd	plɛd
B	0.66	relaxed	restes	ɹᵻlækst	ʁɛst
B	0.66	relaxed	restent	ɹᵻlækst	ʁɛst
B	0.66	relaxed	reste	ɹᵻlækst	ʁɛst
B	0.66	cluster	clientes	klʌstɚ	kliɑ̃t
B	0.66	nominee	nient	nɑːmɪniː	ni
B	0.66	nominee	nie	nɑːmɪniː	ni
B	0.66	nominee	nids	nɑːmɪniː	ni
B	0.66	sovereign	souveraine	sɑːvɚɹɪn	suvʁɛn
B	0.66	stat	strictes	stæt	stʁikt
B	0.66	stat	stricte	stæt	stʁikt
B	0.66	stat	strict	stæt	stʁikt
B	0.66	squeeze	soumises	skwiːz	sumiz
B	0.66	luckily	lits	lʌkili	li
B	0.66	luckily	lit	lʌkili	li
B	0.66	luckily	lis	lʌkili	li
B	0.66	skies	scanner	skaɪz	skane
B	0.66	trinity	trier	tɹɪnᵻɾi	tʁie
B	0.66	costumes	costard	kɔstuːmz	kɔstaʁ
B	0.66	embedded	aides	ɛmbɛdᵻd	ɛd
B	0.66	embedded	aident	ɛmbɛdᵻd	ɛd
B	0.66	embedded	aide	ɛmbɛdᵻd	ɛd
B	0.66	militia	melon	məlɪʃə	məlɔ̃
B	0.66	blades	blouse	bleɪdz	bluz
B	0.66	gem	douzième	dʒɛm	duzjɛm
B	0.66	gem	dixième	dʒɛm	dizjɛm
B	0.66	sucked	strictes	sʌkt	stʁikt
B	0.66	branded	bride	bɹændᵻd	bʁid
B	0.66	skiing	skipper	skiːɪŋ	skipe
B	0.66	sq	esquive	ɛskjuː	ɛskiv
B	0.66	guru	gourou	ɡjʊɹɹuː	ɡuʁu
B	0.66	spoiled	sports	spɔɪld	spɔʁ
B	0.66	melting	mêlés	mɛltɪŋ	mɛle
B	0.66	flooded	fluides	flʌdᵻd	flyid
B	0.66	flooded	fluide	flʌdᵻd	flyid
B	0.66	felony	finit	fɛləni	fini
B	0.66	felony	finis	fɛləni	fini
B	0.66	felony	finies	fɛləni	fini
B	0.66	queer	coiffeur	kwɪɹ	kwafœʁ
B	0.66	briefing	brillent	bɹiːfɪŋ	bʁij
B	0.66	reverend	rêvait	ɹɛvɚɹɛnd	ʁɛvɛ
B	0.66	reverend	rêvais	ɹɛvɚɹɛnd	ʁɛvɛ
B	0.66	employs	explose	ɛmplɔɪz	ɛksplɔz
B	0.66	firstly	folies	fɜːstli	foli
B	0.66	firstly	folie	fɜːstli	foli
B	0.66	patron	pétrole	peɪtɹən	petʁɔl
B	0.66	sacked	strictes	sækt	stʁikt
B	0.66	slowed	slogans	sloʊd	sloɡɑ̃
B	0.66	slowed	slogan	sloʊd	sloɡɑ̃
B	0.66	bikini	mini	bɪkiːni	mini
B	0.66	fracture	fraîches	fɹæktʃɚ	fʁɛʃ
B	0.66	leaking	liqueur	liːkɪŋ	likœʁ
B	0.66	financed	fascistes	faɪnænst	fasist
B	0.66	financed	fasciste	faɪnænst	fasist
B	0.66	lastly	listes	læstli	list
B	0.66	lastly	liste	læstli	list
B	0.66	greeting	grilles	ɡɹiːɾɪŋ	ɡʁij
B	0.66	greeting	grille	ɡɹiːɾɪŋ	ɡʁij
B	0.66	manifest	modestes	mænɪfɛst	modɛst
B	0.66	procurement	prenantes	pɹəkjʊɹmənt	pʁənɑ̃t
B	0.66	capped	concepts	kæpt	kɔ̃sɛpt
B	0.66	crunch	crèches	kɹʌntʃ	kʁɛʃ
B	0.659	myself	massifs	maɪsɛlf	masif
B	0.659	myself	massif	maɪsɛlf	masif
B	0.659	council	canal	kaʊnsəl	kanal
B	0.659	approach	approches	ɐpɹoʊtʃ	apʁoʃ
B	0.659	approach	approchent	ɐpɹoʊtʃ	apʁoʃ
B	0.659	method	merdes	mɛθəd	mɛʁd
B	0.659	method	merde	mɛθəd	mɛʁd
B	0.659	revealed	guilde	ɹᵻviːld	ɡild
B	0.659	suppose	reposent	səpoʊz	ʁəpoz
B	0.659	represented	reprennent	ɹɛpɹᵻzɛntᵻd	ʁəpʁɛn
B	0.659	represented	reprenne	ɹɛpɹᵻzɛntᵻd	ʁəpʁɛn
B	0.659	destroy	distrait	dᵻstɹɔɪ	distʁɛ
B	0.659	external	externes	ɛkstɜːnəl	ɛkstɛʁn
B	0.659	represents	reprennent	ɹɛpɹᵻzɛnts	ʁəpʁɛn
B	0.659	represents	reprenne	ɹɛpɹᵻzɛnts	ʁəpʁɛn
B	0.659	stable	stables	steɪbəl	stabl
B	0.659	label	légales	leɪbəl	leɡal
B	0.659	label	légale	leɪbəl	leɡal
B	0.659	label	légal	leɪbəl	leɡal
B	0.659	chemistry	construits	kɛmɪstɹi	kɔ̃stʁyi
B	0.659	chemistry	construit	kɛmɪstɹi	kɔ̃stʁyi
B	0.659	greatly	gratis	ɡɹeɪtli	ɡʁati
B	0.659	prominent	prenantes	pɹɑːmɪnənt	pʁənɑ̃t
B	0.659	painful	pénales	peɪnfəl	penal
B	0.659	painful	pénale	peɪnfəl	penal
B	0.659	painful	pénal	peɪnfəl	penal
B	0.659	oldest	autiste	oʊldɪst	otist
B	0.659	supplied	salades	səplaɪd	salad
B	0.659	supplied	salade	səplaɪd	salad
B	0.659	terrorists	tristesse	tɛɹɚɹɪsts	tʁistɛs
B	0.659	nightmare	notaires	naɪtmɛɹ	notɛʁ
B	0.659	nightmare	notaire	naɪtmɛɹ	notɛʁ
B	0.659	escaped	escape	ɛskeɪpt	ɛskap
B	0.659	counsel	canal	kaʊnsəl	kanal
B	0.659	combine	cabanes	kəmbaɪn	kaban
B	0.659	combine	cabane	kəmbaɪn	kaban
B	0.659	pilots	palace	paɪləts	palas
B	0.659	proportion	reprennent	pɹəpoːɹʃən	ʁəpʁɛn
B	0.659	proportion	reprenne	pɹəpoːɹʃən	ʁəpʁɛn
B	0.659	complexity	complexité	kəmplɛksᵻɾi	kɔ̃plɛksite
B	0.659	recalled	soldes	ɹᵻkɔːld	sɔld
B	0.659	teammates	timides	tiːmeɪts	timid
B	0.659	teammates	timide	tiːmeɪts	timid
B	0.659	exceptions	expose	ɛksɛpʃənz	ɛkspɔz
B	0.659	excuses	excusé	ɛkskjuːsᵻz	ɛkskyze
B	0.659	discretion	discrets	dɪskɹɛʃən	diskʁɛ
B	0.659	discretion	discret	dɪskɹɛʃən	diskʁɛ
B	0.659	perspectives	prospectus	pɚspɛktɪvz	pʁɔspɛktys
B	0.659	festivals	festive	fɛstɪvəlz	fɛstiv
B	0.659	irony	harmonie	aɪɹəni	aʁmoni
B	0.659	irony	apprenait	aɪɹəni	apʁənɛ
B	0.659	cf	griefs	siːɛf	ɡʁiɛf
B	0.659	timely	établit	taɪmli	etabli
B	0.659	depressing	dépressif	dᵻpɹɛsɪŋ	depʁɛsif
B	0.659	refreshing	rafraîchir	ɹᵻfɹɛʃɪŋ	ʁafʁɛʃiʁ
B	0.659	maiden	médiane	meɪdən	medjan
B	0.659	selecting	sélective	sᵻlɛktɪŋ	selɛktiv
B	0.659	selecting	sélectif	sᵻlɛktɪŋ	selɛktif
B	0.659	counselor	canal	kaʊnsəlɚ	kanal
B	0.659	lightweight	ladite	laɪtweɪt	ladit
B	0.659	registry	resterai	ɹɛdʒɪstɹi	ʁɛstʁe
B	0.659	amino	domino	ɐmiːnoʊ	domino
B	0.659	amino	cheminots	ɐmiːnoʊ	ʃəmino
B	0.659	condemn	quinzième	kəndɛm	kɛ̃zjɛm
B	0.659	strains	stresse	stɹeɪnz	stʁɛs
