sound	en	best_fr	good_candidates	total_candidates
0.640	mollusc	mollusque	1	1
0.640	lagoon	lagune	1	2
0.640	juries	jurys	2	2
0.640	inestimable	inestimables	1	1
0.640	inaccessible	inaccessibles	1	2
0.640	gustave	gustav	1	1
0.640	grievance	grief	2	2
0.640	frantic	frénétique	2	2
0.640	fluor	fluorure	2	2
0.640	exacerbated	exacerber	7	7
0.640	estimates	estimé	5	5
0.640	dalai	dalaï	1	1
0.640	clandestinely	clandestinement	1	1
0.640	chloé	chloe	1	1
0.640	carcinoma	carcinome	1	1
0.640	bourgeoisie	bourgeoise	2	2
0.640	bethlehem	bethléem	1	1
0.640	authenticate	authentification	2	2
0.640	asteroid	astéroïdes	2	2
0.640	asterix	astérix	1	1
0.640	asterisk	astérisque	1	1
0.640	amelie	amélie	1	1
0.640	aggressors	agresseurs	1	1
0.640	abdul	abdel	1	1
0.639	word	oued	1	1
0.639	transmissible	transmissibles	1	1
0.639	togolese	togolaise	2	2
0.639	synonymy	synonymie	1	1
0.639	synergy	synergie	2	4
0.639	snowflake	flake	1	2
0.639	skateboarding	skateboard	1	2
0.639	satirist	satiriste	1	1
0.639	prophylactic	prophylactiques	2	3
0.639	prolific	prolifique	1	1
0.639	periscope	périscope	1	1
0.639	narcissism	narcissisme	1	1
0.639	monotony	monotonie	1	1
0.639	margaret	marguerite	1	2
0.639	lucrative	lucratives	3	3
0.639	infecting	infecter	4	4
0.639	indexing	indexer	2	2
0.639	gradual	graduelle	2	2
0.639	eritrean	érythréenne	4	4
0.639	equatorial	équatoriale	2	2
0.639	entrepreneurial	entrepreneuriale	1	1
0.639	discriminate	discriminer	1	1
0.639	digoxin	digoxine	1	1
0.639	descriptors	descripteurs	1	1
0.639	creditor	créditeur	4	4
0.639	comoros	comores	1	1
0.639	authenticated	authentifié	1	1
0.639	armoury	armurerie	1	1
0.639	andean	andine	1	3
0.639	aleksandr	alexandre	2	2
0.639	agrarian	agraire	1	1
0.638	évêque	évêques	1	1
0.638	yurt	yourte	1	1
0.638	solzhenitsyn	soljenitsyne	1	1
0.638	sexagesimal	sexagésimal	1	1
0.638	seminary	séminaire	1	1
0.638	sardonic	sardonique	1	1
0.638	reprimand	réprimande	1	2
0.638	protectionism	protectionnisme	1	1
0.638	programmable	programmables	1	1
0.638	primitive	primitives	3	4
0.638	primate	primates	1	1
0.638	precipice	précipice	1	1
0.638	monastic	monastique	1	1
0.638	locusts	locust	1	1
0.638	hormonal	hormonale	3	4
0.638	grandes	grands	3	3
0.638	glands	glandes	1	1
0.638	façade	façades	1	1
0.638	facade	façades	2	2
0.638	constitutionnelle	constitutionnels	2	2
0.638	carbonic	carbonique	1	1
0.638	astronaut	astronaute	2	2
0.637	tunisian	tunisienne	4	4
0.637	toile	toiles	1	1
0.637	suzerainty	suzeraineté	1	1
0.637	soloists	solistes	1	1
0.637	scrape	scratch	1	1
0.637	salivary	salivaires	1	1
0.637	rue	rues	1	1
0.637	reflective	réflexion	3	9
0.637	quay	quai	1	1
0.637	photographic	photographiques	3	3
0.637	pancakes	pancake	1	1
0.637	ordained	ordonnés	3	6
0.637	opaque	opaques	1	2
0.637	mysticism	mysticisme	1	1
0.637	memos	mémos	1	1
0.637	mania	manie	1	1
0.637	malta	malte	1	1
0.637	lópez	lopez	1	1
0.637	lopez	lópez	1	1
0.637	ivermectin	ivermectine	1	1
0.637	injector	injecteur	2	2
0.637	infiltrate	infiltrer	2	4
0.637	gómez	gomez	1	1
0.637	gomez	gómez	1	1
0.637	expulsions	expulsion	1	1
0.637	electromagnetic	électromagnétiques	2	2
0.637	drones	drone	1	1
0.637	disposed	disposé	1	1
0.637	demos	démos	3	5
0.637	decrypt	décrypter	1	1
0.637	crescent	croissante	3	4
0.637	crates	caisses	1	1
0.637	cheers	tchin	1	1
0.637	chadian	tchadienne	4	4
0.637	breweries	brasseries	1	2
0.637	bolshevik	bolchevique	1	1
0.637	boite	boîte	1	1
0.637	biblical	bible	3	3
0.637	andres	andrés	1	1
0.636	trading	trait in	1	1
0.636	systolic	systolique	1	1
0.636	stylistic	stylistique	1	1
0.636	striated	strié	1	1
0.636	stolypin	stolypine	1	1
0.636	renin	rénine	1	1
0.636	primeval	primitive	5	5
0.636	plural	pluriel	2	2
0.636	piston	pistons	1	1
0.636	pantograph	pantographe	1	1
0.636	narcissistic	narcissique	1	1
0.636	murmansk	mourmansk	1	1
0.636	mohammed	mohammad	2	4
0.636	migrated	migré	1	1
0.636	legislator	législateur	4	4
0.636	insist	insistent	1	3
0.636	hypertrophy	hypertrophie	1	1
0.636	griffon	griffin	1	1
0.636	gradient	gradients	1	6
0.636	ethane	éthane	1	1
0.636	errant	errer	1	1
0.636	disco	discothèque	1	1
0.636	conjectures	conjecture	1	1
0.636	carousel	carrousel	1	1
0.636	anorexia	anorexie	1	1
0.635	typography	typographie	1	1
0.635	torpedo	torpille	2	2
0.635	syllabary	syllabaire	1	1
0.635	splendour	splendeur	1	1
0.635	splendor	splendeur	1	1
0.635	sorbian	sorabe	1	1
0.635	sociology	sociologie	1	1
0.635	skeletal	squelette	4	4
0.635	serbia	serbie	1	1
0.635	scorpio	scorpion	1	1
0.635	salutary	salutaire	1	1
0.635	retract	rétracter	2	2
0.635	prosecutor	procure	2	2
0.635	projections	projection	1	1
0.635	professional	professionnels	4	4
0.635	pioneers	pioneer	1	4
0.635	percé	percées	1	2
0.635	pancake	pancakes	1	1
0.635	mercia	mercie	1	1
0.635	majestic	majestueux	2	2
0.635	machines	machinerie	1	1
0.635	joël	joel	1	1
0.635	ismene	ismène	1	1
0.635	irkutsk	irkoutsk	1	1
0.635	impostor	imposteur	2	2
0.635	imposter	imposteur	2	2
0.635	formalized	formalisé	1	1
0.635	formalised	formalisé	1	1
0.635	fontaine	fontaines	1	1
0.635	doctrinal	doctrinales	1	1
0.635	disinfectant	désinfectant	2	2
0.635	dictating	dicter	3	3
0.635	diagnostic	diagnostiques	4	4
0.635	constructor	constructeur	1	1
0.635	coherent	cohérentes	4	4
0.635	coherence	cohérence	1	2
0.635	caressing	caressant	1	1
0.635	cardiology	cardiologie	1	1
0.635	cafes	cafés	1	1
0.635	blasphemy	blasphème	1	1
0.635	bayonets	baïonnettes	2	2
0.634	vilain	vilaine	1	2
0.634	valse	valser	1	1
0.634	transatlantic	transatlantique	2	2
0.634	sweats	sweat	1	3
0.634	sepal	sépale	1	1
0.634	science	sciences	1	3
0.634	replicate	répliquer	1	1
0.634	reconnecting	reconnecter	1	1
0.634	postulates	postulats	1	1
0.634	pontius	ponce	1	1
0.634	polygraph	polygraphe	1	1
0.634	polygamy	polygamie	1	2
0.634	platonic	platonique	1	1
0.634	pedal	pédale	1	1
0.634	output	out	1	1
0.634	obeyed	obéi	2	2
0.634	mongolian	mongolie	1	4
0.634	moldavia	moldavie	2	2
0.634	mobilize	mobilisent	2	3
0.634	microscopic	microscopiques	2	2
0.634	margarita	marguerite	2	2
0.634	lobbyist	lobbyiste	2	2
0.634	lilies	lys	2	2
0.634	knights	knight	1	1
0.634	garage	garages	1	1
0.634	frankfurt	francfort	1	1
0.634	fecal	fécale	1	2
0.634	experimentation	expérimenter	5	5
0.634	excerpts	extraits	3	3
0.634	dusts	dust	1	1
0.634	directional	directionnel	1	1
0.634	devastate	dévaster	1	1
0.634	defender	divin des	1	2
0.634	correctional	correctionnel	1	1
0.634	collaborator	collaborateur	2	4
0.634	cigar	cigare	2	2
0.634	brightness	brillance	2	3
0.634	azeri	azéri	1	1
0.634	alboin	alboïn	1	1
0.633	émilie	emilie	2	2
0.633	venetian	vénitienne	3	3
0.633	vaccinate	vacciner	1	1
0.633	undetectable	indétectable	1	1
0.633	transferable	transférable	2	2
0.633	tramway	tramways	2	2
0.633	structuralist	structuraliste	1	1
0.633	squatting	squatter	2	2
0.633	serer	sérère	1	1
0.633	santorini	santorin	1	1
0.633	saarbrücken	sarrebruck	1	1
0.633	restorations	restaure	2	3
0.633	phonograph	phonographe	1	1
0.633	ordinances	ordres	3	3
0.633	obscene	obscènes	2	4
0.633	news	nouveaux	5	5
0.633	mouche	mouches	1	1
0.633	motivate	motiver	2	5
0.633	léon	léo	1	4
0.633	hated	hard	1	1
0.633	guitarist	guitariste	1	1
0.633	guinée	guinéen	2	2
0.633	fromage	fromages	1	1
0.633	electricians	électriciens	2	2
0.633	duplicate	dupliquer	4	6
0.633	disrespect	irrespectueux	1	1
0.633	discredited	discrédit	3	3
0.633	copilot	copilote	1	1
0.633	cheering	tchin	1	1
0.633	brilliant	brillante	4	5
0.633	brilliance	brillance	2	3
0.633	baleine	baleines	1	1
0.633	arbitrariness	arbitraire	2	2
0.633	anglophone	anglophones	1	1
0.632	transylvania	transylvanie	1	1
0.632	terrifies	terrifie	1	1
0.632	sublime	sublimes	1	2
0.632	stoichiometric	stœchiométrique	1	1
0.632	stationary	stationnaires	2	2
0.632	sovkhoz	sovkhoze	1	1
0.632	saxophonist	saxophoniste	1	1
0.632	rubén	ruben	2	2
0.632	renal	rénal	3	5
0.632	refineries	raffinerie	2	3
0.632	radiography	radiographie	1	2
0.632	prophesy	prophétie	2	2
0.632	proclaims	proclame	2	3
0.632	penal	pénale	2	5
0.632	parole	pro	1	1
0.632	parade	pré	1	1
0.632	obeys	obéit	2	2
0.632	obey	obéir	1	1
0.632	narcotic	narcotiques	1	1
0.632	malaise	malaises	1	1
0.632	madam	madame	1	2
0.632	korean	cries	2	5
0.632	intercepts	intercepte	4	6
0.632	histogram	histogramme	1	1
0.632	grise	gris	2	2
0.632	gastronomic	gastronomiques	2	5
0.632	franciscan	franciscain	1	1
0.632	follies	folies	1	1
0.632	falaise	falaises	1	1
0.632	faecal	fécale	1	2
0.632	excursions	excursion	1	1
0.632	cordially	cordialement	1	1
0.632	choreographed	chorégraphié	1	1
0.632	cerebral	cérébral	4	6
0.632	botanist	botaniste	1	1
0.632	ballad	ballade	1	1
0.632	authoritarian	autoritaire	2	3
0.631	votes	votez	4	5
0.631	tsetse	tsé	2	2
0.631	telephony	téléphonie	1	1
0.631	taxa	taxons	1	1
0.631	talmudic	talmudique	1	1
0.631	std	mst	1	3
0.631	satyr	satyre	1	1
0.631	ruins	rose	1	4
0.631	ruben	rubén	2	2
0.631	raises	rose	1	1
0.631	rains	rose	2	2
0.631	raids	rose	2	2
0.631	raiders	rose	1	1
0.631	races	rose	2	2
0.631	penetrates	pénétrer	3	3
0.631	mussel	moule	1	4
0.631	monotherapy	monothérapie	1	1
0.631	macau	macao	1	1
0.631	linguist	linguiste	2	2
0.631	experiences	expériences	3	3
0.631	doped	dopé	1	1
0.631	dinosaur	on sort	3	3
0.631	demonstrator	démonstrateur	1	2
0.631	dairy	laiterie	2	3
0.631	contemporain	contemporaine	2	2
0.631	bœuf	boeuf	1	1
0.631	bluff	bluffer	1	1
0.631	bibliographic	bibliographique	2	2
0.631	batter	batteur	1	1
0.631	balsamic	balsamique	1	1
0.631	agony	agonie	1	1
0.631	adore	adorer	1	2
0.630	xixe	xix	1	1
0.630	transports	transport	1	1
0.630	subtractive	soustractive	1	1
0.630	sleigh	sledge	1	1
0.630	skier	skieur	1	1
0.630	sacrilege	sacrilège	1	1
0.630	romeo	roméo	1	1
0.630	rodeo	rodéo	1	1
0.630	robotic	robotique	3	3
0.630	respectability	respectabilité	1	1
0.630	prussian	prussienne	2	2
0.630	provoked	provoqués	4	4
0.630	marmalade	marmelade	1	2
0.630	marin	marine	1	3
0.630	manuals	manual	1	4
0.630	grids	grilles	2	2
0.630	fuji	fujii	1	1
0.630	extramarital	extraconjugale	1	1
0.630	expeditions	expéditions	1	1
0.630	exaggerating	exagérer	1	1
0.630	electrified	électrifiée	1	1
0.630	dramas	drames	1	1
0.630	dogma	dogme	1	1
0.630	disparate	disparates	1	1
0.630	disinfecting	désinfecter	2	2
0.630	cabane	cabine	1	1
0.630	biennial	biennal	3	3
0.630	biennale	biennales	2	2
0.630	arsenals	arsenaux	1	1
0.629	typed	tapé	1	1
0.629	traumatic	traumatique	2	6
0.629	traitors	traîtres	4	4
0.629	stool	selles	1	1
0.629	rounded	rondes	2	4
0.629	reproached	reproché	1	1
0.629	philosophy	philosophie	1	3
0.629	parliamentary	parlementaire	1	1
0.629	microscope	microscopie	1	1
0.629	matrimonial	matrimoniale	2	2
0.629	forêt	forêts	3	3
0.629	enthusiasts	enthousiastes	2	2
0.629	dorms	dortoirs	2	2
0.629	delayed	délai	1	5
0.629	cyclists	cyclistes	1	1
0.629	coronary	coronaire	1	1
0.629	contractual	contractuelle	4	4
0.629	coitus	coït	1	1
0.629	coded	codées	3	4
0.629	adventist	adventiste	1	1
0.628	synoptic	synoptique	1	1
0.628	supple	souples	2	5
0.628	spitsbergen	spitzberg	1	1
0.628	socratic	socratique	1	1
0.628	semyonovich	semionovitch	1	1
0.628	selection	sélections	4	4
0.628	sax	saxo	2	2
0.628	salve	salvo	1	1
0.628	resta	resté	2	2
0.628	repression	répression	1	1
0.628	reminder	roman des	1	5
0.628	regression	régression	2	2
0.628	reflecting	reflet	2	7
0.628	reception	réception	1	3
0.628	rebellions	rébellions	1	3
0.628	quitting	cuit in	1	1
0.628	prosperous	prospères	2	2
0.628	promulgated	promulguées	4	4
0.628	posing	poses	4	5
0.628	plaster	plâtre	1	1
0.628	pastoral	pastorale	2	2
0.628	optimist	optimiste	2	3
0.628	musketeer	mousquetaire	1	1
0.628	metaphors	métaphore	1	2
0.628	limousines	limousine	1	2
0.628	grunt	grogne	3	3
0.628	georges	george	1	1
0.628	franc	francs	2	2
0.628	flank	flanc	1	1
0.628	filipino	philippine	2	4
0.628	factual	factuelles	2	2
0.628	donate	donner	4	7
0.628	dictation	dictée	4	4
0.628	depression	dépressions	2	2
0.628	defection	défection	1	2
0.628	deception	déception	2	4
0.628	contrasts	contrastes	2	2
0.628	caledonia	calédonie	1	1
0.628	buckle	boucle	2	2
0.628	amalia	amélie	1	1
0.627	vineyards	vignes	1	5
0.627	tricycle	tricycles	1	1
0.627	tonic	tonique	1	1
0.627	terrifying	terrifiants	4	4
0.627	stochastic	stochastiques	1	1
0.627	solid	solides	2	2
0.627	scorpion	scorpio	1	1
0.627	romans	romains	5	5
0.627	reefs	récifs	2	2
0.627	promotional	promotionnel	3	3
0.627	porcine	porcins	2	3
0.627	perpetrate	perpétrer	1	1
0.627	novice	novices	1	1
0.627	inspection	inspections	1	1
0.627	hotels	hôtels	1	1
0.627	folic	folique	1	1
0.627	expandable	extensible	1	1
0.627	exciting	excitant	2	4
0.627	critical	querelles	3	3
0.627	colic	coliques	1	1
0.627	aristocracy	aristocratie	1	1
0.627	arbitrators	arbitrer	3	3
0.626	voter	votants	1	1
0.626	vocabulary	vocabulaire	1	1
0.626	troubling	troublant	2	2
0.626	tri	trier	2	2
0.626	tragedies	tragédies	2	2
0.626	stalls	stalles	1	1
0.626	spatial	spatiale	1	1
0.626	programmatic	programmatique	1	1
0.626	ppe	epi	2	3
0.626	pli	plié	2	2
0.626	platter	plaque	2	2
0.626	planning	plan	1	3
0.626	paradox	paradoxes	2	4
0.626	northerners	nordistes	1	1
0.626	monogamy	monogamie	1	2
0.626	koblenz	coblence	1	1
0.626	hydrography	hydrographie	2	2
0.626	horns	cornes	1	2
0.626	fiancée	fiancés	2	2
0.626	fiancé	fiancés	2	2
0.626	fiancee	fiancée	3	3
0.626	fiance	fiancé	3	3
0.626	eyewear	verres	1	1
0.626	extinguisher	extincteur	1	1
0.626	delays	délai	1	3
0.626	creative	créative	3	3
0.626	cataract	cataracte	2	2
0.626	caries	carie	1	2
0.626	bureaucracy	bureaucratie	1	3
0.626	billionaire	millionnaire	2	4
0.625	triennial	triennale	2	2
0.625	tone	tonus	1	2
0.625	suggestive	suggestif	1	1
0.625	substantial	substantielle	2	2
0.625	stomatology	stomatologie	1	1
0.625	stoicism	stoïcisme	1	1
0.625	shellfish	shell	1	1
0.625	rodolphe	rudolf	2	2
0.625	preventive	préventives	3	3
0.625	preference	préférence	5	6
0.625	precedent	précédente	4	4
0.625	porosity	porosité	1	1
0.625	ponies	poneys	1	1
0.625	photon	photons	1	1
0.625	pedestal	piédestal	1	2
0.625	oost	cost	1	1
0.625	omelet	omelette	1	1
0.625	octet	octets	1	2
0.625	methamphetamine	méthamphétamine	1	2
0.625	infamy	infamie	1	1
0.625	indemnity	indemnité	2	2
0.625	fraternal	fraternelle	2	2
0.625	disinfectants	désinfectants	2	2
0.625	detection	détection	1	1
0.625	deliverance	délivrance	1	1
0.625	degrees	degrés	2	2
0.625	correction	corrections	7	12
0.625	comet	comètes	2	2
0.625	chaperone	chaperon	1	1
0.625	calibrated	calibré	1	1
0.624	triennale	triennal	1	1
0.624	therese	thérèse	1	2
0.624	sympathizer	sympathisant	1	1
0.624	swings	swing	1	1
0.624	shields	shield	1	1
0.624	sharif	charif	1	1
0.624	radar	radars	1	1
0.624	quadrupled	quadruple	2	2
0.624	procreate	procréer	2	2
0.624	pretense	prétexte	1	1
0.624	peaches	peach	1	5
0.624	overexposure	surexposition	1	1
0.624	otters	hôtesse	1	1
0.624	nekrasov	nekrassov	1	1
0.624	millionaires	millionnaires	1	3
0.624	militarily	militairement	1	1
0.624	methodist	méthodiste	1	1
0.624	logistic	logistiques	2	2
0.624	karin	karine	1	1
0.624	juices	juice	1	1
0.624	joséphine	josephine	1	1
0.624	impressionist	impressionniste	1	1
0.624	fms	sgf	1	1
0.624	ferries	ferry	1	3
0.624	ethiopia	éthiopien	3	4
0.624	electrolytes	électrolytes	3	3
0.624	electrolysis	électrolyse	1	1
0.624	demonstrate	démontrer	1	2
0.624	czechoslovakia	tchécoslovaquie	1	1
0.624	cleopatra	cléopâtre	1	1
0.624	austrian	autrichiennes	3	3
0.624	astronomer	astronome	1	1
0.624	ardent	ardente	1	1
0.624	arcade	arcades	1	1
0.624	agronomy	agronomie	1	1
0.623	zürich	zurich	1	1
0.623	vin	vins	1	1
0.623	veterinarian	vétérinaire	2	3
0.623	tulip	tulipes	2	2
0.623	transpiration	transpirer	2	2
0.623	transcripts	transcriptions	1	1
0.623	traces	trace	3	3
0.623	roar	rare	1	1
0.623	reinvestment	réinvestis	3	3
0.623	regulatory	règlement	3	8
0.623	rectangular	rectangulaire	2	2
0.623	rachid	rashid	1	1
0.623	proposers	proposants	1	1
0.623	prevalence	prévalence	1	1
0.623	preselection	présélection	1	1
0.623	preliminaries	préliminaires	2	2
0.623	plebiscite	plébiscite	1	1
0.623	philanthropy	philanthropie	1	1
0.623	noodle	nouilles	2	2
0.623	neurotoxin	neurotoxine	1	1
0.623	métropolitain	métropolitaine	1	2
0.623	mythic	mythiques	2	2
0.623	laborious	laborieux	2	2
0.623	gulag	goulag	1	1
0.623	grievances	griefs	2	2
0.623	graces	grâces	3	3
0.623	effigy	effigie	1	1
0.623	destinations	destination	1	1
0.623	cubic	cubique	1	2
0.623	croatia	croatie	1	1
0.623	correspond	correspondent	2	2
0.623	contradicting	contredit	3	3
0.623	braves	brave	1	1
0.623	blames	blâme	2	2
0.622	zambia	zambie	1	3
0.622	vandal	vandales	2	2
0.622	syrian	syrie	2	4
0.622	supersymmetry	supersymétrie	1	1
0.622	silo	silos	1	1
0.622	satanist	sataniste	1	1
0.622	sandal	sandale	1	1
0.622	ryan	rhône	1	1
0.622	ruine	ruines	1	2
0.622	reservist	réserviste	1	1
0.622	privilege	privilège	2	6
0.622	posthumous	posthume	1	1
0.622	philology	philologie	1	1
0.622	pharmacology	pharmacologie	1	1
0.622	phantom	fantôme	2	2
0.622	nutritionist	nutritionniste	1	1
0.622	groans	grogne	3	3
0.622	gradients	gradient	1	5
0.622	glycerol	glycérol	1	2
0.622	gambia	gambie	1	1
0.622	gallois	galloise	1	1
0.622	funerary	funéraire	1	3
0.622	frédéric	frederic	2	3
0.622	exhale	expire	4	4
0.622	decrypted	décrypté	1	1
0.622	criminology	criminologie	1	1
0.622	chernobyl	tchernobyl	1	1
0.622	chauvinism	chauvinisme	1	1
0.622	characterize	caractérisent	3	3
0.622	characterise	caractérisent	3	3
0.622	adolescent	adolescente	1	2
0.621	virile	viril	1	1
0.621	vertebrate	vertébrés	1	1
0.621	vautour	vautours	1	1
0.621	telescopes	télescopes	2	2
0.621	synchronic	synchronique	1	1
0.621	sterility	stérilité	1	2
0.621	stereographic	stéréographique	1	1
0.621	sanitary	sanitaire	2	2
0.621	recluse	reclus	1	1
0.621	protease	protéase	1	1
0.621	promoters	promoteurs	1	1
0.621	projects	projets	1	1
0.621	polarity	polarité	1	1
0.621	plantation	planter	2	2
0.621	photovoltaic	photovoltaïques	2	2
0.621	peril	périls	2	2
0.621	palau	palaos	1	1
0.621	oriental	orientale	3	4
0.621	oleic	oléique	1	1
0.621	nepal	népal	1	1
0.621	naissance	née	2	3
0.621	moses	moïse	1	1
0.621	mendez	méndez	1	1
0.621	kenyan	kényan	1	1
0.621	intercepted	intercepte	4	6
0.621	injectors	injecteur	2	2
0.621	infiltrated	infiltré	2	3
0.621	impeccable	impeccables	1	1
0.621	historians	historiens	1	1
0.621	félicité	felicity	1	1
0.621	fetish	fétiche	1	3
0.621	exacerbating	exacerber	7	7
0.621	drain	drainer	2	2
0.621	confiscate	confisquer	4	4
0.621	colonialist	colonialiste	1	1
0.621	catastrophic	catastrophiques	2	4
0.621	abkhaz	abkhaze	2	2
0.620	vivace	vivaces	1	1
0.620	vibes	vagues	1	3
0.620	tutorials	tutoriels	2	2
0.620	trinidad	trinity	2	2
0.620	trilateral	trilatérale	1	1
0.620	tardif	tardive	1	2
0.620	stay	rester	1	3
0.620	sparta	sparte	2	2
0.620	scenographer	scénographe	1	1
0.620	reintegrate	réintégrer	1	1
0.620	refreshments	rafraîchissements	2	2
0.620	recruitment	recrutements	2	3
0.620	prophetic	prophétique	1	1
0.620	precocious	précoce	1	1
0.620	poser	poseur	1	1
0.620	polar	polaires	2	2
0.620	pilate	pilates	1	1
0.620	pentagram	pentagramme	1	1
0.620	papal	papale	1	3
0.620	omega	oméga	1	1
0.620	necrotic	nécrotiques	1	1
0.620	molar	molaire	1	1
0.620	microcosm	microcosme	1	1
0.620	membrane	membranes	1	1
0.620	jerome	jérôme	1	1
0.620	foxes	fox	1	1
0.620	formalizing	formaliser	1	1
0.620	falklands	falkland	1	1
0.620	excellency	excellence	1	1
0.620	exaggeration	exagéré	2	2
0.620	discos	discothèques	1	1
0.620	dioxin	dioxine	2	2
0.620	coordination	coordonner	1	1
0.620	coordinating	coordonner	4	4
0.620	contrasted	contrastées	2	2
0.620	contracted	contracté	2	2
0.620	colloidal	colloïdale	1	1
0.620	codecs	codec	1	1
0.620	biomedicine	biomédecine	1	2
0.620	bilbo	bilbon	1	1
0.620	bankrupt	banqueroute	1	1
0.620	awaken	wake	1	1
0.619	zeeland	zélande	2	3
0.619	vowel	voyelles	2	2
0.619	vervain	verveine	1	1
0.619	vermin	vermine	1	1
0.619	unece	ece	1	1
0.619	trunk	tronc	1	4
0.619	transformer	transformateurs	2	2
0.619	torpedoes	torpilles	2	2
0.619	tammuz	tammouz	1	1
0.619	swabia	souabe	1	1
0.619	sunni	sunnites	2	2
0.619	sudden	soudaine	1	4
0.619	sphalerite	sphalérite	1	1
0.619	silvery	silver	1	2
0.619	serotonin	sérotonine	1	1
0.619	secant	sécante	1	1
0.619	scruples	scrupules	2	2
0.619	saffron	safran	1	1
0.619	remainder	romain des	1	1
0.619	recent	récentes	2	5
0.619	pygmies	pygmées	2	2
0.619	proofs	preuves	2	2
0.619	probative	probant	2	2
0.619	prefabricated	préfabriqués	2	2
0.619	preaches	prêche	2	2
0.619	photographer	photographe	1	1
0.619	penetrated	pénétré	1	1
0.619	obstetrics	obstétrique	1	1
0.619	mutate	muter	1	1
0.619	montenegro	monténégro	1	1
0.619	lavender	lavande	1	1
0.619	kabul	kaboul	1	1
0.619	intelligent	intelligente	3	4
0.619	impress	impressionne	2	2
0.619	goblin	gobelin	2	2
0.619	fringes	fringe	3	3
0.619	franchises	franchise	1	3
0.619	fleets	flottes	1	1
0.619	elliott	elliot	1	1
0.619	druids	druides	1	1
0.619	doubly	doubler	1	2
0.619	dnieper	dniepr	1	1
0.619	distribute	distribue	2	2
0.619	dimethyl	diméthyl	1	1
0.619	deflate	dégonfler	1	1
0.619	cults	cultes	2	2
0.619	crusade	croisades	2	2
0.619	condolence	condoléances	1	1
0.619	collage	collages	1	2
0.619	celebrated	célébré	2	2
0.619	carnival	carnaval	1	1
0.619	busts	bustes	1	1
0.619	breaches	brèches	1	1
0.619	barber	barbier	1	1
0.619	antennae	antennes	1	1
0.619	adrien	adrian	1	1
0.619	absent	absentes	2	3
0.618	transportable	transportables	1	1
0.618	transplant	transplantation	1	2
0.618	torso	thoracique	2	2
0.618	stinger	sting	1	1
0.618	stegosaurus	stégosaure	1	1
0.618	sovereignty	souveraineté	2	2
0.618	scooter	scooters	1	1
0.618	resistant	résistante	5	8
0.618	resistance	résistance	5	8
0.618	republic	république	1	1
0.618	prescribing	prescrire	1	1
0.618	precedence	préséance	2	3
0.618	pediatric	pédiatrique	2	2
