a	b	hops	quality	subchain
fr:mes hic	fr:foire	4	0.923	~ fr:mes hic ≈ en:make fr:faire ≈ en:fair = fr:foire
en:messenger	fr:justes	6	0.923	en:messenger ≈ fr:mécènes je ~ fr:mes hic ≈ en:make = fr:faire ≈ en:fair = fr:justes
fr:mécènes je	fr:justes	5	0.923	≈ fr:mécènes je fr:mes hic ≈ en:make = fr:faire ≈ en:fair = fr:justes
fr:mes hic	fr:justes	4	0.923	~ fr:mes hic ≈ en:make fr:faire ≈ en:fair = fr:justes
en:messenger	fr:équitable	6	0.923	en:messenger ≈ fr:mécènes je ~ fr:mes hic ≈ en:make = fr:faire ≈ en:fair = fr:équitable
fr:mécènes je	fr:équitable	5	0.923	≈ fr:mécènes je fr:mes hic ≈ en:make = fr:faire ≈ en:fair = fr:équitable
fr:mes hic	fr:équitable	4	0.923	~ fr:mes hic ≈ en:make fr:faire ≈ en:fair = fr:équitable
en:method	fr:tissent aide	2	0.923	en:method ≈ fr:met aide ~ fr:tissent aide
en:method	en:twisted	3	0.923	en:method ≈ fr:met aide ~ fr:tissent aide ≈ en:twisted
en:method	fr:twist	4	0.923	en:method ≈ fr:met aide ~ fr:tissent aide ≈ en:twisted ~ fr:twist
en:method	en:tweet	5	0.923	en:method ≈ fr:met aide ~ fr:tissent aide ≈ en:twisted ~ fr:twist ≈ en:tweet
en:method	fr:tweet	6	0.923	en:method ≈ fr:met aide ~ fr:tissent aide ≈ en:twisted ~ fr:twist ≈ en:tweet ~ fr:tweet
fr:met aide	en:twisted	2	0.923	≈ fr:met aide fr:tissent aide ≈ en:twisted
fr:met aide	fr:twist	3	0.923	≈ fr:met aide fr:tissent aide ≈ en:twisted ~ fr:twist
fr:met aide	en:tweet	4	0.923	≈ fr:met aide fr:tissent aide ≈ en:twisted ~ fr:twist ≈ en:tweet
fr:met aide	fr:tweet	5	0.923	≈ fr:met aide fr:tissent aide ≈ en:twisted ~ fr:twist ≈ en:tweet ~ fr:tweet
en:miller	fr:courrier	4	0.923	en:miller ≈ fr:mêler ~ fr:mêlent ≈ en:mail ~ fr:courrier
en:monetary	fr:éveil	2	0.923	en:monetary ≈ fr:menait ri ~ fr:éveil
en:naive	fr:coutures	5	0.923	en:naive ~ fr:naïf ≈ en:knife = fr:couteau ≈ en:couture ~ fr:coutures
fr:naïf	fr:coutures	4	0.923	~ fr:naïf en:knife = fr:couteau ≈ en:couture ~ fr:coutures
en:knife	fr:coutures	3	0.923	≈ en:knife = fr:couteau en:couture ~ fr:coutures
fr:couteau	fr:coutures	2	0.923	= fr:couteau ≈ en:couture ~ fr:coutures
fr:nettes	fr:noter	2	0.923	≈ fr:nettes ~ en:netty ≈ fr:noter
en:net	en:nets	2	0.923	en:net ≈ fr:nets ~ en:nets
en:net	fr:nettes	3	0.923	en:net ≈ fr:nets ~ en:nets ≈ fr:nettes
en:net	en:netty	4	0.923	en:net ≈ fr:nets ~ en:nets ≈ fr:nettes ~ en:netty
en:net	fr:noter	5	0.923	en:net ≈ fr:nets ~ en:nets ≈ fr:nettes ~ en:netty ≈ fr:noter
en:net	fr:nota	6	0.923	en:net ≈ fr:nets ~ en:nets ≈ fr:nettes ~ en:netty ≈ fr:noter ~ fr:nota
fr:nets	fr:nettes	2	0.923	≈ fr:nets en:nets ≈ fr:nettes
fr:nets	en:netty	3	0.923	≈ fr:nets en:nets ≈ fr:nettes ~ en:netty
fr:nets	fr:noter	4	0.923	≈ fr:nets en:nets ≈ fr:nettes ~ en:netty ≈ fr:noter
fr:nets	fr:nota	5	0.923	≈ fr:nets en:nets ≈ fr:nettes ~ en:netty ≈ fr:noter ~ fr:nota
en:nets	en:netty	2	0.923	~ en:nets ≈ fr:nettes en:netty
en:nets	fr:noter	3	0.923	~ en:nets ≈ fr:nettes en:netty ≈ fr:noter
en:nets	fr:nota	4	0.923	~ en:nets ≈ fr:nettes en:netty ≈ fr:noter ~ fr:nota
fr:nettes	fr:nota	3	0.923	≈ fr:nettes ~ en:netty ≈ fr:noter fr:nota
en:owes	en:taught	4	0.923	en:owes ~ en:debt ≈ fr:dette ~ fr:toto ≈ en:taught
en:owes	en:teaches	5	0.923	en:owes ~ en:debt ≈ fr:dette ~ fr:toto ≈ en:taught ~ en:teaches
en:owes	fr:dit chaise	6	0.923	en:owes ~ en:debt ≈ fr:dette ~ fr:toto ≈ en:taught ~ en:teaches ≈ fr:dit chaise
en:pack	fr:paca	3	0.923	en:pack ~ en:packs ≈ fr:pacs ~ fr:paca
en:packs	fr:paca	2	0.923	~ en:packs fr:pacs ~ fr:paca
en:pax	fr:paca	2	0.923	en:pax ≈ fr:pacs ~ fr:paca
en:pecks	en:books	3	0.923	~ en:pecks fr:box ~ fr:boxe ≈ en:books
en:pecks	fr:books	4	0.923	~ en:pecks fr:box ~ fr:boxe ≈ en:books ~ fr:books
en:pecking	fr:box	2	0.923	en:pecking ~ en:pecks ≈ fr:box
en:pecking	en:books	4	0.923	en:pecking ~ en:pecks ≈ fr:box ~ fr:boxe ≈ en:books
en:pecking	fr:books	5	0.923	en:pecking ~ en:pecks ≈ fr:box ~ fr:boxe ≈ en:books ~ fr:books
en:pen	en:pending	5	0.923	en:pen ≈ fr:peine = en:penalty ≈ fr:pain haleter ~ fr:pain digne ≈ en:pending
en:pen	fr:reportée	6	0.923	en:pen ≈ fr:peine = en:penalty ≈ fr:pain haleter ~ fr:pain digne ≈ en:pending ~ fr:reportée
fr:peine	en:pending	4	0.923	≈ fr:peine en:penalty ≈ fr:pain haleter ~ fr:pain digne ≈ en:pending
fr:peine	fr:reportée	5	0.923	≈ fr:peine en:penalty ≈ fr:pain haleter ~ fr:pain digne ≈ en:pending ~ fr:reportée
en:penalty	en:pending	3	0.923	= en:penalty ≈ fr:pain haleter fr:pain digne ≈ en:pending
en:penalty	fr:reportée	4	0.923	= en:penalty ≈ fr:pain haleter fr:pain digne ≈ en:pending ~ fr:reportée
fr:pain haleter	en:pending	2	0.923	≈ fr:pain haleter ~ fr:pain digne ≈ en:pending
fr:pain haleter	fr:reportée	3	0.923	≈ fr:pain haleter ~ fr:pain digne ≈ en:pending fr:reportée
fr:pain digne	fr:reportée	2	0.923	~ fr:pain digne ≈ en:pending ~ fr:reportée
en:pleaded	en:method	3	0.923	en:pleaded ≈ fr:plient aide ~ fr:met aide ≈ en:method
en:pleaded	fr:méthode	4	0.923	en:pleaded ≈ fr:plient aide ~ fr:met aide ≈ en:method ~ fr:méthode
en:pleaded	en:metered	5	0.923	en:pleaded ≈ fr:plient aide ~ fr:met aide ≈ en:method ~ fr:méthode ≈ en:metered
en:pleaded	fr:mètre	6	0.923	en:pleaded ≈ fr:plient aide ~ fr:met aide ≈ en:method ~ fr:méthode ≈ en:metered ~ fr:mètre
fr:plient aide	en:method	2	0.923	≈ fr:plient aide fr:met aide ≈ en:method
fr:plient aide	fr:méthode	3	0.923	≈ fr:plient aide fr:met aide ≈ en:method ~ fr:méthode
fr:plient aide	en:metered	4	0.923	≈ fr:plient aide fr:met aide ≈ en:method ~ fr:méthode ≈ en:metered
fr:plient aide	fr:mètre	5	0.923	≈ fr:plient aide fr:met aide ≈ en:method ~ fr:méthode ≈ en:metered ~ fr:mètre
en:precess	en:princess	2	0.923	en:precess ≈ fr:princesse ~ en:princess
en:precess	fr:princesses	3	0.923	en:precess ≈ fr:princesse ~ en:princess ≈ fr:princesses
fr:princesse	fr:princesses	2	0.923	≈ fr:princesse en:princess ≈ fr:princesses
en:protection	fr:exercer	3	0.923	en:protection ~ en:protecting ≈ fr:pratiquent in ~ fr:exercer
en:proudly	fr:prennent	2	0.923	en:proudly ≈ fr:prend lis ~ fr:prennent
en:proudly	en:pen	3	0.923	en:proudly ≈ fr:prend lis ~ fr:prennent ≈ en:pen
en:proudly	fr:stylé	4	0.923	en:proudly ≈ fr:prend lis ~ fr:prennent ≈ en:pen ~ fr:stylé
en:proudly	en:stiller	5	0.923	en:proudly ≈ fr:prend lis ~ fr:prennent ≈ en:pen ~ fr:stylé ≈ en:stiller
en:proudly	fr:gestes	6	0.923	en:proudly ≈ fr:prend lis ~ fr:prennent ≈ en:pen ~ fr:stylé ≈ en:stiller ~ fr:gestes
fr:prend lis	en:pen	2	0.923	≈ fr:prend lis fr:prennent ≈ en:pen
fr:prend lis	fr:stylé	3	0.923	≈ fr:prend lis fr:prennent ≈ en:pen ~ fr:stylé
fr:prend lis	en:stiller	4	0.923	≈ fr:prend lis fr:prennent ≈ en:pen ~ fr:stylé ≈ en:stiller
fr:prend lis	fr:gestes	5	0.923	≈ fr:prend lis fr:prennent ≈ en:pen ~ fr:stylé ≈ en:stiller ~ fr:gestes
fr:prennent	fr:stylé	2	0.923	~ fr:prennent ≈ en:pen fr:stylé
fr:prennent	en:stiller	3	0.923	~ fr:prennent ≈ en:pen fr:stylé ≈ en:stiller
fr:prennent	fr:gestes	4	0.923	~ fr:prennent ≈ en:pen fr:stylé ≈ en:stiller ~ fr:gestes
en:red aura	fr:restaurateurs	2	0.923	en:red aura ≈ fr:restaurer ~ fr:restaurateurs
en:reminder	fr:arrestations	6	0.923	en:reminder ≈ fr:roman des ~ fr:romain des ≈ en:remainder ~ fr:restent ≈ en:arrest ~ fr:arrestations
fr:roman des	fr:arrestations	5	0.923	≈ fr:roman des fr:romain des ≈ en:remainder ~ fr:restent ≈ en:arrest ~ fr:arrestations
fr:romain des	fr:arrestations	4	0.923	~ fr:romain des ≈ en:remainder fr:restent ≈ en:arrest ~ fr:arrestations
en:remainder	fr:arrestations	3	0.923	≈ en:remainder ~ fr:restent ≈ en:arrest fr:arrestations
fr:restent	fr:arrestations	2	0.923	~ fr:restent ≈ en:arrest ~ fr:arrestations
en:residency	fr:vies ès	2	0.923	en:residency ≈ fr:raies don ci ~ fr:vies ès
en:residency	en:vs	3	0.923	en:residency ≈ fr:raies don ci ~ fr:vies ès ≈ en:vs
en:residency	en:versus	4	0.923	en:residency ≈ fr:raies don ci ~ fr:vies ès ≈ en:vs ~ en:versus
en:residency	fr:vais aise	5	0.923	en:residency ≈ fr:raies don ci ~ fr:vies ès ≈ en:vs ~ en:versus ≈ fr:vais aise
en:residency	fr:ferré	6	0.923	en:residency ≈ fr:raies don ci ~ fr:vies ès ≈ en:vs ~ en:versus ≈ fr:vais aise ~ fr:ferré
fr:raies don ci	en:vs	2	0.923	≈ fr:raies don ci fr:vies ès ≈ en:vs
fr:raies don ci	en:versus	3	0.923	≈ fr:raies don ci fr:vies ès ≈ en:vs ~ en:versus
fr:raies don ci	fr:vais aise	4	0.923	≈ fr:raies don ci fr:vies ès ≈ en:vs ~ en:versus ≈ fr:vais aise
fr:raies don ci	fr:ferré	5	0.923	≈ fr:raies don ci fr:vies ès ≈ en:vs ~ en:versus ≈ fr:vais aise ~ fr:ferré
fr:vies ès	en:versus	2	0.923	~ fr:vies ès ≈ en:vs en:versus
fr:vies ès	fr:vais aise	3	0.923	~ fr:vies ès ≈ en:vs en:versus ≈ fr:vais aise
fr:vies ès	fr:ferré	4	0.923	~ fr:vies ès ≈ en:vs en:versus ≈ fr:vais aise ~ fr:ferré
fr:tracent aide	en:trusting	2	0.923	~ fr:tracent aide ≈ en:trusted en:trusting
fr:tracent aide	fr:tracent in	3	0.923	~ fr:tracent aide ≈ en:trusted en:trusting ≈ fr:tracent in
fr:tracent aide	fr:tracer	4	0.923	~ fr:tracent aide ≈ en:trusted en:trusting ≈ fr:tracent in ~ fr:tracer
en:trusted	fr:tracent in	2	0.923	≈ en:trusted ~ en:trusting ≈ fr:tracent in
en:trusted	fr:tracer	3	0.923	≈ en:trusted ~ en:trusting ≈ fr:tracent in fr:tracer
en:trusting	fr:tracer	2	0.923	~ en:trusting ≈ fr:tracent in ~ fr:tracer
en:rooted	en:trusting	4	0.923	en:rooted ≈ fr:ruent aide ~ fr:tracent aide ≈ en:trusted ~ en:trusting
en:rooted	fr:tracent in	5	0.923	en:rooted ≈ fr:ruent aide ~ fr:tracent aide ≈ en:trusted ~ en:trusting ≈ fr:tracent in
en:rooted	fr:tracer	6	0.923	en:rooted ≈ fr:ruent aide ~ fr:tracent aide ≈ en:trusted ~ en:trusting ≈ fr:tracent in ~ fr:tracer
fr:ruent aide	en:trusting	3	0.923	≈ fr:ruent aide fr:tracent aide ≈ en:trusted ~ en:trusting
fr:ruent aide	fr:tracent in	4	0.923	≈ fr:ruent aide fr:tracent aide ≈ en:trusted ~ en:trusting ≈ fr:tracent in
fr:ruent aide	fr:tracer	5	0.923	≈ fr:ruent aide fr:tracent aide ≈ en:trusted ~ en:trusting ≈ fr:tracent in ~ fr:tracer
en:rooting	fr:rubis	6	0.923	en:rooting ≈ fr:routine ~ en:routine ≈ fr:roux chine ~ fr:roux bis ≈ en:ruby = fr:rubis
fr:routine	fr:rubis	5	0.923	≈ fr:routine en:routine ≈ fr:roux chine ~ fr:roux bis ≈ en:ruby = fr:rubis
en:routine	fr:rubis	4	0.923	~ en:routine ≈ fr:roux chine fr:roux bis ≈ en:ruby = fr:rubis
fr:roux chine	fr:rubis	3	0.923	≈ fr:roux chine ~ fr:roux bis ≈ en:ruby fr:rubis
fr:roux bis	fr:rubis	2	0.923	~ fr:roux bis ≈ en:ruby = fr:rubis
en:routeing	fr:rubis	6	0.923	en:routeing ≈ fr:routine ~ en:routine ≈ fr:roux chine ~ fr:roux bis ≈ en:ruby = fr:rubis
en:set	fr:synthèse	6	0.923	en:set ≈ fr:sets ~ en:sets ≈ fr:set ~ en:setter ≈ fr:synthé ~ fr:synthèse
fr:sets	fr:synthèse	5	0.923	≈ fr:sets en:sets ≈ fr:set ~ en:setter ≈ fr:synthé ~ fr:synthèse
en:scoop	fr:célébrité	6	0.923	en:scoop ≈ fr:soupe ~ en:soup ≈ fr:soupes ~ fr:soupes ta ≈ en:superstar ~ fr:célébrité
en:set	fr:set	3	0.923	en:set ≈ fr:sets ~ en:sets ≈ fr:set
en:set	en:setter	4	0.923	en:set ≈ fr:sets ~ en:sets ≈ fr:set ~ en:setter
en:set	fr:synthé	5	0.923	en:set ≈ fr:sets ~ en:sets ≈ fr:set ~ en:setter ≈ fr:synthé
fr:sets	en:setter	3	0.923	≈ fr:sets en:sets ≈ fr:set ~ en:setter
fr:sets	fr:synthé	4	0.923	≈ fr:sets en:sets ≈ fr:set ~ en:setter ≈ fr:synthé
en:sets	en:setter	2	0.923	~ en:sets ≈ fr:set en:setter
en:sets	fr:synthé	3	0.923	~ en:sets ≈ fr:set en:setter ≈ fr:synthé
en:sets	fr:synthèse	4	0.923	~ en:sets ≈ fr:set en:setter ≈ fr:synthé ~ fr:synthèse
fr:set	fr:synthé	2	0.923	≈ fr:set ~ en:setter ≈ fr:synthé
en:setters	en:cent	4	0.923	en:setters ~ fr:sets ≈ en:set ~ fr:set ≈ en:cent
en:setters	fr:cent	5	0.923	en:setters ~ fr:sets ≈ en:set ~ fr:set ≈ en:cent ~ fr:cent
en:seventy	fr:saisonniers	4	0.923	en:seventy ≈ fr:saison tee ~ fr:saison elle ≈ en:seasonal = fr:saisonniers
fr:saison tee	fr:saisonniers	3	0.923	≈ fr:saison tee fr:saison elle ≈ en:seasonal = fr:saisonniers
fr:saison elle	fr:saisonniers	2	0.923	~ fr:saison elle ≈ en:seasonal fr:saisonniers
en:shin	fr:chiner	2	0.923	en:shin ~ en:shinny ≈ fr:chiner
en:shin	en:chin	3	0.923	en:shin ~ en:shinny ≈ fr:chiner ~ en:chin
en:shin	fr:gin	4	0.923	en:shin ~ en:shinny ≈ fr:chiner ~ en:chin ≈ fr:gin
en:shin	fr:gin dôme	5	0.923	en:shin ~ en:shinny ≈ fr:chiner ~ en:chin ≈ fr:gin ~ fr:gin dôme
en:shinny	fr:gin dôme	4	0.923	~ en:shinny fr:chiner ~ en:chin ≈ fr:gin ~ fr:gin dôme
fr:chiner	fr:gin dôme	3	0.923	≈ fr:chiner ~ en:chin fr:gin ~ fr:gin dôme
en:chin	fr:gin dôme	2	0.923	~ en:chin ≈ fr:gin ~ fr:gin dôme
en:southwest	en:worst	3	0.923	en:southwest ≈ fr:cent ouest ~ fr:ouest ≈ en:worst
en:southwest	fr:pire	4	0.923	en:southwest ≈ fr:cent ouest ~ fr:ouest ≈ en:worst = fr:pire
en:southwest	en:peter	5	0.923	en:southwest ≈ fr:cent ouest ~ fr:ouest ≈ en:worst = fr:pire ≈ en:peter
en:southwest	fr:peter	6	0.923	en:southwest ≈ fr:cent ouest ~ fr:ouest ≈ en:worst = fr:pire ≈ en:peter ~ fr:peter
fr:cent ouest	en:worst	2	0.923	≈ fr:cent ouest fr:ouest ≈ en:worst
fr:cent ouest	fr:pire	3	0.923	≈ fr:cent ouest fr:ouest ≈ en:worst = fr:pire
fr:cent ouest	en:peter	4	0.923	≈ fr:cent ouest fr:ouest ≈ en:worst = fr:pire ≈ en:peter
fr:cent ouest	fr:peter	5	0.923	≈ fr:cent ouest fr:ouest ≈ en:worst = fr:pire ≈ en:peter ~ fr:peter
fr:ouest	fr:pire	2	0.923	~ fr:ouest ≈ en:worst fr:pire
fr:ouest	en:peter	3	0.923	~ fr:ouest ≈ en:worst fr:pire ≈ en:peter
fr:ouest	fr:peter	4	0.923	~ fr:ouest ≈ en:worst fr:pire ≈ en:peter ~ fr:peter
fr:suspecte	fr:suspect	2	0.923	~ fr:suspecte en:suspect ~ fr:suspect
en:suspects	en:suspect	2	0.923	en:suspects ~ fr:suspecte ≈ en:suspect
en:suspects	fr:suspect	3	0.923	en:suspects ~ fr:suspecte ≈ en:suspect ~ fr:suspect
en:texture	fr:chaises	6	0.923	en:texture ≈ fr:taxent chez ~ fr:liguent chez ≈ en:lecture ~ en:lectures ≈ fr:liguent chaise ~ fr:chaises
fr:taxent chez	fr:chaises	5	0.923	≈ fr:taxent chez fr:liguent chez ≈ en:lecture ~ en:lectures ≈ fr:liguent chaise ~ fr:chaises
en:toss	en:chest	2	0.923	en:toss ≈ fr:torse = en:chest
en:toss	fr:test	6	0.923	en:toss ≈ fr:torse = en:chest ≈ fr:teste ~ fr:testes ≈ en:test ~ fr:test
en:toss	en:test	5	0.923	en:toss ≈ fr:torse = en:chest ≈ fr:teste ~ fr:testes ≈ en:test
en:toss	fr:testes	5	0.923	en:toss ≈ fr:torse = en:chest ≈ fr:test ~ en:test ≈ fr:testes
en:toss	fr:teste	6	0.923	en:toss ≈ fr:torse = en:chest ≈ fr:test ~ en:test ≈ fr:testes ~ fr:teste
fr:torse	fr:test	5	0.923	≈ fr:torse en:chest ≈ fr:teste ~ fr:testes ≈ en:test ~ fr:test
fr:torse	en:test	4	0.923	≈ fr:torse en:chest ≈ fr:teste ~ fr:testes ≈ en:test
fr:torse	fr:testes	4	0.923	≈ fr:torse en:chest ≈ fr:test ~ en:test ≈ fr:testes
fr:torse	fr:teste	5	0.923	≈ fr:torse en:chest ≈ fr:test ~ en:test ≈ fr:testes ~ fr:teste
en:toss	fr:testent	5	0.923	en:toss ≈ fr:torse = en:chest ≈ fr:test ~ en:test ≈ fr:testent
en:toss	fr:épreuve	6	0.923	en:toss ≈ fr:torse = en:chest ≈ fr:test ~ en:test ≈ fr:testent ~ fr:épreuve
fr:torse	fr:testent	4	0.923	≈ fr:torse en:chest ≈ fr:test ~ en:test ≈ fr:testent
fr:torse	fr:épreuve	5	0.923	≈ fr:torse en:chest ≈ fr:test ~ en:test ≈ fr:testent ~ fr:épreuve
en:chest	fr:testent	3	0.923	= en:chest ≈ fr:test en:test ≈ fr:testent
en:chest	fr:épreuve	4	0.923	= en:chest ≈ fr:test en:test ≈ fr:testent ~ fr:épreuve
fr:trais aise	en:plus	4	0.923	≈ fr:trais aise fr:plaies aise ≈ en:places ~ fr:places ≈ en:plus
fr:trais aise	fr:plus	5	0.923	≈ fr:trais aise fr:plaies aise ≈ en:places ~ fr:places ≈ en:plus ~ fr:plus
en:tresses	en:plus	5	0.923	en:tresses ≈ fr:trais aise ~ fr:plaies aise ≈ en:places ~ fr:places ≈ en:plus
en:tresses	fr:plus	6	0.923	en:tresses ≈ fr:trais aise ~ fr:plaies aise ≈ en:places ~ fr:places ≈ en:plus ~ fr:plus
en:troll	en:trail	2	0.923	en:troll = fr:trolls ≈ en:trail
en:troll	fr:piste	3	0.923	en:troll = fr:trolls ≈ en:trail = fr:piste
en:troll	en:pieced	4	0.923	en:troll = fr:trolls ≈ en:trail = fr:piste ≈ en:pieced
en:troll	en:piece	5	0.923	en:troll = fr:trolls ≈ en:trail = fr:piste ≈ en:pieced ~ en:piece
en:troll	fr:pisse	6	0.923	en:troll = fr:trolls ≈ en:trail = fr:piste ≈ en:pieced ~ en:piece ≈ fr:pisse
fr:trolls	en:pieced	3	0.923	= fr:trolls en:trail = fr:piste ≈ en:pieced
fr:trolls	en:piece	4	0.923	= fr:trolls en:trail = fr:piste ≈ en:pieced ~ en:piece
fr:trolls	fr:pisse	5	0.923	= fr:trolls en:trail = fr:piste ≈ en:pieced ~ en:piece ≈ fr:pisse
en:velocity	en:beat	3	0.923	en:velocity = fr:vitesse ≈ en:beaters ~ en:beat
en:velocity	fr:bites	4	0.923	en:velocity = fr:vitesse ≈ en:beaters ~ en:beat ≈ fr:bites
en:velocity	en:dicks	5	0.923	en:velocity = fr:vitesse ≈ en:beaters ~ en:beat ≈ fr:bites = en:dicks
en:velocity	fr:dicte	6	0.923	en:velocity = fr:vitesse ≈ en:beaters ~ en:beat ≈ fr:bites = en:dicks ≈ fr:dicte
en:wheelchair	fr:liguent chez	2	0.923	en:wheelchair ≈ fr:veulent chez ~ fr:liguent chez
en:wheelchair	en:lecture	3	0.923	en:wheelchair ≈ fr:veulent chez ~ fr:liguent chez ≈ en:lecture
en:wheelchair	en:lectures	4	0.923	en:wheelchair ≈ fr:veulent chez ~ fr:liguent chez ≈ en:lecture ~ en:lectures
en:wheelchair	fr:liguent chaise	5	0.923	en:wheelchair ≈ fr:veulent chez ~ fr:liguent chez ≈ en:lecture ~ en:lectures ≈ fr:liguent chaise
en:wheelchair	fr:chaise	6	0.923	en:wheelchair ≈ fr:veulent chez ~ fr:liguent chez ≈ en:lecture ~ en:lectures ≈ fr:liguent chaise ~ fr:chaise
fr:veulent chez	en:lecture	2	0.923	≈ fr:veulent chez fr:liguent chez ≈ en:lecture
fr:veulent chez	en:lectures	3	0.923	≈ fr:veulent chez fr:liguent chez ≈ en:lecture ~ en:lectures
fr:veulent chez	fr:liguent chaise	4	0.923	≈ fr:veulent chez fr:liguent chez ≈ en:lecture ~ en:lectures ≈ fr:liguent chaise
fr:veulent chez	fr:chaise	5	0.923	≈ fr:veulent chez fr:liguent chez ≈ en:lecture ~ en:lectures ≈ fr:liguent chaise ~ fr:chaise
en:aural	en:oral	2	0.922	en:aural ≈ fr:oral ~ en:oral
en:aural	fr:orales	3	0.922	en:aural ≈ fr:oral ~ en:oral ≈ fr:orales
en:aural	fr:orale	4	0.922	en:aural ≈ fr:oral ~ en:oral ≈ fr:orales ~ fr:orale
fr:oral	fr:orales	2	0.922	≈ fr:oral en:oral ≈ fr:orales
fr:oral	fr:orale	3	0.922	≈ fr:oral en:oral ≈ fr:orales ~ fr:orale
en:oral	fr:orale	2	0.922	~ en:oral ≈ fr:orales fr:orale
en:baulked	fr:boxe	2	0.922	en:baulked ≈ fr:box ~ fr:boxe
en:baulked	en:books	3	0.922	en:baulked ≈ fr:box ~ fr:boxe ≈ en:books
en:baulked	fr:books	4	0.922	en:baulked ≈ fr:box ~ fr:boxe ≈ en:books ~ fr:books
en:baulked	en:brooks	5	0.922	en:baulked ≈ fr:box ~ fr:boxe ≈ en:books ~ fr:books ≈ en:brooks
en:baulked	fr:brooks	6	0.922	en:baulked ≈ fr:box ~ fr:boxe ≈ en:books ~ fr:books ≈ en:brooks ~ fr:brooks
en:pease	fr:pisse	3	0.922	en:pease ~ en:peas ≈ fr:pisses ~ fr:pisse
en:beaters	fr:speed	2	0.922	en:beaters ≈ fr:vitesse ~ fr:speed
en:beaters	en:sped	3	0.922	en:beaters ≈ fr:vitesse ~ fr:speed ≈ en:sped
en:beaters	fr:faste	4	0.922	en:beaters ≈ fr:vitesse ~ fr:speed ≈ en:sped ~ fr:faste
en:beaters	en:foster	5	0.922	en:beaters ≈ fr:vitesse ~ fr:speed ≈ en:sped ~ fr:faste ≈ en:foster
en:beaters	fr:foster	6	0.922	en:beaters ≈ fr:vitesse ~ fr:speed ≈ en:sped ~ fr:faste ≈ en:foster ~ fr:foster
fr:vitesse	en:sped	2	0.922	≈ fr:vitesse fr:speed ≈ en:sped
fr:vitesse	fr:faste	3	0.922	≈ fr:vitesse fr:speed ≈ en:sped ~ fr:faste
fr:vitesse	en:foster	4	0.922	≈ fr:vitesse fr:speed ≈ en:sped ~ fr:faste ≈ en:foster
fr:vitesse	fr:foster	5	0.922	≈ fr:vitesse fr:speed ≈ en:sped ~ fr:faste ≈ en:foster ~ fr:foster
fr:speed	fr:faste	2	0.922	~ fr:speed ≈ en:sped fr:faste
fr:speed	en:foster	3	0.922	~ fr:speed ≈ en:sped fr:faste ≈ en:foster
fr:speed	fr:foster	4	0.922	~ fr:speed ≈ en:sped fr:faste ≈ en:foster ~ fr:foster
en:sped	en:foster	2	0.922	≈ en:sped ~ fr:faste ≈ en:foster
en:sped	fr:foster	3	0.922	≈ en:sped ~ fr:faste ≈ en:foster fr:foster
en:becks	fr:boxe	2	0.922	en:becks ≈ fr:box ~ fr:boxe
en:becks	en:books	3	0.922	en:becks ≈ fr:box ~ fr:boxe ≈ en:books
en:becks	fr:books	4	0.922	en:becks ≈ fr:box ~ fr:boxe ≈ en:books ~ fr:books
en:becks	en:brooks	5	0.922	en:becks ≈ fr:box ~ fr:boxe ≈ en:books ~ fr:books ≈ en:brooks
en:becks	fr:brooks	6	0.922	en:becks ≈ fr:box ~ fr:boxe ≈ en:books ~ fr:books ≈ en:brooks ~ fr:brooks
fr:plient in	en:pleasant	3	0.922	≈ fr:plient in fr:plies in ≈ en:pleasing ~ en:pleasant
fr:plient in	fr:plaisante	4	0.922	≈ fr:plient in fr:plies in ≈ en:pleasing ~ en:pleasant ≈ fr:plaisante
fr:plies in	en:pleasant	2	0.922	~ fr:plies in ≈ en:pleasing en:pleasant
fr:plies in	fr:plaisante	3	0.922	~ fr:plies in ≈ en:pleasing en:pleasant ≈ fr:plaisante
en:pleasing	fr:plaisante	2	0.922	≈ en:pleasing ~ en:pleasant ≈ fr:plaisante
en:bonding	fr:laissent aide	6	0.922	en:bonding ≈ fr:ban digne ~ fr:brin digne ≈ en:branding ~ en:branded ≈ fr:prennent aide ~ fr:laissent aide
en:butty	fr:battent	2	0.922	en:butty ~ en:butt ≈ fr:battent
en:butty	fr:batte	3	0.922	en:butty ~ en:butt ≈ fr:battent ~ fr:batte
en:butt	fr:batte	2	0.922	~ en:butt fr:battent ~ fr:batte
fr:braquent est	fr:racistes	5	0.922	≈ fr:braquent est fr:ries est ≈ en:resist = fr:résistent ≈ en:racist ~ fr:racistes
fr:braquent est	fr:racisme	5	0.922	≈ fr:braquent est fr:ries est ≈ en:resist = fr:résistent ≈ en:racist ~ fr:racisme
en:bucked	en:edited	4	0.922	en:bucked ~ en:busted ≈ fr:baissent aide ~ fr:aidait aide ≈ en:edited
en:bucked	en:editing	5	0.922	en:bucked ~ en:busted ≈ fr:baissent aide ~ fr:aidait aide ≈ en:edited ~ en:editing
en:bucked	fr:aidait in	6	0.922	en:bucked ~ en:busted ≈ fr:baissent aide ~ fr:aidait aide ≈ en:edited ~ en:editing ≈ fr:aidait in
en:butty	en:but	4	0.922	en:butty ~ en:butt ≈ fr:battent ~ fr:batte ≈ en:but
en:butty	fr:but	5	0.922	en:butty ~ en:butt ≈ fr:battent ~ fr:batte ≈ en:but ~ fr:but
