en	fr	combo	tier	cognate	src_en	src_fr	src_tier	zipf_en	zipf_fr
mice	massé	0.655	DUAL-A	0	mice	masse	LOOP1	4.09	3.26
mice	masser	0.655	DUAL-A	0	mice	masse	LOOP1	4.09	3.22
mice	massés	0.655	DUAL-A	0	mice	masse	LOOP1	4.09	2.43
mice	massée	0.655	DUAL-A	0	mice	masse	LOOP1	4.09	2.34
mouse	massé	0.655	DUAL-A	0	mice	masse	LOOP1	4.31	3.26
mouse	masser	0.655	DUAL-A	0	mice	masse	LOOP1	4.31	3.22
mouse	massés	0.655	DUAL-A	0	mice	masse	LOOP1	4.31	2.43
mouse	massée	0.655	DUAL-A	0	mice	masse	LOOP1	4.31	2.34
arise	raser	0.655	DUAL-A	0	arise	rase	A	3.93	3.65
arise	rasé	0.655	DUAL-A	0	arise	rase	A	3.93	3.53
arise	rasée	0.655	DUAL-A	0	arise	rase	A	3.93	3.09
arise	rasés	0.655	DUAL-A	0	arise	rase	A	3.93	2.91
arose	rosé	0.655	DUAL-A	0	arose	rose	A	3.73	3.5
arose	rosée	0.655	DUAL-A	1	arose	rose	A	3.73	3.26
arose	rosées	0.655	DUAL-A	0	arose	rose	A	3.73	2.35
arose	roser	0.655	DUAL-A	1	arose	rose	A	3.73	1.74
beams	bis	0.655	DUAL-A	0	beams	bises	A	3.76	3.93
believe	blé	0.655	DUAL-A	0	believed	blé	A	5.51	4.12
believe	blés	0.655	DUAL-A	0	believed	blé	A	5.51	2.92
believer	blé	0.655	DUAL-A	0	believers	blé	A	3.67	4.12
believer	blés	0.655	DUAL-A	0	believers	blé	A	3.67	2.92
boosts	buste	0.655	DUAL-A	0	boost	buste	A	3.41	3.61
boosts	bustes	0.655	DUAL-A	0	boost	buste	A	3.41	2.9
bootee	pourrissent	0.655	DUAL-A	0	bootee	pourri	A	0.0	2.95
bootie	pourrissent	0.655	DUAL-A	0	bootie	pourri	A	2.25	2.95
booty	pourrissent	0.655	DUAL-A	0	booty	pourri	A	3.59	2.95
breast	presse	0.655	DUAL-A	0	breasts	presse	A	4.35	5.04
breast	presses	0.655	DUAL-A	0	breasts	presse	A	4.35	3.7
breast	pressent	0.655	DUAL-A	0	breasts	presse	A	4.35	3.19
brewed	brunes	0.655	DUAL-A	0	brewing	brunes	A	3.15	3.55
brewed	brune	0.655	DUAL-A	0	brewing	brunes	A	3.15	3.96
brushed	broches	0.655	DUAL-A	0	brush	broches	A	3.57	2.99
bunny	bénisse	0.655	DUAL-A	0	bunny	béni	A	3.88	3.2
camper	cap	0.655	DUAL-A	0	camp	cap	A	3.26	4.61
camper	caps	0.655	DUAL-A	0	camp	cap	A	3.26	3.22
canny	caddies	0.655	DUAL-A	0	canny	caddie	A	2.89	2.36
cd	cite	0.655	DUAL-A	0	cd	citer	A	4.36	4.35
censures	sèches	0.655	DUAL-A	0	censure	sèches	A	1.94	3.65
censures	sèche	0.655	DUAL-A	0	censure	sèches	A	1.94	4.14
chicks	tchèques	0.655	DUAL-A	0	chick	tchèque	A	3.87	3.25
clem	clubs	0.655	DUAL-A	0	clem	club	A	2.98	4.46
colonel	quenelles	0.655	DUAL-A	0	colonel	quenelle	A	4.41	2.69
colours	causes	0.655	DUAL-A	0	colours	cause	A	4.15	4.39
comes	causes	0.655	DUAL-A	0	comes	cause	A	5.36	4.39
cows	caser	0.655	DUAL-A	0	cows	case	A	3.93	3.25
cows	casé	0.655	DUAL-A	0	cows	case	A	3.93	2.53
cows	casée	0.655	DUAL-A	0	cows	case	A	3.93	1.98
craning	créant	0.655	DUAL-A	0	crane	crée	A	1.92	4.0
crashed	crache	0.655	DUAL-A	1	crash	crache	A	4.04	3.64
crashed	crachent	0.655	DUAL-A	0	crash	crache	A	4.04	3.03
crashed	craches	0.655	DUAL-A	0	crash	crache	A	4.04	2.54
crops	crampe	0.655	DUAL-A	0	crop	crampes	A	4.05	2.9
cropped	crampes	0.655	DUAL-A	0	crop	crampes	A	3.37	3.21
cropped	crampe	0.655	DUAL-A	0	crop	crampes	A	3.37	2.9
crushed	crachent	0.655	DUAL-A	0	crush	crache	A	4.03	3.03
crushed	craches	0.655	DUAL-A	0	crush	crache	A	4.03	2.54
curtain	connes	0.655	DUAL-A	0	curtain	conne	A	3.86	2.95
deans	gin	0.655	DUAL-A	0	dean	gin	A	3.06	3.19
deans	gins	0.655	DUAL-A	0	dean	gin	A	3.06	1.96
decreases	christ	0.655	DUAL-A	0	decreased	christ	A	3.63	4.5
decreases	christs	0.655	DUAL-A	0	decreased	christ	A	3.63	1.8
deport	portes	0.655	DUAL-A	0	deport	porte	A	3.18	4.78
deport	portent	0.655	DUAL-A	0	deport	porte	A	3.18	4.47
faults	volts	0.655	DUAL-A	0	fault	volts	A	3.68	3.27
faults	volt	0.655	DUAL-A	0	fault	volts	A	3.68	2.97
fences	fesse	0.655	DUAL-A	0	fence	fesse	A	3.6	3.27
fences	fesses	0.655	DUAL-A	0	fence	fesse	A	3.6	4.22
fired	fader	0.655	DUAL-A	0	fired	fade	A	4.63	2.04
flag	flics	0.655	DUAL-A	0	flags	flics	A	4.58	4.3
flag	flic	0.655	DUAL-A	0	flags	flics	A	4.58	4.05
flushed	flashes	0.655	DUAL-A	0	flush	flashes	A	3.27	2.47
forgive	fève	0.655	DUAL-A	0	forgive	fèves	A	4.25	2.86
glassed	glace	0.655	DUAL-A	0	glass	glace	A	2.23	4.63
glassed	glaces	0.655	DUAL-A	0	glass	glace	A	2.23	3.92
grassed	grâce	0.655	DUAL-A	0	grass	grâce	A	2.35	5.29
grassed	grâces	0.655	DUAL-A	0	grass	grâce	A	2.35	3.42
juices	douce	0.655	DUAL-A	0	juice	douce	A	3.42	4.52
juices	douces	0.655	DUAL-A	0	juice	douce	A	3.42	3.82
leaders	lire	0.655	DUAL-A	0	leaders	lise	A	4.81	5.22
light	latter	0.655	DUAL-A	0	light	latte	A	5.33	2.28
light	latté	0.655	DUAL-A	0	light	latte	A	5.33	1.86
massacre	macs	0.655	DUAL-A	0	massacre	mac	A	3.91	2.62
monk	macs	0.655	DUAL-A	0	monk	mac	A	3.93	2.62
moves	muses	0.655	DUAL-A	0	moves	muse	A	4.59	3.01
muscle	male	0.655	DUAL-A	0	muscle	mal	A	4.44	3.28
muscle	males	0.655	DUAL-A	0	muscle	mal	A	4.44	2.55
parameter	promettre	0.655	DUAL-A	0	parameters	promise	A	3.57	3.65
pickier	pays	0.655	DUAL-A	0	picky	pays	A	1.73	5.79
pierced	perce	0.655	DUAL-A	1	pierce	perce	A	3.46	3.4
pierced	percent	0.655	DUAL-A	0	pierce	perce	A	3.46	2.98
pierced	perse	0.655	DUAL-A	0	pierce	perse	A	3.46	3.66
pierced	perses	0.655	DUAL-A	0	pierce	perse	A	3.46	3.3
planed	plein	0.655	DUAL-A	0	plane	pleines	A	2.43	5.24
planed	pleins	0.655	DUAL-A	0	plane	pleines	A	2.43	4.33
plant	plane	0.655	DUAL-A	1	planted	plane	A	4.89	3.62
plant	planes	0.655	DUAL-A	0	planted	plane	A	4.89	2.97
plots	plantes	0.655	DUAL-A	0	plot	plantes	A	3.77	4.54
plots	plante	0.655	DUAL-A	0	plot	plantes	A	3.77	4.4
poem	paumé	0.655	DUAL-A	0	poem	paume	A	4.25	3.38
poem	paumée	0.655	DUAL-A	0	poem	paume	A	4.25	2.87
poem	paumés	0.655	DUAL-A	0	poem	paume	A	4.25	2.83
poem	paumer	0.655	DUAL-A	0	poem	paume	A	4.25	2.06
poem	paumées	0.655	DUAL-A	0	poem	paume	A	4.25	1.89
poets	potes	0.655	DUAL-A	1	poet	potes	A	3.84	4.35
premised	promettent	0.655	DUAL-A	0	premises	promise	A	2.41	3.41
prop	prends	0.655	DUAL-A	0	props	prends	A	3.77	4.88
prop	prend	0.655	DUAL-A	0	props	prends	A	3.77	5.29
pump	papes	0.655	DUAL-A	0	pump	pape	A	4.28	3.39
quits	couette	0.655	DUAL-A	0	quit	couette	A	3.39	3.5
quits	couettes	0.655	DUAL-A	0	quit	couette	A	3.39	2.79
rares	frères	0.655	DUAL-A	0	rare	frères	A	2.34	4.82
rares	frère	0.655	DUAL-A	0	rare	frères	A	2.34	5.18
ref	rêvait	0.655	DUAL-A	0	refs	rêve	A	3.95	3.39
relaxed	texte	0.655	DUAL-A	0	relaxed	textes	A	4.01	5.08
right	raté	0.655	DUAL-A	0	right	rate	A	5.96	4.39
right	rater	0.655	DUAL-A	0	right	rate	A	5.96	4.07
right	ratée	0.655	DUAL-A	0	right	rate	A	5.96	3.48
right	ratés	0.655	DUAL-A	0	right	rate	A	5.96	3.44
route	raté	0.655	DUAL-A	0	route	rate	A	4.67	4.39
route	rater	0.655	DUAL-A	0	route	rate	A	4.67	4.07
route	ratée	0.655	DUAL-A	0	route	rate	A	4.67	3.48
route	ratés	0.655	DUAL-A	0	route	rate	A	4.67	3.44
rows	rosé	0.655	DUAL-A	1	rows	rose	A	3.86	3.5
rows	rosée	0.655	DUAL-A	0	rows	rose	A	3.86	3.26
rows	rosées	0.655	DUAL-A	0	rows	rose	A	3.86	2.35
rows	roser	0.655	DUAL-A	0	rows	rose	A	3.86	1.74
rusty	récits	0.655	DUAL-A	0	rusty	récit	A	3.61	4.04
scats	skate	0.655	DUAL-A	0	scat	skate	A	1.79	3.39
scats	skates	0.655	DUAL-A	0	scat	skate	A	1.79	1.97
seed	citant	0.655	DUAL-A	0	seed	cite	A	4.37	3.59
silk	secs	0.655	DUAL-A	0	silk	sec	A	4.11	3.76
sperm	sommes	0.655	DUAL-A	0	sperm	somme	A	3.84	5.31
springing	sprint	0.655	DUAL-A	0	springs	sprint	A	2.94	3.74
springing	sprints	0.655	DUAL-A	0	springs	sprint	A	2.94	2.68
stilled	style	0.655	DUAL-A	0	still	style	A	2.15	4.98
stilled	styles	0.655	DUAL-A	0	still	style	A	2.15	3.97
struck	traque	0.655	DUAL-A	0	strike	traque	A	4.42	3.51
struck	traquent	0.655	DUAL-A	0	strike	traque	A	4.42	2.59
swam	souabes	0.655	DUAL-A	0	swam	souabe	A	3.34	1.8
swum	souabe	0.655	DUAL-A	0	swam	souabe	A	2.43	2.73
swum	souabes	0.655	DUAL-A	0	swam	souabe	A	2.43	1.8
terrify	terrassant	0.655	DUAL-A	0	terrified	terrasse	A	2.8	2.29
ticks	sexes	0.655	DUAL-A	0	ticks	sexe	A	3.38	3.86
tics	sexes	0.655	DUAL-A	0	tics	sexe	A	2.64	3.86
tombs	tous	0.655	DUAL-A	0	tomb	tout	A	3.34	6.11
tooled	toute	0.655	DUAL-A	0	tools	tous	A	2.37	5.81
tooled	toutes	0.655	DUAL-A	0	tools	tous	A	2.37	5.71
treasuries	tricheries	0.655	DUAL-A	0	treasury	tricherie	A	2.72	2.29
trots	trente	0.655	DUAL-A	0	trot	trente	A	2.42	4.59
trucks	track	0.655	DUAL-A	0	truck	track	A	4.2	3.35
trucked	track	0.655	DUAL-A	0	truck	track	A	2.37	3.35
trucks	traque	0.655	DUAL-A	0	truck	traque	A	4.2	3.51
trucks	traquent	0.655	DUAL-A	0	truck	traque	A	4.2	2.59
trucked	traque	0.655	DUAL-A	0	truck	traque	A	2.37	3.51
trucked	traquent	0.655	DUAL-A	0	truck	traque	A	2.37	2.59
truck	trax	0.655	DUAL-A	0	trucks	trax	A	4.64	2.04
tubes	tous	0.655	DUAL-A	0	tubes	tout	A	3.94	6.11
tubed	toute	0.655	DUAL-A	0	tubes	tout	A	2.01	5.81
tubed	toutes	0.655	DUAL-A	0	tubes	tout	A	2.01	5.71
wright	raté	0.655	DUAL-A	0	wright	rate	A	4.2	4.39
wright	rater	0.655	DUAL-A	0	wright	rate	A	4.2	4.07
wright	ratée	0.655	DUAL-A	0	wright	rate	A	4.2	3.48
wright	ratés	0.655	DUAL-A	0	wright	rate	A	4.2	3.44
wrists	reste	0.655	DUAL-A	0	wrist	reste	A	3.4	5.61
wrists	restent	0.655	DUAL-A	0	wrist	reste	A	3.4	4.63
wrists	restes	0.655	DUAL-A	0	wrist	reste	A	3.4	4.28
write	raté	0.655	DUAL-A	0	write	rate	A	5.03	4.39
write	rater	0.655	DUAL-A	0	write	rate	A	5.03	4.07
write	ratée	0.655	DUAL-A	0	write	rate	A	5.03	3.48
write	ratés	0.655	DUAL-A	0	write	rate	A	5.03	3.44
confesses	confessait	0.654	DUAL-A	0	confess	confesse	DUAL-S	3.12	2.0
peed	pisser	0.654	DUAL-A	0	pee	pisse	DUAL-S	3.1	3.77
peed	pissé	0.654	DUAL-A	0	pee	pisse	DUAL-S	3.1	3.27
processing	processus	0.654	DUAL-A	0	process	processus	DUAL-S	4.46	4.79
rees	rider	0.654	DUAL-A	0	reed	ride	S	3.25	3.13
rees	ridé	0.654	DUAL-A	0	reed	ride	S	3.25	2.44
rees	ridée	0.654	DUAL-A	0	reed	ride	S	3.25	2.33
rees	ridées	0.654	DUAL-A	0	reed	ride	S	3.25	1.96
stela	style	0.654	DUAL-A	0	stela	stylé	S	2.11	4.98
allege	laide	0.654	DUAL-A	0	alleged	laide	STRICT-GOLD	3.18	3.38
allege	laid	0.654	DUAL-A	0	alleged	laide	STRICT-GOLD	3.18	3.62
allege	laids	0.654	DUAL-A	0	alleged	laide	STRICT-GOLD	3.18	2.89
allege	laides	0.654	DUAL-A	0	alleged	laide	STRICT-GOLD	3.18	2.77
brave	bref	0.654	DUAL-A	0	brave	brèves	STRICT-GOLD	4.33	4.89
brave	brefs	0.654	DUAL-A	0	brave	brèves	STRICT-GOLD	4.33	3.38
braver	bref	0.654	DUAL-A	0	brave	brèves	STRICT-GOLD	2.87	4.89
braver	brefs	0.654	DUAL-A	0	brave	brèves	STRICT-GOLD	2.87	3.38
briefing	briefé	0.654	DUAL-A	0	brief	briefe	STRICT-GOLD	3.74	2.02
briefing	briefer	0.654	DUAL-A	0	brief	briefe	STRICT-GOLD	3.74	1.88
briefing	briefés	0.654	DUAL-A	0	brief	briefe	STRICT-GOLD	3.74	1.53
excesses	excéder	0.654	DUAL-A	0	excess	excède	STRICT-GOLD	3.12	3.18
excesses	excédé	0.654	DUAL-A	0	excess	excède	STRICT-GOLD	3.12	3.04
excesses	excédés	0.654	DUAL-A	0	excess	excède	STRICT-GOLD	3.12	2.56
excesses	excédée	0.654	DUAL-A	0	excess	excède	STRICT-GOLD	3.12	2.41
fellow	philo	0.654	DUAL-A	0	fellows	philo	STRICT-GOLD	4.76	3.66
fellow	philos	0.654	DUAL-A	0	fellows	philo	STRICT-GOLD	4.76	1.94
integrity	intègre	0.654	DUAL-A	0	integrity	intègrent	STRICT-GOLD	4.22	4.02
investors	investi	0.654	DUAL-A	1	investors	investissent	STRICT-GOLD	4.34	4.03
investors	investit	0.654	DUAL-A	0	investors	investissent	STRICT-GOLD	4.34	3.73
investors	investis	0.654	DUAL-A	1	investors	investissent	STRICT-GOLD	4.34	3.62
investors	investie	0.654	DUAL-A	0	investors	investissent	STRICT-GOLD	4.34	3.31
investor	investir	0.654	DUAL-A	1	investors	investissent	STRICT-GOLD	3.96	4.33
place	plaise	0.654	DUAL-A	0	places	plaise	STRICT-GOLD	5.71	3.65
place	plaisent	0.654	DUAL-A	0	places	plaise	STRICT-GOLD	5.71	3.58
refugee	réfugient	0.654	DUAL-A	0	refugee	réfugie	STRICT-GOLD	3.98	2.8
severity	averti	0.654	DUAL-A	0	severity	avertit	STRICT-GOLD	3.71	3.81
severity	avertis	0.654	DUAL-A	0	severity	avertit	STRICT-GOLD	3.71	3.49
severity	avertie	0.654	DUAL-A	0	severity	avertit	STRICT-GOLD	3.71	2.95
surrounds	round	0.654	DUAL-A	0	surround	round	STRICT-GOLD	3.46	3.68
bed	bayer	0.654	DUAL-A	0	bed	baie	LOOP2	5.07	3.33
closer	close	0.654	DUAL-A	1	close	closes	LOOP2	4.73	3.72
flooded	flots	0.654	DUAL-A	0	flooded	flot	LOOP2	3.79	3.48
protection	prétextes	0.654	DUAL-A	0	protection	prétexte	LOOP4	4.85	3.19
protection	prétextant	0.654	DUAL-A	0	protection	prétexte	LOOP4	4.85	3.1
based	pestes	0.654	DUAL-A	0	based	peste	GOLD	5.51	2.54
based	pestent	0.654	DUAL-A	0	based	peste	GOLD	5.51	1.85
leafy	lissé	0.654	DUAL-A	0	leafy	lisser	GOLD	3.3	2.52
leafy	lissée	0.654	DUAL-A	0	leafy	lisser	GOLD	3.3	2.2
leafy	lissés	0.654	DUAL-A	0	leafy	lisser	GOLD	3.3	2.17
preceded	précise	0.654	DUAL-A	0	preceded	précis	GOLD	3.68	4.63
preceded	précises	0.654	DUAL-A	0	preceded	précis	GOLD	3.68	3.98
red	rayé	0.654	DUAL-A	0	rede	raie	GOLD	5.32	3.44
red	rayer	0.654	DUAL-A	0	rede	raie	GOLD	5.32	3.2
red	rayée	0.654	DUAL-A	0	rede	raie	GOLD	5.32	2.94
red	rayés	0.654	DUAL-A	0	rede	raie	GOLD	5.32	2.76
bedder	bayer	0.654	DUAL-A	0	bedder	baie	A	1.45	3.33
blown	bleus	0.654	DUAL-A	0	blow	bleu	A	4.21	4.41
blown	bleue	0.654	DUAL-A	0	blow	bleu	A	4.21	4.27
blown	bleues	0.654	DUAL-A	0	blow	bleu	A	4.21	3.79
bounce	bases	0.654	DUAL-A	0	bounce	base	A	4.02	4.47
bunches	brunchs	0.654	DUAL-A	1	bunch	brunch	A	2.96	2.27
chorus	corsent	0.654	DUAL-A	0	chorus	corse	A	3.9	2.03
cowboy	cabots	0.654	DUAL-A	0	cowboy	cabot	A	3.85	1.62
creepiest	crier	0.654	DUAL-A	0	creepy	crie	A	2.56	4.22
creepiest	crié	0.654	DUAL-A	0	creepy	crie	A	2.56	3.73
directories	directeur	0.654	DUAL-A	0	directory	directrice	A	3.19	5.05
directories	directeurs	0.654	DUAL-A	1	directory	directrice	A	3.19	4.03
flossing	flottant	0.654	DUAL-A	0	floss	flotte	A	2.61	3.49
grain	gris	0.654	DUAL-A	0	grains	grise	A	4.18	4.34
growing	grognant	0.654	DUAL-A	0	growing	grogne	A	4.94	2.31
growing	grogna	0.654	DUAL-A	0	growing	grogne	A	4.94	2.2
growing	grognait	0.654	DUAL-A	0	growing	grogne	A	4.94	1.92
launch	lâches	0.654	DUAL-A	0	launch	lâche	A	4.69	3.67
launch	lâchent	0.654	DUAL-A	0	launch	lâche	A	4.69	3.26
meets	militer	0.654	DUAL-A	0	meet	milite	A	4.36	3.08
meets	milité	0.654	DUAL-A	0	meet	milite	A	4.36	2.88
networking	nettoyer	0.654	DUAL-A	0	network	nettoie	A	3.94	4.11
networking	nettoyé	0.654	DUAL-A	0	network	nettoie	A	3.94	3.32
networking	nettoyant	0.654	DUAL-A	0	network	nettoie	A	3.94	2.93
networking	nettoyée	0.654	DUAL-A	0	network	nettoie	A	3.94	2.84
networking	nettoyez	0.654	DUAL-A	0	network	nettoie	A	3.94	2.78
protect	petites	0.654	DUAL-A	0	protect	petite	A	4.92	4.95
racist	résistant	0.654	DUAL-A	0	racist	résiste	A	4.42	3.86
racist	résista	0.654	DUAL-A	0	racist	résiste	A	4.42	2.5
slicing	slaves	0.654	DUAL-A	0	slice	slaves	A	3.14	3.35
slicing	slave	0.654	DUAL-A	0	slice	slaves	A	3.14	3.42
trade	traite	0.654	DUAL-A	0	traded	traite	A	5.12	4.45
cleared	claire	0.653	DUAL-A	1	clear	clair	DUAL-S	4.2	4.62
cleared	claires	0.653	DUAL-A	0	clear	clair	DUAL-S	4.2	3.95
cleared	clairs	0.653	DUAL-A	0	clear	clair	DUAL-S	4.2	3.84
crabbed	crabe	0.653	DUAL-A	1	crab	crabe	DUAL-S	1.54	3.4
crabbed	crabes	0.653	DUAL-A	1	crab	crabe	DUAL-S	1.54	3.27
drugged	drogue	0.653	DUAL-A	0	drug	drogue	DUAL-S	3.24	4.46
drugged	drogues	0.653	DUAL-A	0	drug	drogue	DUAL-S	3.24	4.05
drugged	droguent	0.653	DUAL-A	0	drug	drogue	DUAL-S	3.24	2.29
peeing	pisses	0.653	DUAL-A	0	pee	pisse	DUAL-S	3.24	2.63
peeing	pissent	0.653	DUAL-A	0	pee	pisse	DUAL-S	3.24	2.6
plumed	plumes	0.653	DUAL-A	1	plume	plumes	DUAL-S	2.11	3.87
plumed	plume	0.653	DUAL-A	1	plume	plumes	DUAL-S	2.11	4.13
pruned	prunes	0.653	DUAL-A	1	prune	prunes	DUAL-S	2.57	3.04
pruned	prune	0.653	DUAL-A	1	prune	prunes	DUAL-S	2.57	3.11
rallied	rallyes	0.653	DUAL-A	0	rally	rallyes	DUAL-S	3.27	2.84
spammed	spams	0.653	DUAL-A	0	spam	spams	DUAL-S	2.56	2.89
valved	valves	0.653	DUAL-A	1	valve	valves	DUAL-S	1.82	2.94
valved	valve	0.653	DUAL-A	1	valve	valves	DUAL-S	1.82	3.45
budged	badge	0.653	DUAL-A	0	budge	badge	S	2.17	3.53
budged	badges	0.653	DUAL-A	0	budge	badge	S	2.17	3.09
butty	bâtie	0.653	DUAL-A	0	butty	bâti	S	1.99	3.53
butty	bâties	0.653	DUAL-A	0	butty	bâti	S	1.99	3.2
butty	bâtis	0.653	DUAL-A	0	butty	bâti	S	1.99	3.17
butty	bâtit	0.653	DUAL-A	0	butty	bâti	S	1.99	3.08
clammed	clame	0.653	DUAL-A	1	clam	clame	S	1.68	3.01
clammed	clament	0.653	DUAL-A	0	clam	clame	S	1.68	2.57
crammed	crame	0.653	DUAL-A	1	cram	crame	S	3.19	2.9
crammed	crament	0.653	DUAL-A	0	cram	crame	S	3.19	1.99
doing	douce	0.653	DUAL-A	0	do	doux	S	5.6	4.52
doing	douces	0.653	DUAL-A	0	do	doux	S	5.6	3.82
fly	floues	0.653	DUAL-A	0	flew	flou	S	4.75	3.11
frilled	frêle	0.653	DUAL-A	0	frill	frêle	S	2.05	3.0
frilled	frêles	0.653	DUAL-A	0	frill	frêle	S	2.05	2.41
parried	pari	0.653	DUAL-A	0	parry	pari	S	2.36	4.12
parried	paris	0.653	DUAL-A	0	parry	pari	S	2.36	5.71
pattie	pâti	0.653	DUAL-A	0	pattie	pâtit	S	2.48	2.36
pattie	pâtis	0.653	DUAL-A	0	pattie	pâtit	S	2.48	1.88
patty	pâti	0.653	DUAL-A	0	patty	pâtit	S	3.58	2.36
patty	pâtis	0.653	DUAL-A	0	patty	pâtit	S	3.58	1.88
readied	redis	0.653	DUAL-A	0	readies	redisent	S	2.59	3.24
readied	redit	0.653	DUAL-A	0	readies	redisent	S	2.59	3.01
rutty	rôtie	0.653	DUAL-A	0	rutty	rôti	S	1.5	2.62
rutty	rôtis	0.653	DUAL-A	0	rutty	rôti	S	1.5	2.56
rutty	rôties	0.653	DUAL-A	0	rutty	rôti	S	1.5	2.49
seeing	six	0.653	DUAL-A	0	sees	six	S	5.04	5.15
shoeing	choute	0.653	DUAL-A	0	shoe	chou	S	2.12	1.85
skis	skier	0.653	DUAL-A	0	ski	skie	S	3.19	3.11
skis	skié	0.653	DUAL-A	1	ski	skie	S	3.19	1.97
skis	skiez	0.653	DUAL-A	0	ski	skie	S	3.19	1.67
suits	sourde	0.653	DUAL-A	0	suited	sourde	S	4.25	3.54
suits	sourdes	0.653	DUAL-A	0	suited	sourde	S	4.25	2.78
wrestling	recelait	0.653	DUAL-A	0	wrestle	recèle	S	4.14	1.95
approving	éprouver	0.653	DUAL-A	0	approve	éprouvent	STRICT-GOLD	3.34	3.48
approving	éprouvé	0.653	DUAL-A	0	approve	éprouvent	STRICT-GOLD	3.34	3.44
approving	éprouvée	0.653	DUAL-A	0	approve	éprouvent	STRICT-GOLD	3.34	3.12
approving	éprouvées	0.653	DUAL-A	0	approve	éprouvent	STRICT-GOLD	3.34	2.87
ending	n	0.653	DUAL-A	0	end	n	STRICT-GOLD	4.68	6.65
grasses	gras	0.653	DUAL-A	0	grass	grasses	STRICT-GOLD	3.27	4.32
lie	lassant	0.653	DUAL-A	0	lies	lasse	STRICT-GOLD	4.84	2.94
means	mite	0.653	DUAL-A	0	mean	mite	STRICT-GOLD	5.44	2.5
means	mites	0.653	DUAL-A	0	mean	mite	STRICT-GOLD	5.44	2.71
messing	met	0.653	DUAL-A	0	mess	mettes	STRICT-GOLD	3.82	5.12
messing	mets	0.653	DUAL-A	0	mess	mettes	STRICT-GOLD	3.82	4.76
organics	organiques	0.653	DUAL-A	1	organic	organiques	STRICT-GOLD	2.8	3.66
organics	organique	0.653	DUAL-A	0	organic	organiques	STRICT-GOLD	2.8	3.97
paled	pl	0.653	DUAL-A	0	pale	pl	STRICT-GOLD	2.28	4.06
pawing	pote	0.653	DUAL-A	0	pawed	pote	STRICT-GOLD	2.26	4.56
sawing	sotte	0.653	DUAL-A	0	sawed	sotte	STRICT-GOLD	2.78	2.94
sawing	sottes	0.653	DUAL-A	0	sawed	sotte	STRICT-GOLD	2.78	1.92
setting	senne	0.653	DUAL-A	0	set	senne	STRICT-GOLD	4.77	2.43
setting	seine	0.653	DUAL-A	0	set	senne	STRICT-GOLD	4.77	4.61
sheeted	schiste	0.653	DUAL-A	0	sheet	schiste	STRICT-GOLD	2.01	3.53
sheeted	schistes	0.653	DUAL-A	0	sheet	schiste	STRICT-GOLD	2.01	2.99
songs	soc	0.653	DUAL-A	0	song	soc	STRICT-GOLD	4.84	3.38
songs	socs	0.653	DUAL-A	0	song	soc	STRICT-GOLD	4.84	2.04
symphony	symphonies	0.653	DUAL-A	1	symphony	symphonie	STRICT-GOLD	3.77	2.82
telephones	tels	0.653	DUAL-A	0	telephone	tels	STRICT-GOLD	3.18	4.81
vetted	vestes	0.653	DUAL-A	0	vet	vestes	STRICT-GOLD	3.05	3.36
vetted	veste	0.653	DUAL-A	0	vet	vestes	STRICT-GOLD	3.05	4.22
couponing	couper	0.653	DUAL-A	0	coupon	coupant	LOOP2	2.06	4.53
couponing	coupé	0.653	DUAL-A	0	coupon	coupant	LOOP2	2.06	4.28
couponing	coupée	0.653	DUAL-A	0	coupon	coupant	LOOP2	2.06	3.79
couponing	coupés	0.653	DUAL-A	0	coupon	coupant	LOOP2	2.06	3.67
drummed	drame	0.653	DUAL-A	0	drum	drame	LOOP2	2.52	4.37
drummed	drames	0.653	DUAL-A	0	drum	drame	LOOP2	2.52	3.53
railed	réelle	0.653	DUAL-A	0	rail	réelle	LOOP2	2.75	4.48
railed	réel	0.653	DUAL-A	0	rail	réelle	LOOP2	2.75	4.69
railed	réels	0.653	DUAL-A	0	rail	réelle	LOOP2	2.75	4.08
railed	réelles	0.653	DUAL-A	0	rail	réelle	LOOP2	2.75	4.0
skids	ski	0.653	DUAL-A	1	skid	ski	LOOP3	2.72	4.42
skids	skis	0.653	DUAL-A	1	skid	ski	LOOP3	2.72	3.37
approval	éprouver	0.653	DUAL-A	0	approval	éprouve	GOLD	4.5	3.48
approval	éprouvé	0.653	DUAL-A	0	approval	éprouve	GOLD	4.5	3.44
approval	éprouvée	0.653	DUAL-A	0	approval	éprouve	GOLD	4.5	3.12
approval	éprouvant	0.653	DUAL-A	0	approval	éprouve	GOLD	4.5	3.11
approval	éprouvées	0.653	DUAL-A	0	approval	éprouve	GOLD	4.5	2.87
babied	bibi	0.653	DUAL-A	0	baby	bibi	GOLD	2.02	3.28
babied	bibis	0.653	DUAL-A	0	baby	bibi	GOLD	2.02	1.6
ceasing	sis	0.653	DUAL-A	0	cease	sise	GOLD	2.87	3.36
dragged	dragues	0.653	DUAL-A	0	drag	drague	GOLD	4.0	2.68
dragged	draguent	0.653	DUAL-A	0	drag	drague	GOLD	4.0	2.4
drugged	drague	0.653	DUAL-A	0	drug	drague	GOLD	3.24	3.66
drugged	dragues	0.653	DUAL-A	0	drug	drague	GOLD	3.24	2.68
drugged	draguent	0.653	DUAL-A	0	drug	drague	GOLD	3.24	2.4
