word	ipa
paramount	pæɹəmaʊnt
paranoid	pæɹənɔɪd
patriot	peɪtɹɪət
patron	peɪtɹən
pearson	pɪɹsən
popcorn	pɑpkɔɹn
positioning	pəzɪʃənɪŋ
preserving	pɹɪzɜvɪŋ
proxy	pɹɑksi
quantitative	kwɔntᵻteɪɹɪv
regain	ɹᵻɡeɪn
reminding	ɹᵻmaɪndɪŋ
renew	ɹᵻnu
resemble	ɹᵻzɛmbəl
retarded	ɹᵻtɑɹdᵻd
retro	ɹɛtɹoʊ
revolt	ɹᵻvoʊlt
rightly	ɹaɪtli
roasted	ɹoʊstᵻd
ruining	ɹuɪnɪŋ
rumor	ɹumɚ
sacked	sækt
saddle	sædəl
schmidt	ʃmɪt
schooling	skulɪŋ
sherlock	ʃɜlɑk
shirley	ʃɜli
shrine	ʃɹaɪn
shrink	ʃɹɪŋk
sniper	snaɪpɚ
solitary	sɑlətɛɹi
sorrow	sɑɹoʊ
squares	skwɛɹz
starters	stɑɹɹɚz
stoke	stoʊk
sutton	sʌʔn̩
talkin	tɔkɪn
taller	tɔlɚ
termination	tɜmᵻneɪʃən
thames	tɛmz
thigh	θaɪ
thrive	θɹaɪv
tr	tiɑɹ
troll	tɹoʊl
ty	taɪ
uncovered	ʌŋkʌvɚd
undertake	ʌndɚteɪk
unpaid	ʌnpeɪd
unsuccessful	ʌnsəksɛsfəl
usc	ʌsk
vest	vɛst
vine	vaɪn
violating	vaɪəleɪɹɪŋ
viruses	vaɪɹəsᵻz
warns	wɔɹnz
warranty	wɔɹənti
weakened	wikənd
windsor	wɪndsɚ
xxx	ɛksɛksɛks
yen	jɛn
zimbabwe	zɪmbɑbwi
admired	ɐdmaɪɚd
airways	ɛɹweɪz
aisle	aɪəl
almighty	ɔlmaɪɹi
amino	ɐminoʊ
ants	ænts
apparel	ɐpæɹəl
arbitration	ɑɹbɪtɹeɪʃən
arising	ɚɹaɪzɪŋ
artifacts	ɑɹɹɪfækts
ashton	æʃtən
atom	æɹəm
auburn	ɔbɜn
awakening	ɐweɪkənɪŋ
bedrooms	bɛdɹumz
bilateral	baɪlæɹɚɹəl
bleed	blid
brace	bɹeɪs
burgers	bɜɡɚz
caption	kæpʃən
captures	kæptʃɚz
choke	tʃoʊk
cholesterol	kəlɛstɚɹɑl
classy	klæsi
clicks	klɪks
clyde	klaɪd
compelled	kəmpɛld
concealed	kənsild
condemn	kəndɛm
confrontation	kɑnfɹənteɪʃən
constitutes	kɑnstɪtuts
contributor	kəntɹɪbjuɹɚ
cpu	sipiju
damon	dæmən
deluxe	dᵻlʌks
devastated	dɛvᵻsteɪɹᵻd
dinosaurs	daɪnəsɔɹz
disguise	dɪsɡaɪz
dismissal	dɪsmɪsəl
domains	dəmeɪnz
downstairs	daʊnstɛɹz
empathy	ɛmpəθi
ensemble	ɑnsɑmbəl
ernest	ɜnɪst
feasible	fizᵻbəl
flawed	flɔd
forged	fɔɹdʒd
generals	dʒɛnɚɹəlz
genres	ʒɑnɹəz
gettin	ɡɛʔn
gi	ɡi
goats	ɡoʊts
grease	ɡɹis
greeks	ɡɹiks
guessed	ɡɛst
haiti	heɪɹi
hallway	hɔlweɪ
harley	hɑɹli
heavens	hɛvənz
helicopters	hɛlɪkɑptɚz
homosexual	hoʊmoʊsɛkʃuəl
hulk	hʌlk
hydraulic	haɪdɹɔlɪk
impulse	ɪmpʌls
incapable	ɪŋkeɪpəbəl
indies	ɪndiz
inflammatory	ɪnflæmətoɹi
insanity	ɪnsænᵻɹi
insecure	ɪnsᵻkjʊɹ
institutes	ɪnstɪtuts
integrate	ɪntᵻɡɹeɪt
intentional	ɪntɛnʃənəl
ish	ɪʃ
jeep	dʒip
knot	nɑt
laboratories	læbɹətɔɹiz
landscapes	lændskeɪps
lebanese	lɛbəniz
lecturer	lɛktʃɚɹɚ
lust	lʌst
marilyn	mæɹəlɪn
markers	mɑɹkɚz
mayo	meɪoʊ
michel	mɪtʃəl
microphone	maɪkɹəfoʊn
miniature	mɪnɪtʃɚ
monks	mʌŋks
motto	mɑɹoʊ
mouths	maʊðz
murdering	mɜdɚɹɪŋ
nationality	næʃənælᵻɹi
natives	neɪɹɪvz
nottingham	nɑɹɪŋæm
nw	ɛndʌbəlju
obstacle	ɑbstəkəl
occupational	ɑkjʊpeɪʃənəl
og	ɑɡ
onset	ɑnsɛt
owes	oʊz
pe	pi
perceive	pɚsiv
persecution	pɜsɪkjuʃən
petrol	pɛtɹəl
philosopher	fɪlɑsəfɚ
photographed	foʊɹəɡɹæft
pits	pɪts
pixel	pɪksəl
plantation	plænteɪʃən
presently	pɹɛzəntli
props	pɹɑps
prose	pɹoʊz
prostitution	pɹɑstɪtuʃən
quoting	kwoʊɹɪŋ
radioactive	ɹeɪdɪoʊæktɪv
raining	ɹeɪnɪŋ
rang	ɹæŋ
razor	ɹeɪzɚ
realization	ɹiəlᵻzeɪʃən
reconciliation	ɹɛkənsɪlɪeɪʃən
removes	ɹᵻmuvz
restoring	ɹᵻstoɹɪŋ
reunited	ɹijunaɪɹᵻd
rocking	ɹɑkɪŋ
rory	ɹoɹi
royals	ɹɔɪəlz
rug	ɹʌɡ
sacrifices	sækɹᵻfaɪsᵻz
salvador	sælvɐdoɹ
scanning	skænɪŋ
screamed	skɹimd
shaping	ʃeɪpɪŋ
slogan	sloʊɡən
specimen	spɛsɪmən
sponsorship	spɑnsɚʃɪp
steals	stilz
steer	stɪɹ
stefan	stɛfən
strains	stɹeɪnz
strawberry	stɹɔbɛɹi
strive	stɹaɪv
sunglasses	sʌŋɡlæsᵻz
surfing	sɜfɪŋ
tate	teɪt
temptation	tɛmpteɪʃən
thrill	θɹɪl
tile	taɪl
tonnes	tʌnz
tow	toʊ
trainers	tɹeɪnɚz
translations	tɹænsleɪʃənz
trusting	tɹʌstɪŋ
turtles	tɜɹəlz
uc	ʌk
unarmed	ʌnɑɹmd
undertaking	ʌndɚteɪkɪŋ
unfinished	ʌnfɪnɪʃt
unhealthy	ʌnhɛlθi
unlawful	ʌnlɔfəl
unpopular	ʌnpɑpjʊlɚ
ut	ʌt
vanessa	vɐnɛsə
vanished	vænɪʃt
verb	vɜb
versa	vɜsə
viii	ɹoʊməneɪt
volatile	vɑlɐɹəl
voluntarily	vɑləntɛɹᵻli
vp	vipi
whitney	wɪtni
withdrew	wɪθdɹu
abnormal	ɐbnoɹməl
accredited	ɐkɹɛdɪɹᵻd
accuse	ɐkjuz
ada	eɪdə
adjusting	ɐdʒʌstɪŋ
ample	æmpəl
analogy	ɐnælədʒi
analyzing	ænɐlaɪzɪŋ
apex	eɪpɛks
apocalypse	ɐpɑkɐlɪps
appliances	ɐplaɪənsᵻz
assholes	æshoʊlz
backward	bækwɚd
badass	bædæs
barred	bɑɹd
beck	bɛk
bingo	bɪŋɡoʊ
blogging	blɑɡɪŋ
boiler	bɔɪlɚ
bon	bɑn
boulder	boʊldɚ
brock	bɹɑk
calf	kæf
cambodia	kæmboʊdiə
capt	kæpt
cb	sibi
clarence	klæɹəns
coating	koʊɹɪŋ
commentators	kɑmənteɪɹɚz
consolidation	kənsɑlɪdeɪʃən
continuation	kəntɪnjueɪʃən
convictions	kənvɪkʃənz
convoy	kɑnvɔɪ
cork	kɔɹk
cosmetic	kɑzmɛɹɪk
cubic	kjubɪk
cyprus	saɪpɹəs
declares	dᵻklɛɹz
defeats	dᵻfits
defenses	dᵻfɛnsᵻz
dept	dᵻpɑɹtmənt
deputies	dɛpjuɹiz
descendants	dᵻsɛndənts
detector	dɪtɛktɚ
digest	daɪdʒɛst
diplomacy	dɪploʊməsi
directive	dᵻɹɛktɪv
disadvantage	dɪsɐdvæntɪdʒ
disruption	dɪsɹʌpʃən
distract	dɪstɹækt
downward	daʊnwɚd
ebook	ibʊk
eco	ikoʊ
emphasized	ɛmfɐsaɪzd
energetic	ɛnɚdʒɛɹɪk
engineered	ɛndʒɪnɪɹd
fest	fɛst
fills	fɪlz
friction	fɹɪkʃən
fulfilling	fʊlfɪlɪŋ
funk	fʌŋk
greatness	ɡɹeɪtnəs
grilled	ɡɹɪld
guiding	ɡaɪdɪŋ
hackers	hækɚz
hazardous	hæzɚdəs
hooker	hʊkɚ
hopeless	hoʊpləs
hourly	aʊɚli
illustrate	ɪləstɹeɪt
imo	aɪɛmoʊ
impressions	ɪmpɹɛʃənz
indirectly	ɪndɚɹɛktli
induction	ɪndʌkʃən
infrared	ɪnfɹɚɹɛd
insists	ɪnsɪsts
instability	ɪnstəbɪlᵻɹi
installing	ɪnstɔlɪŋ
invites	ɪnvaɪts
irene	aɪɹin
irving	ɜvɪŋ
ja	jɑ
jacques	ʒæk
jong	dʒɑŋ
klein	klaɪn
limitation	lɪmɪteɪʃən
linguistic	lɪŋɡwɪstɪk
listeners	lɪsənɚz
litter	lɪɹɚ
ls	ɛlɛs
lump	lʌmp
macro	mækɹoʊ
mag	mæɡ
magistrate	mædʒɪstɹeɪt
marginal	mɑɹdʒɪnəl
masculine	mæskjʊlɪn
milestone	maɪlstoʊn
mug	mʌɡ
municipality	mjunɪsɪpælᵻɹi
mushrooms	mʌʃɹumz
nd	ɛndi
ned	nɛd
neurons	nʊɹɹɑnz
ninety	naɪnti
nutrients	njutɹiənts
observatory	əbzɜvətoɹi
oi	ɔɪ
openings	oʊpənɪŋz
outdoors	aʊtdoɹz
pcs	pisiɛs
pedestrian	pədɛstɹiən
penetration	pɛnɪtɹeɪʃən
pod	pɑd
posing	poʊzɪŋ
predator	pɹɛdəɹɚ
preferably	pɹɛfɹəbli
programmed	pɹoʊɡɹæmd
projections	pɹədʒɛkʃənz
prophecy	pɹɑfəsi
proudly	pɹaʊdli
rebuilding	ɹᵻbɪldɪŋ
recorder	ɹᵻkoɹdɚ
recurring	ɹᵻkɜɹɪŋ
relaxation	ɹᵻlɐkseɪʃən
resembles	ɹᵻzɛmbəlz
respectable	ɹᵻspɛktəbəl
respectful	ɹᵻspɛktfəl
richer	ɹɪtʃɚ
rn	ɑɹɹɛn
rodriguez	ɹədɹiɡɛz
roma	ɹoʊmə
romeo	ɹoʊmɪoʊ
routinely	ɹutinli
rubbing	ɹʌbɪŋ
sailed	seɪld
salute	səlut
scripts	skɹɪpts
scum	skʌm
serbia	sɜbiə
severity	səvɛɹᵻɹi
shady	ʃeɪdi
shutting	ʃʌɹɪŋ
sketches	skɛtʃᵻz
slack	slæk
sleeps	slips
slick	slɪk
slowed	sloʊd
slowing	sloʊɪŋ
sm	ɛsɛm
spontaneous	spɑnteɪniəs
starred	stɑɹd
stationed	steɪʃənd
sticker	stɪkɚ
stove	stoʊv
submissions	səbmɪʃənz
tactic	tæktɪk
tb	tibi
template	tɛmplət
teresa	tɚɹisə
texting	tɛkstɪŋ
theorem	θiəɹəm
theresa	tɚɹizə
tiles	taɪlz
tn	tiɛn
tore	toɹ
tract	tɹækt
treaties	tɹiɹiz
tri	tɹaɪ
tribune	tɹɪbjun
undergoing	ʌndɚɡoʊɪŋ
unexpectedly	ʌnɛkspɛktᵻdli
upward	ʌpwɚd
val	væl
vera	viəɹə
vista	vɪstə
vogue	voʊɡ
volcanic	vɑlkænɪk
wagner	wæɡnɚ
wildly	waɪldli
winding	waɪndɪŋ
acclaimed	ɐkleɪmd
accumulated	ɐkjumjʊleɪɹᵻd
adore	ɐdoɹ
afc	æfk
akin	ɐkɪn
alphabet	ælfəbɛt
announcements	ɐnaʊnsmənts
appoint	ɐpɔɪnt
apprentice	ɐpɹɛntɪs
auckland	ɔklənd
bananas	bɐnænəz
baseline	beɪslaɪn
beasts	bists
benedict	bɛnɪdɪkt
beware	bᵻwɛɹ
bieber	bibɚ
bikini	bɪkini
bisexual	baɪsɛkʃuəl
boulevard	bulɪvɑɹd
bracelet	bɹeɪslɪt
capsule	kæpsjul
captive	kæptɪv
carr	kɑɹ
cha	tʃɑ
christie	kɹɪsti
chronicle	kɹɑnɪkəl
cinnamon	sɪnəmən
comprehend	kɑmpɹihɛnd
compulsory	kəmpʌlsɚɹi
confederate	kənfɛdɚɹət
contaminated	kəntæmᵻneɪɹᵻd
contamination	kəntæmᵻneɪʃən
contests	kɑntɛsts
coping	koʊpɪŋ
corey	kɔɹi
counterpart	kaʊntɚpɑɹt
creed	kɹid
crisp	kɹɪsp
crust	kɹʌst
cutter	kʌɹɚ
daring	dɛɹɪŋ
delegate	dɛlɪɡeɪt
deploy	dᵻplɔɪ
dietary	daɪətɚɹi
dissertation	dɪsɚteɪʃən
dividends	dɪvɪdɛndz
domination	dɑmᵻneɪʃən
downloading	daʊnloʊdɪŋ
ec	ɛk
emission	ɪmɪʃən
ethan	iθən
evaluating	ɪvæljueɪɹɪŋ
everton	ɛvɚtən
expelled	ɛkspɛld
fin	fɪn
fined	faɪnd
flora	floɹə
folding	foʊldɪŋ
fracture	fɹæktʃɚ
frances	fɹænsɪs
functionality	fʌŋkʃənælᵻɹi
gamma	ɡæmə
gays	ɡeɪz
gaze	ɡeɪz
genome	dʒinoʊm
grains	ɡɹeɪnz
grape	ɡɹeɪp
gravel	ɡɹævəl
haircut	hɛɹkʌt
haired	hɛɹd
hangs	hæŋz
hastings	heɪstɪŋz
highland	haɪlənd
histories	hɪstɚɹiz
honoured	ɑnɚd
hugs	hʌɡz
hustle	hʌsəl
hyde	haɪd
ia	aɪə
idle	aɪdəl
indictment	ɪndaɪtmənt
insulting	ɪnsʌltɪŋ
irregular	ɪɹɛɡjʊlɚ
juicy	dʒusi
jumper	dʒʌmpɚ
justices	dʒʌstɪsᵻz
kardashian	kɑɹdæʃiən
leaking	likɪŋ
limb	lɪm
mack	mæk
mammals	mæməlz
manually	mænjuəli
meaningless	minɪŋləs
millennium	mɪlɛniəm
misunderstanding	mɪsʌndɚstændɪŋ
modelling	mɑdəlɪŋ
modules	mɑdʒulz
moody	mudi
nam	næm
needles	nidəlz
noodles	nudəlz
offender	əfɛndɚ
oracle	ɔɹəkəl
overlap	oʊvɚlæp
patrons	peɪtɹənz
pd	pidi
peek	pik
pentagon	pɛntæɡən
peters	piɹɚz
petersburg	piɹɚzbɜɡ
pokémon	pɑkeɪmən
porsche	poɹʃ
pos	pɑs
pottery	pɑɹɚɹi
prairie	pɹɛɹi
prank	pɹæŋk
premature	pɹɪmətʃʊɹ
psychiatrist	saɪkaɪətɹɪst
quad	kwɑd
quartz	kwɔɹts
quitting	kwɪɹɪŋ
rb	ɑɹbi
residency	ɹɛzᵻdənsi
resolutions	ɹɛzəluʃənz
responsive	ɹᵻspɑnsɪv
richest	ɹɪtʃɪst
roar	ɹoɹ
ronnie	ɹɑni
rooney	ɹuni
rot	ɹɑt
rulers	ɹulɚz
salem	seɪləm
sank	sæŋk
santos	sæntoʊz
sb	ɛsbi
seahawks	sihɔks
sidney	sɪdni
sleeves	slivz
songwriter	sɔŋɹaɪɹɚ
sophia	soʊfiə
spear	spɪɹ
spies	spaɪz
stain	steɪn
stella	stɛlə
stimulation	stɪmjʊleɪʃən
stranded	stɹændᵻd
stretches	stɹɛtʃᵻz
stylish	staɪlɪʃ
subs	sʌbz
sur	sɜ
tasted	teɪstᵻd
technician	tɛknɪʃən
temples	tɛmpəlz
tidal	taɪdəl
transcript	tɹænskɹɪpt
treasures	tɹɛʒɚz
trench	tɹɛntʃ
trousers	tɹaʊsɚz
unwilling	ʌnwɪlɪŋ
uruguay	jʊɹɹuɡwaɪ
utc	jutisi
validity	vælɪdᵻɹi
variants	vɛɹiənts
varsity	vɑɹsᵻɹi
verification	vɛɹɪfɪkeɪʃən
vows	vaʊz
vulnerability	vʌlnɚɹəbɪlᵻɹi
wesley	wɛsli
whichever	wɪtʃɛvɚ
whipped	wɪpt
wo	woʊ
wrath	ɹæθ
yuan	juən
zen	zɛn
abuses	ɐbjusᵻz
accomplishment	ɐkɑmplɪʃmənt
acquisitions	ɐkwɪsɪʃənz
aide	eɪd
allegiance	ɐlidʒəns
apt	æpt
attracting	ɐtɹæktɪŋ
avatar	ævɐtɑɹ
bali	bɑli
bangalore	bæŋɡɐloɹ
bans	bænz
battling	bæɹəlɪŋ
beads	bidz
beverage	bɛvɚɹɪdʒ
blaze	bleɪz
brendan	bɹɛndən
brent	bɹɛnt
broadband	bɹɔdbænd
bullied	bʊlɪd
bumper	bʌmpɚ
butterflies	bʌɹɚflaɪz
carlo	kɑɹloʊ
caves	keɪvz
chalk	tʃɔk
chilling	tʃɪlɪŋ
coaster	koʊstɚ
coated	koʊɹᵻd
constituency	kənstɪtʃuənsi
contingent	kəntɪndʒənt
cornell	kɔɹnɛl
corrections	kɚɹɛkʃənz
costing	kɔstɪŋ
councillor	kaʊnsɪlɚ
cyclists	saɪklɪsts
daniels	dænjəlz
deprived	dᵻpɹaɪvd
diplomat	dɪpləmæt
disciplines	dɪsɪplɪnz
dos	dɑs
drained	dɹeɪnd
eldest	ɛldɪst
emphasize	ɛmfɐsaɪz
entirety	ɛntaɪɹɪɹi
everytime	ɛvɹɪtaɪm
exodus	ɛksədəs
explosions	ɛksploʊʒənz
fallout	fɔlaʊt
feather	fɛðɚ
figuring	fɪɡjɚɹɪŋ
financed	faɪnænst
firearm	faɪɚɹɑɹm
fisheries	fɪʃɚɹiz
flock	flɑk
flyers	flaɪɚz
footballer	fʊtbɔlɚ
footsteps	fʊtstɛps
forestry	fɔɹɪstɹi
ghetto	ɡɛɹoʊ
grim	ɡɹɪm
helpless	hɛlpləs
hemisphere	hɛmɪsfɪɹ
hides	haɪdz
housed	haʊzd
hs	eɪtʃɛs
hyper	haɪpɚ
inconvenience	ɪŋkənvinɪəns
incorporating	ɪŋkoɹpɚɹeɪɹɪŋ
injected	ɪndʒɛktᵻd
insured	ɪnʃʊɹd
intends	ɪntɛndz
intervals	ɪntɚvəlz
intriguing	ɪntɹiɡɪŋ
invasive	ɪnveɪsɪv
ipod	aɪpɑd
iq	ɪk
irrigation	ɪɹɪɡeɪʃən
ix	ɹoʊmənnaɪn
killings	kɪlɪŋz
lastly	læstli
liberties	lɪbɚɹiz
lipstick	lɪpstɪk
macdonald	məkdɑnəld
manipulate	mənɪpjʊleɪt
mart	mɑɹt
martinez	mɑɹtinɛz
meyer	meɪɚ
midlands	mɪdləndz
midway	mɪdweɪ
minors	maɪnɚz
moist	mɔɪst
monarch	mɑnɚk
monte	mɑnti
monuments	mɑnjumənts
mortgages	mɔɹɡɪdʒᵻz
mourning	moɹnɪŋ
mu	mu
mustard	mʌstɚd
negatively	nɛɡətɪvli
neighbour	neɪbɚ
nissan	nɪsɑn
norwich	nɔɹɪtʃ
nothin	nʌθɪn
objections	ɑbdʒɛkʃənz
patterson	pæɹɚsən
persona	pɜsoʊnə
plaque	plæk
pls	piɛlɛs
plymouth	plɪməθ
poetic	poʊɛɹɪk
preach	pɹitʃ
preaching	pɹitʃɪŋ
princes	pɹɪnsᵻz
proposing	pɹəpoʊzɪŋ
punjab	pʌndʒɑb
purity	pjʊɹɹᵻɹi
rabbi	ɹæbaɪ
ramsey	ɹæmsi
realism	ɹiəlɪzəm
receipts	ɹᵻsits
retrieve	ɹᵻtɹiv
rhodes	ɹoʊdz
ri	ɹaɪ
scheduling	skɛdʒulɪŋ
scoop	skup
scotch	skɑtʃ
scrub	skɹʌb
separating	sɛpɚɹeɪɹɪŋ
sewing	soʊɪŋ
shale	ʃeɪl
shin	ʃɪn
shootings	ʃuɹɪŋz
simplified	sɪmplᵻfaɪd
slipping	slɪpɪŋ
smartphones	smɑɹtfoʊnz
sol	sɑl
solicitor	səlɪsɪɹɚ
sophomore	sɑfəmoɹ
spreads	spɹɛdz
squadron	skwɑdɹən
squirrel	skwɜl
stalin	stɑlɪn
stickers	stɪkɚz
stigma	stɪɡmə
strengthened	stɹɛŋθənd
taco	tɑkoʊ
takeover	teɪkoʊvɚ
taliban	tælɪbən
tapped	tæpt
thor	θoɹ
thumbs	θʌmz
tinder	tɪndɚ
titan	taɪtən
trait	tɹeɪt
traitor	tɹeɪɹɚ
troop	tɹup
truths	tɹuθs
underestimate	ʌndɚɹɛstᵻmət
uni	juni
updating	ʌpdeɪɹɪŋ
urges	ɜdʒᵻz
wallpaper	wɔlpeɪpɚ
wasnt	wɑsnt
watt	wɑt
weighs	weɪz
willis	wɪlɪs
willow	wɪloʊ
addict	ædɪkt
ale	eɪl
api	eɪpiaɪ
archaeological	ɑɹkiəlɑdʒɪkəl
assistants	ɐsɪstənts
az	æz
banging	bæŋɪŋ
bathing	beɪðɪŋ
bending	bɛndɪŋ
bengal	bɛŋɡɔl
betrayal	bᵻtɹeɪəl
boiled	bɔɪld
bonding	bɑndɪŋ
bounds	baʊndz
breeds	bɹidz
byron	baɪɹɑn
cardiovascular	kɑɹdɪoʊvæskjʊlɚ
chic	ʃik
clone	kloʊn
clusters	klʌstɚz
communal	kəmjunəl
compliments	kɑmplɪmənts
consortium	kənsɔɹɹiəm
controllers	kəntɹoʊlɚz
copying	kɑpɪɪŋ
countdown	kaʊntdaʊn
courier	kɜɹiɚ
danced	dænst
dd	didi
debating	dᵻbeɪɹɪŋ
decreasing	dikɹisɪŋ
defect	difɛkt
disastrous	dɪzæstɹəs
displaying	dɪspleɪɪŋ
drown	dɹaʊn
drummer	dɹʌmɚ
durable	dʊɹɹəbəl
efficacy	ɛfɪkəsi
erik	ɛɹɪk
erin	ɛɹɪn
exaggerated	ɛɡzædʒɚɹeɪɹᵻd
exclusion	ɛkskluʒən
exhibitions	ɛksɪbɪʃənz
exploited	ɛksplɔɪɹᵻd
extracted	ɛkstɹæktᵻd
faults	fɔlts
filipino	fɪlɪpinoʊ
flashing	flæʃɪŋ
freelance	fɹilæns
gerard	dʒɚɹɑɹd
gin	dʒɪn
girlfriends	ɡɜlfɹɛndz
granting	ɡɹæntɪŋ
greeting	ɡɹiɹɪŋ
hawaiian	həwaɪən
headaches	hɛdeɪks
honeymoon	hʌnɪmun
ignition	ɪɡnɪʃən
impaired	ɪmpɛɹd
incomes	ɪŋkʌmz
investigative	ɪnvɛstᵻɡeɪɹɪv
ir	ɜ
jewel	dʒuəl
jupiter	dʒupɪɹɚ
leonardo	liənɑɹdoʊ
manifest	mænɪfɛst
mans	mænz
marx	mɑɹks
mets	mɛts
mourinho	mɜɹɪnhoʊ
mutually	mjutʃuəli
navigate	nævɪɡeɪt
obese	oʊbiz
outreach	aʊtɹitʃ
overlooking	oʊvɚlʊkɪŋ
pandemic	pændɛmɪk
passages	pæsɪdʒᵻz
perceptions	pɚsɛpʃənz
perimeter	pɚɹɪmɪɹɚ
pike	paɪk
piper	paɪpɚ
preacher	pɹitʃɚ
preceded	pɹɪsidᵻd
procurement	pɹəkjʊɹmənt
protector	pɹətɛktɚ
pulp	pʌlp
rabbits	ɹæbɪts
ransom	ɹænsəm
recruits	ɹᵻkɹuts
reel	ɹil
refs	ɹɛfs
reg	ɹɛdʒ
rehearsal	ɹᵻhɜsəl
reinforce	ɹiɪnfoɹs
restart	ɹᵻstɑɹt
revive	ɹᵻvaɪv
rigorous	ɹɪɡɚɹəs
ringing	ɹɪŋɪŋ
rna	ɑɹɹɛneɪ
scarf	skɑɹf
scenery	sinɚɹi
selections	sᵻlɛkʃənz
sensory	sɛnsɚɹi
shelters	ʃɛltɚz
sidewalk	saɪdwɔk
skeptical	skɛptɪkəl
skype	skaɪp
sleepy	slipi
smoothly	smuðli
speeding	spidɪŋ
staple	steɪpəl
steelers	stilɚz
stereotypes	stɛɹɪoʊtaɪps
stirring	stɜɹɪŋ
strand	stɹænd
stunned	stʌnd
suppression	səpɹɛʃən
sushi	suʃi
suspend	səspɛnd
sw	ɛsdʌbəlju
swelling	swɛlɪŋ
tails	teɪlz
terminology	tɜmɪnɑlədʒi
theatrical	θiætɹɪkəl
timer	taɪmɚ
travellers	tɹævɛlɚz
trustee	tɹʌsti
turnout	tɜnaʊt
tying	taɪɪŋ
unanimous	junænɪməs
unpredictable	ʌnpɹɪdɪktəbəl
urging	ɜdʒɪŋ
validation	vælɪdeɪʃən
vengeance	vɛndʒəns
verizon	vɛɹaɪzən
visually	vɪʒuəli
waits	weɪts
wakes	weɪks
weighted	weɪɹᵻd
wii	wi
xl	ɛksɛl
zhang	ʒæŋ
acc	æk
activism	æktɪvɪzəm
advent	ædvɛnt
airborne	ɛɹboɹn
alas	ɐlæs
astonishing	ɐstɑnɪʃɪŋ
aww	ɔwə
bakery	beɪkɚɹi
barracks	bɛɹəks
bart	bɑɹt
bathrooms	bæθɹumz
baths	bæθs
believer	bᵻlivɚ
benefited	bɛnɪfɪɹᵻd
blankets	blæŋkɪts
borne	boɹn
brokers	bɹoʊkɚz
bunker	bʌŋkɚ
caffeine	kæfin
capped	kæpt
carlton	kɑɹltən
chaotic	keɪɑɹɪk
chargers	tʃɑɹdʒɚz
cite	saɪt
classrooms	klæsɹumz
commentator	kɑmənteɪɹɚ
commercially	kəmɜʃəli
confirming	kənfɜmɪŋ
confuse	kənfjuz
contributors	kəntɹɪbjuɹɚz
copenhagen	koʊpənheɪɡən
cosmetics	kɑzmɛɹɪks
coward	kaʊɚd
dammit	dæmɪt
dell	dɛl
dent	dɛnt
depart	dᵻpɑɹt
destroys	dᵻstɹɔɪz
detectives	dɪtɛktɪvz
diminished	dᵻmɪnɪʃt
disappears	dɪsɐpɪɹz
disappoint	dɪsɐpɔɪnt
dl	diɛl
dolphin	dɑlfɪn
dove	dʌv
dumping	dʌmpɪŋ
dunn	dʌn
dusty	dʌsti
embracing	ɛmbɹeɪsɪŋ
enduring	ɛndʊɹɹɪŋ
enlightenment	ɛnlaɪʔn̩mənt
fibre	faɪbɚ
finnish	fɪnɪʃ
fixture	fɪkstʃɚ
focal	foʊkəl
friendships	fɹɛndʃɪps
frightening	fɹaɪʔn̩ɪŋ
fucker	fʌkɚ
gala	ɡeɪlə
gardening	ɡɑɹdənɪŋ
garrett	ɡæɹɪt
garrison	ɡæɹɪsən
gears	ɡɪɹz
generates	dʒɛnɚɹeɪts
gladly	ɡlædli
goodwill	ɡʊdwɪl
govern	ɡʌvɚn
gradual	ɡɹædʒuəl
greetings	ɡɹiɹɪŋz
groceries	ɡɹoʊsɚɹiz
hacker	hækɚ
hal	hæl
harness	hɑɹnɪs
hashtag	hæʃtæɡ
hassan	hæsən
heartbeat	hɑɹtbit
heh	hɛh
highlighting	haɪlaɪɹɪŋ
holt	hoʊlt
honourable	ɑnɚɹəbəl
illnesses	ɪlnəsᵻz
imminent	ɪmɪnənt
inaugural	ɪnɔɡjʊɹɹəl
insulation	ɪnsəleɪʃən
intern	ɪntɜn
irresponsible	ɪɹᵻspɑnsᵻbəl
jakarta	dʒɐkɑɹɹə
johannesburg	dʒoʊhænzbɜɡ
judith	dʒudɪθ
kathy	kæθi
lag	læɡ
lays	leɪz
lenders	lɛndɚz
lg	ɛldʒi
locality	loʊkælᵻɹi
lure	lʊɹ
malicious	mɐlɪʃəs
mattress	mætɹəs
meredith	mɛɹədɪθ
merged	mɜdʒd
merits	mɛɹɪts
mist	mɪst
mole	moʊl
molecule	mɑlɪkjul
monarchy	mɑnɚki
mormon	mɔɹmən
muscular	mʌskjʊlɚ
neutrality	nutɹælᵻɹi
nikki	nɪki
noisy	nɔɪzi
notre	nɑɹɚ
orgasm	ɔɹɡæzəm
otto	ɑɹoʊ
panties	pæntiz
parcel	pɑɹsəl
partition	pɑɹtɪʃən
peculiar	pɪkjulɪɹ
penguins	pɛŋɡwɪnz
prayed	pɹeɪd
prefers	pɹɪfɜz
proposes	pɹəpoʊzᵻz
proprietary	pɹəpɹaɪətɛɹi
prostate	pɹɑsteɪt
protagonist	pɹoʊɹɐɡənɪst
punching	pʌntʃɪŋ
puppies	pʌpɪz
rafael	ɹɑfaɪɛl
randall	ɹændɔl
rant	ɹænt
rash	ɹæʃ
realities	ɹɪælᵻɹiz
recalls	ɹikɔlz
