tier	score	en	fr	flags	en_ipa	fr_ipa	alignment
B	0.719	default	volts		dᵻfɔlt	vɔlt	
B	0.719	ruling	roulait		ɹuːlɪŋ	ʁulɛ	
B	0.719	bass	bénisse		beɪs	benis	
B	0.719	knight	navettes		naɪt	navɛt	
B	0.719	fits	fritz		fɪts	fʁits	
B	0.719	tanks	taxes		tæŋks	taks	
B	0.719	tasks	taxes		tæsks	taks	
B	0.719	twist	tests		twɪst	tɛst	
B	0.719	resist	restes		ɹᵻzɪst	ʁɛst	
B	0.719	trucks	traces		tɹʌks	tʁas	
B	0.719	raid	réside		ɹeɪd	ʁezid	
B	0.719	trophy	trophées	cognate	tɹoʊfi	tʁofe	
B	0.719	deadly	délits		dɛdli	deli	
B	0.719	gm	dm		dʒiːɛm	deɛm	
B	0.719	tricks	tex		tɹɪks	tɛks	
B	0.719	blank	black		blæŋk	blak	
B	0.719	permitted	perdent		pɚmɪɾᵻd	pɛʁd	
B	0.719	athlete	élites		æθliːt	elit	
B	0.719	setup	serrés		sɛɾʌp	sɛʁe	
B	0.719	careers	crises		kɚɹɪɹz	kʁiz	
B	0.719	celebrities	cerises		səlɛbɹᵻɾiz	səʁiz	
B	0.719	merit	merdes		mɛɹɪt	mɛʁd	
B	0.719	grabbed	grades		ɡɹæbd	ɡʁad	
B	0.719	monkey	maquis		mʌŋki	maki	
B	0.719	reign	résine		ɹeɪn	ʁezin	
B	0.719	warfare	forfaitaire		wɔːɹfɛɹ	fɔʁfɛtɛʁ	
B	0.719	trunk	traque		tɹʌŋk	tʁak	
B	0.719	belonged	blondes		bᵻlɔŋd	blɔ̃d	
B	0.719	cluster	caste		klʌstɚ	kast	
B	0.719	grasp	grappes		ɡɹæsp	ɡʁap	
B	0.719	chess	duchesse		tʃɛs	dyʃɛs	
B	0.719	varies	frise		vɛɹiz	fʁiz	
B	0.719	printer	prêtes		pɹɪntɚ	pʁɛt	
B	0.719	runway	renouer		ɹʌnweɪ	ʁənwe	
B	0.719	glance	glass		ɡlæns	ɡlas	
B	0.719	cracks	crasse		kɹæks	kʁas	
B	0.719	peanut	pinot		piːnʌt	pino	
B	0.719	stabbed	stades		stæbd	stad	
B	0.719	misery	mairies		mɪzɚɹi	mɛʁi	
B	0.719	clutch	cloches		klʌtʃ	kloʃ	
B	0.719	reversed	restes		ɹᵻvɜːst	ʁɛst	
B	0.719	stretched	extraite		stɹɛtʃt	ɛkstʁɛt	
B	0.719	chicks	tex		tʃɪks	tɛks	
B	0.719	snacks	saxe		snæks	saks	
B	0.719	sperm	sperme	cognate	spɜːm	spɛʁm	
B	0.719	murderer	mordre		mɜːdɚɹɚ	mɔʁdʁ	
B	0.719	promo	promeut		pɹoʊmoʊ	pʁomø	
B	0.719	foam	forums		foʊm	foʁɔm	
B	0.719	jelly	délits		dʒɛli	deli	
B	0.719	stainless	steaks	loanword	steɪnləs	steɪks	
B	0.719	traps	traces		tɹæps	tʁas	
B	0.719	screenshot	script		skɹiːnʃɑːt	skʁipt	
B	0.719	cured	cordes		kjʊɹd	kɔʁd	
B	0.719	vanity	varient		vænᵻɾi	vaʁi	
B	0.719	crisp	crêpes		kɹɪsp	kʁɛp	
B	0.719	manly	mali		mænli	mali	
B	0.718	times	timing	loanword	taɪmz	taɪmɪŋ	
B	0.718	yourself	self	loanword	joːɹsɛlf	sɛlf	
B	0.718	program	programmes	cognate	pɹoʊɡɹæm	pʁɔɡʁam	
B	0.718	himself	self	loanword	hɪmsɛlf	sɛlf	
B	0.718	parents	perses		pɛɹənts	pɛʁs	
B	0.718	present	prêtes		pɹɛzənt	pʁɛt	
B	0.718	interest	restes		ɪntɹɛst	ʁɛst	
B	0.718	review	interviews		ɹᵻvjuː	ɛ̃tɛʁvju	
B	0.718	stage	steak	loanword	steɪdʒ	steɪk	
B	0.718	compared	perdent		kəmpɛɹd	pɛʁd	
B	0.718	literally	relis		lɪɾɚɹəli	ʁəli	
B	0.718	extremely	extrêmes		ɛkstɹiːmli	ɛkstʁɛm	
B	0.718	possibly	publient		pɑːsᵻbli	pybli	
B	0.718	suggest	gestes		sədʒɛst	ʒɛst	
B	0.718	stated	steak	loanword	steɪɾᵻd	steɪk	
B	0.718	presence	presses		pɹɛzəns	pʁɛs	
B	0.718	friendly	freine		fɹɛndli	fʁɛn	
B	0.718	register	restes		ɹɛdʒɪstɚ	ʁɛst	
B	0.718	academy	demie		ɐkædəmi	dəmi	
B	0.718	programme	programmes	cognate	pɹoʊɡɹæm	pʁɔɡʁam	
B	0.718	cake	shake	loanword	keɪk	ʃeɪk	
B	0.718	founded	round	loanword	faʊndᵻd	ɹaʊnd	
B	0.718	penalty	penny	loanword	pɛnəlɾi	pɛni	
B	0.718	lawyers	boys	loanword	lɔɪɚz	bɔɪz	
B	0.718	mortgage	morgue		mɔːɹɡɪdʒ	mɔʁɡ	
B	0.718	possession	pesait		pəzɛʃən	pəzɛ	
B	0.718	impressed	restes		ɪmpɹɛst	ʁɛst	
B	0.718	tail	mail	loanword	teɪl	meɪl	
B	0.718	genius	gin		dʒiːnɪəs	dʒin	
B	0.718	shake	cake	loanword	ʃeɪk	keɪk	
B	0.718	viewed	viandes		vjuːd	vjɑ̃d	
B	0.718	stopping	string	loanword	stɑːpɪŋ	stɹɪŋ	
B	0.718	tale	mail	loanword	teɪl	meɪl	
B	0.718	treating	string	loanword	tɹiːɾɪŋ	stɹɪŋ	
B	0.718	encounter	discount	loanword	ɛŋkaʊntɚ	dɪskaʊnt	
B	0.718	peoples	pelouses		piːpəlz	pəluz	
B	0.718	spreading	spray		spɹɛdɪŋ	spʁɛ	
B	0.718	creature	critiques		kɹiːtʃɚ	kʁitik	
B	0.718	shade	shake	loanword	ʃeɪd	ʃeɪk	
B	0.718	lecture	lectures		lɛktʃɚ	lɛktyʁ	
B	0.718	deadline	line	loanword	dɛdlaɪn	laɪn	
B	0.718	forecast	fortes		fɔːɹkæst	fɔʁt	
B	0.718	pockets	parking	loanword	pɑːkɪts	pɑːkɪŋ	
B	0.718	brains	break	loanword	bɹeɪnz	bɹeɪk	
B	0.718	forests	forces		fɔːɹɪsts	fɔʁs	
B	0.718	qualities	crises		kwɔlᵻɾiz	kʁiz	
B	0.718	headline	line	loanword	hɛdlaɪn	laɪn	
B	0.718	cleaned	cliniques		kliːnd	klinik	
B	0.718	formally	formalités		fɔːɹməli	fɔʁmalite	
B	0.718	priests	prisme		pɹiːsts	pʁism	
B	0.718	practicing	pressing	loanword	pɹæktɪsɪŋ	pɹɛsɪŋ	
B	0.718	builds	building	loanword	bɪldz	bɪldɪŋ	
B	0.718	factories	frise		fæktɚɹiz	fʁiz	
B	0.718	anatomy	remis		ɐnæɾəmi	ʁəmi	
B	0.718	committees	crises		kəmɪɾiz	kʁiz	
B	0.718	excluding	exclut		ɛkskluːdɪŋ	ɛkskly	
B	0.718	leverage	lèvres		lɛvɚɹɪdʒ	lɛvʁ	
B	0.718	inning	training	loanword	ɪnɪŋ	tɹeɪnɪŋ	
B	0.718	stems	systèmes		stɛmz	sistɛm	
B	0.718	builders	building	loanword	bɪldɚz	bɪldɪŋ	
B	0.718	parental	prennent		pɚɹɛntəl	pʁɛn	
B	0.718	tortured	tortues		tɔːɹtʃɚd	tɔʁty	
B	0.718	variant	vertes		vɛɹiənt	vɛʁt	
B	0.718	formats	formes		fɔːɹmæts	fɔʁm	
B	0.718	blessings	blesse		blɛsɪŋz	blɛs	
B	0.718	waving	living	loanword	weɪvɪŋ	lɪvɪŋ	
B	0.718	popcorn	cornes		pɑːpkɔːɹn	kɔʁn	
B	0.718	jeep	gin		dʒiːp	dʒin	
B	0.718	diplomacy	diplomatie	cognate	dɪploʊməsi	diplomasi	
B	0.718	respectful	respectable		ɹᵻspɛktfəl	ʁɛspɛktabl	
B	0.718	extracted	extraite	cognate	ɛkstɹæktᵻd	ɛkstʁɛt	
B	0.718	wakes	steaks	loanword	weɪks	steɪks	
B	0.718	greetings	grises		ɡɹiːɾɪŋz	ɡʁiz	
B	0.718	yeast	listes		jiːst	list	
B	0.718	downhill	down	loanword	daʊnhɪl	daʊn	
B	0.718	extinct	extraite		ɛkstɪŋkt	ɛkstʁɛt	
B	0.718	honorary	prairies		ɑːnɚɹɛɹi	pʁɛʁi	
B	0.718	mornings	morne		mɔːɹnɪŋz	mɔʁn	
B	0.717	economy	ennemies		ɪkɑːnəmi	ɛnəmi	
B	0.717	interests	stresse		ɪntɹɛsts	stʁɛs	
B	0.717	liberty	librairies		lɪbɚɾi	libʁɛʁi	
B	0.717	counting	camping	loanword	kaʊntɪŋ	kampɪŋ	
B	0.717	placing	pressing	loanword	pleɪsɪŋ	pɹɛsɪŋ	
B	0.717	sandwich	sandwichs	cognate	sændwɪtʃ	sɑ̃dwitʃ	
B	0.717	testament	tests		tɛstəmənt	tɛst	
B	0.717	fortunate	fortes		fɔːɹtʃənət	fɔʁt	
B	0.717	monkeys	marquise		mʌŋkiz	maʁkiz	
B	0.717	timely	timing	loanword	taɪmli	taɪmɪŋ	
B	0.717	applause	explose		ɐplɔːz	ɛksplɔz	
B	0.717	neglect	collecte		nᵻɡlɛkt	kɔlɛkt	
B	0.717	stretches	stresse		stɹɛtʃᵻz	stʁɛs	
B	0.717	dusty	dynastie		dʌsti	dinasti	
B	0.717	transmit	transmettent		tɹænsmɪt	tʁɑ̃smɛt	
B	0.716	is	eyes	loanword	ɪz	aɪz	
B	0.716	on	tonnes		ɔn	tɔn	
B	0.716	all	vols		ɔːl	vɔl	
B	0.716	when	ouais		wɛn	wɛ	
B	0.716	their	ère		ðɛɹ	ɛʁ	
B	0.716	there	ère		ðɛɹ	ɛʁ	
B	0.716	them	aimes		ðɛm	ɛm	
B	0.716	then	haines		ðɛn	ɛn	
B	0.716	well	ouais		wɛl	wɛ	
B	0.716	where	ère		wɛɹ	ɛʁ	
B	0.716	need	nient		niːd	ni	
B	0.716	off	offres		ɔf	ɔfʁ	
B	0.716	through	roux		θɹuː	ʁu	
B	0.716	use	housse		juːs	us	
B	0.716	three	riz		θɹiː	ʁi	
B	0.716	high	eye	loanword	haɪ	aɪ	
B	0.716	end	haines		ɛnd	ɛn	
B	0.716	ever	sève		ɛvɚ	sɛv	
B	0.716	few	fout		fjuː	fu	
B	0.716	getting	ring	loanword	ɡɛɾɪŋ	ɹɪŋ	
B	0.716	looking	look	loanword	lʊkɪŋ	lʊk	
B	0.716	week	oui		wiːk	wi	
B	0.716	water	or		wɔːɾɚ	ɔʁ	
B	0.716	believe	olives		bᵻliːv	oliv	
B	0.716	head	aides		hɛd	ɛd	
B	0.716	law	love		lɔː	lɔv	
B	0.716	war	or		wɔːɹ	ɔʁ	
B	0.716	working	king	loanword	wɜːkɪŋ	kɪŋ	
B	0.716	news	nous		nuːz	nu	
B	0.716	early	lits		ɜːli	li	
B	0.716	level	lèvent		lɛvəl	lɛv	
B	0.716	coming	king	loanword	kʌmɪŋ	kɪŋ	
B	0.716	death	dès		dɛθ	dɛ	
B	0.716	win	in	loanword	wɪn	ɪn	
B	0.716	else	ès		ɛls	ɛs	
B	0.716	members	mêmes		mɛmbɚz	mɛm	
B	0.716	move	mouvements		muːv	muvmɑ̃	
B	0.716	saw	sorts		sɔː	sɔʁ	
B	0.716	fucking	king	loanword	fʌkɪŋ	kɪŋ	
B	0.716	soon	soudaine		suːn	sudɛn	
B	0.716	whether	ouais		wɛðɚ	wɛ	
B	0.716	talking	toc		tɔːkɪŋ	tɔk	
B	0.716	seems	ciment		siːmz	simɑ̃	
B	0.716	energy	end	loanword	ɛnɚdʒi	ɛnd	
B	0.716	issue	choux		ɪʃuː	ʃu	
B	0.716	running	ring	loanword	ɹʌnɪŋ	ɹɪŋ	
B	0.716	eyes	eye	loanword	aɪz	aɪ	
B	0.716	view	voyous		vjuː	vwaju	
B	0.716	weeks	fixes		wiːks	fiks	
B	0.716	higher	eye	loanword	haɪɚ	aɪ	
B	0.716	king	parking	loanword	kɪŋ	pɑːkɪŋ	
B	0.716	meeting	ring	loanword	miːɾɪŋ	ɹɪŋ	
B	0.716	reading	ring	loanword	ɹiːdɪŋ	ɹɪŋ	
B	0.716	august	ost		ɔːɡəst	ɔst	
B	0.716	hell	elles		hɛl	ɛl	
B	0.716	events	veines		ᵻvɛnts	vɛn	
B	0.716	hair	ère		hɛɹ	ɛʁ	
B	0.716	legal	ligues		liːɡəl	liɡ	
B	0.716	seven	sève		sɛvən	sɛv	
B	0.716	walk	oc		wɔːk	ɔk	
B	0.716	die	eye	loanword	daɪ	aɪ	
B	0.716	access	cessent		æksɛs	sɛs	
B	0.716	offer	offres	cognate	ɔfɚ	ɔfʁ	
B	0.716	eye	eyes	loanword	aɪ	aɪz	
B	0.716	hi	eye	loanword	haɪ	aɪ	
B	0.716	leading	ding	loanword	liːdɪŋ	dɪŋ	
B	0.716	unless	laisses		ʌnlɛs	lɛs	
B	0.716	spend	end	loanword	spɛnd	ɛnd	
B	0.716	asking	king	loanword	æskɪŋ	kɪŋ	
B	0.716	effort	êtes		ɛfɚt	ɛt	
B	0.716	secret	sites		siːkɹᵻt	sit	
B	0.716	telling	tels		tɛlɪŋ	tɛl	
B	0.716	wear	ère		wɛɹ	ɛʁ	
B	0.716	disease	dises		dɪziːz	diz	
B	0.716	award	hordes		ɐwɔːɹd	ɔʁd	
B	0.716	teacher	titres		tiːtʃɚ	titʁ	
B	0.716	truly	trous		tɹuːli	tʁu	
B	0.716	weather	ouais		wɛðɚ	wɛ	
B	0.716	offered	offrandes		ɔfɚd	ɔfʁɑ̃d	
B	0.716	putting	ring	loanword	pʊɾɪŋ	ɹɪŋ	
B	0.716	walking	walk	loanword	wɔːkɪŋ	wɔːk	
B	0.716	northern	nord	cognate	nɔːɹðɚn	nɔʁ	
B	0.716	wearing	ring	loanword	wɛɹɪŋ	ɹɪŋ	
B	0.716	agreed	rides		ɐɡɹiːd	ʁid	
B	0.716	forced	fautes		foːɹst	fot	
B	0.716	lake	cake	loanword	leɪk	keɪk	
B	0.716	wedding	oued		wɛdɪŋ	wɛd	
B	0.716	hearing	ring	loanword	hɪɹɪŋ	ɹɪŋ	
B	0.716	sexual	sexuels	cognate	sɛkʃuːəl	sɛksyɛl	
B	0.716	ring	string	loanword	ɹɪŋ	stɹɪŋ	
B	0.716	senate	sets		sɛnət	sɛt	
B	0.716	winner	in	loanword	wɪnɚ	ɪn	
B	0.716	shooting	ring	loanword	ʃuːɾɪŋ	ɹɪŋ	
B	0.716	neither	nient		niːðɚ	ni	
B	0.716	wake	shake	loanword	weɪk	ʃeɪk	
B	0.716	edge	aides		ɛdʒ	ɛd	
B	0.716	offers	ose		ɔfɚz	ɔz	
B	0.716	web	ouais		wɛb	wɛ	
B	0.716	wine	line	loanword	waɪn	laɪn	
B	0.716	medicine	médecine	cognate	mɛdəsən	medəsin	
B	0.716	ill	bill	loanword	ɪl	bɪl	
B	0.716	quarter	corps		kwɔːɹɾɚ	kɔʁ	
B	0.716	session	sèches		sɛʃən	sɛʃ	
B	0.716	treated	tri		tɹiːɾᵻd	tʁi	
B	0.716	warm	normes		wɔːɹm	nɔʁm	
B	0.716	moon	mous		muːn	mu	
B	0.716	bodies	dises		bɑːdiz	diz	
B	0.716	ending	end	loanword	ɛndɪŋ	ɛnd	
B	0.716	feed	fluides		fiːd	flyid	
B	0.716	shoes	choux		ʃuːz	ʃu	
B	0.716	teach	titres		tiːtʃ	titʁ	
B	0.716	angry	gris		æŋɡɹi	ɡʁi	
B	0.716	falling	folles		fɔːlɪŋ	fɔl	
B	0.716	sharing	ring	loanword	ʃɛɹɪŋ	ɹɪŋ	
B	0.716	weak	oui		wiːk	wi	
B	0.716	extended	externes		ɛkstɛndᵻd	ɛkstɛʁn	
B	0.716	causes	close		kɔːzᵻz	klɔz	
B	0.716	ma	mark	loanword	mɑː	mɑːk	
B	0.716	neck	naît		nɛk	nɛ	
B	0.716	upset	sets		ʌpsɛt	sɛt	
B	0.716	dealing	ding	loanword	diːlɪŋ	dɪŋ	
B	0.716	fields	fils		fiːldz	fil	
B	0.716	gender	end	loanword	dʒɛndɚ	ɛnd	
B	0.716	drawing	ding	loanword	dɹɔːɪŋ	dɪŋ	
B	0.716	scenes	sinon		siːnz	sinɔ̃	
B	0.716	seeking	sic		siːkɪŋ	sik	
B	0.716	teeth	tee	loanword	tiːθ	tiː	
B	0.716	attend	end	loanword	ɐtɛnd	ɛnd	
B	0.716	roof	roux		ɹuːf	ʁu	
B	0.716	causing	king	loanword	kɔːzɪŋ	kɪŋ	
B	0.716	letting	ring	loanword	lɛɾɪŋ	ɹɪŋ	
B	0.716	raw	rose		ɹɔː	ʁɔz	
B	0.716	battery	bris		bæɾɚɹi	bʁi	
B	0.716	eggs	exode		ɛɡz	ɛɡzɔd	
B	0.716	wheel	îles		wiːl	il	
B	0.716	authors	ose		ɔːθɚz	ɔz	
B	0.716	monster	motte		mɔnstɚ	mɔt	
B	0.716	defend	end	loanword	dᵻfɛnd	ɛnd	
B	0.716	rolling	bowling	loanword	ɹoʊlɪŋ	bəʊlɪŋ	
B	0.716	thin	in	loanword	θɪn	ɪn	
B	0.716	courses	causes		koːɹsᵻz	koz	
B	0.716	egg	legs		ɛɡ	lɛɡ	
B	0.716	hitting	ring	loanword	hɪɾɪŋ	ɹɪŋ	
B	0.716	loose	loups		luːs	lu	
B	0.716	threw	roux		θɹuː	ʁu	
B	0.716	mood	mous		muːd	mu	
B	0.716	pleased	plis		pliːzd	pli	
B	0.716	beating	ring	loanword	biːɾɪŋ	ɹɪŋ	
B	0.716	boring	ring	loanword	boːɹɪŋ	ɹɪŋ	
B	0.716	horror	or		hɔɹɚ	ɔʁ	
B	0.716	centers	sen		sɛntɚz	sɛn	
B	0.716	hire	eye	loanword	haɪɚ	aɪ	
B	0.716	fallen	phone		fɔːlən	fɔn	
B	0.716	medal	mêlent		mɛdəl	mɛl	
B	0.716	rocks	marks	loanword	ɹɑːks	mɑːks	
B	0.716	cents	sen		sɛnts	sɛn	
B	0.716	leather	lès		lɛðɚ	lɛ	
B	0.716	ought	vote		ɔːt	vɔt	
B	0.716	ease	visent		iːz	viz	
B	0.716	reward	hordes		ɹᵻwɔːɹd	ɔʁd	
B	0.716	shore	chômeurs		ʃoːɹ	ʃomœʁ	
B	0.716	teen	titane		tiːn	titan	
B	0.716	duties	douze		duːɾiz	duz	
B	0.716	fewer	fout		fjuːɚ	fu	
B	0.716	wore	ores		woːɹ	oʁ	
B	0.716	feeding	ding	loanword	fiːdɪŋ	dɪŋ	
B	0.716	allies	eyes	loanword	ælaɪz	aɪz	
B	0.716	weed	oui		wiːd	wi	
B	0.716	wherever	rêves		wɛɹɛvɚ	ʁɛv	
B	0.716	menu	mènent		mɛnjuː	mɛn	
B	0.716	pursue	sous		pɚsuː	su	
B	0.716	venture	veines		vɛntʃɚ	vɛn	
B	0.716	errors	ère		ɛɹɚz	ɛʁ	
B	0.716	rude	roux		ɹuːd	ʁu	
B	0.716	sooner	soudaine		suːnɚ	sudɛn	
B	0.716	venue	veines		vɛnjuː	vɛn	
B	0.716	shed	aides		ʃɛd	ɛd	
B	0.716	bearing	ring	loanword	bɛɹɪŋ	ɹɪŋ	
B	0.716	leaf	lits		liːf	li	
B	0.716	caring	ring	loanword	kɛɹɪŋ	ɹɪŋ	
B	0.716	depend	end	loanword	dᵻpɛnd	ɛnd	
B	0.716	beings	bises		biːɪŋz	biz	
B	0.716	dealer	défilent		diːlɚ	defil	
B	0.716	ethics	ex		ɛθɪks	ɛks	
B	0.716	cherry	tri		tʃɛɹi	tʁi	
B	0.716	earl	girl	loanword	ɜːl	ɡɜːl	
B	0.716	heating	ring	loanword	hiːɾɪŋ	ɹɪŋ	
B	0.716	knees	nient		niːz	ni	
B	0.716	sizes	eyes	loanword	saɪzᵻz	aɪz	
B	0.716	reaches	rites		ɹiːtʃᵻz	ʁit	
B	0.716	sheriff	chères		ʃɛɹɪf	ʃɛʁ	
B	0.716	sends	sen		sɛndz	sɛn	
B	0.716	pepper	pet		pɛpɚ	pɛ	
B	0.716	zoo	zoom		zuː	zum	
B	0.716	eleven	lèvent		ᵻlɛvən	lɛv	
B	0.716	heal	îles		hiːl	il	
B	0.716	tends	thèses		tɛndz	tɛz	
B	0.716	defender	end	loanword	dᵻfɛndɚ	ɛnd	
B	0.716	hurting	ring	loanword	hɜːɾɪŋ	ɹɪŋ	
B	0.716	loses	blues	loanword	luːzᵻz	bluːz	
B	0.716	thy	eye	loanword	ðaɪ	aɪ	
B	0.716	booth	bouts		buːθ	bu	
B	0.716	fitting	ring	loanword	fɪɾɪŋ	ɹɪŋ	
B	0.716	lemon	laine		lɛmən	lɛn	
B	0.716	poorly	plis		pʊɹli	pli	
B	0.716	surrender	end	loanword	sɚɹɛndɚ	ɛnd	
B	0.716	lacking	king	loanword	lækɪŋ	kɪŋ	
B	0.716	tooth	toux		tuːθ	tu	
B	0.716	intel	tels		ɪntɛl	tɛl	
B	0.716	cooling	king	loanword	kuːlɪŋ	kɪŋ	
B	0.716	elder	elles		ɛldɚ	ɛl	
B	0.716	penis	pisse		piːnɪs	pis	
B	0.716	shooter	choux		ʃuːɾɚ	ʃu	
B	0.716	eager	ligues		iːɡɚ	liɡ	
B	0.716	schemes	skis		skiːmz	ski	
B	0.716	seized	ciseaux		siːzd	sizo	
B	0.716	tin	in	loanword	tɪn	ɪn	
B	0.716	varied	vides		vɛɹid	vid	
B	0.716	needing	ding	loanword	niːdɪŋ	dɪŋ	
B	0.716	den	soudaine		dɛn	sudɛn	
B	0.716	nephew	nef		nɛfjuː	nɛf	
B	0.716	wheat	oui		wiːt	wi	
B	0.716	betting	ring	loanword	bɛɾɪŋ	ɹɪŋ	
B	0.716	indirect	indirects	cognate	ɪndɚɹɛkt	ɛ̃diʁɛkt	
B	0.716	nude	nous		nuːd	nu	
B	0.716	screwed	soude		skɹuːd	sud	
B	0.716	centered	sen		sɛntɚd	sɛn	
B	0.716	deaf	dès		dɛf	dɛ	
B	0.716	neat	zénith		niːt	zenit	
B	0.716	offset	sets		ɔfsɛt	sɛt	
B	0.716	skinny	skis		skɪni	ski	
B	0.716	colleague	ligues		kɑːliːɡ	liɡ	
B	0.716	porter	pauvres		poːɹɾɚ	povʁ	
B	0.716	caution	conne		kɔːʃən	kɔn	
B	0.716	sweep	slip		swiːp	slip	
B	0.716	tumor	toux		tuːmɚ	tu	
B	0.716	beaches	bits		biːtʃᵻz	bit	
B	0.716	eyed	eye	loanword	aɪd	aɪ	
B	0.716	stir	sir	loanword	stɜː	sɜː	
B	0.716	superb	soupe		suːpɜːb	sup	
B	0.716	tricky	tri		tɹɪki	tʁi	
B	0.716	eats	fritz		iːts	fʁits	
B	0.716	rushing	rush	loanword	ɹʌʃɪŋ	ɹʌʃ	
B	0.716	tense	tex		tɛns	tɛks	
B	0.716	bore	ores		boːɹ	oʁ	
B	0.716	es	visent		iːz	viz	
B	0.716	sensors	sen		sɛnsɚz	sɛn	
B	0.716	siege	sidi		siːdʒ	sidi	
B	0.716	ins	in	loanword	ɪnz	ɪn	
B	0.716	lengths	laisses		lɛŋθs	lɛs	
B	0.716	senses	sen		sɛnsᵻz	sɛn	
B	0.716	offshore	offres		ɔfʃoːɹ	ɔfʁ	
B	0.716	foolish	foules		fuːlɪʃ	ful	
B	0.716	hacking	king	loanword	hækɪŋ	kɪŋ	
B	0.716	moss	mosquées		mɔs	mɔske	
B	0.716	tomb	toux		tuːm	tu	
B	0.716	weaker	oui		wiːkɚ	wi	
B	0.716	header	aides		hɛdɚ	ɛd	
B	0.716	pg	pipi		piːdʒiː	pipi	
B	0.716	rendered	rênes		ɹɛndɚd	ʁɛn	
B	0.716	rented	rênes		ɹɛntᵻd	ʁɛn	
B	0.716	sucking	king	loanword	sʌkɪŋ	kɪŋ	
B	0.716	thief	if		θiːf	if	
B	0.716	rubbish	rush	loanword	ɹʌbɪʃ	ɹʌʃ	
B	0.716	booking	king	loanword	bʊkɪŋ	kɪŋ	
B	0.716	coral	corps		kɔːɹəl	kɔʁ	
B	0.716	mortal	mortels	cognate	mɔːɹɾəl	mɔʁtɛl	
B	0.716	pouring	ring	loanword	poːɹɪŋ	ɹɪŋ	
B	0.716	surf	sir	loanword	sɜːf	sɜː	
B	0.716	whore	ores		hoːɹ	oʁ	
B	0.716	batting	ring	loanword	bæɾɪŋ	ɹɪŋ	
B	0.716	gel	duels		dʒɛl	dyɛl	
B	0.716	heel	îles		hiːl	il	
B	0.716	skiing	skis	cognate	skiːɪŋ	ski	
B	0.716	thru	roux		θɹuː	ʁu	
B	0.716	dye	eye	loanword	daɪ	aɪ	
B	0.716	endure	end	loanword	ɛndʊɹ	ɛnd	
B	0.716	losers	blues	loanword	luːzɚz	bluːz	
B	0.716	tee	types		tiː	tip	
B	0.716	hawk	oc		hɔːk	ɔk	
B	0.716	relies	eyes	loanword	ɹᵻlaɪz	aɪz	
B	0.716	coffin	conne		kɔfɪn	kɔn	
B	0.716	psychic	sacs		saɪkɪk	sak	
B	0.716	sticky	skis		stɪki	ski	
B	0.716	cautious	coche		kɔːʃəs	kɔʃ	
B	0.716	int	in	loanword	ɪnt	ɪn	
B	0.716	tearing	terres		tɛɹɪŋ	tɛʁ	
B	0.716	melted	mêlent		mɛltᵻd	mɛl	
B	0.716	contested	conteste		kəntɛstᵻd	kɔ̃tɛst	
B	0.716	lenses	laine		lɛnzᵻz	lɛn	
B	0.716	vendors	veines		vɛndɚz	vɛn	
B	0.716	viewer	voyous		vjuːɚ	vwaju	
B	0.716	wheeler	îles		wiːlɚ	il	
B	0.716	cane	cake	loanword	keɪn	keɪk	
B	0.716	eds	aise		ɛdz	ɛz	
B	0.716	ping	shopping	loanword	pɪŋ	ʃɒpɪŋ	
B	0.716	pots	party	loanword	pɑːts	pɑːti	
B	0.716	reckon	rênes		ɹɛkən	ʁɛn	
B	0.716	shelves	chaises		ʃɛlvz	ʃɛz	
B	0.716	warmer	normes		wɔːɹmɚ	nɔʁm	
B	0.716	bind	bye	loanword	baɪnd	baɪ	
B	0.716	gore	gorille		ɡoːɹ	ɡoʁij	
B	0.716	pleasing	planning	loanword	pliːzɪŋ	planɪŋ	
B	0.716	rm	rem		ɑːɹɹɛm	ʁɛm	
B	0.716	settlers	sets		sɛtlɚz	sɛt	
B	0.716	tended	end	loanword	tɛndᵻd	ɛnd	
B	0.716	beacon	bic		biːkən	bik	
B	0.716	belts	belles		bɛlts	bɛl	
B	0.716	seizure	sillage		siːʒɚ	sijaʒ	
B	0.716	serum	sème		sɛɹəm	sɛm	
B	0.716	denies	eyes	loanword	dᵻnaɪz	aɪz	
B	0.716	oops	housse		uːps	us	
B	0.716	renew	roux		ɹᵻnuː	ʁu	
B	0.716	thigh	eye	loanword	θaɪ	aɪ	
B	0.716	onset	sets		ɑːnsɛt	sɛt	
B	0.716	rubbing	ring	loanword	ɹʌbɪŋ	ɹɪŋ	
B	0.716	shutting	ring	loanword	ʃʌɾɪŋ	ɹɪŋ	
B	0.716	daring	ring	loanword	dɛɹɪŋ	ɹɪŋ	
B	0.716	leaking	king	loanword	liːkɪŋ	kɪŋ	
B	0.716	offender	end	loanword	əfɛndɚ	ɛnd	
B	0.716	roar	roberts		ɹoːɹ	ʁobɛʁ	
B	0.716	spies	eyes	loanword	spaɪz	aɪz	
B	0.716	feather	faits		fɛðɚ	fɛ	
B	0.716	preach	prix		pɹiːtʃ	pʁi	
B	0.716	rabbi	bye	loanword	ɹæbaɪ	baɪ	
B	0.716	shale	shake	loanword	ʃeɪl	ʃeɪk	
B	0.716	boiled	boy	loanword	bɔɪld	bɔɪ	
B	0.716	faults	fosses		fɔlts	fɔs	
B	0.716	preacher	prix		pɹiːtʃɚ	pʁi	
B	0.716	reel	viril		ɹiːl	viʁil	
