rank	en	fr	ladder	v5	v7	strict	loops	dual	cognate	sound	meaning
8	res	res	DUAL-B					DUAL-B	1		
8	research	recherche	DUAL-B					DUAL-B	0		
8	research	recherches	DUAL-B					DUAL-B	0		
8	resemblance	ressemblance	DUAL-B					DUAL-B	1		
8	resemble	ressembler	DUAL-B					DUAL-B	1		
8	resembles	ressemble	DUAL-B					DUAL-B	1		
8	resembling	ressemblant	DUAL-B					DUAL-B	1		
8	reservation	réservation	DUAL-B					DUAL-B	1		
8	reservation	réservations	DUAL-B					DUAL-B	1		
8	reservation	réserve	DUAL-B					DUAL-B	0		
8	reservations	réservations	DUAL-B					DUAL-B	1		
8	reservations	réserves	DUAL-B					DUAL-B	0		
8	reserve	réserver	DUAL-B					DUAL-B	1		
8	reserved	réservé	DUAL-B					DUAL-B	0		
8	reserved	réservée	DUAL-B					DUAL-B	1		
8	reserved	réservés	DUAL-B					DUAL-B	0		
8	reserves	réserve	DUAL-B					DUAL-B	1		
8	reserves	réserves	DUAL-B					DUAL-B	1		
8	reservoirs	réservoirs	DUAL-B					DUAL-B	1		
8	reside	résider	DUAL-B					DUAL-B	1		
8	resided	résidaient	DUAL-B					DUAL-B	0		
8	resided	résidait	DUAL-B					DUAL-B	0		
8	resided	résidé	DUAL-B					DUAL-B	0		
8	residence	résidence	DUAL-B					DUAL-B	1		
8	residences	résidences	DUAL-B					DUAL-B	1		
8	resident	résidant	DUAL-B					DUAL-B	1		
8	resident	résident	DUAL-B					DUAL-B	1		
8	resident	résidente	DUAL-B					DUAL-B	1		
8	resident	résidents	DUAL-B					DUAL-B	1		
8	residential	résidentiel	DUAL-B					DUAL-B	1		
8	residential	résidentielle	DUAL-B					DUAL-B	1		
8	residential	résidentiels	DUAL-B					DUAL-B	1		
8	residents	résidants	DUAL-B					DUAL-B	1		
8	residents	résidents	DUAL-B					DUAL-B	1		
8	resides	réside	DUAL-B					DUAL-B	1		
8	residing	résidant	DUAL-B					DUAL-B	0		
8	resignation	résignation	DUAL-B					DUAL-B	1		
8	resist	résister	DUAL-B					DUAL-B	0		
8	resistance	résistant	DUAL-B					DUAL-B	0		
8	resistance	résistants	DUAL-B					DUAL-B	0		
8	resistant	résistant	DUAL-B					DUAL-B	1		
8	resistant	résistants	DUAL-B					DUAL-B	1		
8	resisted	résisté	DUAL-B					DUAL-B	0		
8	resolution	résolution	DUAL-B					DUAL-B	1		
8	resolutions	résolutions	DUAL-B					DUAL-B	1		
8	resolved	résolu	DUAL-B					DUAL-B	0		
8	resolved	résolue	DUAL-B					DUAL-B	0		
8	resolved	résolues	DUAL-B					DUAL-B	0		
8	resolved	résolus	DUAL-B					DUAL-B	0		
8	resolves	résout	DUAL-B					DUAL-B	0		
8	resonance	résonance	DUAL-B					DUAL-B	1		
8	respond	répondez	DUAL-B					DUAL-B	0		
8	responded	répondu	DUAL-B					DUAL-B	0		
8	responding	répondant	DUAL-B					DUAL-B	0		
8	responds	répond	DUAL-B					DUAL-B	0		
8	response	réaction	DUAL-B					DUAL-B	0		
8	response	réponse	DUAL-B					DUAL-B	1		
8	responses	réponses	DUAL-B					DUAL-B	1		
8	responsibilities	responsabilités	DUAL-B					DUAL-B	1		
8	responsibility	responsabilité	DUAL-B					DUAL-B	1		
8	responsibility	responsabilités	DUAL-B					DUAL-B	1		
8	responsible	responsable	DUAL-B					DUAL-B	1		
8	responsible	responsables	DUAL-B					DUAL-B	1		
8	rest	repos	DUAL-B					DUAL-B	0		
8	rest	repose	DUAL-B					DUAL-B	0		
8	restaurant	gastronomie	DUAL-B					DUAL-B	0		
8	restaurants	gastronomie	DUAL-B					DUAL-B	0		
8	resting	reposant	DUAL-B					DUAL-B	0		
8	restore	rétablir	DUAL-B					DUAL-B	0		
8	restored	rétabli	DUAL-B					DUAL-B	0		
8	restriction	restriction	DUAL-B					DUAL-B	1		
8	restrictions	restriction	DUAL-B					DUAL-B	1		
8	restrictions	restrictions	DUAL-B					DUAL-B	1		
8	restructuring	restructuration	DUAL-B					DUAL-B	1		
8	restructuring	restructurations	DUAL-B					DUAL-B	1		
8	restructuring	restructurer	DUAL-B					DUAL-B	1		
8	result	résultat	DUAL-B					DUAL-B	0		
8	resulting	résultant	DUAL-B					DUAL-B	0		
8	resulting	résultante	DUAL-B					DUAL-B	0		
8	results	résultats	DUAL-B					DUAL-B	1		
8	resume	reprendre	DUAL-B					DUAL-B	0		
8	resume	reprenez	DUAL-B					DUAL-B	0		
8	resume	reprise	DUAL-B					DUAL-B	0		
8	resurrection	résurrection	DUAL-B					DUAL-B	1		
8	retain	retenir	DUAL-B					DUAL-B	0		
8	retained	retenu	DUAL-B					DUAL-B	0		
8	retained	retenue	DUAL-B					DUAL-B	0		
8	retaliation	rétorsion	DUAL-B					DUAL-B	0		
8	retention	rétention	DUAL-B					DUAL-B	1		
8	retired	retraite	DUAL-B					DUAL-B	0		
8	retired	retraité	DUAL-B					DUAL-B	0		
8	retired	retraités	DUAL-B					DUAL-B	0		
8	retirement	retraite	DUAL-B					DUAL-B	0		
8	return	retour	DUAL-B					DUAL-B	1		
8	return	retourner	DUAL-B					DUAL-B	1		
8	return	revenir	DUAL-B					DUAL-B	0		
8	returned	retourné	DUAL-B					DUAL-B	1		
8	returned	retournée	DUAL-B					DUAL-B	1		
8	returned	retournés	DUAL-B					DUAL-B	0		
8	returning	retournant	DUAL-B					DUAL-B	0		
8	returning	revenant	DUAL-B					DUAL-B	0		
8	returns	retourne	DUAL-B					DUAL-B	1		
8	returns	retours	DUAL-B					DUAL-B	1		
8	reunion	retrouvailles	DUAL-B					DUAL-B	0		
8	reunion	reunion	DUAL-B					DUAL-B	1		
8	reunion	réunion	DUAL-B					DUAL-B	1		
8	reunited	retrouvailles	DUAL-B					DUAL-B	0		
8	reunited	réuni	DUAL-B					DUAL-B	0		
8	reunited	réunie	DUAL-B					DUAL-B	0		
8	reunited	réunis	DUAL-B					DUAL-B	0		
8	reuters	reuters	DUAL-B					DUAL-B	1		
8	reveal	révéler	DUAL-B					DUAL-B	0		
8	revealed	révélé	DUAL-B					DUAL-B	0		
8	revealed	révélée	DUAL-B					DUAL-B	0		
8	revealed	révélées	DUAL-B					DUAL-B	0		
8	revealed	révélés	DUAL-B					DUAL-B	0		
8	revealing	révélateur	DUAL-B					DUAL-B	0		
8	revealing	révélatrice	DUAL-B					DUAL-B	0		
8	revealing	révéler	DUAL-B					DUAL-B	0		
8	reveals	révèle	DUAL-B					DUAL-B	0		
8	revelation	révélation	DUAL-B					DUAL-B	1		
8	revelation	révélations	DUAL-B					DUAL-B	1		
8	revenge	revanche	DUAL-B					DUAL-B	0		
8	revenue	recettes	DUAL-B					DUAL-B	0		
8	revenue	revenu	DUAL-B					DUAL-B	1		
8	revenue	revenus	DUAL-B					DUAL-B	1		
8	revenues	revenus	DUAL-B					DUAL-B	1		
8	reverend	révérend	DUAL-B					DUAL-B	1		
8	reverse	inverse	DUAL-B					DUAL-B	0		
8	review	revue	DUAL-B					DUAL-B	0		
8	review	révision	DUAL-B					DUAL-B	0		
8	reviewed	revu	DUAL-B					DUAL-B	0		
8	reviewer	réviseur	DUAL-B					DUAL-B	0		
8	revised	révisé	DUAL-B					DUAL-B	0		
8	revised	révisée	DUAL-B					DUAL-B	0		
8	revised	révisées	DUAL-B					DUAL-B	0		
8	revision	révision	DUAL-B					DUAL-B	1		
8	revision	révisions	DUAL-B					DUAL-B	1		
8	revisions	révisions	DUAL-B					DUAL-B	1		
8	revive	raviver	DUAL-B					DUAL-B	1		
8	revive	relancer	DUAL-B					DUAL-B	0		
8	revive	revivre	DUAL-B					DUAL-B	1		
8	revived	ravivé	DUAL-B					DUAL-B	0		
8	revived	relancé	DUAL-B					DUAL-B	0		
8	revolution	revolution	DUAL-B					DUAL-B	1		
8	revolution	révolution	DUAL-B					DUAL-B	1		
8	revolutionary	révolutionnaire	DUAL-B					DUAL-B	1		
8	revolutionary	révolutionnaires	DUAL-B					DUAL-B	1		
8	revue	revue	DUAL-B					DUAL-B	1		
8	reward	récompense	DUAL-B					DUAL-B	0		
8	rewrite	réécrire	DUAL-B					DUAL-B	0		
8	rewrite	réécriture	DUAL-B					DUAL-B	0		
8	reyes	reyes	DUAL-B					DUAL-B	1		
8	rhetoric	rhétorique	DUAL-B					DUAL-B	0		
8	rhine	rhin	DUAL-B					DUAL-B	1		
8	rhineland	rhénanie	DUAL-B					DUAL-B	0		
8	rhodesia	rhodésie	DUAL-B					DUAL-B	1		
8	rhythm	rythme	DUAL-B					DUAL-B	1		
8	rhythm	rythmique	DUAL-B					DUAL-B	0		
8	rhythmic	rythmique	DUAL-B					DUAL-B	0		
8	rhythms	rythmes	DUAL-B					DUAL-B	1		
8	ribbon	ruban	DUAL-B					DUAL-B	0		
8	ribbon	rubans	DUAL-B					DUAL-B	0		
8	rice	riz	DUAL-B					DUAL-B	0		
8	richard	richard	DUAL-B					DUAL-B	1		
8	richards	richards	DUAL-B					DUAL-B	1		
8	richmond	richmond	DUAL-B					DUAL-B	1		
8	ride	balade	DUAL-B					DUAL-B	0		
8	rider	rider	DUAL-B					DUAL-B	1		
8	ridiculous	ridicule	DUAL-B					DUAL-B	1		
8	ridiculous	ridicules	DUAL-B					DUAL-B	1		
8	right	droit	DUAL-B					DUAL-B	0		
8	right	droite	DUAL-B					DUAL-B	0		
8	rigid	rigidité	DUAL-B					DUAL-B	1		
8	rigorous	rigoureuse	DUAL-B					DUAL-B	1		
8	rigorous	rigoureuses	DUAL-B					DUAL-B	0		
8	rigorous	rigoureux	DUAL-B					DUAL-B	0		
8	riley	riley	DUAL-B					DUAL-B	1		
8	rim	rebord	DUAL-B					DUAL-B	0		
8	riot	riot	DUAL-B					DUAL-B	1		
8	riot	émeute	DUAL-B					DUAL-B	0		
8	riot	émeutes	DUAL-B					DUAL-B	0		
8	risen	ressuscité	DUAL-B					DUAL-B	0		
8	rites	rites	DUAL-B					DUAL-B	1		
8	ritual	rituel	DUAL-B					DUAL-B	1		
8	ritual	rituels	DUAL-B					DUAL-B	1		
8	rituals	rituels	DUAL-B					DUAL-B	1		
8	rival	rival	DUAL-B					DUAL-B	1		
8	rival	rivale	DUAL-B					DUAL-B	1		
8	rival	rivaux	DUAL-B					DUAL-B	0		
8	rivalry	rivalité	DUAL-B					DUAL-B	0		
8	rivalry	rivalités	DUAL-B					DUAL-B	0		
8	rivals	rivaux	DUAL-B					DUAL-B	0		
8	river	fleuve	DUAL-B					DUAL-B	0		
8	river	rivière	DUAL-B					DUAL-B	0		
8	rivera	rivera	DUAL-B					DUAL-B	1		
8	rivers	rivières	DUAL-B					DUAL-B	0		
8	riverside	riverside	DUAL-B					DUAL-B	1		
8	rkd	rkd	DUAL-B					DUAL-B	1		
8	road	route	DUAL-B					DUAL-B	0		
8	road	routier	DUAL-B					DUAL-B	0		
8	roads	routes	DUAL-B					DUAL-B	0		
8	robbery	braquage	DUAL-B					DUAL-B	0		
8	robbery	cambriolage	DUAL-B					DUAL-B	0		
8	robbins	robbins	DUAL-B					DUAL-B	1		
8	robert	robert	DUAL-B					DUAL-B	1		
8	roberto	roberto	DUAL-B					DUAL-B	1		
8	roberts	roberts	DUAL-B					DUAL-B	1		
8	robertson	robertson	DUAL-B					DUAL-B	1		
8	robin	robin	DUAL-B					DUAL-B	1		
8	robinson	robinson	DUAL-B					DUAL-B	1		
8	robot	robotique	DUAL-B					DUAL-B	0		
8	robots	robotique	DUAL-B					DUAL-B	0		
8	rockefeller	rockefeller	DUAL-B					DUAL-B	1		
8	rockets	roquette	DUAL-B					DUAL-B	0		
8	rockets	roquettes	DUAL-B					DUAL-B	0		
8	rockies	rocheuses	DUAL-B					DUAL-B	0		
8	rocks	rochers	DUAL-B					DUAL-B	0		
8	rocks	roches	DUAL-B					DUAL-B	0		
8	rocky	rocheux	DUAL-B					DUAL-B	0		
8	rodgers	rodgers	DUAL-B					DUAL-B	1		
8	roger	reçu	DUAL-B					DUAL-B	0		
8	roger	roger	DUAL-B					DUAL-B	1		
8	rogers	rogers	DUAL-B					DUAL-B	1		
8	roll	roll	DUAL-B					DUAL-B	1		
8	roll	rouleau	DUAL-B					DUAL-B	0		
8	roll	rouler	DUAL-B					DUAL-B	0		
8	rolled	roulé	DUAL-B					DUAL-B	0		
8	roller	roller	DUAL-B					DUAL-B	1		
8	roller	rouleau	DUAL-B					DUAL-B	0		
8	roller	rouleaux	DUAL-B					DUAL-B	0		
8	rolling	roulant	DUAL-B					DUAL-B	0		
8	rolling	roulement	DUAL-B					DUAL-B	0		
8	rolling	rouler	DUAL-B					DUAL-B	0		
8	rolls	rouleaux	DUAL-B					DUAL-B	0		
8	roma	rom	DUAL-B					DUAL-B	1		
8	roma	roms	DUAL-B					DUAL-B	1		
8	romance	romantique	DUAL-B					DUAL-B	0		
8	romance	romantisme	DUAL-B					DUAL-B	0		
8	romanesque	romane	DUAL-B					DUAL-B	1		
8	romania	roumanie	DUAL-B					DUAL-B	1		
8	romanian	roumain	DUAL-B					DUAL-B	0		
8	romanian	roumaine	DUAL-B					DUAL-B	0		
8	romanian	roumains	DUAL-B					DUAL-B	0		
8	romantic	romantisme	DUAL-B					DUAL-B	1		
8	ron	ron	DUAL-B					DUAL-B	1		
8	rookie	recrue	DUAL-B					DUAL-B	0		
8	root	racine	DUAL-B					DUAL-B	0		
8	root	racines	DUAL-B					DUAL-B	0		
8	root	root	DUAL-B					DUAL-B	1		
8	roots	racine	DUAL-B					DUAL-B	0		
8	roots	racines	DUAL-B					DUAL-B	0		
8	rory	rory	DUAL-B					DUAL-B	1		
8	rosario	rosario	DUAL-B					DUAL-B	1		
8	rot	rot	DUAL-B					DUAL-B	1		
8	rotary	rotary	DUAL-B					DUAL-B	1		
8	rotary	rotatif	DUAL-B					DUAL-B	0		
8	rotary	rotatifs	DUAL-B					DUAL-B	0		
8	rotary	rotative	DUAL-B					DUAL-B	0		
8	rotary	rotatives	DUAL-B					DUAL-B	0		
8	rotating	rotatif	DUAL-B					DUAL-B	1		
8	rotating	rotation	DUAL-B					DUAL-B	1		
8	rotating	rotatives	DUAL-B					DUAL-B	0		
8	rotation	rotation	DUAL-B					DUAL-B	1		
8	rough	rude	DUAL-B					DUAL-B	0		
8	round	rond	DUAL-B					DUAL-B	1		
8	round	ronds	DUAL-B					DUAL-B	1		
8	rounds	rondes	DUAL-B					DUAL-B	1		
8	rounds	ronds	DUAL-B					DUAL-B	1		
8	route	trajet	DUAL-B					DUAL-B	0		
8	routes	routes	DUAL-B					DUAL-B	1		
8	routing	routage	DUAL-B					DUAL-B	0		
8	rovers	rovers	DUAL-B					DUAL-B	1		
8	row	rang	DUAL-B					DUAL-B	0		
8	row	rangée	DUAL-B					DUAL-B	0		
8	row	rangées	DUAL-B					DUAL-B	0		
8	rowing	ramer	DUAL-B					DUAL-B	0		
8	rows	rangs	DUAL-B					DUAL-B	0		
8	rows	rangées	DUAL-B					DUAL-B	0		
8	roy	roy	DUAL-B					DUAL-B	1		
8	royal	royal	DUAL-B					DUAL-B	1		
8	royal	royale	DUAL-B					DUAL-B	1		
8	royal	royales	DUAL-B					DUAL-B	1		
8	royal	royaux	DUAL-B					DUAL-B	0		
8	royals	royals	DUAL-B					DUAL-B	1		
8	royalty	redevance	DUAL-B					DUAL-B	0		
8	royalty	redevances	DUAL-B					DUAL-B	0		
8	royalty	royauté	DUAL-B					DUAL-B	0		
8	rpg	rpg	DUAL-B					DUAL-B	1		
8	rubin	rubin	DUAL-B					DUAL-B	1		
8	rufus	rufus	DUAL-B					DUAL-B	1		
8	ruin	ruiner	DUAL-B					DUAL-B	1		
8	ruined	ruiné	DUAL-B					DUAL-B	0		
8	ruined	ruinés	DUAL-B					DUAL-B	0		
8	ruins	ruine	DUAL-B					DUAL-B	1		
8	ruins	ruines	DUAL-B					DUAL-B	1		
8	rule	règle	DUAL-B					DUAL-B	0		
8	ruler	règle	DUAL-B					DUAL-B	0		
8	rules	regles	DUAL-B					DUAL-B	0		
8	rules	règles	DUAL-B					DUAL-B	0		
8	rumors	rumeur	DUAL-B					DUAL-B	0		
8	rumors	rumeurs	DUAL-B					DUAL-B	1		
8	runner	runner	DUAL-B					DUAL-B	1		
8	rupert	rupert	DUAL-B					DUAL-B	1		
8	rural	rural	DUAL-B					DUAL-B	1		
8	rural	rurale	DUAL-B					DUAL-B	1		
8	rural	rurales	DUAL-B					DUAL-B	1		
8	rural	ruraux	DUAL-B					DUAL-B	0		
8	rus	rus	DUAL-B					DUAL-B	1		
8	rush	rush	DUAL-B					DUAL-B	1		
8	rush	ruée	DUAL-B					DUAL-B	0		
8	russia	russie	DUAL-B					DUAL-B	1		
8	russian	russe	DUAL-B					DUAL-B	0		
8	russian	russes	DUAL-B					DUAL-B	0		
8	russians	russes	DUAL-B					DUAL-B	0		
8	rusty	rouillé	DUAL-B					DUAL-B	0		
8	rusty	rouillée	DUAL-B					DUAL-B	0		
8	rutgers	rutgers	DUAL-B					DUAL-B	1		
8	ruth	ruth	DUAL-B					DUAL-B	1		
8	rutherford	rutherford	DUAL-B					DUAL-B	1		
8	rwanda	rwanda	DUAL-B					DUAL-B	1		
8	ryan	ryan	DUAL-B					DUAL-B	1		
8	sabah	sabah	DUAL-B					DUAL-B	1		
8	sabbath	sabbat	DUAL-B					DUAL-B	1		
8	sabha	sabha	DUAL-B					DUAL-B	1		
8	sacred	sacré	DUAL-B					DUAL-B	0		
8	sacred	sacrée	DUAL-B					DUAL-B	1		
8	sacred	sacrées	DUAL-B					DUAL-B	1		
8	sacred	sacrés	DUAL-B					DUAL-B	0		
8	sacrifice	sacrifier	DUAL-B					DUAL-B	1		
8	sacrifice	sacrifié	DUAL-B					DUAL-B	1		
8	safe	sécuritaire	DUAL-B					DUAL-B	0		
8	safe	sûr	DUAL-B					DUAL-B	0		
8	safety	securite	DUAL-B					DUAL-B	0		
8	safety	sécurité	DUAL-B					DUAL-B	0		
8	safety	sûreté	DUAL-B					DUAL-B	0		
8	saga	saga	DUAL-B					DUAL-B	1		
8	sahara	sahara	DUAL-B					DUAL-B	1		
8	sai	sai	DUAL-B					DUAL-B	1		
8	sail	voile	DUAL-B					DUAL-B	0		
8	sail	voiles	DUAL-B					DUAL-B	0		
8	saint	saint	DUAL-B					DUAL-B	1		
8	saints	saintes	DUAL-B					DUAL-B	1		
8	saints	saints	DUAL-B					DUAL-B	1		
8	sake	saké	DUAL-B					DUAL-B	1		
8	salary	salaire	DUAL-B					DUAL-B	1		
8	sale	soldes	DUAL-B					DUAL-B	0		
8	sales	soldes	DUAL-B					DUAL-B	0		
8	sally	sally	DUAL-B					DUAL-B	1		
8	salmon	saumon	DUAL-B					DUAL-B	1		
8	salmon	saumons	DUAL-B					DUAL-B	1		
8	salon	salon	DUAL-B					DUAL-B	1		
8	salt	salé	DUAL-B					DUAL-B	1		
8	salt	sel	DUAL-B					DUAL-B	0		
8	salvage	sauvetage	DUAL-B					DUAL-B	1		
8	salzburg	salzbourg	DUAL-B					DUAL-B	1		
8	salzburg	salzburg	DUAL-B					DUAL-B	1		
8	same	meme	DUAL-B					DUAL-B	0		
8	same	même	DUAL-B					DUAL-B	0		
8	same	mêmes	DUAL-B					DUAL-B	0		
8	sammy	sammy	DUAL-B					DUAL-B	1		
8	samuel	samuel	DUAL-B					DUAL-B	1		
8	samurai	samouraï	DUAL-B					DUAL-B	1		
8	samurai	samouraïs	DUAL-B					DUAL-B	1		
8	samurai	samurai	DUAL-B					DUAL-B	1		
8	sanchez	sanchez	DUAL-B					DUAL-B	1		
8	sanchez	sánchez	DUAL-B					DUAL-B	1		
8	sanction	sanction	DUAL-B					DUAL-B	1		
8	sanction	sanctionner	DUAL-B					DUAL-B	1		
8	sanctioned	sanctionné	DUAL-B					DUAL-B	1		
8	sanctioned	sanctionnée	DUAL-B					DUAL-B	1		
8	sanctioned	sanctionnés	DUAL-B					DUAL-B	1		
8	sanctions	sanctions	DUAL-B					DUAL-B	1		
8	sand	sable	DUAL-B					DUAL-B	0		
8	sand	sables	DUAL-B					DUAL-B	0		
8	sandbox	sandbox	DUAL-B					DUAL-B	1		
8	sanders	sanders	DUAL-B					DUAL-B	1		
8	sands	sables	DUAL-B					DUAL-B	0		
8	sands	sands	DUAL-B					DUAL-B	1		
8	sandy	sandy	DUAL-B					DUAL-B	1		
8	sang	sang	DUAL-B					DUAL-B	1		
8	sanitation	hygiène	DUAL-B					DUAL-B	0		
8	sanitation	salubrité	DUAL-B					DUAL-B	0		
8	sans	sans	DUAL-B					DUAL-B	1		
8	sant	sant	DUAL-B					DUAL-B	1		
8	santa	santa	DUAL-B					DUAL-B	1		
8	santiago	santiago	DUAL-B					DUAL-B	1		
8	sara	sara	DUAL-B					DUAL-B	1		
8	sarah	sarah	DUAL-B					DUAL-B	1		
8	sarajevo	sarajevo	DUAL-B					DUAL-B	1		
8	sarawak	sarawak	DUAL-B					DUAL-B	1		
8	sardinia	sardaigne	DUAL-B					DUAL-B	0		
8	sat	sat	DUAL-B					DUAL-B	1		
8	satan	satan	DUAL-B					DUAL-B	1		
8	satellite	satellite	DUAL-B					DUAL-B	1		
8	satellites	satellites	DUAL-B					DUAL-B	1		
8	satire	satire	DUAL-B					DUAL-B	1		
8	satire	satirique	DUAL-B					DUAL-B	1		
8	satirical	satirique	DUAL-B					DUAL-B	0		
8	satisfaction	satisfaction	DUAL-B					DUAL-B	1		
8	satisfied	satisfait	DUAL-B					DUAL-B	1		
8	satisfied	satisfaite	DUAL-B					DUAL-B	1		
8	satisfied	satisfaites	DUAL-B					DUAL-B	1		
8	satisfied	satisfaits	DUAL-B					DUAL-B	0		
8	satisfy	satisfaire	DUAL-B					DUAL-B	0		
8	satisfy	satisfont	DUAL-B					DUAL-B	1		
8	saturday	samedi	DUAL-B					DUAL-B	0		
8	saturday	saturday	DUAL-B					DUAL-B	1		
8	saturn	saturn	DUAL-B					DUAL-B	1		
8	saturn	saturne	DUAL-B					DUAL-B	1		
8	savage	sauvage	DUAL-B					DUAL-B	1		
8	savage	savage	DUAL-B					DUAL-B	1		
8	savannah	savane	DUAL-B					DUAL-B	0		
8	savannah	savannah	DUAL-B					DUAL-B	1		
8	save	sauvegarder	DUAL-B					DUAL-B	0		
8	save	sauver	DUAL-B					DUAL-B	1		
8	saved	sauvegardé	DUAL-B					DUAL-B	0		
8	saved	sauvé	DUAL-B					DUAL-B	0		
8	saved	sauvés	DUAL-B					DUAL-B	0		
8	saves	sauve	DUAL-B					DUAL-B	1		
8	saving	sauver	DUAL-B					DUAL-B	0		
8	savoy	savoie	DUAL-B					DUAL-B	0		
8	savoy	savoy	DUAL-B					DUAL-B	1		
8	saw	saw	DUAL-B					DUAL-B	1		
8	saw	scie	DUAL-B					DUAL-B	0		
8	saxony	saxe	DUAL-B					DUAL-B	0		
8	scale	echelle	DUAL-B					DUAL-B	0		
8	scale	échelle	DUAL-B					DUAL-B	0		
8	scan	scan	DUAL-B					DUAL-B	1		
8	scandinavian	scandinave	DUAL-B					DUAL-B	1		
8	scandinavian	scandinaves	DUAL-B					DUAL-B	1		
8	scandinavian	scandinavie	DUAL-B					DUAL-B	1		
8	scarborough	scarborough	DUAL-B					DUAL-B	1		
8	scarlet	écarlate	DUAL-B					DUAL-B	0		
8	scenario	scénario	DUAL-B					DUAL-B	1		
8	scenarios	scénarios	DUAL-B					DUAL-B	1		
8	scenes	scènes	DUAL-B					DUAL-B	1		
8	scenic	pittoresque	DUAL-B					DUAL-B	0		
8	school	ecole	DUAL-B					DUAL-B	0		
8	school	école	DUAL-B					DUAL-B	0		
8	schooling	scolarité	DUAL-B					DUAL-B	0		
8	schwartz	schwarz	DUAL-B					DUAL-B	1		
8	sci	sci	DUAL-B					DUAL-B	1		
8	sci	sic	DUAL-B					DUAL-B	0		
8	science	scientifique	DUAL-B					DUAL-B	0		
8	sciences	sciences	DUAL-B					DUAL-B	1		
8	scientific	scientifique	DUAL-B					DUAL-B	1		
8	scientific	scientifiques	DUAL-B					DUAL-B	1		
8	scientist	scientifique	DUAL-B					DUAL-B	0		
8	scientists	scientifiques	DUAL-B					DUAL-B	0		
8	scientology	scientologie	DUAL-B					DUAL-B	1		
8	scorer	marqueur	DUAL-B					DUAL-B	0		
8	scott	scott	DUAL-B					DUAL-B	1		
8	scouting	scoutisme	DUAL-B					DUAL-B	0		
8	scouts	scoutisme	DUAL-B					DUAL-B	1		
8	scream	crier	DUAL-B					DUAL-B	0		
8	screen	ecran	DUAL-B					DUAL-B	0		
8	screen	écran	DUAL-B					DUAL-B	0		
8	screening	criblage	DUAL-B					DUAL-B	0		
8	screens	écrans	DUAL-B					DUAL-B	0		
8	screenwriter	scénariste	DUAL-B					DUAL-B	0		
8	scripture	ecriture	DUAL-B					DUAL-B	1		
8	scroll	manuscrit	DUAL-B					DUAL-B	0		
8	sculptor	sculpteur	DUAL-B					DUAL-B	1		
8	sculptors	sculpteurs	DUAL-B					DUAL-B	1		
8	sculpture	sculpture	DUAL-B					DUAL-B	1		
8	sculpture	sculptures	DUAL-B					DUAL-B	1		
8	sculptures	sculptures	DUAL-B					DUAL-B	1		
8	seal	sceau	DUAL-B					DUAL-B	0		
8	sealed	scellé	DUAL-B					DUAL-B	0		
8	sealed	scellée	DUAL-B					DUAL-B	0		
8	sealed	scellées	DUAL-B					DUAL-B	0		
8	sealed	scellés	DUAL-B					DUAL-B	0		
8	seals	sceaux	DUAL-B					DUAL-B	0		
8	seals	scellés	DUAL-B					DUAL-B	0		
8	sean	sean	DUAL-B					DUAL-B	1		
8	search	recherche	DUAL-B					DUAL-B	0		
8	search	recherches	DUAL-B					DUAL-B	0		
8	season	saison	DUAL-B					DUAL-B	1		
8	season	saisons	DUAL-B					DUAL-B	1		
8	seasonal	saisonnier	DUAL-B					DUAL-B	0		
8	seasonal	saisonniers	DUAL-B					DUAL-B	0		
8	seasonal	saisonnière	DUAL-B					DUAL-B	0		
8	seasons	saisons	DUAL-B					DUAL-B	1		
8	seat	banquette	DUAL-B					DUAL-B	0		
8	seat	seat	DUAL-B					DUAL-B	1		
8	seat	siège	DUAL-B					DUAL-B	0		
8	seated	assis	DUAL-B					DUAL-B	0		
8	seated	assise	DUAL-B					DUAL-B	0		
8	seating	sièges	DUAL-B					DUAL-B	0		
8	seats	sièges	DUAL-B					DUAL-B	0		
8	seattle	seattle	DUAL-B					DUAL-B	1		
8	sebastian	sébastien	DUAL-B					DUAL-B	1		
8	second	second	DUAL-B					DUAL-B	1		
8	secondary	secondaire	DUAL-B					DUAL-B	1		
8	secondary	secondaires	DUAL-B					DUAL-B	1		
8	seconds	secondes	DUAL-B					DUAL-B	1		
8	seconds	seconds	DUAL-B					DUAL-B	1		
8	secret	secret	DUAL-B					DUAL-B	1		
8	secret	secrets	DUAL-B					DUAL-B	1		
8	secretariat	secrétariat	DUAL-B					DUAL-B	1		
8	secretaries	secrétaires	DUAL-B					DUAL-B	1		
8	secretary	secrétaire	DUAL-B					DUAL-B	0		
8	secretly	secrètement	DUAL-B					DUAL-B	0		
8	secrets	secrets	DUAL-B					DUAL-B	1		
8	secular	séculaire	DUAL-B					DUAL-B	1		
8	secure	sécurisé	DUAL-B					DUAL-B	0		
8	secure	sécurisée	DUAL-B					DUAL-B	0		
8	secure	sécurisés	DUAL-B					DUAL-B	0		
8	secured	sécurisé	DUAL-B					DUAL-B	0		
8	secured	sécurisée	DUAL-B					DUAL-B	0		
8	secured	sécurisées	DUAL-B					DUAL-B	0		
8	secured	sécurisés	DUAL-B					DUAL-B	0		
8	securing	sécurisation	DUAL-B					DUAL-B	0		
8	securing	sécuriser	DUAL-B					DUAL-B	0		
8	security	securité	DUAL-B					DUAL-B	1		
8	security	sécurité	DUAL-B					DUAL-B	1		
8	security	sûreté	DUAL-B					DUAL-B	0		
