a	b	hops	quality	subchain
en:proudly	fr:dès lis	2	0.944	en:proudly ≈ fr:prend lis ~ fr:dès lis
en:proudly	en:deadly	3	0.944	en:proudly ≈ fr:prend lis ~ fr:dès lis ≈ en:deadly
en:proudly	en:lethal	4	0.944	en:proudly ≈ fr:prend lis ~ fr:dès lis ≈ en:deadly ~ en:lethal
en:proudly	fr:lient elle	5	0.944	en:proudly ≈ fr:prend lis ~ fr:dès lis ≈ en:deadly ~ en:lethal ≈ fr:lient elle
en:proudly	fr:met elle	6	0.944	en:proudly ≈ fr:prend lis ~ fr:dès lis ≈ en:deadly ~ en:lethal ≈ fr:lient elle ~ fr:met elle
fr:prend lis	en:deadly	2	0.944	≈ fr:prend lis fr:dès lis ≈ en:deadly
fr:prend lis	en:lethal	3	0.944	≈ fr:prend lis fr:dès lis ≈ en:deadly ~ en:lethal
fr:prend lis	fr:lient elle	4	0.944	≈ fr:prend lis fr:dès lis ≈ en:deadly ~ en:lethal ≈ fr:lient elle
fr:prend lis	fr:met elle	5	0.944	≈ fr:prend lis fr:dès lis ≈ en:deadly ~ en:lethal ≈ fr:lient elle ~ fr:met elle
fr:con taie	fr:conte	2	0.944	~ fr:con taie ≈ en:conte ~ fr:conte
en:reaped	fr:rient rift	2	0.944	en:reaped ≈ fr:rift ~ fr:rient rift
en:reaped	en:retrieved	3	0.944	en:reaped ≈ fr:rift ~ fr:rient rift ≈ en:retrieved
en:reaped	en:retrieve	4	0.944	en:reaped ≈ fr:rift ~ fr:rient rift ≈ en:retrieved ~ en:retrieve
en:reaped	fr:rient rive	5	0.944	en:reaped ≈ fr:rift ~ fr:rient rift ≈ en:retrieved ~ en:retrieve ≈ fr:rient rive
fr:rift	en:retrieved	2	0.944	≈ fr:rift fr:rient rift ≈ en:retrieved
fr:rift	en:retrieve	3	0.944	≈ fr:rift fr:rient rift ≈ en:retrieved ~ en:retrieve
fr:rift	fr:rient rive	4	0.944	≈ fr:rift fr:rient rift ≈ en:retrieved ~ en:retrieve ≈ fr:rient rive
fr:rient rift	en:retrieve	2	0.944	~ fr:rient rift ≈ en:retrieved en:retrieve
fr:rient rift	fr:rient rive	3	0.944	~ fr:rient rift ≈ en:retrieved en:retrieve ≈ fr:rient rive
en:reaped	fr:rient hélas	6	0.944	en:reaped ≈ fr:rift ~ fr:rient rift ≈ en:retrieved ~ en:retrieve ≈ fr:rient rive ~ fr:rient hélas
fr:rift	fr:rient hélas	5	0.944	≈ fr:rift fr:rient rift ≈ en:retrieved ~ en:retrieve ≈ fr:rient rive ~ fr:rient hélas
fr:rient rift	fr:rient hélas	4	0.944	~ fr:rient rift ≈ en:retrieved en:retrieve ≈ fr:rient rive ~ fr:rient hélas
en:reasoning	fr:dis ânesse	2	0.944	en:reasoning ≈ fr:ries naine ~ fr:dis ânesse
en:reasoning	en:designers	3	0.944	en:reasoning ≈ fr:ries naine ~ fr:dis ânesse ≈ en:designers
en:reasoning	en:designer	4	0.944	en:reasoning ≈ fr:ries naine ~ fr:dis ânesse ≈ en:designers ~ en:designer
en:reasoning	fr:dis année	5	0.944	en:reasoning ≈ fr:ries naine ~ fr:dis ânesse ≈ en:designers ~ en:designer ≈ fr:dis année
en:reasoning	fr:année,	6	0.944	en:reasoning ≈ fr:ries naine ~ fr:dis ânesse ≈ en:designers ~ en:designer ≈ fr:dis année ~ fr:année,
fr:ries naine	en:designers	2	0.944	≈ fr:ries naine fr:dis ânesse ≈ en:designers
fr:ries naine	en:designer	3	0.944	≈ fr:ries naine fr:dis ânesse ≈ en:designers ~ en:designer
fr:ries naine	fr:dis année	4	0.944	≈ fr:ries naine fr:dis ânesse ≈ en:designers ~ en:designer ≈ fr:dis année
fr:ries naine	fr:année,	5	0.944	≈ fr:ries naine fr:dis ânesse ≈ en:designers ~ en:designer ≈ fr:dis année ~ fr:année,
en:resell	fr:ries est	3	0.944	en:resell ~ en:reseal ≈ fr:ries il ~ fr:ries est
en:resell	en:resist	4	0.944	en:resell ~ en:reseal ≈ fr:ries il ~ fr:ries est ≈ en:resist
en:resell	fr:résistent	5	0.944	en:resell ~ en:reseal ≈ fr:ries il ~ fr:ries est ≈ en:resist = fr:résistent
en:resell	fr:résister	5	0.944	en:resell ~ en:reseal ≈ fr:ries il ~ fr:ries est ≈ en:resist = fr:résister
en:retention	fr:coincent chaîne	2	0.944	en:retention ≈ fr:ricin chaîne ~ fr:coincent chaîne
en:retention	en:question	3	0.944	en:retention ≈ fr:ricin chaîne ~ fr:coincent chaîne ≈ en:question
en:retention	fr:question	4	0.944	en:retention ≈ fr:ricin chaîne ~ fr:coincent chaîne ≈ en:question ~ fr:question
fr:ricin chaîne	en:question	2	0.944	≈ fr:ricin chaîne fr:coincent chaîne ≈ en:question
fr:ricin chaîne	fr:question	3	0.944	≈ fr:ricin chaîne fr:coincent chaîne ≈ en:question ~ fr:question
en:revival	fr:cannes elle	2	0.944	en:revival ≈ fr:rivas elle ~ fr:cannes elle
en:revival	en:council	3	0.944	en:revival ≈ fr:rivas elle ~ fr:cannes elle ≈ en:council
en:revival	fr:conseil	4	0.944	en:revival ≈ fr:rivas elle ~ fr:cannes elle ≈ en:council = fr:conseil
fr:rivas elle	en:council	2	0.944	≈ fr:rivas elle fr:cannes elle ≈ en:council
fr:rivas elle	fr:conseil	3	0.944	≈ fr:rivas elle fr:cannes elle ≈ en:council = fr:conseil
fr:cannes elle	fr:conseil	2	0.944	~ fr:cannes elle ≈ en:council fr:conseil
en:sort	fr:sont aide	3	0.944	en:sort ≈ fr:sortent ~ en:sorted ≈ fr:sont aide
en:sort	fr:devait aide	4	0.944	en:sort ≈ fr:sortent ~ en:sorted ≈ fr:sont aide ~ fr:devait aide
en:sorted	fr:devait aide	2	0.944	~ en:sorted ≈ fr:sont aide fr:devait aide
en:seamy	fr:commentateur	6	0.944	en:seamy ≈ fr:chimie ~ en:chemistry ≈ fr:commis tri ~ fr:commun tri ≈ en:commentary ~ fr:commentateur
en:settled	en:wrestling	4	0.944	en:settled ~ en:settling ≈ fr:sait ligne ~ fr:raies ligne ≈ en:wrestling
en:settled	en:wrestle	5	0.944	en:settled ~ en:settling ≈ fr:sait ligne ~ fr:raies ligne ≈ en:wrestling ~ en:wrestle
en:settled	fr:recèle	6	0.944	en:settled ~ en:settling ≈ fr:sait ligne ~ fr:raies ligne ≈ en:wrestling ~ en:wrestle ≈ fr:recèle
en:seventeen	fr:fixent in	2	0.944	en:seventeen ~ en:sixteen ≈ fr:fixent in
en:software	fr:connaitre	2	0.944	en:software ≈ fr:savent ouais ~ fr:connaitre
en:sort	en:sorted	2	0.944	en:sort ≈ fr:sortent ~ en:sorted
en:sort	en:devoted	5	0.944	en:sort ≈ fr:sortent ~ en:sorted ≈ fr:sont aide ~ fr:devait aide ≈ en:devoted
en:sort	fr:dévouée	6	0.944	en:sort ≈ fr:sortent ~ en:sorted ≈ fr:sont aide ~ fr:devait aide ≈ en:devoted = fr:dévouée
fr:sortent	en:devoted	4	0.944	≈ fr:sortent en:sorted ≈ fr:sont aide ~ fr:devait aide ≈ en:devoted
fr:sortent	fr:dévouée	5	0.944	≈ fr:sortent en:sorted ≈ fr:sont aide ~ fr:devait aide ≈ en:devoted = fr:dévouée
en:sorted	en:devoted	3	0.944	~ en:sorted ≈ fr:sont aide fr:devait aide ≈ en:devoted
en:sorted	fr:dévouée	4	0.944	~ en:sorted ≈ fr:sont aide fr:devait aide ≈ en:devoted = fr:dévouée
fr:sont aide	en:devoted	2	0.944	≈ fr:sont aide ~ fr:devait aide ≈ en:devoted
fr:sont aide	fr:dévouée	3	0.944	≈ fr:sont aide ~ fr:devait aide ≈ en:devoted fr:dévouée
en:sort	fr:dévoués	6	0.944	en:sort ≈ fr:sortent ~ en:sorted ≈ fr:sont aide ~ fr:devait aide ≈ en:devoted = fr:dévoués
fr:sortent	fr:dévoués	5	0.944	≈ fr:sortent en:sorted ≈ fr:sont aide ~ fr:devait aide ≈ en:devoted = fr:dévoués
en:sorted	fr:dévoués	4	0.944	~ en:sorted ≈ fr:sont aide fr:devait aide ≈ en:devoted = fr:dévoués
fr:sont aide	fr:dévoués	3	0.944	≈ fr:sont aide ~ fr:devait aide ≈ en:devoted fr:dévoués
en:sort	fr:dévoué	6	0.944	en:sort ≈ fr:sortent ~ en:sorted ≈ fr:sont aide ~ fr:devait aide ≈ en:devoted = fr:dévoué
fr:sortent	fr:dévoué	5	0.944	≈ fr:sortent en:sorted ≈ fr:sont aide ~ fr:devait aide ≈ en:devoted = fr:dévoué
en:sorted	fr:dévoué	4	0.944	~ en:sorted ≈ fr:sont aide fr:devait aide ≈ en:devoted = fr:dévoué
fr:sont aide	fr:dévoué	3	0.944	≈ fr:sont aide ~ fr:devait aide ≈ en:devoted fr:dévoué
fr:devait aide	fr:dévoué	2	0.944	~ fr:devait aide ≈ en:devoted = fr:dévoué
en:sport	fr:spots aide	2	0.944	en:sport ≈ fr:spots ~ fr:spots aide
en:sport	en:sponsored	3	0.944	en:sport ≈ fr:spots ~ fr:spots aide ≈ en:sponsored
en:sport	fr:sponsorisé	4	0.944	en:sport ≈ fr:spots ~ fr:spots aide ≈ en:sponsored ~ fr:sponsorisé
fr:spots	en:sponsored	2	0.944	≈ fr:spots fr:spots aide ≈ en:sponsored
fr:spots	fr:sponsorisé	3	0.944	≈ fr:spots fr:spots aide ≈ en:sponsored ~ fr:sponsorisé
fr:spots aide	fr:sponsorisé	2	0.944	~ fr:spots aide ≈ en:sponsored fr:sponsorisé
en:wrestler	fr:raies ligne	2	0.944	en:wrestler ~ en:wrestling ≈ fr:raies ligne
en:temperature	fr:tain prêt chaise	2	0.944	en:temperature ~ en:temperatures ≈ fr:tain prêt chaise
en:temperature	fr:con taie	3	0.944	en:temperature ~ en:temperatures ≈ fr:tain prêt chaise ~ fr:con taie
en:temperature	en:conte	4	0.944	en:temperature ~ en:temperatures ≈ fr:tain prêt chaise ~ fr:con taie ≈ en:conte
en:temperature	fr:conte	5	0.944	en:temperature ~ en:temperatures ≈ fr:tain prêt chaise ~ fr:con taie ≈ en:conte ~ fr:conte
en:temperatures	fr:con taie	2	0.944	~ en:temperatures fr:tain prêt chaise ~ fr:con taie
en:temperatures	en:conte	3	0.944	~ en:temperatures fr:tain prêt chaise ~ fr:con taie ≈ en:conte
en:temperatures	fr:conte	4	0.944	~ en:temperatures fr:tain prêt chaise ~ fr:con taie ≈ en:conte ~ fr:conte
fr:tain prêt chaise	en:conte	2	0.944	≈ fr:tain prêt chaise ~ fr:con taie en:conte
fr:tain prêt chaise	fr:conte	3	0.944	≈ fr:tain prêt chaise ~ fr:con taie en:conte ~ fr:conte
en:terrorism	fr:terre	3	0.944	≈ en:terrorism ~ en:terror ≈ fr:terres fr:terre
en:tourism	fr:terre	6	0.944	en:tourism ≈ fr:tords homme ~ fr:terreurs homme ≈ en:terrorism ~ en:terror ≈ fr:terres ~ fr:terre
fr:tords homme	fr:terre	5	0.944	≈ fr:tords homme fr:terreurs homme ≈ en:terrorism ~ en:terror ≈ fr:terres ~ fr:terre
fr:terreurs homme	fr:terre	4	0.944	~ fr:terreurs homme ≈ en:terrorism en:terror ≈ fr:terres ~ fr:terre
en:tourism	fr:terres	5	0.944	en:tourism ≈ fr:tords homme ~ fr:terreurs homme ≈ en:terrorism ~ en:terror ≈ fr:terres
fr:tords homme	fr:terres	4	0.944	≈ fr:tords homme fr:terreurs homme ≈ en:terrorism ~ en:terror ≈ fr:terres
fr:terreurs homme	fr:terres	3	0.944	~ fr:terreurs homme ≈ en:terrorism en:terror ≈ fr:terres
en:terrorism	fr:terres	2	0.944	≈ en:terrorism ~ en:terror ≈ fr:terres
en:transmitted	fr:plient aide	2	0.944	en:transmitted ≈ fr:traînes met aide ~ fr:plient aide
en:transmitted	en:pleaded	3	0.944	en:transmitted ≈ fr:traînes met aide ~ fr:plient aide ≈ en:pleaded
en:transmitted	en:plead	4	0.944	en:transmitted ≈ fr:traînes met aide ~ fr:plient aide ≈ en:pleaded ~ en:plead
en:transmitted	fr:plaide	5	0.944	en:transmitted ≈ fr:traînes met aide ~ fr:plient aide ≈ en:pleaded ~ en:plead ≈ fr:plaide
en:transmitted	fr:plaies	6	0.944	en:transmitted ≈ fr:traînes met aide ~ fr:plient aide ≈ en:pleaded ~ en:plead ≈ fr:plaide ~ fr:plaies
fr:traînes met aide	en:pleaded	2	0.944	≈ fr:traînes met aide fr:plient aide ≈ en:pleaded
fr:traînes met aide	en:plead	3	0.944	≈ fr:traînes met aide fr:plient aide ≈ en:pleaded ~ en:plead
fr:traînes met aide	fr:plaide	4	0.944	≈ fr:traînes met aide fr:plient aide ≈ en:pleaded ~ en:plead ≈ fr:plaide
fr:traînes met aide	fr:plaies	5	0.944	≈ fr:traînes met aide fr:plient aide ≈ en:pleaded ~ en:plead ≈ fr:plaide ~ fr:plaies
en:transmitted	fr:poilu	6	0.944	en:transmitted ≈ fr:traînes met aide ~ fr:plient aide ≈ en:pleaded ~ en:plead ≈ fr:plaide ~ fr:poilu
fr:traînes met aide	fr:poilu	5	0.944	≈ fr:traînes met aide fr:plient aide ≈ en:pleaded ~ en:plead ≈ fr:plaide ~ fr:poilu
en:treasurer	fr:ème	6	0.944	en:treasurer ≈ fr:trais aurez ~ fr:vais aise ≈ en:versus ~ en:vs ≈ fr:vies ès ~ fr:ème
fr:trais aurez	fr:ème	5	0.944	≈ fr:trais aurez fr:vais aise ≈ en:versus ~ en:vs ≈ fr:vies ès ~ fr:ème
fr:vais aise	fr:ème	4	0.944	~ fr:vais aise ≈ en:versus en:vs ≈ fr:vies ès ~ fr:ème
en:versus	fr:ème	3	0.944	≈ en:versus ~ en:vs ≈ fr:vies ès fr:ème
en:vs	fr:ème	2	0.944	~ en:vs ≈ fr:vies ès ~ fr:ème
en:trusted	fr:évoquent aide	2	0.944	en:trusted ≈ fr:tracent aide ~ fr:évoquent aide
en:trusted	en:affected	3	0.944	en:trusted ≈ fr:tracent aide ~ fr:évoquent aide ≈ en:affected
en:trusted	fr:affectée	4	0.944	en:trusted ≈ fr:tracent aide ~ fr:évoquent aide ≈ en:affected = fr:affectée
fr:tracent aide	en:affected	2	0.944	≈ fr:tracent aide fr:évoquent aide ≈ en:affected
fr:tracent aide	fr:affectée	3	0.944	≈ fr:tracent aide fr:évoquent aide ≈ en:affected = fr:affectée
en:anatomy	fr:omis	2	0.943	en:anatomy ≈ fr:hennit omis ~ fr:omis
en:belling	fr:mail	2	0.943	en:belling ≈ fr:mailing ~ fr:mail
en:breakfast	fr:faon est	2	0.943	en:breakfast ≈ fr:braquent est ~ fr:faon est
en:breakfast	en:finest	3	0.943	en:breakfast ≈ fr:braquent est ~ fr:faon est ≈ en:finest
en:breakfast	fr:fin	4	0.943	en:breakfast ≈ fr:braquent est ~ fr:faon est ≈ en:finest ~ fr:fin
en:clack	en:clam	4	0.943	en:clack ~ en:cluck ≈ fr:claque ~ fr:clame ≈ en:clam
en:clack	en:clem	5	0.943	en:clack ~ en:cluck ≈ fr:claque ~ fr:clame ≈ en:clam ~ en:clem
en:clack	fr:club	6	0.943	en:clack ~ en:cluck ≈ fr:claque ~ fr:clame ≈ en:clam ~ en:clem ≈ fr:club
en:cluck	fr:clame	3	0.943	en:cluck ~ en:clack ≈ fr:claque ~ fr:clame
en:cluck	en:clam	4	0.943	en:cluck ~ en:clack ≈ fr:claque ~ fr:clame ≈ en:clam
en:cluck	en:clem	5	0.943	en:cluck ~ en:clack ≈ fr:claque ~ fr:clame ≈ en:clam ~ en:clem
en:cluck	fr:club	6	0.943	en:cluck ~ en:clack ≈ fr:claque ~ fr:clame ≈ en:clam ~ en:clem ≈ fr:club
en:clem	en:cluck	4	0.943	en:clem ~ en:clam ≈ fr:clame ~ fr:claque ≈ en:cluck
en:clem	fr:clous	5	0.943	en:clem ~ en:clam ≈ fr:clame ~ fr:claque ≈ en:cluck ~ fr:clous
en:clem	fr:clope	5	0.943	en:clem ~ en:clam ≈ fr:clame ~ fr:claque ≈ en:cluck ~ fr:clope
en:clews	fr:indice	4	0.943	en:clews ≈ fr:cluses ~ fr:clous ≈ en:clue = fr:indice
en:clews	en:eddies	5	0.943	en:clews ≈ fr:cluses ~ fr:clous ≈ en:clue = fr:indice ≈ en:eddies
en:clews	fr:eddie	6	0.943	en:clews ≈ fr:cluses ~ fr:clous ≈ en:clue = fr:indice ≈ en:eddies ~ fr:eddie
fr:cluses	fr:indice	3	0.943	≈ fr:cluses fr:clous ≈ en:clue = fr:indice
fr:cluses	en:eddies	4	0.943	≈ fr:cluses fr:clous ≈ en:clue = fr:indice ≈ en:eddies
fr:cluses	fr:eddie	5	0.943	≈ fr:cluses fr:clous ≈ en:clue = fr:indice ≈ en:eddies ~ fr:eddie
fr:clous	en:eddies	3	0.943	~ fr:clous ≈ en:clue fr:indice ≈ en:eddies
fr:clous	fr:eddie	4	0.943	~ fr:clous ≈ en:clue fr:indice ≈ en:eddies ~ fr:eddie
en:clue	en:eddies	2	0.943	≈ en:clue = fr:indice ≈ en:eddies
en:clue	fr:eddie	3	0.943	≈ en:clue = fr:indice ≈ en:eddies fr:eddie
fr:indice	fr:eddie	2	0.943	= fr:indice ≈ en:eddies ~ fr:eddie
en:cluck	fr:claque	2	0.943	en:cluck ~ en:clack ≈ fr:claque
en:consumers	fr:soumises	2	0.943	en:consumers ≈ fr:con soumise ~ fr:soumises
en:dances	en:sees	3	0.943	en:dances ≈ fr:tan six ~ fr:six ≈ en:sees
en:dances	en:seen	4	0.943	en:dances ≈ fr:tan six ~ fr:six ≈ en:sees ~ en:seen
en:dances	fr:hans	6	0.943	en:dances ≈ fr:tan six ~ fr:six ≈ en:sees ~ en:seen ≈ fr:seine ~ fr:hans
fr:tan six	en:sees	2	0.943	≈ fr:tan six fr:six ≈ en:sees
fr:tan six	en:seen	3	0.943	≈ fr:tan six fr:six ≈ en:sees ~ en:seen
fr:tan six	fr:hans	5	0.943	≈ fr:tan six fr:six ≈ en:sees ~ en:seen ≈ fr:seine ~ fr:hans
en:daughter	fr:voyelles	2	0.943	en:daughter ≈ fr:dors ~ fr:voyelles
en:deceive	fr:ries ive	2	0.943	en:deceive ≈ fr:dis ive ~ fr:ries ive
en:deceive	en:receive	3	0.943	en:deceive ≈ fr:dis ive ~ fr:ries ive ≈ en:receive
en:deceive	fr:reçois	4	0.943	en:deceive ≈ fr:dis ive ~ fr:ries ive ≈ en:receive = fr:reçois
fr:dis ive	en:receive	2	0.943	≈ fr:dis ive fr:ries ive ≈ en:receive
fr:dis ive	fr:reçois	3	0.943	≈ fr:dis ive fr:ries ive ≈ en:receive = fr:reçois
fr:ries ive	fr:reçois	2	0.943	~ fr:ries ive ≈ en:receive fr:reçois
en:deceive	fr:reçoivent	4	0.943	en:deceive ≈ fr:dis ive ~ fr:ries ive ≈ en:receive = fr:reçoivent
fr:dis ive	fr:reçoivent	3	0.943	≈ fr:dis ive fr:ries ive ≈ en:receive = fr:reçoivent
fr:ries ive	fr:reçoivent	2	0.943	~ fr:ries ive ≈ en:receive fr:reçoivent
en:deceive	fr:recevez	4	0.943	en:deceive ≈ fr:dis ive ~ fr:ries ive ≈ en:receive = fr:recevez
fr:dis ive	fr:recevez	3	0.943	≈ fr:dis ive fr:ries ive ≈ en:receive = fr:recevez
fr:ries ive	fr:recevez	2	0.943	~ fr:ries ive ≈ en:receive fr:recevez
en:discovering	fr:dis cabri	2	0.943	en:discovering ~ en:discovery ≈ fr:dis cabri
en:discovering	fr:raies lis	3	0.943	en:discovering ~ en:discovery ≈ fr:dis cabri ~ fr:raies lis
en:discovery	fr:raies lis	2	0.943	~ en:discovery fr:dis cabri ~ fr:raies lis
en:distract	fr:dis traquent aide	2	0.943	en:distract ~ en:distracted ≈ fr:dis traquent aide
en:distract	fr:baissent aide	3	0.943	en:distract ~ en:distracted ≈ fr:dis traquent aide ~ fr:baissent aide
en:distract	en:busted	4	0.943	en:distract ~ en:distracted ≈ fr:dis traquent aide ~ fr:baissent aide ≈ en:busted
en:distract	fr:cassé	5	0.943	en:distract ~ en:distracted ≈ fr:dis traquent aide ~ fr:baissent aide ≈ en:busted = fr:cassé
en:enjoys	fr:haines chaude	2	0.943	en:enjoys ~ en:enjoyed ≈ fr:haines chaude
en:enjoys	fr:met chaud	3	0.943	en:enjoys ~ en:enjoyed ≈ fr:haines chaude ~ fr:met chaud
en:enjoys	en:mature	4	0.943	en:enjoys ~ en:enjoyed ≈ fr:haines chaude ~ fr:met chaud ≈ en:mature
en:enjoys	fr:mature	5	0.943	en:enjoys ~ en:enjoyed ≈ fr:haines chaude ~ fr:met chaud ≈ en:mature ~ fr:mature
en:enjoyed	fr:met chaud	2	0.943	~ en:enjoyed fr:haines chaude ~ fr:met chaud
en:enjoyed	en:mature	3	0.943	~ en:enjoyed fr:haines chaude ~ fr:met chaud ≈ en:mature
en:enjoyed	fr:mature	4	0.943	~ en:enjoyed fr:haines chaude ~ fr:met chaud ≈ en:mature ~ fr:mature
fr:haines chaude	en:mature	2	0.943	≈ fr:haines chaude ~ fr:met chaud en:mature
fr:haines chaude	fr:mature	3	0.943	≈ fr:haines chaude ~ fr:met chaud en:mature ~ fr:mature
fr:met chaud	fr:mature	2	0.943	~ fr:met chaud ≈ en:mature ~ fr:mature
en:festival	fr:enlèvent	2	0.943	~ en:festival ≈ fr:cessent vol fr:enlèvent
en:fit evil	en:festival	2	0.943	en:fit evil ≈ fr:festival ~ en:festival
en:fit evil	fr:cessent vol	3	0.943	en:fit evil ≈ fr:festival ~ en:festival ≈ fr:cessent vol
en:fit evil	fr:enlèvent	4	0.943	en:fit evil ≈ fr:festival ~ en:festival ≈ fr:cessent vol ~ fr:enlèvent
fr:festival	fr:cessent vol	2	0.943	≈ fr:festival en:festival ≈ fr:cessent vol
fr:festival	fr:enlèvent	3	0.943	≈ fr:festival en:festival ≈ fr:cessent vol ~ fr:enlèvent
en:fit evil	fr:enlevée	4	0.943	en:fit evil ≈ fr:festival ~ en:festival ≈ fr:cessent vol ~ fr:enlevée
fr:festival	fr:enlevée	3	0.943	≈ fr:festival en:festival ≈ fr:cessent vol ~ fr:enlevée
en:festival	fr:enlevée	2	0.943	~ en:festival ≈ fr:cessent vol fr:enlevée
en:flume	fr:pain	6	0.943	en:flume ≈ fr:plume = en:pen ≈ fr:peine = en:penalty ≈ fr:pain haleter ~ fr:pain
en:get your	fr:tensions	6	0.943	en:get your ≈ fr:question ~ en:question ≈ fr:coincent chaîne ~ fr:tain chaîne ≈ en:tension = fr:tensions
fr:question	fr:tensions	5	0.943	≈ fr:question en:question ≈ fr:coincent chaîne ~ fr:tain chaîne ≈ en:tension = fr:tensions
en:question	fr:tensions	4	0.943	~ en:question ≈ fr:coincent chaîne fr:tain chaîne ≈ en:tension = fr:tensions
fr:coincent chaîne	fr:tensions	3	0.943	≈ fr:coincent chaîne ~ fr:tain chaîne ≈ en:tension fr:tensions
fr:tain chaîne	fr:tensions	2	0.943	~ fr:tain chaîne ≈ en:tension = fr:tensions
en:inly	fr:inhérent	2	0.943	en:inly ≈ fr:inouï ~ fr:inhérent
en:lender	en:wander	3	0.943	~ en:lender fr:lin des ~ fr:van des ≈ en:wander
en:lender	fr:errer	4	0.943	~ en:lender fr:lin des ~ fr:van des ≈ en:wander = fr:errer
fr:lin des	en:wander	2	0.943	≈ fr:lin des ~ fr:van des en:wander
fr:lin des	fr:errer	3	0.943	≈ fr:lin des ~ fr:van des en:wander = fr:errer
fr:van des	fr:errer	2	0.943	~ fr:van des ≈ en:wander fr:errer
en:lender	fr:merveille	4	0.943	~ en:lender fr:lin des ~ fr:van des ≈ en:wonder = fr:merveille
fr:lin des	fr:merveille	3	0.943	≈ fr:lin des ~ fr:van des en:wonder = fr:merveille
fr:van des	fr:merveille	2	0.943	~ fr:van des ≈ en:wonder fr:merveille
en:lenders	en:wander	4	0.943	en:lenders ~ en:lender ≈ fr:lin des ~ fr:van des ≈ en:wander
en:lenders	fr:errer	5	0.943	en:lenders ~ en:lender ≈ fr:lin des ~ fr:van des ≈ en:wander = fr:errer
en:lenders	fr:merveille	5	0.943	en:lenders ~ en:lender ≈ fr:lin des ~ fr:van des ≈ en:wonder = fr:merveille
en:lobby	fr:toute	3	0.943	en:lobby = fr:hall ≈ en:all = fr:toute
en:lobby	en:toot	4	0.943	en:lobby = fr:hall ≈ en:all = fr:toute ≈ en:toot
en:lobby	en:toot were	5	0.943	en:lobby = fr:hall ≈ en:all = fr:toute ≈ en:toot ~ en:toot were
en:lobby	fr:toutefois	6	0.943	en:lobby = fr:hall ≈ en:all = fr:toute ≈ en:toot ~ en:toot were ≈ fr:toutefois
fr:hall	fr:toute	2	0.943	= fr:hall en:all = fr:toute
fr:hall	en:toot	3	0.943	= fr:hall en:all = fr:toute ≈ en:toot
fr:hall	en:toot were	4	0.943	= fr:hall en:all = fr:toute ≈ en:toot ~ en:toot were
fr:hall	fr:toutefois	5	0.943	= fr:hall en:all = fr:toute ≈ en:toot ~ en:toot were ≈ fr:toutefois
en:many	fr:néant	2	0.943	en:many ≈ fr:mets nient ~ fr:néant
en:mess	en:messing	2	0.943	en:mess ≈ fr:messes ~ en:messing
en:mess	fr:mais in	3	0.943	en:mess ≈ fr:messes ~ en:messing ≈ fr:mais in
en:mess	fr:pourtant	4	0.943	en:mess ≈ fr:messes ~ en:messing ≈ fr:mais in ~ fr:pourtant
fr:messes	fr:mais in	2	0.943	≈ fr:messes en:messing ≈ fr:mais in
fr:messes	fr:pourtant	3	0.943	≈ fr:messes en:messing ≈ fr:mais in ~ fr:pourtant
en:messing	fr:pourtant	2	0.943	~ en:messing ≈ fr:mais in fr:pourtant
en:messy	en:messes	3	0.943	en:messy ~ en:mess ≈ fr:messes ~ en:messes
en:messy	fr:mais aise	4	0.943	en:messy ~ en:mess ≈ fr:messes ~ en:messes ≈ fr:mais aise
en:messy	fr:mas	5	0.943	en:messy ~ en:mess ≈ fr:messes ~ en:messes ≈ fr:mais aise ~ fr:mas
en:moody	fr:raies lis	2	0.943	en:moody ≈ fr:mous dits ~ fr:raies lis
en:moody	en:redly	3	0.943	en:moody ≈ fr:mous dits ~ fr:raies lis ≈ en:redly
en:moody	fr:rosso	4	0.943	en:moody ≈ fr:mous dits ~ fr:raies lis ≈ en:redly ~ fr:rosso
