en	fr	score	tier	gold_en	gold_fr	src_tier
trends	traines digne	0.755	STRICT	trending	train digne	S
trends	trainait digne	0.657	STRICT	trending	train digne	S
trends	trains digne	0.564	PASS	trending	train digne	S
trends	trainer digne	0.657	STRICT	trending	train digne	S
trends	train dignes	0.568	PASS	trending	train digne	S
trends	trainé digne	0.657	STRICT	trending	train digne	S
trends	trainent digne	0.755	STRICT	trending	train digne	S
trends	trainée digne	0.657	STRICT	trending	train digne	S
trends	traine digne	0.755	STRICT	trending	train digne	S
trend	traines digne	0.797	STRICT	trending	train digne	S
trend	trainait digne	0.688	STRICT	trending	train digne	S
trend	trains digne	0.594	PASS	trending	train digne	S
trend	trainer digne	0.688	STRICT	trending	train digne	S
trend	train dignes	0.581	PASS	trending	train digne	S
trend	trainé digne	0.688	STRICT	trending	train digne	S
trend	trainent digne	0.797	STRICT	trending	train digne	S
trend	trainée digne	0.688	STRICT	trending	train digne	S
trend	traine digne	0.797	STRICT	trending	train digne	S
trended	traines digne	0.757	STRICT	trending	train digne	S
trended	trainait digne	0.657	STRICT	trending	train digne	S
trended	trains digne	0.566	PASS	trending	train digne	S
trended	trainer digne	0.657	STRICT	trending	train digne	S
trended	train dignes	0.583	PASS	trending	train digne	S
trended	trainé digne	0.657	STRICT	trending	train digne	S
trended	trainent digne	0.757	STRICT	trending	train digne	S
trended	trainée digne	0.657	STRICT	trending	train digne	S
trended	traine digne	0.757	STRICT	trending	train digne	S
tressel	trais ellé	0.653	STRICT	tressel	trais elle	S
tressel	trais elles	0.766	STRICT	tressel	trais elle	S
tressel	trais ella	0.653	STRICT	tressel	trais elle	S
tressel	trais eller	0.653	STRICT	tressel	trais elle	S
tressel	trai elle	0.678	STRICT	tressel	trais elle	S
tresses	trais aisé	0.662	STRICT	tresses	trais aise	S
tresses	trais aises	0.788	STRICT	tresses	trais aise	S
tresses	trai aise	0.680	STRICT	tresses	trais aise	S
tress	trais aisé	0.651	STRICT	tresses	trais aise	S
tress	trais aises	0.693	STRICT	tresses	trais aise	S
tress	trai aise	0.628	STRICT	tresses	trais aise	S
trestle	trais ellé	0.653	STRICT	trestle	trais elle	S
trestle	trais elles	0.766	STRICT	trestle	trais elle	S
trestle	trais ella	0.653	STRICT	trestle	trais elle	S
trestle	trais eller	0.653	STRICT	trestle	trais elle	S
trestle	trai elle	0.678	STRICT	trestle	trais elle	S
truly	trou lies	1.000	STRICT	truly	trous lies	S
truly	trous lie	1.000	STRICT	truly	trous lies	S
trusted	tracent aidé	0.628	STRICT	trusted	tracent aide	S
trusted	tracent aides	0.728	STRICT	trusted	tracent aide	S
trusted	tracent aida	0.628	STRICT	trusted	tracent aide	S
trusted	tracent aider	0.628	STRICT	trusted	tracent aide	S
trusted	tracent aidez	0.628	STRICT	trusted	tracent aide	S
trusted	tracent aidant	0.628	STRICT	trusted	tracent aide	S
trusted	tracent aidait	0.628	STRICT	trusted	tracent aide	S
trusted	tracent aident	0.728	STRICT	trusted	tracent aide	S
trust	tracent aidé	0.614	STRICT	trusted	tracent aide	S
trust	tracent aides	0.646	STRICT	trusted	tracent aide	S
trust	tracent aida	0.614	STRICT	trusted	tracent aide	S
trust	tracent aider	0.614	STRICT	trusted	tracent aide	S
trust	tracent aidez	0.614	STRICT	trusted	tracent aide	S
trust	tracent aidant	0.614	STRICT	trusted	tracent aide	S
trust	tracent aidait	0.614	STRICT	trusted	tracent aide	S
trust	tracent aident	0.646	STRICT	trusted	tracent aide	S
trusting	tracent aidé	0.587	PASS	trusted	tracent aide	S
trusting	tracent aides	0.615	STRICT	trusted	tracent aide	S
trusting	tracent aida	0.587	PASS	trusted	tracent aide	S
trusting	tracent aider	0.587	PASS	trusted	tracent aide	S
trusting	tracent aidez	0.587	PASS	trusted	tracent aide	S
trusting	tracent aidant	0.608	STRICT	trusted	tracent aide	S
trusting	tracent aidait	0.587	PASS	trusted	tracent aide	S
trusting	tracent aident	0.615	STRICT	trusted	tracent aide	S
trusts	tracent aidé	0.605	STRICT	trusted	tracent aide	S
trusts	tracent aides	0.636	STRICT	trusted	tracent aide	S
trusts	tracent aida	0.605	STRICT	trusted	tracent aide	S
trusts	tracent aider	0.605	STRICT	trusted	tracent aide	S
trusts	tracent aidez	0.605	STRICT	trusted	tracent aide	S
trusts	tracent aidant	0.605	STRICT	trusted	tracent aide	S
trusts	tracent aidait	0.605	STRICT	trusted	tracent aide	S
trusts	tracent aident	0.636	STRICT	trusted	tracent aide	S
trustee	trots tees	0.547	PASS	trustee	trots tee	S
trustee	trots tea	0.567	PASS	trustee	trots tee	S
trustee	trot tee	0.567	PASS	trustee	trots tee	S
trustees	trots tees	0.612	STRICT	trustee	trots tee	S
trustees	trots tea	0.557	PASS	trustee	trots tee	S
trustees	trot tee	0.557	PASS	trustee	trots tee	S
trustees	tracent hissé	0.558	PASS	trustees	tracent hisse	S
trustees	tracent hissait	0.558	PASS	trustees	tracent hisse	S
trustees	tracent hissent	0.586	PASS	trustees	tracent hisse	S
trustees	tracent hissez	0.558	PASS	trustees	tracent hisse	S
trustees	tracent hissa	0.558	PASS	trustees	tracent hisse	S
trustees	tracent hisser	0.558	PASS	trustees	tracent hisse	S
trustees	tracent hissant	0.558	PASS	trustees	tracent hisse	S
trustee	tracent hissé	0.569	PASS	trustees	tracent hisse	S
trustee	tracent hissait	0.561	PASS	trustees	tracent hisse	S
trustee	tracent hissent	0.574	PASS	trustees	tracent hisse	S
trustee	tracent hissez	0.569	PASS	trustees	tracent hisse	S
trustee	tracent hissa	0.552	PASS	trustees	tracent hisse	S
trustee	tracent hisser	0.569	PASS	trustees	tracent hisse	S
trustee	tracent hissant	0.540	PASS	trustees	tracent hisse	S
trusting	tracent inez	0.627	STRICT	trusting	tracent in	S
trusting	tracent ins	0.495	PASS	trusting	tracent in	S
trusting	tracent ine	0.661	STRICT	trusting	tracent in	S
trusting	tracent ines	0.661	STRICT	trusting	tracent in	S
trusting	tracent inés	0.627	STRICT	trusting	tracent in	S
trusting	tracent ina	0.627	STRICT	trusting	tracent in	S
trusted	tracent inez	0.613	STRICT	trusting	tracent in	S
trusted	tracent ins	0.491	PASS	trusting	tracent in	S
trusted	tracent ine	0.644	STRICT	trusting	tracent in	S
trusted	tracent ines	0.644	STRICT	trusting	tracent in	S
trusted	tracent inés	0.613	STRICT	trusting	tracent in	S
trusted	tracent ina	0.613	STRICT	trusting	tracent in	S
trust	tracent inez	0.614	STRICT	trusting	tracent in	S
trust	tracent ins	0.493	PASS	trusting	tracent in	S
trust	tracent ine	0.646	STRICT	trusting	tracent in	S
trust	tracent ines	0.646	STRICT	trusting	tracent in	S
trust	tracent inés	0.614	STRICT	trusting	tracent in	S
trust	tracent ina	0.614	STRICT	trusting	tracent in	S
trusts	tracent inez	0.590	PASS	trusting	tracent in	S
trusts	tracent ins	0.496	PASS	trusting	tracent in	S
trusts	tracent ine	0.619	STRICT	trusting	tracent in	S
trusts	tracent ines	0.619	STRICT	trusting	tracent in	S
trusts	tracent inés	0.590	PASS	trusting	tracent in	S
trusts	tracent ina	0.590	PASS	trusting	tracent in	S
twenty	soin tea	0.529	PASS	twenty	soin tee	S
twenty	soin tees	0.510	PASS	twenty	soin tee	S
twenty	soins tee	0.529	PASS	twenty	soin tee	S
unexpected	inique pectine	0.579	PASS	unexpected	iniques pectine	S
vender	vina des	0.493	PASS	vender	vin des	S
vender	viner des	0.493	PASS	vender	vin des	S
vender	vin dess	0.511	PASS	vender	vin des	S
vender	vin desai	0.510	PASS	vender	vin des	S
vender	vine des	0.616	STRICT	vender	vin des	S
vender	vinez des	0.493	PASS	vender	vin des	S
vender	vins des	0.558	PASS	vender	vin des	S
vender	vines des	0.616	STRICT	vender	vin des	S
vender	vin de	0.582	PASS	vender	vin des	S
venders	vina des	0.458	PASS	vender	vin des	S
venders	viner des	0.458	PASS	vender	vin des	S
venders	vin dess	0.519	PASS	vender	vin des	S
venders	vin desai	0.534	PASS	vender	vin des	S
venders	vine des	0.565	PASS	vender	vin des	S
venders	vinez des	0.458	PASS	vender	vin des	S
venders	vins des	0.514	PASS	vender	vin des	S
venders	vines des	0.565	PASS	vender	vin des	S
venders	vin de	0.541	PASS	vender	vin des	S
vendor	vina des	0.493	PASS	vendor	vin des	S
vendor	viner des	0.493	PASS	vendor	vin des	S
vendor	vin dess	0.511	PASS	vendor	vin des	S
vendor	vin desai	0.510	PASS	vendor	vin des	S
vendor	vine des	0.616	STRICT	vendor	vin des	S
vendor	vinez des	0.493	PASS	vendor	vin des	S
vendor	vins des	0.558	PASS	vendor	vin des	S
vendor	vines des	0.616	STRICT	vendor	vin des	S
vendor	vin de	0.582	PASS	vendor	vin des	S
vendors	vina des	0.458	PASS	vendor	vin des	S
vendors	viner des	0.458	PASS	vendor	vin des	S
vendors	vin dess	0.519	PASS	vendor	vin des	S
vendors	vin desai	0.534	PASS	vendor	vin des	S
vendors	vine des	0.565	PASS	vendor	vin des	S
vendors	vinez des	0.458	PASS	vendor	vin des	S
vendors	vins des	0.514	PASS	vendor	vin des	S
vendors	vines des	0.565	PASS	vendor	vin des	S
vendors	vin de	0.541	PASS	vendor	vin des	S
vendors	vine dos	0.502	PASS	vendors	vin dos	S
vendors	vin do	0.522	PASS	vendors	vin dos	S
vendors	vin doses	0.632	STRICT	vendors	vin dos	S
vendors	vin dosé	0.517	PASS	vendors	vin dos	S
vendors	vin dosés	0.517	PASS	vendors	vin dos	S
vendors	vinez dos	0.487	PASS	vendors	vin dos	S
vendors	vin dose	0.632	STRICT	vendors	vin dos	S
vendors	vin doss	0.538	PASS	vendors	vin dos	S
vendors	viner dos	0.487	PASS	vendors	vin dos	S
vendors	vin doser	0.517	PASS	vendors	vin dos	S
vendors	vin dosée	0.517	PASS	vendors	vin dos	S
vendors	vins dos	0.519	PASS	vendors	vin dos	S
vendors	vina dos	0.487	PASS	vendors	vin dos	S
vendors	vines dos	0.502	PASS	vendors	vin dos	S
vendor	vine dos	0.494	PASS	vendors	vin dos	S
vendor	vin do	0.532	PASS	vendors	vin dos	S
vendor	vin doses	0.521	PASS	vendors	vin dos	S
vendor	vin dosé	0.493	PASS	vendors	vin dos	S
vendor	vin dosés	0.493	PASS	vendors	vin dos	S
vendor	vinez dos	0.479	PASS	vendors	vin dos	S
vendor	vin dose	0.521	PASS	vendors	vin dos	S
vendor	vin doss	0.521	PASS	vendors	vin dos	S
vendor	viner dos	0.479	PASS	vendors	vin dos	S
vendor	vin doser	0.493	PASS	vendors	vin dos	S
vendor	vin dosée	0.493	PASS	vendors	vin dos	S
vendor	vins dos	0.511	PASS	vendors	vin dos	S
vendor	vina dos	0.479	PASS	vendors	vin dos	S
vendor	vines dos	0.494	PASS	vendors	vin dos	S
ventures	feignent chaises	0.564	PASS	ventures	feignent chaise	S
ventured	feignent chaises	0.482	PASS	ventures	feignent chaise	S
venture	feignent chaises	0.463	PASS	ventures	feignent chaise	S
venturing	feignent chaises	0.455	PASS	ventures	feignent chaise	S
verified	verrait aèdes	0.686	STRICT	verified	verrait aède	S
verify	verrait aèdes	0.612	STRICT	verified	verrait aède	S
verifying	verrait aèdes	0.573	PASS	verified	verrait aède	S
verifies	verrait aèdes	0.612	STRICT	verified	verrait aède	S
verses	vais aisé	0.501	PASS	verses	vais aise	S
verses	vaise aise	0.634	STRICT	verses	vais aise	S
verses	vai aise	0.604	STRICT	verses	vais aise	S
verses	vais aises	0.634	STRICT	verses	vais aise	S
verse	vais aisé	0.475	PASS	verses	vais aise	S
verse	vaise aise	0.503	PASS	verses	vais aise	S
verse	vai aise	0.529	PASS	verses	vais aise	S
verse	vais aises	0.503	PASS	verses	vais aise	S
versus	vais aisé	0.501	PASS	versus	vais aise	S
versus	vaise aise	0.634	STRICT	versus	vais aise	S
versus	vai aise	0.604	STRICT	versus	vais aise	S
versus	vais aises	0.634	STRICT	versus	vais aise	S
very	vaise rient	0.822	STRICT	very	vais rient	S
very	vai rient	0.787	STRICT	very	vais rient	S
vestry	vais trie	0.850	STRICT	vestry	vais tri	S
vestry	vais triées	0.726	STRICT	vestry	vais tri	S
vestry	vais trié	0.726	STRICT	vestry	vais tri	S
vestry	vais tris	0.850	STRICT	vestry	vais tri	S
vestry	vais trier	0.726	STRICT	vestry	vais tri	S
vestry	vaise tri	0.847	STRICT	vestry	vais tri	S
vestry	vais trias	0.726	STRICT	vestry	vais tri	S
vestry	vais trient	0.850	STRICT	vestry	vais tri	S
vestry	vais triés	0.726	STRICT	vestry	vais tri	S
vestry	vai tri	0.764	STRICT	vestry	vais tri	S
vetting ease	vestiges	0.514	PASS	vet ease	vestiges	S
vetting ease	vestige	0.514	PASS	vet ease	vestiges	S
vet eased	vestiges	0.637	STRICT	vet ease	vestiges	S
vet eased	vestige	0.637	STRICT	vet ease	vestiges	S
vet easing	vestiges	0.625	STRICT	vet ease	vestiges	S
vet easing	vestige	0.625	STRICT	vet ease	vestiges	S
vetted ease	vestiges	0.554	PASS	vet ease	vestiges	S
vetted ease	vestige	0.554	PASS	vet ease	vestiges	S
vet eases	vestiges	0.637	STRICT	vet ease	vestiges	S
vet eases	vestige	0.637	STRICT	vet ease	vestiges	S
vets ease	vestiges	0.583	PASS	vet ease	vestiges	S
vets ease	vestige	0.583	PASS	vet ease	vestiges	S
vista	visa tes	0.504	PASS	vista	vis tes	S
vista	vi tes	0.515	PASS	vista	vis tes	S
vista	vise tes	0.538	PASS	vista	vis tes	S
vista	viser tes	0.504	PASS	vista	vis tes	S
vista	visé tes	0.504	PASS	vista	vis tes	S
vista	visée tes	0.504	PASS	vista	vis tes	S
vista	visant tes	0.504	PASS	vista	vis tes	S
vista	visent tes	0.538	PASS	vista	vis tes	S
vista	vis te	0.721	STRICT	vista	vis tes	S
vistas	visa tes	0.479	PASS	vista	vis tes	S
vistas	vi tes	0.485	PASS	vista	vis tes	S
vistas	vise tes	0.504	PASS	vista	vis tes	S
vistas	viser tes	0.479	PASS	vista	vis tes	S
vistas	visé tes	0.479	PASS	vista	vis tes	S
vistas	visée tes	0.479	PASS	vista	vis tes	S
vistas	visant tes	0.479	PASS	vista	vis tes	S
vistas	visent tes	0.504	PASS	vista	vis tes	S
vistas	vis te	0.588	PASS	vista	vis tes	S
vs	vies è	0.466	PASS	vs	vies ès	S
vs	vie ès	1.000	STRICT	vs	vies ès	S
waters	lots aise	0.459	PASS	waters	lot aise	S
waters	lot aises	0.481	PASS	waters	lot aise	S
western	ouais tonne	0.680	STRICT	western	ouais tonnes	S
western	ouai tonnes	0.588	PASS	western	ouais tonnes	S
westerns	ouais tonne	0.564	PASS	western	ouais tonnes	S
westerns	ouai tonnes	0.480	PASS	western	ouais tonnes	S
withdrawal	ouai drôle	0.646	STRICT	withdrawal	ouais drôle	S
withdrawal	ouais drôles	0.654	STRICT	withdrawal	ouais drôle	S
withdrawals	ouai drôle	0.551	PASS	withdrawal	ouais drôle	S
withdrawals	ouais drôles	0.559	PASS	withdrawal	ouais drôle	S
wizard	ouais aidait	0.503	PASS	wizard	ouais aide	S
wizard	ouais aida	0.503	PASS	wizard	ouais aide	S
wizard	ouais aidant	0.503	PASS	wizard	ouais aide	S
wizard	ouai aide	0.604	STRICT	wizard	ouais aide	S
wizard	ouais aides	0.628	STRICT	wizard	ouais aide	S
wizard	ouais aidé	0.503	PASS	wizard	ouais aide	S
wizard	ouais aident	0.628	STRICT	wizard	ouais aide	S
wizard	ouais aidez	0.503	PASS	wizard	ouais aide	S
wizard	ouais aider	0.503	PASS	wizard	ouais aide	S
wizards	ouais aidait	0.468	PASS	wizard	ouais aide	S
wizards	ouais aida	0.478	PASS	wizard	ouais aide	S
wizards	ouais aidant	0.478	PASS	wizard	ouais aide	S
wizards	ouai aide	0.476	PASS	wizard	ouais aide	S
wizards	ouais aides	0.503	PASS	wizard	ouais aide	S
wizards	ouais aidé	0.468	PASS	wizard	ouais aide	S
wizards	ouais aident	0.503	PASS	wizard	ouais aide	S
wizards	ouais aidez	0.468	PASS	wizard	ouais aide	S
wizards	ouais aider	0.468	PASS	wizard	ouais aide	S
wrested	rincent aida	0.574	PASS	wrested	rincent aide	S
wrested	rincent aidez	0.574	PASS	wrested	rincent aide	S
wrested	rincent aider	0.574	PASS	wrested	rincent aide	S
wrested	rincent aidant	0.574	PASS	wrested	rincent aide	S
wrested	rincent aides	0.686	STRICT	wrested	rincent aide	S
wrested	rincent aident	0.686	STRICT	wrested	rincent aide	S
wrested	rincent aidé	0.574	PASS	wrested	rincent aide	S
wrested	rincent aidait	0.574	PASS	wrested	rincent aide	S
wrest	rincent aida	0.555	PASS	wrested	rincent aide	S
wrest	rincent aidez	0.555	PASS	wrested	rincent aide	S
wrest	rincent aider	0.555	PASS	wrested	rincent aide	S
wrest	rincent aidant	0.555	PASS	wrested	rincent aide	S
wrest	rincent aides	0.587	PASS	wrested	rincent aide	S
wrest	rincent aident	0.587	PASS	wrested	rincent aide	S
wrest	rincent aidé	0.555	PASS	wrested	rincent aide	S
wrest	rincent aidait	0.555	PASS	wrested	rincent aide	S
wresting	rincent aida	0.531	PASS	wrested	rincent aide	S
wresting	rincent aidez	0.531	PASS	wrested	rincent aide	S
wresting	rincent aider	0.531	PASS	wrested	rincent aide	S
wresting	rincent aidant	0.548	PASS	wrested	rincent aide	S
wresting	rincent aides	0.559	PASS	wrested	rincent aide	S
wresting	rincent aident	0.559	PASS	wrested	rincent aide	S
wresting	rincent aidé	0.531	PASS	wrested	rincent aide	S
wresting	rincent aidait	0.531	PASS	wrested	rincent aide	S
wrests	rincent aida	0.549	PASS	wrested	rincent aide	S
wrests	rincent aidez	0.549	PASS	wrested	rincent aide	S
wrests	rincent aider	0.549	PASS	wrested	rincent aide	S
wrests	rincent aidant	0.549	PASS	wrested	rincent aide	S
wrests	rincent aides	0.579	PASS	wrested	rincent aide	S
wrests	rincent aident	0.579	PASS	wrested	rincent aide	S
wrests	rincent aidé	0.549	PASS	wrested	rincent aide	S
wrests	rincent aidait	0.549	PASS	wrested	rincent aide	S
wrestler	raies le	0.640	STRICT	wrestler	raies les	S
wrestler	raies less	0.557	PASS	wrestler	raies les	S
wrestler	raie les	0.616	STRICT	wrestler	raies les	S
wrestlers	raies le	0.597	PASS	wrestler	raies les	S
wrestlers	raies less	0.554	PASS	wrestler	raies les	S
wrestlers	raie les	0.562	PASS	wrestler	raies les	S
wrestling	raies ligné	0.546	PASS	wrestling	raies ligne	S
wrestling	raie ligne	0.584	PASS	wrestling	raies ligne	S
wrestling	raies lignes	0.571	PASS	wrestling	raies ligne	S
wrestling	raies ligner	0.546	PASS	wrestling	raies ligne	S
wrestled	raies ligné	0.532	PASS	wrestling	raies ligne	S
wrestled	raie ligne	0.534	PASS	wrestling	raies ligne	S
wrestled	raies lignes	0.555	PASS	wrestling	raies ligne	S
wrestled	raies ligner	0.532	PASS	wrestling	raies ligne	S
wrestle	raies ligné	0.517	PASS	wrestling	raies ligne	S
wrestle	raie ligne	0.564	PASS	wrestling	raies ligne	S
wrestle	raies lignes	0.542	PASS	wrestling	raies ligne	S
wrestle	raies ligner	0.517	PASS	wrestling	raies ligne	S
wrestles	raies ligné	0.519	PASS	wrestling	raies ligne	S
wrestles	raie ligne	0.538	PASS	wrestling	raies ligne	S
wrestles	raies lignes	0.540	PASS	wrestling	raies ligne	S
wrestles	raies ligner	0.519	PASS	wrestling	raies ligne	S
written	rient haines	0.483	PASS	written	rient haine	S
writes	rient haines	0.466	PASS	written	rient haine	S
writing	rient haines	0.486	PASS	written	rient haine	S
write	rient haines	0.496	PASS	written	rient haine	S
wrote	rient haines	0.492	PASS	written	rient haine	S
yourself	ion elfes	0.709	STRICT	yourself	ions elfes	S
yourself	ions elfe	0.711	STRICT	yourself	ions elfes	S
beaten	bits haines	0.556	PASS	beaten	bit haines	STRICT-GOLD
