en	fr	score	tier	gold_en	gold_fr	src_tier
programed	programmez	0.582	PASS	program	programme	EXPANSION-1
programed	programment	0.595	PASS	program	programme	EXPANSION-1
programed	programmait	0.582	PASS	program	programme	EXPANSION-1
progress	presse	0.795	STRICT	progress	presses	EXPANSION-1
progress	pressentait	0.615	STRICT	progress	pressent	EXPANSION-1
progress	pressentant	0.624	STRICT	progress	pressent	EXPANSION-1
progress	pressentaient	0.615	STRICT	progress	pressent	EXPANSION-1
progressed	pressentait	0.642	STRICT	progress	pressent	EXPANSION-1
progressed	pressentant	0.642	STRICT	progress	pressent	EXPANSION-1
progressed	pressentaient	0.642	STRICT	progress	pressent	EXPANSION-1
progressing	pressentait	0.613	STRICT	progress	pressent	EXPANSION-1
progressing	pressentant	0.599	PASS	progress	pressent	EXPANSION-1
progressing	pressentaient	0.613	STRICT	progress	pressent	EXPANSION-1
progresses	pressentait	0.624	STRICT	progress	pressent	EXPANSION-1
progresses	pressentant	0.624	STRICT	progress	pressent	EXPANSION-1
progresses	pressentaient	0.624	STRICT	progress	pressent	EXPANSION-1
promoting	premiers	0.662	STRICT	promote	premiers	EXPANSION-1
promote	premiere	0.682	STRICT	promote	premier	EXPANSION-1
promote	premieres	0.682	STRICT	promote	premier	EXPANSION-1
promoting	premiere	0.679	STRICT	promote	premier	EXPANSION-1
promoting	premieres	0.679	STRICT	promote	premier	EXPANSION-1
promoted	premiere	0.694	STRICT	promote	premier	EXPANSION-1
promoted	premieres	0.694	STRICT	promote	premier	EXPANSION-1
promotes	premiere	0.649	STRICT	promote	premier	EXPANSION-1
promotes	premieres	0.649	STRICT	promote	premier	EXPANSION-1
proof	proue	0.781	STRICT	proofs	proue	EXPANSION-1
proof	prouve	0.785	STRICT	proof	prouver	EXPANSION-1
proof	prouvée	0.719	STRICT	proof	prouver	EXPANSION-1
proof	prouvera	0.670	STRICT	proof	prouver	EXPANSION-1
proof	prouvées	0.719	STRICT	proof	prouver	EXPANSION-1
proof	prouvés	0.719	STRICT	proof	prouver	EXPANSION-1
proof	prouverait	0.670	STRICT	proof	prouver	EXPANSION-1
proofs	prouvée	0.670	STRICT	proof	prouver	EXPANSION-1
proofs	prouvera	0.626	STRICT	proof	prouver	EXPANSION-1
proofs	prouvées	0.670	STRICT	proof	prouver	EXPANSION-1
proofs	prouvés	0.670	STRICT	proof	prouver	EXPANSION-1
proofs	prouverait	0.626	STRICT	proof	prouver	EXPANSION-1
proofing	prouvée	0.666	STRICT	proof	prouver	EXPANSION-1
proofing	prouvera	0.612	STRICT	proof	prouver	EXPANSION-1
proofing	prouvées	0.666	STRICT	proof	prouver	EXPANSION-1
proofing	prouvés	0.666	STRICT	proof	prouver	EXPANSION-1
proofing	prouverait	0.637	STRICT	proof	prouver	EXPANSION-1
proofed	prouvée	0.670	STRICT	proof	prouver	EXPANSION-1
proofed	prouvera	0.626	STRICT	proof	prouver	EXPANSION-1
proofed	prouvées	0.670	STRICT	proof	prouver	EXPANSION-1
proofed	prouvés	0.670	STRICT	proof	prouver	EXPANSION-1
proofed	prouverait	0.626	STRICT	proof	prouver	EXPANSION-1
prophecies	précisa	0.662	STRICT	prophecies	précise	EXPANSION-1
prophecy	précisa	0.589	PASS	prophecies	précise	EXPANSION-1
propose	proposes	0.747	STRICT	proposes	proposes	EXPANSION-1
protected	protecteurs	0.694	STRICT	protect	protecteurs	EXPANSION-1
pt	pipi	0.796	STRICT	pt	pipis	EXPANSION-1
pub	pub	0.725	STRICT	pub	pubs	EXPANSION-1
putty	pari	0.785	STRICT	putty	paris	EXPANSION-1
putty	parise	0.628	STRICT	putty	paris	EXPANSION-1
putties	parise	0.645	STRICT	putty	paris	EXPANSION-1
puttying	parise	0.493	PASS	putty	paris	EXPANSION-1
puttied	parise	0.538	PASS	putty	paris	EXPANSION-1
ram	rames	0.730	STRICT	ram	rame	EXPANSION-1
ram	rama	0.544	PASS	ram	rame	EXPANSION-1
ram	ramer	0.544	PASS	ram	rame	EXPANSION-1
ram	ramé	0.544	PASS	ram	rame	EXPANSION-1
ram	rament	0.730	STRICT	ram	rame	EXPANSION-1
ram	ramez	0.544	PASS	ram	rame	EXPANSION-1
ram	ramait	0.544	PASS	ram	rame	EXPANSION-1
rams	rama	0.504	PASS	ram	rame	EXPANSION-1
rams	ramer	0.488	PASS	ram	rame	EXPANSION-1
rams	ramé	0.488	PASS	ram	rame	EXPANSION-1
rams	rament	0.544	PASS	ram	rame	EXPANSION-1
rams	ramez	0.488	PASS	ram	rame	EXPANSION-1
rams	ramait	0.488	PASS	ram	rame	EXPANSION-1
rammed	rama	0.504	PASS	ram	rame	EXPANSION-1
rammed	ramer	0.488	PASS	ram	rame	EXPANSION-1
rammed	ramé	0.488	PASS	ram	rame	EXPANSION-1
rammed	rament	0.544	PASS	ram	rame	EXPANSION-1
rammed	ramez	0.488	PASS	ram	rame	EXPANSION-1
rammed	ramait	0.488	PASS	ram	rame	EXPANSION-1
ramming	rama	0.489	PASS	ram	rame	EXPANSION-1
ramming	ramer	0.513	PASS	ram	rame	EXPANSION-1
ramming	ramé	0.513	PASS	ram	rame	EXPANSION-1
ramming	rament	0.534	PASS	ram	rame	EXPANSION-1
ramming	ramez	0.513	PASS	ram	rame	EXPANSION-1
ramming	ramait	0.525	PASS	ram	rame	EXPANSION-1
rd	hardi	0.793	STRICT	rd	hardis	EXPANSION-1
re	riante	0.645	STRICT	re	riant	EXPANSION-1
re	riantes	0.645	STRICT	re	riant	EXPANSION-1
re	riants	0.716	STRICT	re	riant	EXPANSION-1
re	rion	0.716	STRICT	re	rions	EXPANSION-1
reach	rite	0.781	STRICT	reach	rites	EXPANSION-1
readied	réside	0.716	STRICT	readied	résides	EXPANSION-1
ready	redis	0.785	STRICT	ready	redi	EXPANSION-1
recede	réside	0.719	STRICT	recede	résides	EXPANSION-1
release	lisse	0.781	STRICT	release	lisses	EXPANSION-1
repair	repère	0.846	STRICT	repair	repères	EXPANSION-1
reseal	cils	0.781	STRICT	reseal	cil	EXPANSION-1
ride	rade	0.833	STRICT	ride	rades	EXPANSION-1
road	rôde	0.833	STRICT	road	rôdes	EXPANSION-1
robust	robuste	0.727	STRICT	robust	robustes	EXPANSION-1
rod	rade	0.740	STRICT	rod	rades	EXPANSION-1
roughly	relie	0.719	STRICT	roughly	reli	EXPANSION-1
roughly	reliés	0.516	PASS	roughly	reli	EXPANSION-1
roughly	reliées	0.516	PASS	roughly	reli	EXPANSION-1
roughly	reliée	0.516	PASS	roughly	reli	EXPANSION-1
roughly	relis	0.719	STRICT	roughly	reli	EXPANSION-1
roughly	reliaient	0.506	PASS	roughly	reli	EXPANSION-1
rucks	rixe	0.770	STRICT	rucks	rixes	EXPANSION-1
sake	sec	0.706	STRICT	sake	secs	EXPANSION-1
salty	sorties	0.786	STRICT	salty	sortie	EXPANSION-1
salty	sortiez	0.592	PASS	salty	sortie	EXPANSION-1
saltier	sortiez	0.592	PASS	salty	sortie	EXPANSION-1
saltiest	sortiez	0.530	PASS	salty	sortie	EXPANSION-1
sat	cette	0.710	STRICT	sit	cette	EXPANSION-1
see	sotte	0.493	PASS	saw	sotte	EXPANSION-1
see	sottes	0.493	PASS	saw	sotte	EXPANSION-1
seen	sotte	0.486	PASS	saw	sotte	EXPANSION-1
seen	sottes	0.486	PASS	saw	sotte	EXPANSION-1
seeing	sotte	0.467	PASS	saw	sotte	EXPANSION-1
seeing	sottes	0.467	PASS	saw	sotte	EXPANSION-1
sees	sotte	0.486	PASS	saw	sotte	EXPANSION-1
sees	sottes	0.486	PASS	saw	sotte	EXPANSION-1
says	saisons	0.781	STRICT	says	saison	EXPANSION-1
scene	sinon	0.781	STRICT	scenes	sinon	EXPANSION-1
scent	saine	0.781	STRICT	scent	saines	EXPANSION-1
scream	escrime	0.850	STRICT	scream	escrimes	EXPANSION-1
sense	seine	0.781	STRICT	sense	seiner	EXPANSION-1
sent	set	0.781	STRICT	sent	sets	EXPANSION-1
setae	série	0.787	STRICT	setae	séries	EXPANSION-1
seven	sève	0.740	STRICT	seven	sèves	EXPANSION-1
shed	aider	0.520	PASS	shed	aide	EXPANSION-1
shed	aides	0.716	STRICT	shed	aide	EXPANSION-1
shed	aidé	0.520	PASS	shed	aide	EXPANSION-1
shed	aidez	0.520	PASS	shed	aide	EXPANSION-1
shed	aident	0.716	STRICT	shed	aide	EXPANSION-1
shed	aidant	0.520	PASS	shed	aide	EXPANSION-1
shed	aidait	0.520	PASS	shed	aide	EXPANSION-1
shed	aida	0.520	PASS	shed	aide	EXPANSION-1
sheds	aider	0.462	PASS	shed	aide	EXPANSION-1
sheds	aidé	0.462	PASS	shed	aide	EXPANSION-1
sheds	aidez	0.462	PASS	shed	aide	EXPANSION-1
sheds	aident	0.520	PASS	shed	aide	EXPANSION-1
sheds	aidant	0.485	PASS	shed	aide	EXPANSION-1
sheds	aidait	0.462	PASS	shed	aide	EXPANSION-1
sheds	aida	0.485	PASS	shed	aide	EXPANSION-1
shedding	aider	0.492	PASS	shed	aide	EXPANSION-1
shedding	aidé	0.492	PASS	shed	aide	EXPANSION-1
shedding	aidez	0.492	PASS	shed	aide	EXPANSION-1
shedding	aident	0.515	PASS	shed	aide	EXPANSION-1
shedding	aidant	0.489	PASS	shed	aide	EXPANSION-1
shedding	aidait	0.504	PASS	shed	aide	EXPANSION-1
shedding	aida	0.468	PASS	shed	aide	EXPANSION-1
sheet	schiste	0.781	STRICT	sheet	schistes	EXPANSION-1
shout	chatte	0.833	STRICT	shout	chattes	EXPANSION-1
shove	chauve	0.730	STRICT	shove	chauves	EXPANSION-1
shows	choses	0.833	STRICT	shows	chose	EXPANSION-1
sighs	sasa	0.647	STRICT	sighs	sas	EXPANSION-1
sighs	sass	0.702	STRICT	sighs	sas	EXPANSION-1
sigh	sa	0.786	STRICT	sighs	sas	EXPANSION-1
sigh	sasa	0.617	STRICT	sighs	sas	EXPANSION-1
sigh	sass	0.682	STRICT	sighs	sas	EXPANSION-1
sighed	sasa	0.622	STRICT	sighs	sas	EXPANSION-1
sighed	sass	0.663	STRICT	sighs	sas	EXPANSION-1
sighing	sasa	0.562	PASS	sighs	sas	EXPANSION-1
sighing	sass	0.610	STRICT	sighs	sas	EXPANSION-1
sister	sieste	0.746	STRICT	sister	siestes	EXPANSION-1
sneak	nique	0.781	STRICT	sneak	niques	EXPANSION-1
soon	sou	0.716	STRICT	soon	sous	EXPANSION-1
soon	sousa	0.610	STRICT	soon	sous	EXPANSION-1
soon	souss	0.651	STRICT	soon	sous	EXPANSION-1
sooner	sousa	0.610	STRICT	soon	sous	EXPANSION-1
sooner	souss	0.651	STRICT	soon	sous	EXPANSION-1
soonest	sousa	0.560	PASS	soon	sous	EXPANSION-1
soonest	souss	0.602	STRICT	soon	sous	EXPANSION-1
sore	saurons	0.781	STRICT	sore	sauron	EXPANSION-1
sought	sortant	0.616	STRICT	sought	sorte	EXPANSION-1
sought	sortent	0.781	STRICT	sought	sorte	EXPANSION-1
sought	sortes	0.781	STRICT	sought	sorte	EXPANSION-1
sought	sortez	0.616	STRICT	sought	sorte	EXPANSION-1
sought	sortait	0.616	STRICT	sought	sorte	EXPANSION-1
seek	sortez	0.450	PASS	sought	sorte	EXPANSION-1
speller	pelle	0.781	STRICT	speller	pelles	EXPANSION-1
spoiled	solde	0.708	STRICT	spoiled	soldes	EXPANSION-1
staff	staff	0.785	STRICT	staff	staffs	EXPANSION-1
stall	sols	0.781	STRICT	stall	sol	EXPANSION-1
stall	sole	0.781	STRICT	stall	sol	EXPANSION-1
stand	stade	0.719	STRICT	stand	stades	EXPANSION-1
steady	sidi	0.707	STRICT	steady	sidis	EXPANSION-1
stored	stade	0.707	STRICT	stored	stades	EXPANSION-1
stores	stores	0.822	STRICT	store	stores	EXPANSION-1
store	stora	0.822	STRICT	store	store	EXPANSION-1
stores	stora	0.763	STRICT	store	store	EXPANSION-1
stored	stora	0.763	STRICT	store	store	EXPANSION-1
storing	stora	0.733	STRICT	store	store	EXPANSION-1
strap	strip	0.810	STRICT	strap	strips	EXPANSION-1
streak	trique	0.822	STRICT	streak	triques	EXPANSION-1
strength	stressée	0.709	STRICT	strength	stressé	EXPANSION-1
strength	stressés	0.709	STRICT	strength	stressé	EXPANSION-1
strength	stressées	0.709	STRICT	strength	stressé	EXPANSION-1
strengths	stressée	0.688	STRICT	strength	stressé	EXPANSION-1
strengths	stressés	0.688	STRICT	strength	stressé	EXPANSION-1
strengths	stressées	0.688	STRICT	strength	stressé	EXPANSION-1
strength	stressante	0.690	STRICT	strength	stressant	EXPANSION-1
strength	stressantes	0.690	STRICT	strength	stressant	EXPANSION-1
strength	stressants	0.709	STRICT	strength	stressant	EXPANSION-1
strengths	stressante	0.668	STRICT	strength	stressant	EXPANSION-1
strengths	stressantes	0.668	STRICT	strength	stressant	EXPANSION-1
strengths	stressants	0.688	STRICT	strength	stressant	EXPANSION-1
stressful	stressée	0.745	STRICT	stressful	stressé	EXPANSION-1
stressful	stressés	0.745	STRICT	stressful	stressé	EXPANSION-1
stressful	stressées	0.745	STRICT	stressful	stressé	EXPANSION-1
stressful	stresse	0.770	STRICT	stressful	stresser	EXPANSION-1
stunned	stade	0.719	STRICT	stunned	stades	EXPANSION-1
suck	sacs	0.730	STRICT	suck	sac	EXPANSION-1
suffer	sauf	0.730	STRICT	suffer	saufs	EXPANSION-1
superior	soupir	0.764	STRICT	superior	soupirs	EXPANSION-1
superior	soupirants	0.722	STRICT	superior	soupirant	EXPANSION-1
superiors	soupirants	0.687	STRICT	superior	soupirant	EXPANSION-1
superior	soupirais	0.745	STRICT	superior	soupirai	EXPANSION-1
superiors	soupirais	0.705	STRICT	superior	soupirai	EXPANSION-1
ted	aider	0.520	PASS	ted	aide	EXPANSION-1
ted	aides	0.716	STRICT	ted	aide	EXPANSION-1
ted	aidé	0.520	PASS	ted	aide	EXPANSION-1
ted	aidez	0.520	PASS	ted	aide	EXPANSION-1
ted	aident	0.716	STRICT	ted	aide	EXPANSION-1
ted	aidant	0.520	PASS	ted	aide	EXPANSION-1
ted	aidait	0.520	PASS	ted	aide	EXPANSION-1
ted	aida	0.520	PASS	ted	aide	EXPANSION-1
tedder	aider	0.520	PASS	tedder	aide	EXPANSION-1
tedder	aides	0.716	STRICT	tedder	aide	EXPANSION-1
tedder	aidé	0.520	PASS	tedder	aide	EXPANSION-1
tedder	aidez	0.520	PASS	tedder	aide	EXPANSION-1
tedder	aident	0.716	STRICT	tedder	aide	EXPANSION-1
tedder	aidant	0.520	PASS	tedder	aide	EXPANSION-1
tedder	aidait	0.520	PASS	tedder	aide	EXPANSION-1
tedder	aida	0.520	PASS	tedder	aide	EXPANSION-1
terrace	terre	0.746	STRICT	terrace	terres	EXPANSION-1
terrace	terrés	0.707	STRICT	terrace	terrer	EXPANSION-1
terrace	terrée	0.707	STRICT	terrace	terrer	EXPANSION-1
terrace	terrai	0.707	STRICT	terrace	terrer	EXPANSION-1
terrace	terraient	0.719	STRICT	terrace	terrer	EXPANSION-1
terrace	terrées	0.707	STRICT	terrace	terrer	EXPANSION-1
terraces	terrés	0.660	STRICT	terrace	terrer	EXPANSION-1
terraces	terrée	0.660	STRICT	terrace	terrer	EXPANSION-1
terraces	terrai	0.660	STRICT	terrace	terrer	EXPANSION-1
terraces	terraient	0.670	STRICT	terrace	terrer	EXPANSION-1
terraces	terrées	0.660	STRICT	terrace	terrer	EXPANSION-1
terraced	terrés	0.660	STRICT	terrace	terrer	EXPANSION-1
terraced	terrée	0.660	STRICT	terrace	terrer	EXPANSION-1
terraced	terrai	0.660	STRICT	terrace	terrer	EXPANSION-1
terraced	terraient	0.670	STRICT	terrace	terrer	EXPANSION-1
terraced	terrées	0.660	STRICT	terrace	terrer	EXPANSION-1
terracing	terrés	0.645	STRICT	terrace	terrer	EXPANSION-1
terracing	terrée	0.645	STRICT	terrace	terrer	EXPANSION-1
terracing	terrai	0.645	STRICT	terrace	terrer	EXPANSION-1
terracing	terraient	0.654	STRICT	terrace	terrer	EXPANSION-1
terracing	terrées	0.645	STRICT	terrace	terrer	EXPANSION-1
terry	terrae	0.785	STRICT	terry	terra	EXPANSION-1
terry	terras	0.755	STRICT	terry	terra	EXPANSION-1
testis	tester	0.763	STRICT	testis	teste	EXPANSION-1
testis	testait	0.778	STRICT	testis	teste	EXPANSION-1
testes	testait	0.778	STRICT	testis	teste	EXPANSION-1
there	ère	0.716	STRICT	there	ères	EXPANSION-1
timing	timing	0.694	STRICT	timings	timings	EXPANSION-1
titter	tir	0.733	STRICT	titter	tirs	EXPANSION-1
tod	tendent	0.730	STRICT	tod	tende	EXPANSION-1
tod	tendant	0.544	PASS	tod	tende	EXPANSION-1
tod	tendait	0.544	PASS	tod	tende	EXPANSION-1
tod	tender	0.544	PASS	tod	tende	EXPANSION-1
tod	tendez	0.544	PASS	tod	tende	EXPANSION-1
tommy	tamis	0.793	STRICT	tommy	tami	EXPANSION-1
tool	houle	0.716	STRICT	tool	houles	EXPANSION-1
toss	os	0.716	STRICT	toss	oss	EXPANSION-1
tour	torts	0.730	STRICT	tour	tort	EXPANSION-1
trained	traîne	0.615	STRICT	train	traîne	EXPANSION-1
trainer	traîne	0.760	STRICT	trainer	traînes	EXPANSION-1
transmitted	transmettent	0.622	STRICT	transmit	transmettent	EXPANSION-1
treading	traîne	0.693	STRICT	tread	traîne	EXPANSION-1
tread	traînée	0.707	STRICT	tread	traîner	EXPANSION-1
tread	traînées	0.707	STRICT	tread	traîner	EXPANSION-1
tread	traînaient	0.707	STRICT	tread	traîner	EXPANSION-1
tread	traînés	0.707	STRICT	tread	traîner	EXPANSION-1
tread	traînera	0.660	STRICT	tread	traîner	EXPANSION-1
treading	traînée	0.656	STRICT	tread	traîner	EXPANSION-1
treading	traînées	0.656	STRICT	tread	traîner	EXPANSION-1
treading	traînaient	0.666	STRICT	tread	traîner	EXPANSION-1
treading	traînés	0.656	STRICT	tread	traîner	EXPANSION-1
treading	traînera	0.619	STRICT	tread	traîner	EXPANSION-1
treads	traînée	0.649	STRICT	tread	traîner	EXPANSION-1
treads	traînées	0.649	STRICT	tread	traîner	EXPANSION-1
treads	traînaient	0.649	STRICT	tread	traîner	EXPANSION-1
treads	traînés	0.649	STRICT	tread	traîner	EXPANSION-1
treads	traînera	0.626	STRICT	tread	traîner	EXPANSION-1
trodden	traînée	0.544	PASS	tread	traîner	EXPANSION-1
trodden	traînées	0.544	PASS	tread	traîner	EXPANSION-1
trodden	traînaient	0.554	PASS	tread	traîner	EXPANSION-1
trodden	traînés	0.544	PASS	tread	traîner	EXPANSION-1
trodden	traînera	0.519	PASS	tread	traîner	EXPANSION-1
trod	traînée	0.574	PASS	tread	traîner	EXPANSION-1
trod	traînées	0.574	PASS	tread	traîner	EXPANSION-1
trod	traînaient	0.574	PASS	tread	traîner	EXPANSION-1
trod	traînés	0.574	PASS	tread	traîner	EXPANSION-1
trod	traînera	0.542	PASS	tread	traîner	EXPANSION-1
tread	traînante	0.670	STRICT	tread	traînant	EXPANSION-1
tread	traînantes	0.670	STRICT	tread	traînant	EXPANSION-1
tread	traînants	0.707	STRICT	tread	traînant	EXPANSION-1
treading	traînante	0.621	STRICT	tread	traînant	EXPANSION-1
treading	traînantes	0.621	STRICT	tread	traînant	EXPANSION-1
treading	traînants	0.654	STRICT	tread	traînant	EXPANSION-1
treads	traînante	0.646	STRICT	tread	traînant	EXPANSION-1
treads	traînantes	0.646	STRICT	tread	traînant	EXPANSION-1
treads	traînants	0.660	STRICT	tread	traînant	EXPANSION-1
trodden	traînante	0.545	PASS	tread	traînant	EXPANSION-1
trodden	traînantes	0.545	PASS	tread	traînant	EXPANSION-1
trodden	traînants	0.574	PASS	tread	traînant	EXPANSION-1
trod	traînante	0.577	PASS	tread	traînant	EXPANSION-1
trod	traînantes	0.577	PASS	tread	traînant	EXPANSION-1
trod	traînants	0.592	PASS	tread	traînant	EXPANSION-1
trek	très	0.781	STRICT	trek	trè	EXPANSION-1
trench	traîne	0.763	STRICT	trench	traîner	EXPANSION-1
trench	traînée	0.718	STRICT	trench	traîner	EXPANSION-1
trench	traînées	0.718	STRICT	trench	traîner	EXPANSION-1
trench	traînaient	0.718	STRICT	trench	traîner	EXPANSION-1
trench	traînés	0.718	STRICT	trench	traîner	EXPANSION-1
trench	traînera	0.675	STRICT	trench	traîner	EXPANSION-1
trenches	traînée	0.670	STRICT	trench	traîner	EXPANSION-1
trenches	traînées	0.670	STRICT	trench	traîner	EXPANSION-1
trenches	traînaient	0.670	STRICT	trench	traîner	EXPANSION-1
trenches	traînés	0.670	STRICT	trench	traîner	EXPANSION-1
trenches	traînera	0.651	STRICT	trench	traîner	EXPANSION-1
trenching	traînée	0.673	STRICT	trench	traîner	EXPANSION-1
trenching	traînées	0.673	STRICT	trench	traîner	EXPANSION-1
trenching	traînaient	0.680	STRICT	trench	traîner	EXPANSION-1
trenching	traînés	0.673	STRICT	trench	traîner	EXPANSION-1
trenching	traînera	0.623	STRICT	trench	traîner	EXPANSION-1
trenched	traînée	0.681	STRICT	trench	traîner	EXPANSION-1
trenched	traînées	0.681	STRICT	trench	traîner	EXPANSION-1
trenched	traînaient	0.681	STRICT	trench	traîner	EXPANSION-1
trenched	traînés	0.681	STRICT	trench	traîner	EXPANSION-1
trenched	traînera	0.643	STRICT	trench	traîner	EXPANSION-1
trench	traînante	0.726	STRICT	trench	traînant	EXPANSION-1
trench	traînantes	0.726	STRICT	trench	traînant	EXPANSION-1
trench	traînants	0.722	STRICT	trench	traînant	EXPANSION-1
trenches	traînante	0.688	STRICT	trench	traînant	EXPANSION-1
trenches	traînantes	0.688	STRICT	trench	traînant	EXPANSION-1
trenches	traînants	0.685	STRICT	trench	traînant	EXPANSION-1
trenching	traînante	0.673	STRICT	trench	traînant	EXPANSION-1
trenching	traînantes	0.673	STRICT	trench	traînant	EXPANSION-1
trenching	traînants	0.671	STRICT	trench	traînant	EXPANSION-1
trenched	traînante	0.759	STRICT	trench	traînant	EXPANSION-1
trenched	traînantes	0.759	STRICT	trench	traînant	EXPANSION-1
trenched	traînants	0.685	STRICT	trench	traînant	EXPANSION-1
tresses	treize	0.822	STRICT	tress	treize	EXPANSION-1
trick	trique	0.787	STRICT	trick	triques	EXPANSION-1
tricky	triez	0.618	STRICT	tricky	trie	EXPANSION-1
tricky	triant	0.602	STRICT	tricky	trie	EXPANSION-1
tricky	triait	0.606	STRICT	tricky	trie	EXPANSION-1
trickier	triez	0.618	STRICT	tricky	trie	EXPANSION-1
trickier	triant	0.602	STRICT	tricky	trie	EXPANSION-1
trickier	triait	0.606	STRICT	tricky	trie	EXPANSION-1
trickiest	triez	0.543	PASS	tricky	trie	EXPANSION-1
trickiest	triant	0.536	PASS	tricky	trie	EXPANSION-1
trickiest	triait	0.549	PASS	tricky	trie	EXPANSION-1
tricky	tri	0.746	STRICT	tricky	tris	EXPANSION-1
tried	trahisons	0.668	STRICT	tried	trahis	EXPANSION-1
try	trahisons	0.672	STRICT	tried	trahis	EXPANSION-1
trying	trahisons	0.641	STRICT	tried	trahis	EXPANSION-1
tries	trahisons	0.687	STRICT	tried	trahis	EXPANSION-1
unless	laisser	0.577	PASS	unless	laisse	EXPANSION-1
unless	laissé	0.577	PASS	unless	laisse	EXPANSION-1
unless	laissez	0.577	PASS	unless	laisse	EXPANSION-1
unless	laissant	0.577	PASS	unless	laisse	EXPANSION-1
unless	laissent	0.716	STRICT	unless	laisse	EXPANSION-1
unless	laissait	0.577	PASS	unless	laisse	EXPANSION-1
unless	laisses	0.716	STRICT	unless	laisse	EXPANSION-1
unless	laissa	0.577	PASS	unless	laisse	EXPANSION-1
van	vannes	0.730	STRICT	van	vanne	EXPANSION-1
van	vanner	0.544	PASS	van	vanne	EXPANSION-1
van	vanné	0.544	PASS	van	vanne	EXPANSION-1
van	vannent	0.730	STRICT	van	vanne	EXPANSION-1
van	vannait	0.544	PASS	van	vanne	EXPANSION-1
vans	vanner	0.488	PASS	van	vanne	EXPANSION-1
vans	vanné	0.488	PASS	van	vanne	EXPANSION-1
vans	vannent	0.544	PASS	van	vanne	EXPANSION-1
vans	vannait	0.488	PASS	van	vanne	EXPANSION-1
vein	veines	0.706	STRICT	vein	veine	EXPANSION-1
vein	veiné	0.536	PASS	vein	veine	EXPANSION-1
vein	veinent	0.706	STRICT	vein	veine	EXPANSION-1
vein	veinait	0.536	PASS	vein	veine	EXPANSION-1
veins	veiné	0.492	PASS	vein	veine	EXPANSION-1
veins	veinent	0.536	PASS	vein	veine	EXPANSION-1
veins	veinait	0.492	PASS	vein	veine	EXPANSION-1
veined	veiné	0.492	PASS	vein	veine	EXPANSION-1
veined	veinent	0.536	PASS	vein	veine	EXPANSION-1
veined	veinait	0.492	PASS	vein	veine	EXPANSION-1
veining	veiné	0.510	PASS	vein	veine	EXPANSION-1
veining	veinent	0.528	PASS	vein	veine	EXPANSION-1
veining	veinait	0.520	PASS	vein	veine	EXPANSION-1
velour	voler	0.514	PASS	velour	vole	EXPANSION-1
very	vertex	0.624	STRICT	very	verte	EXPANSION-1
vol	val	0.740	STRICT	vol	vals	EXPANSION-1
vol	valse	0.551	PASS	vol	vals	EXPANSION-1
vol	valser	0.510	PASS	vol	vals	EXPANSION-1
vol	valses	0.551	PASS	vol	vals	EXPANSION-1
vol	valsé	0.510	PASS	vol	vals	EXPANSION-1
vol	valsent	0.551	PASS	vol	vals	EXPANSION-1
vol	valsait	0.510	PASS	vol	vals	EXPANSION-1
vol	valsaient	0.510	PASS	vol	vals	EXPANSION-1
vol	valsez	0.510	PASS	vol	vals	EXPANSION-1
wall	vol	0.717	STRICT	wall	vols	EXPANSION-1
ward	horde	0.815	STRICT	ward	hordes	EXPANSION-1
west	vestes	0.775	STRICT	west	veste	EXPANSION-1
west	vesta	0.620	STRICT	west	veste	EXPANSION-1
why	oies	0.786	STRICT	why	oie	EXPANSION-1
yell	vielle	0.781	STRICT	yell	vielles	EXPANSION-1
yet	miettes	0.781	STRICT	yet	miette	EXPANSION-1
accept	exceptés	0.728	STRICT	accept	excepté	EXPANSION-1
accept	exceptée	0.728	STRICT	accept	excepté	EXPANSION-1
accept	exceptées	0.728	STRICT	accept	excepté	EXPANSION-1
accepted	exceptés	0.686	STRICT	accept	excepté	EXPANSION-1
accepted	exceptée	0.686	STRICT	accept	excepté	EXPANSION-1
accepted	exceptées	0.686	STRICT	accept	excepté	EXPANSION-1
accepting	exceptés	0.687	STRICT	accept	excepté	EXPANSION-1
accepting	exceptée	0.687	STRICT	accept	excepté	EXPANSION-1
accepting	exceptées	0.687	STRICT	accept	excepté	EXPANSION-1
accepts	exceptés	0.690	STRICT	accept	excepté	EXPANSION-1
