en	fr	old_combo	prosody	meaning	tier
entrepreneur	entrepreneur	0.710	0.751	1.000	GOLD
scripture	sketch	0.733	0.857	0.279	A
wheelchair	et chair	0.671	0.713	0.228	A
gravel	graal	0.667	0.781	0.510	GOLD
members	même	0.738	0.952	0.406	A
simply	on plie	0.683	0.756	0.648	GOLD
retreat	tri	0.665	0.718	0.412	A
naturally	et relie	0.708	0.768	0.601	GOLD
strategic	statique	0.674	0.806	0.304	A
believers	blé	0.626	0.865	0.246	A
differs	disent	0.678	0.909	0.529	GOLD
unacceptable	acceptable	0.676	0.834	0.709	GOLD
gathered	guide	0.656	0.887	0.379	A
monarch	manque	0.722	0.905	0.425	A
saddle	salles	0.653	0.810	0.314	A
entries	un tri	0.640	0.720	0.492	GOLD
landed	lad	0.646	0.891	0.410	A
investing	un veste	0.651	0.842	0.203	A
prevention	prochaine	0.665	0.753	0.432	A
enforce	un fausse	0.640	0.861	0.390	A
mortar	maure	0.920	0.833	0.318	A
excessive	excessive	0.868	0.941	1.000	GOLD
explorer	explorent	1.000	0.851	0.906	GOLD
stressed	reste	0.838	0.844	0.467	GOLD
exactly	exact	0.690	0.862	0.948	GOLD
strictly	strict	0.691	0.757	0.761	GOLD
technically	technique	0.691	0.870	0.645	GOLD
xxx	s excès	0.809	0.885	0.688	GOLD
respect	secte	0.699	0.907	0.400	A
except	excepte	1.000	0.957	0.995	GOLD
pros	pro	0.775	0.681	0.892	A
treaty	tuerie	0.760	0.703	0.410	A
excuse	excuse	0.739	0.858	1.000	GOLD
destiny	destiné	0.734	0.933	0.696	GOLD
peppers	pep	0.808	0.975	0.337	A
street	site	0.765	0.896	0.487	GOLD
director	trek	0.655	0.822	0.346	A
direct	trek	0.655	0.822	0.467	GOLD
correct	crête	0.822	0.776	0.728	GOLD
barely	berlin	0.798	0.822	0.195	A
babies	bêtise	0.679	0.834	0.412	A
pleased	plie	0.763	0.899	0.525	GOLD
enemies	un mise	0.725	0.784	0.429	A
regret	crête	0.741	0.839	0.460	GOLD
recipe	répit	0.748	0.782	0.403	A
streak	trique	0.848	0.824	0.492	GOLD
prairie	prairie	1.000	0.701	1.000	GOLD
expect	inspecte	0.819	0.932	0.351	A
exact	exact	0.847	0.938	1.000	GOLD
texts	textes	0.872	0.979	0.937	GOLD
strict	strict	0.849	0.850	1.000	GOLD
expertise	exposent	0.797	0.847	0.399	A
exploring	explorent	0.859	0.796	0.861	GOLD
property	appris	0.716	0.744	0.353	A
terribly	faiblit	0.694	0.863	0.506	GOLD
experiment	s permette	0.697	0.828	0.391	A
better	pair	0.730	0.826	0.523	GOLD
bear	pair	0.730	0.825	0.219	A
bare	pair	0.730	0.825	0.498	GOLD
accept	excepte	0.847	0.951	0.482	GOLD
melody	mêler	0.711	0.856	0.488	GOLD
lion	lad	0.648	0.819	0.336	A
zone	zone	0.833	0.906	1.000	GOLD
mile	mal	0.833	0.906	0.387	A
pile	pale	0.833	0.906	0.419	A
pose	pause	0.833	0.906	0.316	A
showers	chasse	0.702	0.891	0.299	A
meta	maire	0.833	0.785	0.440	A
coil	col	0.833	0.906	0.416	A
pike	pac	0.833	0.906	0.613	GOLD
explore	explorent	1.000	0.851	0.903	GOLD
explored	explorent	0.901	0.852	0.869	GOLD
branch	branches	0.725	0.718	0.938	GOLD
primarily	primaire	0.662	0.705	0.777	GOLD
memories	maîtrise	0.816	0.809	0.472	GOLD
support	porte	0.631	0.748	0.388	A
story	série	0.734	0.710	0.639	GOLD
easy	ici	0.730	0.926	0.599	GOLD
cost	cote	0.814	0.934	0.331	A
follow	falot	0.674	0.885	0.560	GOLD
lives	lave	0.675	0.881	0.456	GOLD
text	textes	1.000	1.000	0.914	GOLD
speed	spi	0.812	0.921	0.227	A
clean	cligne	0.781	0.976	0.482	GOLD
lines	lasse	0.654	0.866	0.569	GOLD
sports	sport	0.633	0.845	0.984	GOLD
dude	doute	0.730	0.979	0.595	GOLD
alive	lave	0.674	0.847	0.431	A
dress	dresse	1.000	0.854	0.992	GOLD
easier	ici	0.730	0.926	0.554	GOLD
fellow	hello	0.668	0.806	0.662	GOLD
treat	tri	0.814	0.736	0.318	A
steps	steppes	0.848	0.977	0.523	GOLD
chest	geste	0.745	0.955	0.431	A
steam	cime	0.814	0.927	0.392	A
lets	laisse	0.814	0.934	0.794	GOLD
fairly	folie	0.717	0.840	0.555	GOLD
roles	roses	0.748	0.705	0.070	A
prayer	pair	0.809	0.773	0.194	A
repair	pair	0.809	0.824	0.286	A
forum	forums	0.821	0.801	0.928	GOLD
breast	peste	0.741	0.910	0.371	A
spare	pair	0.814	0.832	0.298	A
vary	verrez	0.785	0.770	0.605	GOLD
rolls	roses	0.748	0.705	0.305	A
rolled	rôles	0.679	0.705	0.226	A
stepped	steppes	0.848	0.977	0.541	GOLD
tweet	tite	0.815	0.916	0.444	A
flows	flot	0.775	0.875	0.433	A
pressed	prête	0.848	0.788	0.527	GOLD
babe	bob	0.663	0.827	0.313	A
noon	nous	0.744	0.912	0.481	GOLD
lined	lad	0.769	0.881	0.428	A
nest	net	0.814	0.934	0.435	A
petty	pays	0.809	0.920	0.503	GOLD
declare	clair	0.847	0.839	0.612	GOLD
brooks	boxe	0.741	0.902	0.422	A
blend	plaine	0.653	0.971	0.400	A
feast	piste	0.770	0.955	0.405	A
float	flot	0.781	0.875	0.436	A
downs	dan	0.675	0.881	0.429	A
sleeve	slave	0.755	0.932	0.232	A
stare	terre	0.814	0.832	0.751	GOLD
cleaner	cligne	0.781	0.976	0.399	A
trim	trime	0.787	0.821	0.840	GOLD
lively	les lie	0.685	0.833	0.299	A
porch	porche	0.848	0.854	0.726	GOLD
flown	flot	0.769	0.875	0.389	A
naughty	nord	0.781	0.758	0.450	A
reset	cette	0.809	0.975	0.348	A
decree	cries	0.812	0.773	0.242	A
ceased	site	0.814	0.934	0.249	A
forge	forge	0.847	0.867	1.000	GOLD
crawl	col	0.809	0.916	0.342	A
torch	torches	0.848	0.854	0.964	GOLD
troll	rôles	0.681	0.714	0.347	A
perceive	psy	0.781	0.910	0.379	A
apex	apex	0.784	0.860	1.000	GOLD
fest	faites	0.814	0.934	0.682	GOLD
flora	florins	0.810	0.773	0.444	A
drown	drame	0.736	0.722	0.397	A
post	potes	0.781	0.881	0.414	A
police	pelisse	1.000	0.957	0.409	A
meeting	mirent	0.746	0.768	0.445	A
drive	drive	0.818	0.763	1.000	GOLD
leaving	ligue	0.622	0.806	0.383	A
portion	porche	0.622	0.748	0.443	A
fallen	folles	0.757	0.886	0.506	GOLD
beaten	bine	0.655	0.915	0.413	A
taxi	taxi	0.821	0.942	1.000	GOLD
grain	graines	0.760	0.734	0.917	GOLD
skinny	ski	0.763	0.802	0.187	A
caution	coche	0.757	0.886	0.470	GOLD
risky	ski	0.768	0.758	0.182	A
receipt	rite	0.814	0.871	0.312	A
whiskey	ski	0.773	0.758	0.162	A
classy	classé	0.643	0.928	0.838	GOLD
lily	louis	0.682	0.800	0.564	GOLD
lead	lie	0.757	0.912	0.223	A
leader	lie	0.757	0.912	0.171	A
reached	riches	0.669	0.748	0.355	A
dean	dîne	1.000	1.000	0.501	GOLD
keys	qui	0.753	0.912	0.382	A
keen	qui	0.744	0.912	0.779	GOLD
leak	ligue	0.730	0.979	0.362	A
leisure	lige	1.000	1.000	0.574	GOLD
greedy	grille	0.736	0.700	0.247	A
beasts	bit	0.670	0.913	0.344	A
brewery	pourri	0.741	0.706	0.344	A
exposure	expo	0.836	0.870	0.353	A
process	prince	0.692	0.686	0.199	A
downtown	en tanne	0.647	0.739	0.182	A
pleasant	plaisait	0.748	0.901	0.521	GOLD
extract	extraits	0.762	0.790	0.762	GOLD
maybe	méfie	0.728	0.839	0.602	GOLD
trust	trust	0.691	0.853	1.000	GOLD
legal	ligue	0.740	0.886	0.647	GOLD
lady	lesdits	0.720	0.851	0.555	GOLD
machine	machine	0.810	0.945	1.000	GOLD
quarter	corps	0.765	0.761	0.346	A
tiny	tanner	0.667	0.873	0.530	GOLD
affect	affect	0.818	0.949	1.000	GOLD
moral	mole	0.762	0.832	0.188	A
cookies	kiki	0.644	0.888	0.254	A
superb	soupapes	0.714	0.898	0.180	A
assessed	cette	0.664	0.847	0.348	A
coral	col	0.762	0.832	0.332	A
cuisine	couine	0.844	0.925	0.317	A
elderly	est lie	0.841	0.897	0.300	A
referee	rêverie	0.821	0.727	0.227	A
premium	primé	0.734	0.769	0.370	A
contest	on test	0.726	0.777	0.557	GOLD
ct	citer	0.785	0.932	0.590	GOLD
decreased	décrite	0.747	0.842	0.438	A
remedy	répondit	0.656	0.796	0.532	GOLD
extension	externe	0.781	0.817	0.394	A
unique	ionique	0.810	0.945	0.346	A
taste	test	0.760	0.889	0.316	A
stream	trime	0.848	0.824	0.503	GOLD
glory	chlorés	0.643	0.781	0.325	A
strip	strip	0.823	0.837	1.000	GOLD
fluid	flou	0.771	0.875	0.511	GOLD
blade	blé	0.779	0.875	0.209	A
inform	formes	0.802	0.765	0.556	GOLD
raped	rapt	0.743	0.695	0.596	A
fruits	route	0.659	0.837	0.144	A
preview	privée	0.756	0.794	0.222	A
zombie	habit	0.632	0.789	0.294	A
forehead	forte	0.695	0.807	0.477	GOLD
wiped	apte	0.681	0.804	0.167	A
insect	secte	0.802	0.783	0.272	A
prayed	pré	0.779	0.681	0.370	A
increased	un christ	0.806	0.812	0.157	A
species	piscine	0.688	0.892	0.099	A
salaries	élise	0.628	0.849	0.263	A
enzyme	s âme	0.630	0.862	0.212	A
flex	fixe	0.709	0.883	0.488	GOLD
defect	affect	0.764	0.850	0.461	GOLD
pt	pythie	1.000	0.957	0.476	GOLD
progress	progresse	0.845	0.755	0.993	GOLD
prepared	primaire	0.655	0.746	0.602	GOLD
expert	expo	0.775	0.900	0.452	GOLD
premier	propres	0.700	0.625	0.826	A
premiere	propres	0.700	0.625	0.696	A
staring	terne	0.631	0.755	0.532	GOLD
exclude	exclu	0.813	0.878	0.987	GOLD
guests	caisse	0.657	0.929	0.461	GOLD
bail	belle	0.706	0.884	0.281	A
star	star	0.793	0.853	1.000	GOLD
block	bloc	0.748	0.921	0.727	GOLD
chart	charte	0.660	0.836	0.916	GOLD
amen	mène	0.755	0.831	0.519	GOLD
prospects	prospects	0.784	0.831	1.000	GOLD
sharply	chablis	0.700	0.879	0.421	A
takes	taxe	0.743	0.861	0.366	A
style	style	0.728	0.838	1.000	GOLD
twice	toit	0.781	0.875	0.422	A
clothes	clause	0.804	0.886	0.369	A
lazy	les et	0.667	0.866	0.430	A
metro	maître	0.791	0.819	0.438	A
moreover	moraux	0.791	0.691	0.633	A
crane	crée	0.769	0.681	0.309	A
shiny	génie	0.637	0.839	0.524	GOLD
exile	exhale	0.885	0.894	0.232	A
trout	trente	0.750	0.706	0.228	A
bounty	bâti	0.808	0.865	0.518	GOLD
rightly	et lie	0.623	0.737	0.486	GOLD
respective	spectre	0.698	0.881	0.427	A
directory	décrit	0.682	0.781	0.363	A
so	saut	0.786	0.898	0.645	GOLD
day	d	0.786	0.898	0.552	GOLD
say	c	0.786	0.898	0.636	GOLD
fire	fat	0.786	0.898	0.240	A
near	nerf	0.730	0.825	0.317	A
strong	stock	0.627	0.868	0.332	A
effect	infecte	0.810	0.945	0.319	A
normal	normal	0.687	0.845	1.000	GOLD
wow	ouah	0.786	0.898	0.820	GOLD
fear	firent	0.733	0.829	0.361	A
dear	dire	0.733	0.829	0.747	GOLD
gear	guerre	0.730	0.825	0.407	A
rear	rire	0.733	0.652	0.233	A
wire	ouah	0.786	0.898	0.296	A
newly	roulis	0.755	0.846	0.659	GOLD
aspect	affect	0.688	0.877	0.663	GOLD
string	string	0.691	0.806	1.000	GOLD
bye	bah	0.786	0.898	0.552	GOLD
routine	routine	1.000	0.913	1.000	GOLD
outer	are	0.786	0.723	0.409	A
platforms	but formes	0.655	0.822	0.296	A
cow	k	0.786	0.898	0.334	A
deer	dire	0.733	0.829	0.367	A
sheer	chair	0.730	0.825	0.114	A
chi	k	0.786	0.898	0.751	GOLD
terrace	terre	0.773	0.774	0.674	GOLD
owl	al	0.786	0.890	0.460	GOLD
pier	pires	0.733	0.829	0.487	GOLD
scenery	syrie	0.839	0.778	0.335	A
make	mec	0.706	0.884	0.389	A
even	hiver	0.643	0.840	0.479	GOLD
take	tic	0.702	0.879	0.498	GOLD
life	lave	0.702	0.891	0.427	A
line	lad	0.683	0.875	0.462	GOLD
five	fauve	0.683	0.853	0.444	A
clear	clair	0.785	0.841	0.775	GOLD
gave	gave	0.683	0.853	1.000	GOLD
main	mène	0.706	0.884	0.664	GOLD
force	fausse	0.809	0.929	0.386	A
film	film	0.787	0.981	1.000	GOLD
code	codes	0.833	0.906	0.859	GOLD
sale	celle	0.706	0.884	0.229	A
floor	flores	1.000	0.864	0.349	A
sweet	site	0.815	0.916	0.359	A
trip	trip	0.787	0.821	1.000	GOLD
worry	henri	0.666	0.645	0.370	A
lake	lac	0.683	0.853	0.983	GOLD
stick	stick	0.787	0.981	1.000	GOLD
rain	reines	0.706	0.699	0.262	A
proof	pouf	0.809	0.916	0.399	A
fake	fac	0.683	0.853	0.465	GOLD
id	haïti	0.673	0.916	0.232	A
salt	sol	0.814	0.975	0.587	GOLD
lane	laine	0.706	0.884	0.455	GOLD
ships	gypse	0.673	0.958	0.276	A
surely	chili	0.717	0.840	0.378	A
loud	lad	0.833	0.906	0.445	A
mini	mini	0.787	0.944	1.000	GOLD
crack	crack	0.785	0.817	1.000	GOLD
rail	réel	0.785	0.829	0.223	A
sake	sec	0.706	0.884	0.459	GOLD
fraud	rode	0.802	0.854	0.194	A
rally	rallie	0.785	0.830	0.976	GOLD
billy	plie	0.692	0.827	0.493	GOLD
shake	chèque	0.706	0.884	0.237	A
ruin	rhône	0.677	0.668	0.563	A
beast	bit	0.814	0.934	0.370	A
clip	clip	0.787	0.981	1.000	GOLD
errors	aise	0.753	0.893	0.530	GOLD
suite	site	0.815	0.916	0.416	A
shine	chaîne	0.663	0.827	0.417	A
sweat	cette	0.815	0.916	0.346	A
coke	coque	0.833	0.906	0.575	GOLD
pale	pelle	0.706	0.884	0.600	GOLD
beard	perdent	0.670	0.826	0.181	A
reign	reines	0.706	0.699	0.704	A
sail	celle	0.706	0.884	0.222	A
dame	dame	0.683	0.853	1.000	GOLD
node	notes	0.702	0.891	0.353	A
cf	fief	0.644	0.871	0.716	GOLD
freed	frit	0.812	0.736	0.661	GOLD
grill	gril	0.787	0.833	0.684	GOLD
shave	chauve	0.683	0.853	0.323	A
flush	flashes	0.785	0.977	0.398	A
sailor	celle	0.706	0.884	0.179	A
cedar	cid	1.000	1.000	0.410	A
clearer	clair	0.785	0.841	0.709	GOLD
sticker	stick	0.787	0.981	0.784	GOLD
plaque	plaque	0.785	0.977	1.000	GOLD
gin	gin	0.787	0.981	1.000	GOLD
sane	saine	0.706	0.884	0.904	GOLD
midi	midi	0.787	0.944	1.000	GOLD
piqued	pique	0.814	0.975	0.903	GOLD
putty	pari	0.785	0.772	0.530	GOLD
boots	bus	0.688	0.911	0.133	A
proven	prouvent	0.797	0.747	0.861	GOLD
exposed	expo	0.807	0.849	0.445	A
genome	binôme	0.669	0.817	0.434	A
more	maures	1.000	0.850	0.520	GOLD
get	guette	1.000	1.000	0.635	GOLD
team	dîme	0.730	0.975	0.448	A
keep	qui	0.716	0.912	0.475	GOLD
free	frit	1.000	0.781	0.793	GOLD
left	lift	0.772	0.958	0.305	A
let	laid	0.730	0.979	0.762	GOLD
called	col	0.812	0.975	0.569	GOLD
care	caire	1.000	0.850	0.631	GOLD
yet	êtes	0.761	0.893	0.703	GOLD
small	mole	0.814	0.975	0.434	A
yes	s	0.761	0.893	0.634	GOLD
means	mine	0.808	0.975	0.435	A
book	bouc	0.733	0.979	0.463	GOLD
food	fou	0.757	0.912	0.402	A
lost	lotte	0.814	0.934	0.530	GOLD
room	rhume	0.730	0.798	0.257	A
leave	lève	0.713	0.953	0.532	GOLD
short	short	1.000	0.864	1.000	GOLD
self	elfes	0.814	0.905	0.397	A
seems	cime	0.808	0.975	0.663	GOLD
sense	saine	0.814	0.975	0.616	GOLD
guess	gay	0.760	0.912	0.399	A
sent	saine	0.814	0.975	0.692	GOLD
source	source	0.770	0.819	1.000	GOLD
blue	bout	0.716	0.883	0.380	A
send	saine	0.812	0.975	0.438	A
lose	loup	0.753	0.912	0.394	A
bed	baie	0.757	0.912	0.299	A
forget	faites	0.781	0.918	0.595	GOLD
deep	hip	0.757	0.893	0.212	A
ten	n	0.760	0.893	0.811	GOLD
store	stores	1.000	0.864	0.964	GOLD
feet	fi	0.760	0.912	0.412	A
letter	leur	0.730	0.826	0.587	GOLD
beach	biche	0.814	0.929	0.362	A
calls	col	0.808	0.975	0.376	A
carry	carie	0.785	0.770	0.300	A
fell	elle	0.743	0.893	0.485	GOLD
cent	saine	0.814	0.975	0.366	A
forced	fausse	0.665	0.908	0.446	A
ex	s	0.716	0.893	0.574	GOLD
smaller	mole	0.814	0.975	0.327	A
rare	air	0.753	0.710	0.350	A
cells	celle	0.808	0.975	0.877	GOLD
forever	fèves	0.809	0.918	0.468	GOLD
lies	lasse	0.702	0.891	0.459	GOLD
crew	coup	0.753	0.883	0.268	A
chair	chair	0.814	0.832	1.000	GOLD
grew	goût	0.753	0.883	0.239	A
shared	chair	0.812	0.853	0.221	A
taught	tête	0.710	0.950	0.383	A
legs	legs	0.808	0.975	1.000	GOLD
walked	actes	0.659	0.824	0.576	GOLD
storm	somme	0.655	0.844	0.345	A
pure	pierre	0.781	0.835	0.456	GOLD
scored	scores	0.847	0.867	0.906	GOLD
shirt	chatte	0.710	0.950	0.326	A
shots	chasse	0.696	0.922	0.438	A
shares	chaise	0.809	0.929	0.356	A
pleasure	plaie	0.802	0.921	0.540	GOLD
tend	tête	0.676	0.915	0.469	GOLD
rooms	rose	0.625	0.689	0.239	A
wet	êtes	0.761	0.893	0.451	GOLD
fees	fi	0.753	0.912	0.386	A
brief	briefe	0.846	0.726	0.899	GOLD
tall	taule	0.733	0.979	0.442	A
swear	serre	0.815	0.773	0.607	GOLD
bread	bride	0.772	0.798	0.061	A
fought	fautes	0.733	0.979	0.296	A
repeat	bit	0.683	0.952	0.360	A
courts	corse	0.656	0.836	0.333	A
belt	belle	0.814	0.975	0.303	A
foods	four	0.655	0.881	0.281	A
kings	quinze	0.689	0.881	0.234	A
pot	pâte	0.740	0.987	0.796	GOLD
sheet	chie	0.760	0.912	0.427	A
shell	gel	0.730	0.975	0.443	A
spell	pelle	0.814	0.975	0.563	GOLD
rep	hep	0.753	0.893	0.793	GOLD
shops	chasse	0.662	0.917	0.412	A
walks	axe	0.659	0.824	0.301	A
deeper	hip	0.757	0.893	0.236	A
carrier	carie	0.785	0.770	0.429	A
shocked	actes	0.662	0.891	0.398	A
tune	tout	0.744	0.912	0.498	GOLD
asset	cette	0.781	0.841	0.350	A
beats	bit	0.814	0.975	0.310	A
bobby	habit	0.662	0.859	0.272	A
shirts	chasse	0.673	0.887	0.289	A
clever	glaive	0.785	0.993	0.265	A
beta	béret	0.667	0.754	0.237	A
boot	bout	0.760	0.912	0.299	A
meals	mille	0.808	0.975	0.403	A
routes	race	0.781	0.705	0.421	A
liver	lève	0.730	0.975	0.253	A
barrier	barrie	0.785	0.770	0.556	GOLD
beam	mime	0.710	0.950	0.273	A
beans	bine	0.808	0.975	0.387	A
bend	benne	0.812	0.975	0.383	A
seeks	x	0.814	0.905	0.768	GOLD
blew	bout	0.716	0.883	0.574	GOLD
pairs	pair	0.808	0.881	0.814	GOLD
pour	pores	1.000	0.850	0.533	GOLD
sells	celle	0.808	0.975	0.195	A
assess	et s	0.703	0.862	0.552	GOLD
ports	porte	0.657	0.829	0.304	A
scare	caire	0.814	0.832	0.493	GOLD
alter	halte	0.690	0.900	0.614	GOLD
shooter	chou	0.753	0.912	0.183	A
elect	legs	0.688	0.954	0.262	A
pork	parcs	0.770	0.819	0.115	A
keeper	qui	0.716	0.912	0.584	GOLD
shelf	chef	0.781	0.929	0.324	A
loser	loup	0.753	0.912	0.409	A
rumors	rose	0.625	0.689	0.234	A
bent	benne	0.814	0.975	0.798	GOLD
feat	fi	0.760	0.912	0.601	GOLD
sore	sort	0.733	0.829	0.505	GOLD
kitty	cries	0.818	0.705	0.178	A
porter	pour	0.668	0.785	0.477	GOLD
curry	cries	0.781	0.716	0.197	A
melt	mêle	0.814	0.975	0.456	GOLD
shoots	shoots	0.648	0.846	1.000	GOLD
trek	trek	1.000	0.840	1.000	GOLD
wreck	reg	0.730	0.802	0.418	A
cough	cote	0.708	0.955	0.294	A
ref	f	0.753	0.893	0.610	GOLD
leap	lippe	1.000	1.000	0.265	A
prep	pep	0.809	0.916	0.584	GOLD
fierce	force	0.755	0.796	0.558	GOLD
toss	os	0.760	0.893	0.495	GOLD
leagues	ligue	0.808	0.975	0.690	GOLD
sworn	soir	0.633	0.804	0.397	A
vet	vais	0.760	0.912	0.915	GOLD
leaks	x	0.781	0.905	0.288	A
med	mais	0.757	0.912	0.857	GOLD
glen	glass	0.624	0.836	0.476	GOLD
aired	air	0.757	0.780	0.467	GOLD
yell	elle	0.761	0.893	0.493	GOLD
sellers	celle	0.808	0.975	0.169	A
slaughter	lors	0.814	0.833	0.397	A
reef	rif	1.000	0.823	0.403	A
niece	ni	0.760	0.912	0.719	GOLD
scent	saine	0.814	0.975	0.493	GOLD
accord	accorde	0.642	0.814	0.959	GOLD
flee	lie	0.743	0.965	0.284	A
altar	halte	0.690	0.900	0.251	A
bred	bride	0.772	0.798	0.365	A
queue	coup	0.761	0.883	0.446	A
sweater	serre	0.815	0.774	0.373	A
chop	tape	0.662	0.904	0.336	A
lunar	loup	0.744	0.912	0.354	A
stellar	stèle	1.000	1.000	0.306	A
cue	coup	0.761	0.883	0.464	GOLD
memes	mime	0.808	0.975	0.600	GOLD
pens	peine	0.808	0.975	0.348	A
tossed	test	0.770	0.955	0.236	A
cured	corde	0.746	0.779	0.143	A
offs	os	0.743	0.898	0.584	GOLD
greed	gris	0.812	0.750	0.396	A
taller	taule	0.733	0.979	0.489	GOLD
bleed	blé	0.686	0.895	0.212	A
creed	cries	0.812	0.736	0.264	A
courier	cries	0.781	0.716	0.323	A
reel	il	0.753	0.893	0.399	A
dell	elle	0.757	0.893	0.770	GOLD
cheque	tchèque	1.000	1.000	0.224	A
potty	pari	0.793	0.780	0.490	GOLD
exclusive	exclusive	0.781	0.917	1.000	GOLD
treats	tri	0.769	0.724	0.360	A
prepare	primaire	0.748	0.740	0.563	GOLD
forty	for	0.738	0.750	0.364	A
deceased	dite	0.670	0.857	0.378	A
logo	logo	0.773	0.838	1.000	GOLD
binary	batterie	0.772	0.764	0.073	A
first	faites	0.688	0.911	0.610	GOLD
last	liste	0.770	0.955	0.453	GOLD
city	syrie	0.787	0.774	0.189	A
past	piste	0.770	0.955	0.550	GOLD
blood	blé	0.686	0.895	0.203	A
box	max	0.663	0.943	0.201	A
funny	finie	0.770	0.925	0.545	GOLD
stock	stock	0.748	0.921	1.000	GOLD
passed	piste	0.770	0.955	0.593	GOLD
missed	mette	0.688	0.911	0.449	A
copy	copie	0.763	0.918	0.968	GOLD
duty	nourri	0.770	0.756	0.386	A
stuck	stock	0.770	0.955	0.316	A
talks	toc	0.814	0.975	0.532	GOLD
threat	traite	0.770	0.826	0.438	A
golf	golf	0.748	0.921	1.000	GOLD
flash	flashes	0.785	0.977	0.769	GOLD
desk	disque	0.772	0.958	0.361	A
elite	élite	0.770	0.943	0.897	GOLD
gulf	golf	0.770	0.955	0.215	A
oral	orale	0.771	0.750	0.982	GOLD
brush	broches	0.785	0.817	0.273	A
lied	lad	0.833	0.906	0.363	A
bucks	boxes	0.785	0.977	0.278	A
chuck	tchèque	0.781	0.971	0.367	A
brad	brade	0.785	0.817	0.937	GOLD
cared	caire	0.812	0.853	0.542	GOLD
derby	débit	0.770	0.925	0.389	A
fl	eiffel	1.000	0.957	0.527	GOLD
transformed	transforme	0.784	0.788	0.863	GOLD
stack	stick	0.770	0.955	0.323	A
cloth	cloche	0.770	0.961	0.495	GOLD
jerk	doc	0.676	0.892	0.331	A
donor	donne	0.706	0.884	0.349	A
sucked	secte	0.781	0.971	0.228	A
fatty	féerie	0.785	0.772	0.396	A
cursed	quête	0.688	0.911	0.528	GOLD
rust	reste	0.781	0.811	0.484	GOLD
sacked	secte	0.770	0.955	0.154	A
lust	lest	0.781	0.971	0.677	GOLD
expelled	experts	0.787	0.844	0.240	A
mist	mette	0.688	0.911	0.789	GOLD
decent	dizaines	0.621	0.904	0.479	GOLD
racist	résiste	0.767	0.782	0.364	A
explosive	explosive	0.821	0.886	1.000	GOLD
found	fade	0.769	0.881	0.496	GOLD
sorry	sari	0.793	0.778	0.205	A
various	verrez	0.712	0.701	0.641	GOLD
french	fraîches	0.800	0.770	0.518	GOLD
district	district	0.765	0.864	1.000	GOLD
costs	cote	0.670	0.913	0.326	A
regular	règle	0.811	0.743	0.535	GOLD
stories	cerise	0.775	0.749	0.642	GOLD
professor	professe	0.837	0.905	0.621	GOLD
herself	et elfes	0.707	0.837	0.354	A
request	reste	0.786	0.854	0.405	A
likes	lac	0.681	0.881	0.350	A
forest	forte	0.811	0.788	0.414	A
bound	battent	0.654	0.866	0.453	GOLD
founder	fade	0.769	0.881	0.354	A
poverty	pari	0.725	0.859	0.364	A
checking	tchèque	0.788	0.890	0.220	A
bench	baisse	0.636	0.882	0.372	A
resort	sortes	0.741	0.818	0.381	A
exit	exact	0.733	0.834	0.401	A
pound	panne	0.679	0.881	0.342	A
trends	traîne	0.802	0.810	0.423	A
praise	pré	0.775	0.681	0.612	A
addressed	et reste	0.793	0.816	0.432	A
formerly	former	0.763	0.833	0.903	GOLD
stealing	style	0.788	0.890	0.166	A
phoenix	fixe	0.802	0.840	0.417	A
parade	pré	0.779	0.632	0.387	A
depressed	prête	0.723	0.777	0.337	A
pressing	presque	0.746	0.695	0.405	A
batteries	prises	0.689	0.700	0.224	A
calories	crise	0.763	0.714	0.113	A
ordering	ordre	0.788	0.691	0.908	A
formally	former	0.734	0.777	0.494	GOLD
vector	vexe	0.770	0.986	0.400	A
sequel	cycle	0.806	0.890	0.367	A
stepping	steppes	0.788	0.890	0.520	GOLD
paste	peste	0.760	0.889	0.521	GOLD
resting	reste	0.788	0.743	0.780	GOLD
strips	strip	0.710	0.822	0.922	GOLD
galleries	galerie	0.704	0.822	0.951	GOLD
premise	prince	0.715	0.677	0.292	A
parody	paradis	0.685	0.833	0.605	GOLD
parole	pro	0.748	0.632	0.740	A
floral	floral	0.838	0.802	1.000	GOLD
quartz	corse	0.725	0.787	0.403	A
trench	traîne	0.785	0.810	0.527	GOLD
moist	monte	0.666	0.856	0.485	GOLD
manifest	manifeste	0.764	0.937	0.978	GOLD
skipped	skate	0.683	0.849	0.295	A
knotty	henri	0.676	0.672	0.645	A
prince	prince	0.761	0.739	1.000	GOLD
electric	lexique	0.729	0.905	0.176	A
exists	existent	0.749	0.922	0.685	GOLD
extent	excite	0.741	0.806	0.680	GOLD
ordinary	ordinaire	0.762	0.753	0.890	GOLD
respected	spectre	0.728	0.951	0.320	A
exports	expo	0.802	0.888	0.377	A
properly	rempli	0.686	0.829	0.468	GOLD
estimate	est me	0.643	0.716	0.737	GOLD
fever	fiv	1.000	1.000	0.369	A
pension	personne	0.657	0.843	0.166	A
gravity	gravi	0.705	0.822	0.660	GOLD
decrease	décrit	0.708	0.822	0.484	GOLD
cellular	cellules	0.765	0.897	0.907	GOLD
close	clos	0.781	0.875	0.483	GOLD
players	plaise	0.760	0.889	0.439	A
sold	solde	0.760	0.889	0.668	GOLD
train	traîne	0.760	0.722	0.375	A
plays	plaise	0.760	0.889	0.592	GOLD
closer	clos	0.781	0.875	0.369	A
