word	mate	shared
peroxides	peroxide	2
perpetual	perpetually	3
perpetually	perpetual	3
perpetuate	perpetuation	4
perpetuate	perpetuating	4
perpetuate	perpetuated	3
perpetuate	perpetuates	3
perpetuated	perpetuation	3
perpetuated	perpetuating	3
perpetuated	perpetuate	3
perpetuated	perpetuates	3
perpetuates	perpetuation	3
perpetuates	perpetuated	3
perpetuates	perpetuating	3
perpetuates	perpetuate	3
perpetuating	perpetuation	4
perpetuating	perpetuate	4
perpetuating	perpetuated	3
perpetuating	perpetuates	3
perpetuation	perpetuating	4
perpetuation	perpetuate	4
perpetuation	perpetuated	3
perpetuation	perpetuates	3
perplexed	puzzled	2
perse	persian	4
perse	persians	4
perse	persia	4
persecute	persecuting	3
persecute	persecution	3
persecute	persecutions	3
persecuting	persecute	3
persecuting	persecution	3
persecuting	persecutions	3
persecution	persecuting	3
persecution	persecute	3
persecution	persecutions	3
persecutions	persecuting	3
persecutions	persecute	3
persecutions	persecution	3
perseverance	persistence	4
perseverance	persistent	3
perseverance	obstinacy	2
perseverance	persevere	2
persevere	persistence	2
persevere	perseverance	2
persia	persian	4
persia	perse	4
persia	persians	4
persian	perse	4
persian	persians	4
persian	persia	4
persians	persian	4
persians	perse	4
persians	persia	4
persist	persists	3
persistence	persistent	7
persistence	perseverance	4
persistence	obstinacy	3
persistence	stubbornness	2
persistence	persevere	2
persistent	persistence	7
persistent	obstinacy	3
persistent	perseverance	3
persistent	stubbornness	2
persists	persist	3
personal	personnel	4
personalised	personalized	4
personalized	personalised	4
personnel	personal	4
perspective	prospect	3
perspective	perspectives	2
perspective	prospects	2
perspectives	perspective	2
perspectives	prospect	2
perspectives	prospects	2
perspiration	transpiration	3
persuade	persuading	2
persuade	persuader	2
persuader	persuading	2
persuader	persuade	2
persuading	persuader	2
persuading	persuade	2
perturbation	perturbations	2
perturbations	perturbation	2
pervasive	invasive	2
perverse	perverted	2
perverse	pervert	2
pervert	perverted	2
pervert	perverse	2
perverted	perverse	2
perverted	pervert	2
peso	pesos	2
pesos	peso	2
pessimism	pessimistic	3
pessimism	pessimist	3
pessimist	pessimistic	3
pessimist	pessimism	3
pessimistic	pessimist	3
pessimistic	pessimism	3
pest	pests	4
pest	parasitic	4
pest	parasite	4
pest	pestilence	2
pest	plague	2
pest	parasites	2
pesticide	pesticides	2
pesticides	pesticide	2
pestilence	pests	2
pestilence	plague	2
pestilence	parasitic	2
pestilence	parasite	2
pestilence	pest	2
pests	parasitic	4
pests	parasite	4
pests	pest	4
pests	pestilence	2
pests	plague	2
pests	parasites	2
pet	péter	3
petal	petals	2
petals	petal	2
peter	pierre	4
petersburg	pétersbourg	2
petersen	peterson	2
peterson	petersen	2
petit	petite	5
petit	petits	4
petite	petit	5
petite	petits	4
petition	petitions	2
petitions	petition	2
petits	petite	4
petits	petit	4
petrochemical	petrochemicals	3
petrochemicals	petrochemical	3
peña	pena	2
pfc	pcp	2
pfc	cfp	2
pfc	psc	2
pfm	gfp	2
pharmacies	pharmacy	2
pharmacist	pharmacists	3
pharmacists	pharmacist	3
pharmacy	pharmacies	2
phenomena	phenomenon	2
phenomenon	phenomena	2
philadelphia	philly	3
philanthropic	philanthropist	2
philanthropist	philanthropic	2
philip	philippe	2
philippe	philip	2
philippine	philippines	4
philippine	filipino	4
philippine	filipinos	4
philippines	filipino	4
philippines	philippine	4
philippines	filipinos	4
philips	phillips	2
phillips	philips	2
philly	philadelphia	3
philosophe	philosopher	2
philosophe	philosophers	2
philosopher	philosophe	2
philosopher	philosophers	2
philosophers	philosopher	2
philosophers	philosophe	2
philosophical	philosophique	3
philosophical	philosophy	3
philosophical	philosophiques	2
philosophique	philosophical	3
philosophique	philosophy	3
philosophique	philosophiques	2
philosophiques	philosophical	2
philosophiques	philosophique	2
philosophiques	philosophy	2
philosophy	philosophical	3
philosophy	philosophique	3
philosophy	philosophiques	2
phobia	phobias	2
phobias	phobia	2
phone	telephone	2
phosphate	phosphates	2
phosphates	phosphate	2
photocopies	photocopying	2
photocopies	photocopy	2
photocopy	photocopies	2
photocopy	photocopying	2
photocopying	photocopies	2
photocopying	photocopy	2
photograph	photography	3
photograph	photographing	2
photograph	photographic	2
photographic	photography	3
photographic	photograph	2
photographing	photography	2
photographing	photograph	2
photographs	photos	2
photography	photograph	3
photography	photographic	3
photography	photographing	2
photon	photons	2
photons	photon	2
photos	photographs	2
photovoltaic	photovoltaics	2
photovoltaics	photovoltaic	2
phrased	formulated	4
physical	physics	2
physico	physicochemical	2
physicochemical	physico	2
physics	physical	2
pick	picking	2
pick	pickup	2
picking	pick	2
picking	pickup	2
picks	pointes	2
picks	peaks	2
pickup	pick	2
pickup	picking	2
pictogram	pictograms	2
pictograms	pictogram	2
picturesque	scenic	3
picturesque	panoramic	2
pie	pius	2
pierced	percé	3
pierre	peter	4
pigeon	pigeons	2
pigeons	pigeon	2
pigs	porcine	4
pilate	pilates	2
pilates	pilate	2
piles	pious	4
piles	pegs	2
pilgrim	pilgrims	2
pilgrims	pilgrim	2
pill	pills	2
pillage	piller	4
pillage	pillaging	4
pillage	plunder	3
pillage	plundering	2
pillaged	plundered	2
pillaging	pillage	4
pillaging	piller	4
pillaging	plunder	3
pillaging	plundering	2
pillar	pillars	2
pillars	pillar	2
piller	pillage	4
piller	pillaging	4
piller	plunder	3
piller	plundering	2
pills	pill	2
pilot	pilots	3
pilot	pilote	3
pilote	pilots	3
pilote	pilot	3
pilots	pilote	3
pilots	pilot	3
pin	pine	2
pince	pliers	2
pince	clips	2
pinch	pinched	3
pinch	pinching	2
pinched	pinch	3
pinched	pinching	2
pinching	pinched	2
pinching	pinch	2
pine	pin	2
pinkie	pinky	2
pinky	pinkie	2
pinnacle	peak	2
pioneer	pioneering	4
pioneer	pioneers	4
pioneering	pioneer	4
pioneering	pioneers	4
pioneers	pioneering	4
pioneers	pioneer	4
pious	piles	4
pious	pegs	2
pip	pep	2
pipes	piping	3
pipes	plumbing	3
pipes	plumber	2
pipes	plumbers	2
pipi	peeing	4
pipi	pee	4
pipi	pissing	3
pipi	piss	3
piping	pipes	3
piping	plumbing	3
piping	plumber	2
piping	plumbers	2
piquant	pungent	2
pique	piques	2
piques	pointes	2
piques	peaks	2
piques	pique	2
pirate	pirates	2
pirates	pirate	2
pisces	peach	3
pisces	poisson	3
pisces	poissons	3
piss	pipi	3
piss	peeing	3
piss	pee	3
piss	pissing	3
pissing	pipi	3
pissing	peeing	3
pissing	pee	3
pissing	piss	3
pistachio	pistachios	2
pistachios	pistachio	2
piston	plunger	2
piston	pistons	2
pistons	plunger	2
pistons	piston	2
pius	pie	2
pivot	pivotal	3
pivot	pivots	2
pivotal	pivot	3
pivotal	pivots	2
pivots	pivotal	2
pivots	pivot	2
pixel	pixels	2
pixels	pixel	2
pizza	pizzas	2
pizzas	pizza	2
plague	pests	2
plague	pestilence	2
plague	parasitic	2
plague	parasite	2
plague	pest	2
plain	plaine	3
plain	plains	3
plaine	plains	3
plaine	plain	3
plains	plaine	3
plains	plain	3
plaintiff	complainant	2
plaintiff	applicant	2
plan	planning	3
planet	planets	3
planets	planet	3
planning	plan	3
plantation	planting	3
plantation	plantations	3
plantations	plantation	3
plantations	planting	3
planting	plantation	3
planting	plantations	3
plastic	plastics	2
plastics	plastic	2
plate	platter	2
platform	platforms	3
platforms	platform	3
platine	platinum	3
platinum	platine	3
platter	plate	2
playoff	playoffs	2
playoffs	playoff	2
pld	ldp	2
pleasant	pleasing	2
pleasing	pleasant	2
pleasure	pleasures	2
pleasures	pleasure	2
pledge	pledges	2
pledge	promise	2
pledge	promis	2
pledge	promises	2
pledge	promised	2
pledges	promise	4
pledges	promis	4
pledges	promises	4
pledges	promised	4
pledges	pledge	2
plentiful	ample	2
plentiful	amply	2
pliers	clips	2
pliers	pince	2
plot	conspiracy	2
plot	conspiracies	2
plots	parcels	2
pls	plz	2
pls	pts	2
plugin	plugins	2
plugins	plugin	2
plumber	plumbers	3
plumber	plumbing	3
plumber	piping	2
plumber	pipes	2
plumbers	plumbing	3
plumbers	plumber	3
plumbers	piping	2
plumbers	pipes	2
plumbing	piping	3
plumbing	plumber	3
plumbing	pipes	3
plumbing	plumbers	3
plume	pen	2
plume	plumes	2
plumes	pen	2
plumes	plume	2
plunder	pillage	3
plunder	piller	3
plunder	pillaging	3
plundered	pillaged	2
plundering	pillage	2
plundering	piller	2
plundering	pillaging	2
plunger	piston	2
plunger	pistons	2
pluralism	plurality	2
pluralist	pluralistic	2
pluralistic	pluralist	2
plurality	pluralism	2
plz	pts	2
plz	pls	2
pmt	mtp	2
pmt	lmp	2
pocket	pouch	4
pocket	pockets	3
pockets	pocket	3
pockets	pouch	3
poet	poets	2
poets	poet	2
pointed	pointy	4
pointes	peaks	3
pointes	picks	2
pointes	piques	2
pointy	pointed	4
poison	poisoned	2
poison	poisons	2
poison	poisoning	2
poisoned	poisons	2
poisoned	poison	2
poisoned	poisoning	2
poisoning	poisoned	2
poisoning	poisons	2
poisoning	poison	2
poisons	poisoned	2
poisons	poison	2
poisons	poisoning	2
poisson	peach	3
poisson	pisces	3
poisson	poissons	3
poissons	peach	3
poissons	pisces	3
poissons	poisson	3
poivre	peppers	5
poivre	pepper	5
pokemon	pokémon	2
pokémon	pokemon	2
polarisation	polarized	2
polarisation	polarised	2
polarisation	polarization	2
polarised	polarized	2
polarised	polarisation	2
polarised	polarization	2
polarization	polarized	2
polarization	polarisation	2
polarization	polarised	2
polarized	polarisation	2
polarized	polarised	2
polarized	polarization	2
pole	poles	8
pole	polish	6
pole	poteau	4
pole	pôle	4
pole	posts	3
pole	polonaise	3
poles	pole	8
poles	polish	6
poles	posts	4
poles	poteau	4
poles	pôle	4
poles	polonaise	3
poli	polished	5
poli	polite	5
poli	polis	5
poli	politeness	4
poli	courtesy	3
police	policeman	4
police	policemen	4
police	fonts	2
policeman	police	4
policeman	policemen	3
policemen	police	4
policemen	policeman	3
policies	policy	2
policies	politics	2
policy	politics	2
policy	policies	2
polio	poliomyelitis	2
poliomyelitis	polio	2
polis	polished	5
polis	polite	5
polis	poli	5
polis	politeness	4
polis	courtesy	3
polish	poles	6
polish	pole	6
polish	polonaise	3
polish	poteau	3
polish	pôle	3
polish	posts	2
polished	polite	5
polished	poli	5
polished	polis	5
polished	politeness	4
polished	courtesy	3
polite	polished	5
polite	poli	5
polite	polis	5
polite	politeness	4
polite	courtesy	3
politeness	polished	4
politeness	polite	4
politeness	poli	4
politeness	polis	4
politeness	courtesy	3
politicization	politicized	2
politicized	politicization	2
politics	policy	2
politics	policies	2
pollutant	pollute	4
pollutant	polluting	4
pollute	pollutant	4
pollute	polluting	4
polluting	pollutant	4
polluting	pollute	4
polonaise	poles	3
polonaise	pole	3
polonaise	polish	3
polygamous	polygamy	2
polygamy	polygamous	2
polymer	polymers	2
polymers	polymer	2
polynesia	polynesian	2
polynesian	polynesia	2
pomegranate	grenade	3
pomegranate	granada	3
pomegranate	grenada	3
pomegranate	grenades	2
pompey	pumped	2
poncho	pancho	2
pont	passerelle	2
pontifical	papal	3
poor	pauvres	2
poor	mediocre	2
pop	pops	2
pope	papes	2
pope	popes	2
pope	pape	2
popes	papes	2
popes	pope	2
popes	pape	2
pops	pop	2
populated	populous	4
population	populations	2
populations	population	2
populous	populated	4
porcine	pigs	4
porn	pornography	3
porn	pornographic	2
porn	porno	2
porno	pornography	2
porno	porn	2
pornographic	pornography	3
pornographic	porn	2
pornography	porn	3
pornography	pornographic	3
pornography	porno	2
portable	mobile	2
porte	gate	2
porter	portier	3
porter	bearer	3
porter	transporter	2
portier	porter	3
pose	posing	5
pose	poses	5
poses	pose	5
poses	posing	5
posing	pose	5
posing	poses	5
positive	positives	4
positives	positive	4
post	publish	2
post	publishing	2
poster	posters	2
posters	poster	2
posts	poles	4
posts	pole	3
posts	polish	2
posture	postures	2
postures	posture	2
pote	pal	2
poteau	pôle	4
poteau	poles	4
poteau	pole	4
poteau	polish	3
potential	potentials	4
potential	potentialities	4
potentialities	potential	4
potentialities	potentials	4
potentials	potential	4
potentials	potentialities	4
pots	pans	2
pouch	pocket	4
pouch	pockets	3
pouches	packets	2
poule	poultry	3
poule	poulet	3
poulet	poultry	3
poulet	poule	3
poultry	poule	3
poultry	poulet	3
pousseur	pusher	2
poutine	putin	2
powder	powders	2
powders	powder	2
ppa	ppp	2
ppe	epi	2
ppp	ppa	2
practical	practices	3
practical	practise	3
practical	practicing	3
practical	practice	3
practice	practise	4
practice	practicing	4
practice	practices	3
practice	practical	3
practice	practising	2
practiced	practised	3
practices	practise	3
practices	practical	3
practices	practicing	3
practices	practice	3
practicing	practise	4
practicing	practice	4
practicing	practices	3
practicing	practical	3
practicing	practising	2
practise	practicing	4
practise	practice	4
practise	practices	3
practise	practical	3
practise	practising	2
practised	practiced	3
practising	practise	2
practising	practicing	2
practising	practice	2
pragmatic	pragmatism	3
pragmatism	pragmatic	3
prairie	prairies	4
prairie	pre	3
prairie	pré	3
prairie	prés	2
prairies	prairie	4
prairies	pre	3
prairies	pré	3
prairies	prés	2
pray	praying	6
pray	prayer	6
pray	prayers	4
pray	prays	3
prayer	praying	6
prayer	pray	6
prayer	prayers	4
prayer	prays	3
prayers	prayer	4
prayers	praying	4
prayers	pray	4
praying	pray	6
praying	prayer	6
praying	prayers	4
praying	prays	3
prays	praying	3
prays	pray	3
prays	prayer	3
pre	pré	4
pre	prairies	3
pre	prairie	3
preach	preaches	2
preach	preaching	2
preacher	pasteur	2
preacher	pastor	2
preaches	preaching	2
preaches	preach	2
preaching	preaches	2
preaching	preach	2
precaution	precautions	3
precaution	precautionary	2
precaution	prudence	2
precautionary	precaution	2
precautionary	precautions	2
precautions	precaution	3
precautions	precautionary	2
precautions	prudence	2
precedence	preponderance	3
precedence	supremacy	3
precedence	primacy	3
precedent	precedents	4
precedent	previous	4
precedents	precedent	4
precedents	previous	4
precipitate	precipitated	2
precipitated	precipitate	2
precondition	prerequisites	2
precondition	prerequisite	2
precondition	preconditions	2
preconditions	prerequisites	2
preconditions	precondition	2
preconditions	prerequisite	2
predator	predators	2
predator	predatory	2
predators	predator	2
predators	predatory	2
predatory	predators	2
predatory	predator	2
predefined	preset	3
predict	predicting	2
predictability	predictable	3
predictability	foreseeable	2
predictable	predictability	3
predictable	foreseeable	2
predicting	predict	2
prediction	predictions	4
prediction	prognosis	3
predictions	prediction	4
predictions	prognosis	4
predominance	dominance	2
prefer	preferring	5
prefer	prefers	4
preference	preferred	6
preference	privileged	5
preference	favorite	4
preference	favourite	4
preference	favourites	4
preference	favorites	3
preference	preferences	2
preferences	preference	2
preferences	preferred	2
preferred	privileged	9
preferred	preference	6
preferred	privileges	5
preferred	privilege	5
preferred	favorite	4
preferred	favourite	4
preferred	favourites	4
preferred	favorites	3
preferred	preferences	2
preferring	prefer	5
preferring	prefers	4
prefers	preferring	4
prefers	prefer	4
prehistoric	prehistory	3
prehistory	prehistoric	3
prejudice	prejudices	3
prejudices	prejudice	3
preliminaries	preliminary	2
preliminary	preliminaries	2
premature	prematurely	4
prematurely	premature	4
premier	premieres	4
premier	premiere	4
premiere	premieres	4
premiere	premier	4
premieres	premier	4
premieres	premiere	4
premium	premiums	3
premium	prime	2
premiums	premium	3
premiums	prime	2
prenatal	antenatal	2
preparation	preparations	3
preparations	preparation	3
prepare	prepares	3
prepare	preparing	3
prepares	prepare	3
prepares	preparing	3
preparing	prepare	3
preparing	prepares	3
preponderance	precedence	3
preponderance	supremacy	3
preponderance	primacy	3
prerequisite	prerequisites	2
prerequisite	precondition	2
prerequisite	preconditions	2
prerequisites	precondition	2
prerequisites	prerequisite	2
prerequisites	preconditions	2
prescribed	prescribes	3
prescribes	prescribed	3
presence	participation	2
present	presents	4
presents	present	4
preset	predefined	3
presidency	president	3
president	presidency	3
pressure	pressures	2
pressures	pressure	2
pressurised	pressurized	2
pressurized	pressurised	2
presume	presumes	2
presumes	presume	2
presumption	presumptive	2
presumption	presumptions	2
presumptions	presumption	2
presumptions	presumptive	2
presumptive	presumption	2
presumptive	presumptions	2
pret	ready	5
pretend	pretending	5
pretend	pretender	3
pretender	pretend	3
pretender	pretending	3
pretending	pretend	5
pretending	pretender	3
preventative	preventive	3
preventive	preventative	3
previous	precedent	4
previous	precedents	4
priest	prêtre	2
primacy	supremacy	4
primacy	preponderance	3
primacy	precedence	3
primal	primeval	5
primal	primitive	5
primal	primitives	4
primaries	elementary	2
primaries	primary	2
primary	elementary	2
primary	primaries	2
primate	primates	2
primates	primate	2
prime	premium	2
prime	premiums	2
primer	primers	2
primers	primer	2
primeval	primitive	5
primeval	primal	5
primeval	primitives	4
primitive	primeval	5
primitive	primal	5
primitive	primitives	4
primitives	primeval	4
primitives	primitive	4
primitives	primal	4
princess	princesses	3
princesses	princess	3
print	printed	6
print	impression	5
print	printing	5
print	printers	4
printed	print	6
printed	impression	3
printed	printing	3
printed	printers	2
printemps	spring	2
printemps	springtime	2
printer	printers	5
printer	printing	3
printers	printing	6
printers	printer	5
printers	print	4
printers	impression	4
printers	printed	2
printing	printers	6
printing	print	5
printing	impression	5
printing	printer	3
printing	printed	3
priorities	priority	4
priority	priorities	4
prisoners	detainees	3
privation	privations	2
privation	deprivation	2
privations	privation	2
privations	deprivation	2
privatisation	privatization	2
privatised	privatized	3
privatization	privatisation	2
privatized	privatised	3
privilege	privileges	6
privilege	privileged	6
privilege	preferred	5
privileged	preferred	9
privileged	privileges	6
privileged	privilege	6
privileged	preference	5
privileged	favorite	4
privileged	favourite	4
privileged	favourites	4
privileged	favorites	3
privileges	privilege	6
privileges	privileged	6
privileges	preferred	5
probabilities	probability	2
probability	probabilities	2
probable	probably	2
probably	probable	2
problem	problematic	3
problematic	problem	3
process	processes	3
processes	process	3
processor	processors	2
processors	processor	2
proclaim	proclaiming	3
proclaim	proclaims	3
proclaiming	proclaim	3
proclaiming	proclaims	2
proclaims	proclaim	3
proclaims	proclaiming	2
procreate	procreation	2
