a	b	hops	quality	subchain
en:strokes	en:street	5	0.825	en:strokes ≈ fr:strict = en:strict ≈ fr:strictes ~ fr:stricte ≈ en:street
en:strokes	fr:rues	6	0.825	en:strokes ≈ fr:strict = en:strict ≈ fr:strictes ~ fr:stricte ≈ en:street = fr:rues
en:strokes	fr:street	6	0.825	en:strokes ≈ fr:strict = en:strict ≈ fr:strictes ~ fr:stricte ≈ en:street = fr:street
en:strokes	fr:rue	6	0.825	en:strokes ≈ fr:strict = en:strict ≈ fr:strictes ~ fr:stricte ≈ en:street = fr:rue
en:struck	en:stock	2	0.825	en:struck ≈ fr:stock = en:stock
en:struck	fr:stocks	3	0.825	en:struck ≈ fr:stock = en:stock ≈ fr:stocks
en:struck	en:stocks	4	0.825	en:struck ≈ fr:stock = en:stock ≈ fr:stocks = en:stocks
en:struck	fr:saxe	5	0.825	en:struck ≈ fr:stock = en:stock ≈ fr:stocks = en:stocks ≈ fr:saxe
en:tour	fr:pâle	6	0.825	en:tour ~ en:tower ≈ fr:tas = en:pile ≈ fr:pal = en:pal ≈ fr:pâle
en:tower	fr:pâle	5	0.825	~ en:tower fr:tas = en:pile ≈ fr:pal = en:pal ≈ fr:pâle
fr:tas	fr:pâle	4	0.825	≈ fr:tas = en:pile fr:pal = en:pal ≈ fr:pâle
en:tour	fr:pal	4	0.825	en:tour ~ en:tower ≈ fr:tas = en:pile ≈ fr:pal
en:tour	en:pal	5	0.825	en:tour ~ en:tower ≈ fr:tas = en:pile ≈ fr:pal = en:pal
en:tower	en:pal	4	0.825	~ en:tower fr:tas = en:pile ≈ fr:pal = en:pal
fr:tas	en:pal	3	0.825	≈ fr:tas = en:pile fr:pal = en:pal
en:pile	fr:pâle	3	0.825	= en:pile ≈ fr:pal = en:pal fr:pâle
fr:pal	fr:pâle	2	0.825	≈ fr:pal = en:pal ≈ fr:pâle
en:tour	fr:pale	6	0.825	en:tour ~ en:tower ≈ fr:tas = en:pile ≈ fr:pal = en:pal ≈ fr:pale
en:tower	fr:pale	5	0.825	~ en:tower fr:tas = en:pile ≈ fr:pal = en:pal ≈ fr:pale
fr:tas	fr:pale	4	0.825	≈ fr:tas = en:pile fr:pal = en:pal ≈ fr:pale
fr:pal	fr:pale	2	0.825	≈ fr:pal = en:pal ≈ fr:pale
en:varies	en:sorry	5	0.825	en:varies ≈ fr:cerises ~ fr:cerise ≈ en:series = fr:séries ≈ en:sorry
en:varies	fr:désolé	6	0.825	en:varies ≈ fr:cerises ~ fr:cerise ≈ en:series = fr:séries ≈ en:sorry = fr:désolé
en:vary	fr:cerises	2	0.825	en:vary ~ en:varies ≈ fr:cerises
en:vary	en:sweetheart	5	0.825	en:vary ~ en:varies ≈ fr:cerises = en:cherry ≈ fr:chérie = en:sweetheart
en:vary	fr:suit hâte	6	0.825	en:vary ~ en:varies ≈ fr:cerises = en:cherry ≈ fr:chérie = en:sweetheart ≈ fr:suit hâte
en:varies	en:sweetheart	4	0.825	~ en:varies fr:cerises = en:cherry ≈ fr:chérie = en:sweetheart
en:varies	fr:suit hâte	5	0.825	~ en:varies fr:cerises = en:cherry ≈ fr:chérie = en:sweetheart ≈ fr:suit hâte
en:when	fr:déteste	2	0.825	en:when ≈ fr:haine ~ fr:déteste
en:when	fr:haïr	2	0.825	en:when ≈ fr:haine ~ fr:haïr
en:when	fr:haineux	2	0.825	en:when ≈ fr:haine ~ fr:haineux
fr:secte	fr:sectes	4	0.824	≈ fr:secte = en:sect fr:sexe = en:sex ≈ fr:sectes
en:area	fr:types	6	0.824	en:area ~ en:field ≈ fr:fil = en:thread ≈ fr:raide = en:steep ≈ fr:types
en:field	fr:types	5	0.824	~ en:field fr:fil = en:thread ≈ fr:raide = en:steep ≈ fr:types
fr:fil	fr:types	4	0.824	≈ fr:fil = en:thread fr:raide = en:steep ≈ fr:types
en:thread	fr:types	3	0.824	= en:thread ≈ fr:raide = en:steep fr:types
en:fez	en:feather	3	0.824	en:fez = fr:fès ≈ en:feathers ~ en:feather
en:fez	fr:fait	4	0.824	en:fez = fr:fès ≈ en:feathers ~ en:feather ≈ fr:fait
fr:fès	en:feather	2	0.824	= fr:fès en:feathers ~ en:feather
fr:fès	fr:fait	3	0.824	= fr:fès en:feathers ~ en:feather ≈ fr:fait
en:bench	en:decrease	2	0.824	~ en:bench ≈ fr:baisse = en:decrease
en:bench	fr:décrit	3	0.824	~ en:bench ≈ fr:baisse = en:decrease fr:décrit
fr:bottines	fr:bus	2	0.824	≈ fr:bottines en:boots ≈ fr:bus
fr:bottines	en:bus	3	0.824	≈ fr:bottines en:boots ≈ fr:bus = en:bus
fr:bottines	fr:basses	4	0.824	≈ fr:bottines en:boots ≈ fr:bus = en:bus ≈ fr:basses
fr:bottines	fr:basse	5	0.824	≈ fr:bottines en:boots ≈ fr:bus = en:bus ≈ fr:basses ~ fr:basse
fr:bottines	fr:bas	5	0.824	≈ fr:bottines en:boots ≈ fr:bus = en:bus ≈ fr:basses ~ fr:bas
fr:bottines	fr:faible	5	0.824	≈ fr:bottines en:boots ≈ fr:bus = en:bus ≈ fr:basses ~ fr:faible
en:boots	fr:faible	4	0.824	= en:boots ≈ fr:bus en:bus ≈ fr:basses ~ fr:faible
fr:bus	fr:faible	3	0.824	≈ fr:bus = en:bus ≈ fr:basses fr:faible
en:bus	fr:faible	2	0.824	= en:bus ≈ fr:basses ~ fr:faible
en:boarding	en:boots	2	0.824	en:boarding ≈ fr:bottines = en:boots
en:boarding	fr:bus	3	0.824	en:boarding ≈ fr:bottines = en:boots ≈ fr:bus
en:boarding	en:bus	4	0.824	en:boarding ≈ fr:bottines = en:boots ≈ fr:bus = en:bus
en:boarding	fr:basses	5	0.824	en:boarding ≈ fr:bottines = en:boots ≈ fr:bus = en:bus ≈ fr:basses
en:boarding	fr:basse	6	0.824	en:boarding ≈ fr:bottines = en:boots ≈ fr:bus = en:bus ≈ fr:basses ~ fr:basse
en:boarding	fr:bas	6	0.824	en:boarding ≈ fr:bottines = en:boots ≈ fr:bus = en:bus ≈ fr:basses ~ fr:bas
en:boarding	fr:faible	6	0.824	en:boarding ≈ fr:bottines = en:boots ≈ fr:bus = en:bus ≈ fr:basses ~ fr:faible
en:boys	fr:pif	6	0.824	en:boys ≈ fr:boss = en:boss ≈ fr:bosse = en:bump ≈ fr:bip ~ fr:pif
en:broader	fr:broches	3	0.824	en:broader ≈ fr:brosse = en:brush ≈ fr:broches
en:broader	en:pins	4	0.824	en:broader ≈ fr:brosse = en:brush ≈ fr:broches = en:pins
en:broader	fr:pise	5	0.824	en:broader ≈ fr:brosse = en:brush ≈ fr:broches = en:pins ≈ fr:pise
fr:brosse	fr:broches	2	0.824	≈ fr:brosse en:brush ≈ fr:broches
fr:brosse	en:pins	3	0.824	≈ fr:brosse en:brush ≈ fr:broches = en:pins
fr:brosse	fr:pise	4	0.824	≈ fr:brosse en:brush ≈ fr:broches = en:pins ≈ fr:pise
en:brush	en:pins	2	0.824	= en:brush ≈ fr:broches en:pins
en:brush	fr:pise	3	0.824	= en:brush ≈ fr:broches en:pins ≈ fr:pise
fr:broches	fr:pise	2	0.824	≈ fr:broches = en:pins ≈ fr:pise
en:bugs	fr:sectes	6	0.824	en:bugs ~ en:insect ≈ fr:secte = en:sect ≈ fr:sexe = en:sex ≈ fr:sectes
en:insect	fr:sectes	5	0.824	~ en:insect fr:secte = en:sect ≈ fr:sexe = en:sex ≈ fr:sectes
en:cap	en:police	3	0.824	en:cap = fr:cap ≈ en:cop ~ en:police
en:cap	fr:polices	4	0.824	en:cap = fr:cap ≈ en:cop ~ en:police ≈ fr:polices
en:cap	en:font	5	0.824	en:cap = fr:cap ≈ en:cop ~ en:police ≈ fr:polices = en:font
en:cap	fr:phone	6	0.824	en:cap = fr:cap ≈ en:cop ~ en:police ≈ fr:polices = en:font ≈ fr:phone
fr:cap	en:police	2	0.824	= fr:cap en:cop ~ en:police
fr:cap	fr:polices	3	0.824	= fr:cap en:cop ~ en:police ≈ fr:polices
fr:cap	en:font	4	0.824	= fr:cap en:cop ~ en:police ≈ fr:polices = en:font
fr:cap	fr:phone	5	0.824	= fr:cap en:cop ~ en:police ≈ fr:polices = en:font ≈ fr:phone
en:cape	en:cop	2	0.824	en:cape = fr:cap ≈ en:cop
en:cape	en:police	3	0.824	en:cape = fr:cap ≈ en:cop ~ en:police
en:cape	fr:polices	4	0.824	en:cape = fr:cap ≈ en:cop ~ en:police ≈ fr:polices
en:cape	en:font	5	0.824	en:cape = fr:cap ≈ en:cop ~ en:police ≈ fr:polices = en:font
en:cape	fr:phone	6	0.824	en:cape = fr:cap ≈ en:cop ~ en:police ≈ fr:polices = en:font ≈ fr:phone
fr:masse	en:masses	3	0.824	≈ fr:masse = en:mass fr:masses = en:masses
fr:masse	fr:mes aise	4	0.824	≈ fr:masse = en:mass fr:masses = en:masses ≈ fr:mes aise
en:cleaned	en:key	2	0.824	en:cleaned ≈ fr:clé = en:key
en:cleaned	fr:qui	3	0.824	en:cleaned ≈ fr:clé = en:key ≈ fr:qui
en:cleaned	fr:oms	4	0.824	en:cleaned ≈ fr:clé = en:key ≈ fr:qui ~ fr:oms
en:cleaned	fr:who	4	0.824	en:cleaned ≈ fr:clé = en:key ≈ fr:qui ~ fr:who
en:court	fr:répondit	4	0.824	≈ en:court = fr:cour en:cure ~ en:remedy ≈ fr:répondit
fr:cour	fr:répondit	3	0.824	= fr:cour ≈ en:cure ~ en:remedy fr:répondit
en:cure	fr:répondit	2	0.824	≈ en:cure ~ en:remedy ≈ fr:répondit
en:crazy	en:strength	5	0.824	en:crazy = fr:folle ≈ en:false = fr:fausse ≈ en:force ~ en:strength
en:crazy	fr:stresse	6	0.824	en:crazy = fr:folle ≈ en:false = fr:fausse ≈ en:force ~ en:strength ≈ fr:stresse
fr:folle	en:strength	4	0.824	= fr:folle en:false = fr:fausse ≈ en:force ~ en:strength
fr:folle	fr:stresse	5	0.824	= fr:folle en:false = fr:fausse ≈ en:force ~ en:strength ≈ fr:stresse
en:false	en:strength	3	0.824	≈ en:false = fr:fausse en:force ~ en:strength
en:false	fr:stresse	4	0.824	≈ en:false = fr:fausse en:force ~ en:strength ≈ fr:stresse
en:force	fr:stresse	2	0.824	≈ en:force ~ en:strength ≈ fr:stresse
en:fake	en:shake	2	0.824	= en:fake ≈ fr:shake = en:shake
en:fake	fr:chez hic	3	0.824	= en:fake ≈ fr:shake = en:shake fr:chez hic
en:crews	fr:coup	2	0.824	en:crews ~ en:crew ≈ fr:coup
en:crews	en:blow	3	0.824	en:crews ~ en:crew ≈ fr:coup = en:blow
en:crews	fr:flow	4	0.824	en:crews ~ en:crew ≈ fr:coup = en:blow ≈ fr:flow
en:crews	en:flow	5	0.824	en:crews ~ en:crew ≈ fr:coup = en:blow ≈ fr:flow = en:flow
en:crews	fr:flots	6	0.824	en:crews ~ en:crew ≈ fr:coup = en:blow ≈ fr:flow = en:flow ≈ fr:flots
en:crew	en:blow	2	0.824	~ en:crew fr:coup = en:blow
en:crew	fr:flow	3	0.824	~ en:crew fr:coup = en:blow ≈ fr:flow
en:crew	en:flow	4	0.824	~ en:crew fr:coup = en:blow ≈ fr:flow = en:flow
en:crew	fr:flots	5	0.824	~ en:crew fr:coup = en:blow ≈ fr:flow = en:flow ≈ fr:flots
en:crews	fr:flot	6	0.824	en:crews ~ en:crew ≈ fr:coup = en:blow ≈ fr:flow = en:flow ≈ fr:flot
en:crew	fr:flot	5	0.824	~ en:crew fr:coup = en:blow ≈ fr:flow = en:flow ≈ fr:flot
en:cue	en:field	5	0.824	en:cue ≈ fr:cailloux ~ fr:caillou ≈ en:queue = fr:file ≈ en:field
en:cue	fr:champ	6	0.824	en:cue ≈ fr:cailloux ~ fr:caillou ≈ en:queue = fr:file ≈ en:field = fr:champ
fr:cailloux	en:field	4	0.824	≈ fr:cailloux fr:caillou ≈ en:queue = fr:file ≈ en:field
fr:cailloux	fr:champ	5	0.824	≈ fr:cailloux fr:caillou ≈ en:queue = fr:file ≈ en:field = fr:champ
fr:caillou	en:field	3	0.824	~ fr:caillou ≈ en:queue fr:file ≈ en:field
fr:caillou	fr:champ	4	0.824	~ fr:caillou ≈ en:queue fr:file ≈ en:field = fr:champ
en:queue	fr:champ	3	0.824	≈ en:queue = fr:file ≈ en:field fr:champ
fr:file	fr:champ	2	0.824	= fr:file ≈ en:field = fr:champ
fr:drogue	en:draw	3	0.824	= fr:drogue en:drugs = fr:drogues ≈ en:draw
fr:drogue	en:draws	4	0.824	= fr:drogue en:drugs = fr:drogues ≈ en:draw ~ en:draws
fr:drogue	fr:treize	5	0.824	= fr:drogue en:drugs = fr:drogues ≈ en:draw ~ en:draws ≈ fr:treize
en:direct	fr:directe	2	0.824	en:direct ≈ fr:directs ~ fr:directe
en:direct	en:defect	3	0.824	en:direct ≈ fr:directs ~ fr:directe ≈ en:defect
fr:directs	en:defect	2	0.824	≈ fr:directs fr:directe ≈ en:defect
en:direct	fr:défaut	4	0.824	en:direct ≈ fr:directs ~ fr:directe ≈ en:defect = fr:défaut
fr:directs	fr:défaut	3	0.824	≈ fr:directs fr:directe ≈ en:defect = fr:défaut
fr:directe	fr:défaut	2	0.824	~ fr:directe ≈ en:defect fr:défaut
en:domain	fr:types	6	0.824	en:domain ~ en:field ≈ fr:fil = en:thread ≈ fr:raide = en:steep ≈ fr:types
en:domain	fr:type	6	0.824	en:domain ~ en:field ≈ fr:fil = en:thread ≈ fr:raide = en:steep ≈ fr:type
en:field	fr:type	5	0.824	~ en:field fr:fil = en:thread ≈ fr:raide = en:steep ≈ fr:type
fr:fil	fr:type	4	0.824	≈ fr:fil = en:thread fr:raide = en:steep ≈ fr:type
en:draw	fr:drogue	3	0.824	~ en:draw ≈ fr:drogues = en:drugs fr:drogue
en:draw	en:drugs	2	0.824	~ en:draw ≈ fr:drogues = en:drugs
fr:drogues	fr:drogue	2	0.824	≈ fr:drogues = en:drugs ≈ fr:drogue
en:drug	en:draw	4	0.824	en:drug = fr:drogue ≈ en:drugs = fr:drogues ≈ en:draw
en:drug	en:draws	5	0.824	en:drug = fr:drogue ≈ en:drugs = fr:drogues ≈ en:draw ~ en:draws
en:drug	fr:treize	6	0.824	en:drug = fr:drogue ≈ en:drugs = fr:drogues ≈ en:draw ~ en:draws ≈ fr:treize
en:drug	en:drugs	2	0.824	en:drug = fr:drogue ≈ en:drugs
en:drug	fr:drogues	3	0.824	en:drug = fr:drogue ≈ en:drugs = fr:drogues
fr:drogue	fr:drogues	2	0.824	= fr:drogue en:drugs = fr:drogues
fr:fausse	en:shake	3	0.824	≈ fr:fausse = en:fake fr:shake = en:shake
fr:fausse	fr:chez hic	4	0.824	≈ fr:fausse = en:fake fr:shake = en:shake ≈ fr:chez hic
en:explain	fr:explique	2	0.824	en:explain ~ en:explaining ≈ fr:explique
en:explain	en:explains	3	0.824	en:explain ~ en:explaining ≈ fr:explique = en:explains
en:explain	fr:explose	4	0.824	en:explain ~ en:explaining ≈ fr:explique = en:explains ≈ fr:explose
en:explain	en:explode	5	0.824	en:explain ~ en:explaining ≈ fr:explique = en:explains ≈ fr:explose = en:explode
en:explain	fr:explosent	6	0.824	en:explain ~ en:explaining ≈ fr:explique = en:explains ≈ fr:explose = en:explode ≈ fr:explosent
en:explaining	en:explains	2	0.824	~ en:explaining fr:explique = en:explains
en:explaining	fr:explose	3	0.824	~ en:explaining fr:explique = en:explains ≈ fr:explose
en:explaining	en:explode	4	0.824	~ en:explaining fr:explique = en:explains ≈ fr:explose = en:explode
en:explaining	fr:explosent	5	0.824	~ en:explaining fr:explique = en:explains ≈ fr:explose = en:explode ≈ fr:explosent
fr:explique	fr:explose	2	0.824	≈ fr:explique = en:explains fr:explose
fr:explique	en:explode	3	0.824	≈ fr:explique = en:explains fr:explose = en:explode
fr:explique	fr:explosent	4	0.824	≈ fr:explique = en:explains fr:explose = en:explode ≈ fr:explosent
en:explains	en:explode	2	0.824	= en:explains ≈ fr:explose = en:explode
fr:fès	en:done	4	0.824	= fr:fès en:feathers ~ en:feather ≈ fr:fait = en:done
fr:fès	fr:donne	5	0.824	= fr:fès en:feathers ~ en:feather ≈ fr:fait = en:done ≈ fr:donne
en:fez	en:done	5	0.824	en:fez = fr:fès ≈ en:feathers ~ en:feather ≈ fr:fait = en:done
en:fez	fr:donne	6	0.824	en:fez = fr:fès ≈ en:feathers ~ en:feather ≈ fr:fait = en:done ≈ fr:donne
en:feeding	en:fine	2	0.824	en:feeding ≈ fr:fine = en:fine
en:feeding	fr:fan	3	0.824	en:feeding ≈ fr:fine = en:fine ≈ fr:fan
en:feeding	en:fan	4	0.824	en:feeding ≈ fr:fine = en:fine ≈ fr:fan = en:fan
en:feeding	fr:fans	5	0.824	en:feeding ≈ fr:fine = en:fine ≈ fr:fan = en:fan ≈ fr:fans
en:ferrule	en:crown	5	0.824	en:ferrule ≈ fr:foule = en:crowd ≈ fr:crânes ~ fr:crâne ≈ en:crown
en:ferrule	fr:couronnes	6	0.824	en:ferrule ≈ fr:foule = en:crowd ≈ fr:crânes ~ fr:crâne ≈ en:crown = fr:couronnes
en:ferrule	fr:crown	6	0.824	en:ferrule ≈ fr:foule = en:crowd ≈ fr:crânes ~ fr:crâne ≈ en:crown = fr:crown
en:five	en:sec	2	0.824	en:five = fr:cinq ≈ en:sec
en:five	en:dry	3	0.824	en:five = fr:cinq ≈ en:sec ~ en:dry
en:five	fr:drap	4	0.824	en:five = fr:cinq ≈ en:sec ~ en:dry ≈ fr:drap
en:five	en:sheet	5	0.824	en:five = fr:cinq ≈ en:sec ~ en:dry ≈ fr:drap = en:sheet
en:five	fr:schiste	6	0.824	en:five = fr:cinq ≈ en:sec ~ en:dry ≈ fr:drap = en:sheet ≈ fr:schiste
fr:cinq	en:dry	2	0.824	= fr:cinq en:sec ~ en:dry
fr:cinq	fr:drap	3	0.824	= fr:cinq en:sec ~ en:dry ≈ fr:drap
fr:cinq	en:sheet	4	0.824	= fr:cinq en:sec ~ en:dry ≈ fr:drap = en:sheet
fr:cinq	fr:schiste	5	0.824	= fr:cinq en:sec ~ en:dry ≈ fr:drap = en:sheet ≈ fr:schiste
en:sec	fr:drap	2	0.824	≈ en:sec ~ en:dry fr:drap
en:sec	en:sheet	3	0.824	≈ en:sec ~ en:dry fr:drap = en:sheet
en:sec	fr:schiste	4	0.824	≈ en:sec ~ en:dry fr:drap = en:sheet ≈ fr:schiste
en:forcing	en:fake	3	0.824	en:forcing ~ en:force ≈ fr:fausse = en:fake
en:forcing	fr:shake	4	0.824	en:forcing ~ en:force ≈ fr:fausse = en:fake ≈ fr:shake
en:forcing	en:shake	5	0.824	en:forcing ~ en:force ≈ fr:fausse = en:fake ≈ fr:shake = en:shake
en:forcing	fr:chez hic	6	0.824	en:forcing ~ en:force ≈ fr:fausse = en:fake ≈ fr:shake = en:shake ≈ fr:chez hic
en:force	en:shake	4	0.824	~ en:force fr:fausse = en:fake ≈ fr:shake = en:shake
en:force	fr:chez hic	5	0.824	~ en:force fr:fausse = en:fake ≈ fr:shake = en:shake ≈ fr:chez hic
en:fresh	en:fridge	3	0.824	en:fresh ≈ fr:fraîche ~ fr:frais ≈ en:fridge
en:fresh	fr:réfrigérateur	4	0.824	en:fresh ≈ fr:fraîche ~ fr:frais ≈ en:fridge = fr:réfrigérateur
fr:fraîche	en:fridge	2	0.824	≈ fr:fraîche fr:frais ≈ en:fridge
fr:fraîche	fr:réfrigérateur	3	0.824	≈ fr:fraîche fr:frais ≈ en:fridge = fr:réfrigérateur
fr:frais	fr:réfrigérateur	2	0.824	~ fr:frais ≈ en:fridge fr:réfrigérateur
en:fresh	fr:frigo	4	0.824	en:fresh ≈ fr:fraîche ~ fr:frais ≈ en:fridge = fr:frigo
fr:fraîche	fr:frigo	3	0.824	≈ fr:fraîche fr:frais ≈ en:fridge = fr:frigo
fr:frais	fr:frigo	2	0.824	~ fr:frais ≈ en:fridge fr:frigo
en:game	fr:mini	4	0.824	en:game = fr:match ≈ en:much ~ en:many ≈ fr:mini
en:game	en:mini	5	0.824	en:game = fr:match ≈ en:much ~ en:many ≈ fr:mini = en:mini
en:game	fr:mie nient	6	0.824	en:game = fr:match ≈ en:much ~ en:many ≈ fr:mini = en:mini ≈ fr:mie nient
fr:match	fr:mini	3	0.824	= fr:match en:much ~ en:many ≈ fr:mini
fr:match	en:mini	4	0.824	= fr:match en:much ~ en:many ≈ fr:mini = en:mini
fr:match	fr:mie nient	5	0.824	= fr:match en:much ~ en:many ≈ fr:mini = en:mini ≈ fr:mie nient
en:much	fr:mini	2	0.824	≈ en:much ~ en:many fr:mini
en:much	en:mini	3	0.824	≈ en:much ~ en:many fr:mini = en:mini
en:much	fr:mie nient	4	0.824	≈ en:much ~ en:many fr:mini = en:mini ≈ fr:mie nient
en:many	en:mini	2	0.824	~ en:many ≈ fr:mini = en:mini
en:many	fr:mie nient	3	0.824	~ en:many ≈ fr:mini = en:mini fr:mie nient
en:gary	en:codes	4	0.824	en:gary ≈ fr:guéri = en:cured ≈ fr:codes = en:codes
en:gary	fr:cause	5	0.824	en:gary ≈ fr:guéri = en:cured ≈ fr:codes = en:codes ≈ fr:cause
en:gary	fr:causes	6	0.824	en:gary ≈ fr:guéri = en:cured ≈ fr:codes = en:codes ≈ fr:cause ~ fr:causes
fr:guéri	en:codes	3	0.824	≈ fr:guéri en:cured ≈ fr:codes = en:codes
fr:guéri	fr:cause	4	0.824	≈ fr:guéri en:cured ≈ fr:codes = en:codes ≈ fr:cause
fr:guéri	fr:causes	5	0.824	≈ fr:guéri en:cured ≈ fr:codes = en:codes ≈ fr:cause ~ fr:causes
en:gay	fr:aise	5	0.824	en:gay ≈ fr:gué = en:ford ≈ fr:fautes = en:errors ≈ fr:aise
fr:gué	fr:aise	4	0.824	≈ fr:gué en:ford ≈ fr:fautes = en:errors ≈ fr:aise
en:ford	fr:aise	3	0.824	= en:ford ≈ fr:fautes en:errors ≈ fr:aise
fr:fautes	fr:aise	2	0.824	≈ fr:fautes = en:errors ≈ fr:aise
en:gear	en:gold	4	0.824	en:gear ≈ fr:guerre = en:war ≈ fr:or = en:gold
fr:guerre	en:gold	3	0.824	≈ fr:guerre en:war ≈ fr:or = en:gold
en:war	en:gold	2	0.824	= en:war ≈ fr:or en:gold
en:gear	fr:guilde	5	0.824	en:gear ≈ fr:guerre = en:war ≈ fr:or = en:gold ≈ fr:guilde
fr:guerre	fr:guilde	4	0.824	≈ fr:guerre en:war ≈ fr:or = en:gold ≈ fr:guilde
en:war	fr:guilde	3	0.824	= en:war ≈ fr:or en:gold ≈ fr:guilde
fr:or	fr:guilde	2	0.824	≈ fr:or = en:gold ≈ fr:guilde
en:insects	fr:sectes	6	0.824	en:insects ~ en:insect ≈ fr:secte = en:sect ≈ fr:sexe = en:sex ≈ fr:sectes
en:least	en:latest	4	0.824	en:least ≈ fr:listes ~ fr:liste ≈ en:last ~ en:latest
en:least	fr:laid est	5	0.824	en:least ≈ fr:listes ~ fr:liste ≈ en:last ~ en:latest ≈ fr:laid est
en:lightning	fr:flèches	2	0.824	en:lightning ~ en:flash ≈ fr:flèches
en:lightning	fr:flèche	3	0.824	en:lightning ~ en:flash ≈ fr:flèches ~ fr:flèche
en:lightning	en:flesh	4	0.824	en:lightning ~ en:flash ≈ fr:flèches ~ fr:flèche ≈ en:flesh
en:lightning	fr:chair	5	0.824	en:lightning ~ en:flash ≈ fr:flèches ~ fr:flèche ≈ en:flesh = fr:chair
en:lips	fr:masse	2	0.824	en:lips ~ en:mouth ≈ fr:masse
en:lips	en:mass	3	0.824	en:lips ~ en:mouth ≈ fr:masse = en:mass
en:lips	fr:masses	4	0.824	en:lips ~ en:mouth ≈ fr:masse = en:mass ≈ fr:masses
en:lips	en:masses	5	0.824	en:lips ~ en:mouth ≈ fr:masse = en:mass ≈ fr:masses = en:masses
en:lips	fr:mes aise	6	0.824	en:lips ~ en:mouth ≈ fr:masse = en:mass ≈ fr:masses = en:masses ≈ fr:mes aise
fr:match	fr:matchs	3	0.824	≈ fr:match = en:match ≈ fr:matches fr:matchs
en:marched	fr:matches	2	0.824	en:marched ≈ fr:matchs ~ fr:matches
en:marched	en:match	3	0.824	en:marched ≈ fr:matchs ~ fr:matches ≈ en:match
en:marched	fr:match	4	0.824	en:marched ≈ fr:matchs ~ fr:matches ≈ en:match = fr:match
en:marched	en:marge	5	0.824	en:marched ≈ fr:matchs ~ fr:matches ≈ en:match = fr:match ≈ en:marge
en:marched	fr:marge	6	0.824	en:marched ≈ fr:matchs ~ fr:matches ≈ en:match = fr:match ≈ en:marge = fr:marge
en:marge	fr:matchs	4	0.824	= en:marge ≈ fr:match en:match ≈ fr:matches ~ fr:matchs
en:marriage	en:marge	2	0.824	en:marriage ≈ fr:marge = en:marge
en:marriage	fr:match	3	0.824	en:marriage ≈ fr:marge = en:marge ≈ fr:match
en:marriage	en:match	4	0.824	en:marriage ≈ fr:marge = en:marge ≈ fr:match = en:match
en:marriage	fr:matches	6	0.824	en:marriage ≈ fr:marge = en:marge ≈ fr:match = en:match ≈ fr:matchs ~ fr:matches
en:marriage	fr:matchs	6	0.824	en:marriage ≈ fr:marge = en:marge ≈ fr:match = en:match ≈ fr:matches ~ fr:matchs
fr:marge	fr:match	2	0.824	≈ fr:marge en:marge ≈ fr:match
fr:marge	en:match	3	0.824	≈ fr:marge en:marge ≈ fr:match = en:match
fr:marge	fr:matches	5	0.824	≈ fr:marge en:marge ≈ fr:match = en:match ≈ fr:matchs ~ fr:matches
fr:marge	fr:matchs	5	0.824	≈ fr:marge en:marge ≈ fr:match = en:match ≈ fr:matches ~ fr:matchs
en:match	fr:matchs	2	0.824	= en:match ≈ fr:matches ~ fr:matchs
en:marriage	fr:correspondances	6	0.824	en:marriage ≈ fr:marge = en:marge ≈ fr:match = en:match ≈ fr:matchs ~ fr:correspondances
fr:marge	fr:correspondances	5	0.824	≈ fr:marge en:marge ≈ fr:match = en:match ≈ fr:matchs ~ fr:correspondances
en:marge	fr:correspondances	4	0.824	= en:marge ≈ fr:match en:match ≈ fr:matchs ~ fr:correspondances
fr:match	fr:correspondances	3	0.824	≈ fr:match = en:match ≈ fr:matchs fr:correspondances
en:match	fr:correspondances	2	0.824	= en:match ≈ fr:matchs ~ fr:correspondances
en:match	fr:mini	4	0.824	en:match = fr:match ≈ en:much ~ en:many ≈ fr:mini
en:match	en:mini	5	0.824	en:match = fr:match ≈ en:much ~ en:many ≈ fr:mini = en:mini
en:match	fr:mie nient	6	0.824	en:match = fr:match ≈ en:much ~ en:many ≈ fr:mini = en:mini ≈ fr:mie nient
en:meets	en:miss	2	0.824	en:meets ≈ fr:miss = en:miss
en:meets	fr:messes	3	0.824	en:meets ≈ fr:miss = en:miss ≈ fr:messes
en:meets	fr:masses	4	0.824	en:meets ≈ fr:miss = en:miss ≈ fr:messes ~ fr:masses
en:meets	en:mouse	5	0.824	en:meets ≈ fr:miss = en:miss ≈ fr:messes ~ fr:masses ≈ en:mouse
en:meets	fr:souris	6	0.824	en:meets ≈ fr:miss = en:miss ≈ fr:messes ~ fr:masses ≈ en:mouse = fr:souris
fr:miss	fr:messes	2	0.824	≈ fr:miss en:miss ≈ fr:messes
fr:miss	fr:masses	3	0.824	≈ fr:miss en:miss ≈ fr:messes ~ fr:masses
fr:miss	en:mouse	4	0.824	≈ fr:miss en:miss ≈ fr:messes ~ fr:masses ≈ en:mouse
fr:miss	fr:souris	5	0.824	≈ fr:miss en:miss ≈ fr:messes ~ fr:masses ≈ en:mouse = fr:souris
en:miss	en:mouse	3	0.824	= en:miss ≈ fr:messes fr:masses ≈ en:mouse
en:miss	fr:souris	4	0.824	= en:miss ≈ fr:messes fr:masses ≈ en:mouse = fr:souris
