src	dst	hops	quality	chain
nobody	refrain six	6	0.852	en:nobody = fr:personne ≈ en:pension = fr:retraite ≈ en:referenced ~ en:references ≈ fr:refrain six
nobody	références	5	0.833	en:nobody = fr:personne ≈ en:pension = fr:retraite ≈ en:referenced ~ fr:références
nobody	peterson	3	0.879	en:nobody = fr:personne ≈ en:peterson ~ fr:peterson
noil	tania	2	0.965	en:noil ≈ fr:noël ~ fr:tania
nonetheless	lasse	6	0.881	en:nonetheless ~ en:nevertheless ≈ fr:s laisse ~ fr:laisse ≈ en:les ~ en:los ≈ fr:lasse
nonetheless	las aise	6	0.865	en:nonetheless ~ en:nevertheless ≈ fr:s laisse ~ fr:laisse ≈ en:loss ~ en:losses ≈ fr:las aise
nonetheless	les n	6	0.865	en:nonetheless ~ en:nevertheless ≈ fr:s laisse ~ fr:laisse ≈ en:lesser ~ en:lessen ≈ fr:les n
noon	dicte	6	0.893	en:noon = fr:midi ≈ en:beady ~ en:bead ≈ fr:bites = en:dicks ≈ fr:dicte
noon	battent	6	0.888	en:noon = fr:midi ≈ en:beady ~ en:bead ≈ fr:bite ~ en:bite ≈ fr:battent
noon	batte	6	0.888	en:noon = fr:midi ≈ en:beady ~ en:bead ≈ fr:bite ~ en:bite ≈ fr:batte
nope	na	4	0.934	en:nope ~ en:ne ≈ fr:ni ~ en:ni ≈ fr:na
nope	now	3	0.943	en:nope ~ fr:ne ≈ en:now ~ fr:now
nope	agora	3	0.940	en:nope ~ fr:ne ≈ en:now ~ fr:agora
nor	na	4	0.856	en:nor ~ en:neither ≈ fr:ni ~ en:ni ≈ fr:na
nor	ni	2	0.819	en:nor ~ en:neither ≈ fr:ni
norm	ordinaires	6	0.905	en:norm ≈ fr:norme ~ fr:règle ≈ en:regular = fr:ordinaire ≈ en:ordinary = fr:ordinaires
norm	habituelle	6	0.890	en:norm ≈ fr:norme ~ fr:règle ≈ en:regular = fr:ordinaire ≈ en:ordinary ~ fr:habituelle
norm	normaux	6	0.889	en:norm ≈ fr:norme ~ fr:règle ≈ en:regular = fr:ordinaire ≈ en:ordinary ~ fr:normaux
normally	normale	3	0.863	en:normally ~ fr:normal ≈ en:normal ~ fr:normale
normally	normales	3	0.858	en:normally ~ fr:normal ≈ en:normal ~ fr:normales
normally	normaux	3	0.851	en:normally ~ fr:normal ≈ en:normal = fr:normaux
norman	peterson	5	0.848	en:norman ~ fr:normandie ≈ en:nobody = fr:personne ≈ en:peterson ~ fr:peterson
norman	pension	5	0.842	en:norman ~ fr:normandie ≈ en:nobody = fr:personne ≈ en:pension ~ fr:pension
norman	retraites	5	0.837	en:norman ~ fr:normandie ≈ en:nobody = fr:personne ≈ en:pension ~ fr:retraites
norms	ordinaire	5	0.922	en:norms ~ en:norm ≈ fr:norme ~ fr:règle ≈ en:regular = fr:ordinaire
norms	régulière	5	0.922	en:norms ~ en:norm ≈ fr:norme ~ fr:règle ≈ en:regular = fr:régulière
norms	régulières	5	0.922	en:norms ~ en:norm ≈ fr:norme ~ fr:règle ≈ en:regular = fr:régulières
northeast	nord	2	0.847	en:northeast ~ en:north ≈ fr:nord
northwest	shirts	6	0.844	en:northwest ~ en:southwest ≈ fr:cent ouest ~ fr:ouest ≈ en:waist ~ en:shorts ≈ fr:shirts
northwest	west	5	0.951	en:northwest ~ en:southwest ≈ fr:cent ouest ~ fr:ouest ≈ en:west ~ fr:west
northwest	quest	5	0.916	en:northwest ~ en:southwest ≈ fr:cent ouest ~ fr:ouest ≈ en:quest ~ fr:quest
northwestern	testés	6	0.944	en:northwestern ≈ fr:notais tonnes ~ fr:taies tonnes ≈ en:teston ~ fr:tester ≈ en:testa ~ fr:testés
northwestern	teste	6	0.943	en:northwestern ≈ fr:notais tonnes ~ fr:taies tonnes ≈ en:teston ~ en:testy ≈ fr:tester ~ fr:teste
northwestern	thèses	6	0.918	en:northwestern ≈ fr:notais tonnes ~ fr:taies tonnes ≈ en:teston ~ en:testers ≈ fr:taies thèse ~ fr:thèses
not	pise	6	0.949	en:not = fr:pas ≈ en:pie ~ fr:pie ≈ en:pee ~ en:pees ≈ fr:pise
not	pisse	6	0.904	en:not = fr:pas ≈ en:pie ~ fr:pie ≈ en:pee ~ en:pees ≈ fr:pisse
not	bise	6	0.904	en:not = fr:pas ≈ en:pie ~ fr:pie ≈ en:pee ~ en:pees ≈ fr:bise
notebook	gouttes	6	0.855	en:notebook ≈ fr:nouent book ~ en:book ≈ fr:bouc = en:goat ≈ fr:goutte ~ fr:gouttes
notebook	goutte	5	0.833	en:notebook ≈ fr:nouent book ~ en:book ≈ fr:bouc = en:goat ≈ fr:goutte
notebook	bou	4	0.865	en:notebook ≈ fr:nouent book ~ en:book ≈ fr:bouc ~ fr:bou
notes	nour	3	0.967	en:notes ~ fr:notes ≈ en:naught ~ fr:nour
notes	noeud	3	0.884	en:notes ~ fr:notes ≈ en:node = fr:noeud
notes	nœud	3	0.884	en:notes ~ fr:notes ≈ en:node = fr:nœud
nu	nov	4	0.898	en:nu ≈ fr:noue ~ fr:nova ≈ en:nova ~ fr:nov
nu	nova	3	0.867	en:nu ≈ fr:noue ~ en:nova ≈ fr:nova
nu	nas	2	0.988	en:nu ≈ fr:nous ~ fr:nas
ny	nage	3	0.871	en:ny ~ en:nyc ≈ fr:nique ~ fr:nage
ny	nique	2	0.839	en:ny ~ en:nyc ≈ fr:nique
nyc	wee	5	0.894	en:nyc ~ en:ny ≈ fr:un ouah ~ fr:ouïe ≈ en:wee ~ fr:wee
nyc	ouïe	3	0.823	en:nyc ~ en:ny ≈ fr:un ouah ~ fr:ouïe
nyc	un ouah	2	0.798	en:nyc ~ en:ny ≈ fr:un ouah
objective	adjectifs	3	0.824	en:objective ~ en:objectives ≈ fr:adjectif ~ fr:adjectifs
objective	exprimés	3	0.813	en:objective ~ en:objectives ≈ fr:adjectif ~ fr:exprimés
objective	thématique	3	0.811	en:objective ~ en:objectives ≈ fr:adjectif ~ fr:thématique
objectives	objectif	3	0.841	en:objectives ~ fr:objective ≈ en:objective = fr:objectif
objectives	objectivement	3	0.835	en:objectives ~ fr:objective ≈ en:objective ~ fr:objectivement
objectives	objectifs	3	0.818	en:objectives ~ fr:objective ≈ en:objective ~ fr:objectifs
obsessed	este	2	0.945	en:obsessed ≈ fr:aubes est ~ fr:este
ockers	occitan	2	0.933	en:ockers ≈ fr:occase ~ fr:occitan
octave	actives	2	0.967	en:octave ≈ fr:active ~ fr:actives
octave	actif	2	0.945	en:octave ≈ fr:active ~ fr:actif
octave	activement	2	0.934	en:octave ≈ fr:active ~ fr:activement
of	si	6	0.967	en:of ~ fr:de ≈ en:de ~ en:der ≈ fr:der ~ en:se ≈ fr:si
of	se	5	0.961	en:of ~ fr:de ≈ en:de ~ en:der ≈ fr:der ~ fr:se
of	journée	5	0.918	en:of ~ fr:de ≈ en:de ~ fr:dé ≈ en:day = fr:journée
off	der	6	0.955	en:off ~ fr:off ≈ en:of ~ fr:de ≈ en:de ~ en:der ≈ fr:der
off	dé	5	0.949	en:off ~ fr:off ≈ en:of ~ fr:de ≈ en:de ~ fr:dé
off	en de	5	0.946	en:off ~ fr:off ≈ en:of ~ fr:de ≈ en:de ~ fr:en de
offended	habilement	6	0.939	en:offended ≈ fr:afin dites ~ fr:étain dites ≈ en:attended ~ en:attending ≈ fr:étain digne ~ fr:habilement
offended	vicente	6	0.938	en:offended ≈ fr:afin dites ~ fr:étain dites ≈ en:attended ~ en:attending ≈ fr:étain digne ~ fr:vicente
offended	main digne	6	0.938	en:offended ≈ fr:afin dites ~ fr:étain dites ≈ en:attended ~ en:attending ≈ fr:étain digne ~ fr:main digne
offender	kim	4	0.892	en:offender ≈ fr:afin des ~ fr:comme ≈ en:kim ~ fr:kim
offender	comme	2	0.939	en:offender ≈ fr:afin des ~ fr:comme
offer	aimes hisse	5	0.860	en:offer ~ en:offering ≈ fr:offres ~ en:victim ≈ fr:piquent aime ~ fr:aimes hisse
offer	plaisant	5	0.852	en:offer ~ en:offering ≈ fr:offres ~ en:victim ≈ fr:piquent aime ~ fr:plaisant
offer	piquent aime	4	0.848	en:offer ~ en:offering ≈ fr:offres ~ en:victim ≈ fr:piquent aime
offered	ores	6	0.890	en:offered = fr:offerts ≈ en:warfare ~ en:war ≈ fr:or ~ en:or ≈ fr:ores
offered	hors	6	0.890	en:offered = fr:offerts ≈ en:warfare ~ en:war ≈ fr:or ~ en:or ≈ fr:hors
offered	guette	6	0.881	en:offered = fr:offerts ≈ en:warfare ~ fr:guerre ≈ en:getting ~ en:get ≈ fr:guette
offering	anneaux	5	0.818	en:offering ~ en:offerings ≈ fr:et rings ~ fr:rings ≈ en:rings = fr:anneaux
offering	bagues	5	0.818	en:offering ~ en:offerings ≈ fr:et rings ~ fr:rings ≈ en:rings = fr:bagues
offering	oeufs	3	0.837	en:offering ~ en:offer ≈ fr:œuf ~ fr:oeufs
offerings	aimes hisse	5	0.867	en:offerings ~ en:offering ≈ fr:offres ~ en:victim ≈ fr:piquent aime ~ fr:aimes hisse
offerings	plaisant	5	0.858	en:offerings ~ en:offering ≈ fr:offres ~ en:victim ≈ fr:piquent aime ~ fr:plaisant
offerings	piquent aime	4	0.856	en:offerings ~ en:offering ≈ fr:offres ~ en:victim ≈ fr:piquent aime
offs	der	6	0.917	en:offs ~ fr:off ≈ en:of ~ fr:de ≈ en:de ~ en:der ≈ fr:der
offs	jack	6	0.829	en:offs ~ fr:offrit ≈ en:every = fr:chaque ≈ en:shock ~ en:chock ≈ fr:jack
offs	tchèque	6	0.802	en:offs ~ fr:offrit ≈ en:every = fr:chaque ≈ en:shock ~ en:chock ≈ fr:tchèque
offset	stressé	6	0.891	en:offset ≈ fr:offset ~ en:strips ≈ fr:stresse ~ fr:stress ≈ en:stressed ~ fr:stressé
offset	stressée	6	0.888	en:offset ≈ fr:offset ~ en:strips ≈ fr:stresse ~ fr:stress ≈ en:stressed ~ fr:stressée
offset	stressant	6	0.887	en:offset ≈ fr:offset ~ en:strips ≈ fr:stresse ~ fr:stress ≈ en:stressed ~ fr:stressant
offshore	chic	6	0.921	en:offshore ≈ fr:offshore ~ en:seaport ≈ fr:chipote ~ fr:chique ≈ en:chic ~ fr:chic
offshore	chics	6	0.913	en:offshore ≈ fr:offshore ~ en:seaport ≈ fr:chipote ~ fr:chique ≈ en:chic = fr:chics
offshore	spots	6	0.844	en:offshore ≈ fr:offshore ~ en:seaport ≈ fr:supporte ~ en:support ≈ fr:spot ~ fr:spots
ok	okay	3	0.900	en:ok ~ fr:ok ≈ en:okay ~ fr:okay
okay	ok	2	0.837	en:okay ~ en:ok ≈ fr:ok
oldest	est nique	6	0.914	en:oldest ≈ fr:elles est ~ fr:elles aise ≈ en:elders ~ en:elderly ≈ fr:est lie ~ fr:est nique
oldest	est coup	6	0.912	en:oldest ≈ fr:elles est ~ fr:elles aise ≈ en:elders ~ en:elderly ≈ fr:est lie ~ fr:est coup
oldest	ailes	6	0.904	en:oldest ≈ fr:elles est ~ fr:elles aise ≈ en:elders ~ en:elderly ≈ fr:aile relis ~ fr:ailes
olive	ligues	6	0.887	en:olive ~ fr:olive ≈ en:leave ~ en:leaving ≈ fr:ligue = en:league ≈ fr:ligues
olive	lave	6	0.886	en:olive ~ fr:olive ≈ en:leave ~ en:leaving ≈ fr:living ~ en:live ≈ fr:lave
olive	live	5	0.897	en:olive ~ fr:olive ≈ en:leave ~ en:leaving ≈ fr:living ~ fr:live
on	il	6	0.921	en:on ≈ fr:âne ~ en:annie ≈ fr:henni ~ fr:elle ≈ en:el ~ fr:il
on	hell	6	0.886	en:on ≈ fr:âne ~ en:annie ≈ fr:henni ~ fr:elle ≈ en:hell ~ fr:hell
on	dell	6	0.884	en:on ≈ fr:âne ~ en:annie ≈ fr:henni ~ fr:elle ≈ en:dell ~ fr:dell
ooh	ceci	6	0.939	en:ooh ≈ fr:ou ~ fr:ose ≈ en:owes ~ en:debt ≈ fr:dette ~ fr:ceci
ooh	toto	6	0.938	en:ooh ≈ fr:ou ~ fr:ose ≈ en:owes ~ en:debt ≈ fr:dette ~ fr:toto
ooh	se	6	0.937	en:ooh ≈ fr:ou ~ fr:ose ≈ en:owes ~ en:debtor ≈ fr:der ~ fr:se
oozing	montant	6	0.902	en:oozing ≈ fr:usine = en:plant ≈ fr:plate = en:platform ≈ fr:plat sommes ~ fr:montant
oozing	montante	6	0.902	en:oozing ≈ fr:usine = en:plant ≈ fr:plate = en:platform ≈ fr:plat sommes ~ fr:montante
oozing	montants	6	0.900	en:oozing ≈ fr:usine = en:plant ≈ fr:plate = en:platform ≈ fr:plat sommes ~ fr:montants
opening	ouvre	3	0.852	en:opening ~ fr:opens ≈ en:opens = fr:ouvre
opens	évènements	3	0.818	en:opens ~ en:opening ≈ fr:happening ~ fr:évènements
opens	événements	3	0.816	en:opens ~ en:opening ≈ fr:happening ~ fr:événements
opens	phénomène	3	0.814	en:opens ~ en:opening ≈ fr:happening ~ fr:phénomène
opportunities	unité	3	0.934	en:opportunities ~ en:opportunity ≈ fr:appât unité ~ fr:unité
opportunities	appât unité	2	0.923	en:opportunities ~ en:opportunity ≈ fr:appât unité
opportunity	frappait aise	6	0.852	en:opportunity ~ en:opportunities ≈ fr:apprise ~ fr:appris ≈ en:property ~ en:properties ≈ fr:frappait aise
opportunity	cette	6	0.788	en:opportunity ~ en:opportunities ≈ fr:apprise ~ fr:appris ≈ en:property ~ en:assets ≈ fr:cette
opportunity	biens	5	0.845	en:opportunity ~ en:opportunities ≈ fr:apprise ~ fr:appris ≈ en:property = fr:biens
or	guette	6	0.910	en:or ~ fr:or ≈ en:war ~ fr:guerre ≈ en:getting ~ en:get ≈ fr:guette
or	guet anses	6	0.883	en:or ~ fr:or ≈ en:war ~ fr:guerre ≈ en:getting ~ en:gets ≈ fr:guet anses
or	ghetto	6	0.874	en:or ~ fr:or ≈ en:war ~ fr:guerre ≈ en:getting ~ en:get ≈ fr:ghetto
orcas	occitan	2	0.946	en:orcas ≈ fr:occase ~ fr:occitan
order	ordonner	6	0.916	en:order ≈ fr:hordes ~ fr:horde ≈ en:ordered ~ fr:ordre ≈ en:ordering = fr:ordonner
order	cute	6	0.865	en:order ≈ fr:horde ~ fr:et horde ≈ en:afford ~ fr:coûte ≈ en:cute ~ fr:cute
order	mignons	6	0.857	en:order ≈ fr:horde ~ fr:et horde ≈ en:afford ~ fr:coûte ≈ en:cute = fr:mignons
ordered	hordes	6	0.866	en:ordered ~ fr:ordre ≈ en:ordering ~ en:order ≈ fr:ordres ~ en:orders ≈ fr:hordes
ordered	horde	6	0.866	en:ordered ~ fr:ordre ≈ en:ordering ~ en:order ≈ fr:ordres ~ en:orders ≈ fr:horde
ordered	et horde	5	0.914	en:ordered ~ fr:ordre ≈ en:ordering ~ en:order ≈ fr:horde ~ fr:et horde
ordering	lord	6	0.867	en:ordering ~ en:order ≈ fr:hordes ~ fr:horde ≈ en:award ~ en:awarded ≈ fr:lord
ordering	experts	6	0.848	en:ordering ~ en:order ≈ fr:horde ~ fr:et horde ≈ en:afford ~ en:expense ≈ fr:experts
ordering	commandés	5	0.935	en:ordering ~ en:order ≈ fr:hordes ~ fr:horde ≈ en:ordered = fr:commandés
orders	hordes	6	0.885	en:orders ~ fr:ordres ≈ en:order ~ fr:ordre ≈ en:ordering ~ en:ordered ≈ fr:hordes
orders	horde	6	0.885	en:orders ~ fr:ordres ≈ en:order ~ fr:ordre ≈ en:ordering ~ en:ordered ≈ fr:horde
orders	et horde	5	0.917	en:orders ~ fr:ordre ≈ en:ordering ~ en:order ≈ fr:horde ~ fr:et horde
ore	attila	5	0.892	en:ore ~ fr:horace ≈ en:auras ~ en:it aura ≈ fr:instaurer ~ fr:attila
ore	ascenseur	5	0.890	en:ore ~ fr:horace ≈ en:auras ~ en:it aura ≈ fr:instaurer ~ fr:ascenseur
ore	ascenseurs	5	0.889	en:ore ~ fr:horace ≈ en:auras ~ en:it aura ≈ fr:instaurer ~ fr:ascenseurs
organised	organisent	3	0.869	en:organised ~ fr:organise ≈ en:organize = fr:organisent
organised	organiser	3	0.869	en:organised ~ fr:organise ≈ en:organize = fr:organiser
organised	organisée	3	0.857	en:organised ~ fr:organise ≈ en:organize ~ fr:organisée
organs	oregon	3	0.900	en:organs ~ fr:organes ≈ en:oregon ~ fr:oregon
organs	oreillette	3	0.888	en:organs ~ fr:organes ≈ en:oregon ~ fr:oreillette
organs	oreiller	3	0.883	en:organs ~ fr:organes ≈ en:oregon ~ fr:oreiller
orgasm	citron	4	0.898	en:orgasm ≈ fr:hoquets homme ~ fr:lez manne ≈ en:lemon ~ fr:citron
otic	x	6	0.917	en:otic ≈ fr:attique = en:attic ≈ fr:éthique ~ en:ethics ≈ fr:est x ~ fr:x
otic	x}}	6	0.912	en:otic ≈ fr:attique = en:attic ≈ fr:éthique ~ en:ethics ≈ fr:est x ~ fr:x}}
otic	but x	6	0.907	en:otic ≈ fr:attique = en:attic ≈ fr:éthique ~ en:ethics ≈ fr:est x ~ fr:but x
otters	hôtesses	2	0.954	en:otters ≈ fr:hôtesse ~ fr:hôtesses
otters	hôtes	2	0.932	en:otters ≈ fr:hôtesse ~ fr:hôtes
ought	seine	6	0.919	en:ought ~ en:should ≈ fr:chaude ~ fr:chaudes ≈ en:showed ~ en:seen ≈ fr:seine
ought	choses	6	0.902	en:ought ~ en:should ≈ fr:chaude ~ fr:chauds ≈ en:show ~ en:shows ≈ fr:choses
ought	chose	6	0.902	en:ought ~ en:should ≈ fr:chaude ~ fr:chauds ≈ en:show ~ en:shows ≈ fr:chose
ought amassed	seine	6	0.884	en:ought amassed ~ en:should ≈ fr:chaude ~ fr:chaudes ≈ en:showed ~ en:seen ≈ fr:seine
ought amassed	choses	6	0.867	en:ought amassed ~ en:should ≈ fr:chaude ~ fr:chauds ≈ en:show ~ en:shows ≈ fr:choses
ought amassed	chose	6	0.867	en:ought amassed ~ en:should ≈ fr:chaude ~ fr:chauds ≈ en:show ~ en:shows ≈ fr:chose
ought arena	hot	3	0.886	en:ought arena ~ en:ought ≈ fr:hotte ~ fr:hot
ought arena	austin	2	0.896	en:ought arena ≈ fr:austérité ~ fr:austin
ought eek	seine	6	0.895	en:ought eek ~ en:should ≈ fr:chaude ~ fr:chaudes ≈ en:showed ~ en:seen ≈ fr:seine
ought eek	choses	6	0.877	en:ought eek ~ en:should ≈ fr:chaude ~ fr:chauds ≈ en:show ~ en:shows ≈ fr:choses
ought eek	chose	6	0.877	en:ought eek ~ en:should ≈ fr:chaude ~ fr:chauds ≈ en:show ~ en:shows ≈ fr:chose
ought eel	al	6	0.866	en:ought eel ~ en:ticked eel ≈ fr:textile ~ en:textile ≈ fr:taxent al ~ en:al ≈ fr:al
ought eel	tac	5	0.871	en:ought eel ~ en:ticked eel ≈ fr:textile ~ en:textile ≈ fr:tex tacle ~ fr:tac
ought eel	tactiles	5	0.870	en:ought eel ~ en:ticked eel ≈ fr:textile ~ en:textile ≈ fr:tex tacle ~ fr:tactiles
ought rally	pline	6	0.857	en:ought rally ~ fr:rallye ≈ en:rightly ~ en:right ≈ fr:rate = en:spleen ≈ fr:pline
ought rally	rate	6	0.854	en:ought rally ~ en:rally ≈ fr:rallie ~ fr:rallye ≈ en:rightly ~ en:right ≈ fr:rate
ought rally	rite	6	0.841	en:ought rally ~ fr:rallye ≈ en:rightly ~ en:right ≈ fr:rate ~ en:rate ≈ fr:rite
ought yen	glace	6	0.812	en:ought yen ~ en:yen ≈ fr:tiennes ~ fr:terne ≈ en:staring ~ en:glance ≈ fr:glace
ought yen	glaces	6	0.810	en:ought yen ~ en:yen ≈ fr:tiennes ~ fr:terne ≈ en:staring ~ en:glance ≈ fr:glaces
ought yen	vue	5	0.824	en:ought yen ~ en:yen ≈ fr:tiennes ~ fr:terne ≈ en:staring ~ fr:vue
out	hâte	2	0.975	en:out ≈ fr:hâtes ~ fr:hâte
out	doigt	2	0.967	en:out ≈ fr:hâtent ~ fr:doigt
out	pourpre	2	0.966	en:out ≈ fr:hâtent ~ fr:pourpre
outdoor	ass	5	0.827	en:outdoor ~ en:outside ≈ fr:as as ~ fr:as ≈ en:ass ~ fr:ass
outdoor	cul	5	0.817	en:outdoor ~ en:outside ≈ fr:as as ~ fr:as ≈ en:ass = fr:cul
outdoor	fesses	5	0.817	en:outdoor ~ en:outside ≈ fr:as as ~ fr:as ≈ en:ass = fr:fesses
outer	lay	6	0.883	en:outer ≈ fr:are ~ en:were ≈ fr:le ~ fr:lé ≈ en:lay ~ fr:lay
outer	couche	6	0.874	en:outer ≈ fr:are ~ en:were ≈ fr:le ~ fr:lé ≈ en:layer = fr:couche
outer	laid	6	0.871	en:outer ≈ fr:are ~ en:were ≈ fr:le ~ fr:lé ≈ en:lay ~ fr:laid
outlet	athlétique	3	0.877	en:outlet ~ en:outlets ≈ fr:athlète ~ fr:athlétique
outlet	athlétisme	3	0.870	en:outlet ~ en:outlets ≈ fr:athlète ~ fr:athlétisme
outlet	athlète	2	0.840	en:outlet ~ en:outlets ≈ fr:athlète
outlets	athlétique	3	0.914	en:outlets ~ en:outlet ≈ fr:athlète ~ fr:athlétique
outlets	athlétisme	3	0.907	en:outlets ~ en:outlet ≈ fr:athlète ~ fr:athlétisme
outlets	athlètes	2	0.896	en:outlets ~ en:outlet ≈ fr:athlètes
outside	hâte	5	0.882	en:outside ~ en:outdoor ≈ fr:out or ~ en:out ≈ fr:hâtes ~ fr:hâte
outside	doigt	5	0.879	en:outside ~ en:outdoor ≈ fr:out or ~ en:out ≈ fr:hâtent ~ fr:doigt
outside	pourpre	5	0.879	en:outside ~ en:outdoor ≈ fr:out or ~ en:out ≈ fr:hâtent ~ fr:pourpre
over	des aine	6	0.969	en:over ≈ fr:avez ~ fr:êtes ≈ en:et ~ en:en ≈ fr:aine ~ fr:des aine
over	aine	5	0.973	en:over ≈ fr:avez ~ fr:êtes ≈ en:et ~ en:en ≈ fr:aine
over	n	5	0.973	en:over ≈ fr:avez ~ fr:êtes ≈ en:et ~ en:en ≈ fr:n
overall	trous lies	6	0.863	en:overall ~ en:generally ≈ fr:on relie ~ fr:relie ≈ en:really ~ en:truly ≈ fr:trous lies
overall	italia	5	0.855	en:overall ~ en:generally ≈ fr:on relie ~ fr:relie ≈ en:italy ~ fr:italia
overall	italie	5	0.854	en:overall ~ en:generally ≈ fr:on relie ~ fr:relie ≈ en:italy ~ fr:italie
overly	rime	6	0.836	en:overly ~ en:extremely ≈ fr:extrême ~ fr:extrêmes ≈ en:irked rim ~ en:rim ≈ fr:rime
overly	rimes	6	0.835	en:overly ~ en:extremely ≈ fr:extrême ~ fr:extrêmes ≈ en:irked rim ~ en:rim ≈ fr:rimes
overly	extreme	5	0.887	en:overly ~ en:extremely ≈ fr:extrême ~ fr:extrêmes ≈ en:extreme ~ fr:extreme
owed	soft	6	0.868	en:owed ~ en:owes ≈ fr:oses ~ fr:os ≈ en:sauce ~ en:sauced ≈ fr:soft
owed	ost	6	0.845	en:owed ~ en:owes ≈ fr:oses ~ fr:os ≈ en:toss ~ en:tossed ≈ fr:ost
owed	test	6	0.843	en:owed ~ en:owes ≈ fr:oses ~ fr:os ≈ en:toss ~ en:tossed ≈ fr:test
owes	ci	6	0.974	en:owes ~ en:debtor ≈ fr:der ~ en:se ≈ fr:si ~ en:si ≈ fr:ci
owes	scie	6	0.974	en:owes ~ en:debtor ≈ fr:der ~ en:se ≈ fr:si ~ en:si ≈ fr:scie
owes	sis	6	0.974	en:owes ~ en:debtor ≈ fr:der ~ en:se ≈ fr:si ~ en:si ≈ fr:sis
owl	mouillé	3	0.895	en:owl = fr:chouettes ≈ en:wet ~ fr:mouillé
owl	mouillée	3	0.894	en:owl = fr:chouettes ≈ en:wet ~ fr:mouillée
owl	humide	3	0.894	en:owl = fr:chouettes ≈ en:wet = fr:humide
own	promo	6	0.816	en:own = fr:propres ≈ en:premiere = fr:première ≈ en:promoting ~ en:promote ≈ fr:promo
own	prochaine	6	0.809	en:own = fr:propres ≈ en:premiere = fr:première ≈ en:promoted ~ en:promotion ≈ fr:prochaine
own	premier	5	0.879	en:own = fr:propres ≈ en:premiere = fr:première ≈ en:premier ~ fr:premier
pa	pise	6	0.957	en:pa ~ fr:pa ≈ en:pie ~ fr:pie ≈ en:pee ~ en:pees ≈ fr:pise
pa	pisse	6	0.912	en:pa ~ fr:pa ≈ en:pie ~ fr:pie ≈ en:pee ~ en:pees ≈ fr:pisse
pa	bise	6	0.912	en:pa ~ fr:pa ≈ en:pie ~ fr:pie ≈ en:pee ~ en:pees ≈ fr:bise
pac	paquet	6	0.918	en:pac ~ fr:pacs ≈ en:parks ~ en:parker ≈ fr:parcs ~ en:parky ≈ fr:paquet
pac	marquis	6	0.882	en:pac ~ fr:pacs ≈ en:parks ~ en:parker ≈ fr:parcs ~ en:parky ≈ fr:marquis
pac	caps	6	0.867	en:pac ~ fr:pacs ≈ en:packs ~ en:pack ≈ fr:pac = en:cap ≈ fr:caps
pack	caps	6	0.867	en:pack ~ en:packs ≈ fr:pacs ~ en:pac ≈ fr:pac = en:cap ≈ fr:caps
pack	cap	6	0.867	en:pack ~ en:packs ≈ fr:pacs ~ en:pac ≈ fr:pac = en:cap ≈ fr:cap
pack	poker	5	0.895	en:pack ~ en:packs ≈ fr:pacs ~ fr:pac ≈ en:poker ~ fr:poker
packs	paquet	6	0.903	en:packs ~ en:pack ≈ fr:pac ~ fr:pacs ≈ en:parks ~ en:parky ≈ fr:paquet
packs	parcs	6	0.880	en:packs ~ en:pack ≈ fr:pac ~ fr:pacs ≈ en:parks ~ en:parker ≈ fr:parcs
packs	marquis	6	0.867	en:packs ~ en:pack ≈ fr:pac ~ fr:pacs ≈ en:parks ~ en:parky ≈ fr:marquis
pact	boxe	6	0.890	en:pact ~ fr:pacte ≈ en:pecked ~ en:pecks ≈ fr:box ~ en:box ≈ fr:boxe
pact	max	6	0.872	en:pact ~ fr:pacte ≈ en:pecked ~ en:pecks ≈ fr:box ~ en:box ≈ fr:max
pact	textes	6	0.871	en:pact ~ fr:pacte ≈ en:picked ~ en:picks ≈ fr:fixe = en:fixed ≈ fr:textes
paddy	presser	6	0.903	en:paddy ≈ fr:pédé = en:queer ≈ fr:caire ~ en:bris ≈ fr:presse ~ fr:presser
paddy	presses	6	0.900	en:paddy ≈ fr:pédé = en:queer ≈ fr:caire ~ en:bris ≈ fr:presse ~ fr:presses
paddy	pas	6	0.894	en:paddy ~ en:pappy ≈ fr:pipi = en:pee ≈ fr:pie ~ en:pie ≈ fr:pas
pair	pris	6	0.926	en:pair ~ fr:pair ≈ en:prayer ~ en:pray ≈ fr:pré = en:pre ≈ fr:pris
pair	pure	5	0.920	en:pair ~ fr:pair ≈ en:pierre ~ fr:pierre ≈ en:pure ~ fr:pure
pair	anticipe	5	0.913	en:pair ~ fr:pair ≈ en:prayer ~ en:pray ≈ fr:prés ~ fr:anticipe
paired	perdue	2	0.985	en:paired ≈ fr:perdent ~ fr:perdue
paired	perdu	2	0.980	en:paired ≈ fr:perdent ~ fr:perdu
paired	perd	2	0.974	en:paired ≈ fr:perde ~ fr:perd
pairs	ouest	6	0.872	en:pairs ~ en:pair ≈ fr:pair = en:peer ≈ fr:pires = en:worst ≈ fr:ouest
pairs	père	5	0.896	en:pairs ~ en:pair ≈ fr:pair = en:peer ≈ fr:pères ~ fr:père
pairs	padre	5	0.895	en:pairs ~ en:pair ≈ fr:pair = en:peer ≈ fr:pères ~ fr:padre
pal	pose	6	0.907	en:pal = fr:pote ≈ en:porter ~ en:porters ≈ fr:pause ~ en:pause ≈ fr:pose
pal	clous in	6	0.900	en:pal = fr:pote ≈ en:pawed ~ en:claws ≈ fr:close ~ en:closing ≈ fr:clous in
